;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;COVER_1_VAC;COVER;RECEIVED;DISTRIBUTED
197;AGES;11/01/2021;2021;2;All;80 ou mais anos;14468;0;0;14468;18497;2;0;18499;0,027367973;2,96E-06;NA;NA
198;AGES;11/01/2021;2021;2;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
199;AGES;18/01/2021;2021;3;All;0-17 anos;69;0;0;69;88;0;0;88;5,13E-05;0;NA;NA
200;AGES;18/01/2021;2021;3;All;18-24 anos;3806;1191;0;4997;8338;1247;0;9585;0,010748987;0,001607578;NA;NA
201;AGES;18/01/2021;2021;3;All;25-49 anos;37303;21706;2;59011;104786;22491;2;127279;0,03118025;0,006692449;NA;NA
202;AGES;18/01/2021;2021;3;All;50-64 anos;27336;8527;1;35864;61125;8832;1;69958;0,028271374;0,004084953;NA;NA
203;AGES;18/01/2021;2021;3;All;65-79 anos;14011;904;0;14915;22752;932;0;23684;0,014179579;0,000580844;NA;NA
204;AGES;18/01/2021;2021;3;All;80 ou mais anos;38982;258;0;39240;57479;260;0;57739;0,085045342;0,000384693;NA;NA
205;AGES;18/01/2021;2021;3;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
206;AGES;25/01/2021;2021;4;All;0-17 anos;14;3;0;17;102;3;0;105;5,94E-05;1,75E-06;NA;NA
207;AGES;25/01/2021;2021;4;All;18-24 anos;1420;1570;0;2990;9758;2817;0;12575;0,012579589;0,003631554;NA;NA
208;AGES;25/01/2021;2021;4;All;25-49 anos;15955;25611;4;41570;120741;48102;6;168849;0,035927839;0,01431329;NA;NA
209;AGES;25/01/2021;2021;4;All;50-64 anos;10902;12162;0;23064;72027;20994;1;93022;0,033313738;0,009710089;NA;NA
210;AGES;25/01/2021;2021;4;All;65-79 anos;6450;2129;0;8579;29202;3061;0;32263;0,01819937;0,001907687;NA;NA
211;AGES;25/01/2021;2021;4;All;80 ou mais anos;7353;3383;0;10736;64832;3643;0;68475;0,095924766;0,005390146;NA;NA
212;AGES;25/01/2021;2021;4;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
213;AGES;01/02/2021;2021;5;All;0-17 anos;34;1;0;35;136;4;0;140;7,92E-05;2,33E-06;NA;NA
214;AGES;01/02/2021;2021;5;All;18-24 anos;968;933;0;1901;10726;3750;0;14476;0,013827493;0,004834337;NA;NA
215;AGES;01/02/2021;2021;5;All;25-49 anos;9869;12485;0;22354;130610;60587;6;191203;0,038864471;0,018028342;NA;NA
216;AGES;01/02/2021;2021;5;All;50-64 anos;5470;9183;1;14654;77497;30177;2;107676;0,035843708;0,013957386;NA;NA
217;AGES;01/02/2021;2021;5;All;65-79 anos;2656;4157;0;6813;31858;7218;0;39076;0,019854652;0,004498427;NA;NA
218;AGES;01/02/2021;2021;5;All;80 ou mais anos;4514;10630;0;15144;69346;14273;0;83619;0,102603634;0,021118185;NA;NA
219;AGES;01/02/2021;2021;5;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
220;AGES;08/02/2021;2021;6;All;0-17 anos;37;67;0;104;173;71;0;244;0,000100754;4,13E-05;NA;NA
221;AGES;08/02/2021;2021;6;All;18-24 anos;1453;3040;0;4493;12179;6790;0;18969;0,015700637;0,008753373;NA;NA
222;AGES;08/02/2021;2021;6;All;25-49 anos;13709;30719;5;44433;144319;91306;11;235636;0,042943737;0,027169125;NA;NA
223;AGES;08/02/2021;2021;6;All;50-64 anos;6791;22176;1;28968;84288;52353;3;136644;0,038984663;0,024214171;NA;NA
224;AGES;08/02/2021;2021;6;All;65-79 anos;3633;11450;3;15086;35491;18668;3;54162;0,022118823;0,011634335;NA;NA
225;AGES;08/02/2021;2021;6;All;80 ou mais anos;14823;31499;2;46324;84169;45772;2;129943;0,124535594;0,067723784;NA;NA
226;AGES;08/02/2021;2021;6;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
227;AGES;15/02/2021;2021;7;All;0-17 anos;30;16;0;46;203;87;0;290;0,000118226;5,07E-05;NA;NA
228;AGES;15/02/2021;2021;7;All;18-24 anos;2309;1730;0;4039;14488;8520;0;23008;0,0186773;0,010983614;NA;NA
229;AGES;15/02/2021;2021;7;All;25-49 anos;22200;18912;4;41116;166519;110218;15;276752;0,049549596;0,032796602;NA;NA
230;AGES;15/02/2021;2021;7;All;50-64 anos;25014;12893;1;37908;109302;65246;4;174552;0,050554073;0,030177408;NA;NA
231;AGES;15/02/2021;2021;7;All;65-79 anos;5001;7186;2;12189;40492;25854;5;66351;0,025235563;0,016112818;NA;NA
232;AGES;15/02/2021;2021;7;All;80 ou mais anos;48608;9234;2;57844;132777;55006;4;187787;0,196455495;0,081386316;NA;NA
233;AGES;15/02/2021;2021;7;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
234;AGES;22/02/2021;2021;8;All;0-17 anos;21;32;0;53;224;119;0;343;0,000130456;6,93E-05;NA;NA
235;AGES;22/02/2021;2021;8;All;18-24 anos;1262;692;0;1954;15750;9212;0;24962;0,020304215;0,01187571;NA;NA
236;AGES;22/02/2021;2021;8;All;25-49 anos;11263;7231;1;18495;177782;117449;16;295247;0,052901028;0,034948267;NA;NA
237;AGES;22/02/2021;2021;8;All;50-64 anos;49663;4925;1;54589;158965;70171;5;229141;0,073524072;0,032455306;NA;NA
238;AGES;22/02/2021;2021;8;All;65-79 anos;11550;2404;0;13954;52042;28258;5;80305;0,032433793;0,017611048;NA;NA
239;AGES;22/02/2021;2021;8;All;80 ou mais anos;102517;5184;0;107701;235294;60190;4;295488;0,348138602;0,08905651;NA;NA
240;AGES;22/02/2021;2021;8;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
241;AGES;01/03/2021;2021;9;All;0-17 anos;8;28;0;36;232;147;0;379;0,000135115;8,56E-05;NA;NA
242;AGES;01/03/2021;2021;9;All;18-24 anos;881;1021;0;1902;16631;10233;0;26864;0,021439962;0,013191939;NA;NA
243;AGES;01/03/2021;2021;9;All;25-49 anos;7209;9846;0;17055;184991;127295;16;312302;0,055046147;0,037878055;NA;NA
244;AGES;01/03/2021;2021;9;All;50-64 anos;29907;5907;1;35815;188872;76078;6;264956;0,087356579;0,035187396;NA;NA
245;AGES;01/03/2021;2021;9;All;65-79 anos;13038;3723;0;16761;65080;31981;5;97066;0,04055938;0,019931308;NA;NA
246;AGES;01/03/2021;2021;9;All;80 ou mais anos;87139;12721;1;99861;322433;72911;5;395349;0,477068578;0,107878372;NA;NA
247;AGES;01/03/2021;2021;9;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
248;AGES;08/03/2021;2021;10;All;0-17 anos;12;24;0;36;244;171;0;415;0,000142104;9,96E-05;NA;NA
249;AGES;08/03/2021;2021;10;All;18-24 anos;1306;627;0;1933;17937;10860;0;28797;0,0231236;0,01400024;NA;NA
250;AGES;08/03/2021;2021;10;All;25-49 anos;15783;5919;0;21702;200774;133214;16;334004;0,059742556;0,03963932;NA;NA
251;AGES;08/03/2021;2021;10;All;50-64 anos;21754;4166;0;25920;210626;80244;6;290876;0,097418182;0,037114243;NA;NA
252;AGES;08/03/2021;2021;10;All;65-79 anos;15463;3460;0;18923;80543;35441;5;115989;0,050196284;0,022087661;NA;NA
253;AGES;08/03/2021;2021;10;All;80 ou mais anos;40068;37241;2;77311;362501;110152;7;472660;0,536352782;0,162979775;NA;NA
254;AGES;08/03/2021;2021;10;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
255;AGES;15/03/2021;2021;11;All;0-17 anos;1;23;0;24;245;194;0;439;0,000142687;0,000112984;NA;NA
256;AGES;15/03/2021;2021;11;All;18-24 anos;227;369;1;597;18164;11229;1;29394;0,023416239;0,014475939;NA;NA
257;AGES;15/03/2021;2021;11;All;25-49 anos;4085;2957;0;7042;204859;136171;16;341046;0,060958094;0,040519209;NA;NA
258;AGES;15/03/2021;2021;11;All;50-64 anos;4042;2240;0;6282;214668;82484;6;297158;0,099287677;0,038150282;NA;NA
259;AGES;15/03/2021;2021;11;All;65-79 anos;17937;6737;2;24676;98480;42178;7;140665;0,061375043;0,026286318;NA;NA
260;AGES;15/03/2021;2021;11;All;80 ou mais anos;54331;97317;4;151652;416832;207469;11;624312;0,616740375;0,306969016;NA;NA
261;AGES;15/03/2021;2021;11;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
262;AGES;22/03/2021;2021;12;All;0-17 anos;24;7;0;31;269;201;0;470;0,000156664;0,000117061;NA;NA
263;AGES;22/03/2021;2021;12;All;18-24 anos;3105;113;0;3218;21269;11342;1;32612;0,02741907;0,014621613;NA;NA
264;AGES;22/03/2021;2021;12;All;25-49 anos;41398;1190;0;42588;246257;137361;16;383634;0,073276533;0,040873306;NA;NA
265;AGES;22/03/2021;2021;12;All;50-64 anos;33740;867;0;34607;248408;83351;6;331765;0,114893013;0,038551285;NA;NA
266;AGES;22/03/2021;2021;12;All;65-79 anos;52397;2079;0;54476;150877;44257;7;195141;0,094030081;0,027581999;NA;NA
267;AGES;22/03/2021;2021;12;All;80 ou mais anos;124490;16857;2;141349;541322;224326;13;765661;0,800934509;0,331910461;NA;NA
268;AGES;22/03/2021;2021;12;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
269;AGES;29/03/2021;2021;13;All;0-17 anos;7;12;0;19;276;213;0;489;0,000160741;0,00012405;NA;NA
270;AGES;29/03/2021;2021;13;All;18-24 anos;619;64;1;684;21888;11406;2;33296;0,028217058;0,014704119;NA;NA
271;AGES;29/03/2021;2021;13;All;25-49 anos;4193;738;1;4932;250450;138099;17;388566;0,074524207;0,041092907;NA;NA
272;AGES;29/03/2021;2021;13;All;50-64 anos;7451;649;1;8101;255859;84000;7;339866;0,11833923;0,038851458;NA;NA
273;AGES;29/03/2021;2021;13;All;65-79 anos;87823;7219;1;95043;238700;51476;8;290184;0,148763431;0,032081049;NA;NA
274;AGES;29/03/2021;2021;13;All;80 ou mais anos;36719;75299;3;112021;578041;299625;16;877682;0,855263567;0,443322093;NA;NA
275;AGES;29/03/2021;2021;13;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
276;AGES;05/04/2021;2021;14;All;0-17 anos;14;1;0;15;290;214;0;504;0,000168894;0,000124632;NA;NA
277;AGES;05/04/2021;2021;14;All;18-24 anos;709;105;0;814;22597;11511;2;34110;0,02913107;0,014839481;NA;NA
278;AGES;05/04/2021;2021;14;All;25-49 anos;8493;861;0;9354;258943;138960;17;397920;0,077051394;0,041349107;NA;NA
279;AGES;05/04/2021;2021;14;All;50-64 anos;14840;747;0;15587;270699;84747;7;355453;0,125202987;0,039196959;NA;NA
280;AGES;05/04/2021;2021;14;All;65-79 anos;200945;5142;0;206087;439645;56618;8;496271;0,273997062;0,035285664;NA;NA
281;AGES;05/04/2021;2021;14;All;80 ou mais anos;30359;45741;3;76103;608400;345366;19;953785;0,900182433;0,51100001;NA;NA
282;AGES;05/04/2021;2021;14;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
283;AGES;12/04/2021;2021;15;All;0-17 anos;37;2;0;39;327;216;0;543;0,000190443;0,000125797;NA;NA
284;AGES;12/04/2021;2021;15;All;18-24 anos;4241;55;0;4296;26838;11566;2;38406;0,034598383;0,014910384;NA;NA
285;AGES;12/04/2021;2021;15;All;25-49 anos;88700;478;0;89178;347643;139438;17;487098;0,103445075;0,041491341;NA;NA
286;AGES;12/04/2021;2021;15;All;50-64 anos;87581;393;0;87974;358280;85140;7;443427;0,16571072;0,039378728;NA;NA
287;AGES;12/04/2021;2021;15;All;65-79 anos;232858;3413;1;236272;672503;60031;9;732543;0,419119622;0,037412725;NA;NA
288;AGES;12/04/2021;2021;15;All;80 ou mais anos;10487;49395;1;59883;618887;394761;20;1013668;0,915698892;0,584084348;NA;NA
289;AGES;12/04/2021;2021;15;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
290;AGES;19/04/2021;2021;16;All;0-17 anos;20;4;0;24;347;220;0;567;0,000202091;0,000128127;NA;NA
291;AGES;19/04/2021;2021;16;All;18-24 anos;1260;56;0;1316;28098;11622;2;39722;0,03622272;0,014982577;NA;NA
292;AGES;19/04/2021;2021;16;All;25-49 anos;10317;499;0;10816;357960;139937;17;497914;0,106515014;0,041639824;NA;NA
293;AGES;19/04/2021;2021;16;All;50-64 anos;13939;1570;0;15509;372219;86710;7;458936;0,17215775;0,04010488;NA;NA
294;AGES;19/04/2021;2021;16;All;65-79 anos;175259;13077;2;188338;847762;73108;11;920881;0,528345136;0,045562618;NA;NA
295;AGES;19/04/2021;2021;16;All;80 ou mais anos;8410;123052;9;131471;627297;517813;29;1145139;0,928142242;0,766150832;NA;NA
296;AGES;19/04/2021;2021;16;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
297;AGES;26/04/2021;2021;17;All;0-17 anos;43;14;0;57;390;234;0;624;0,000227134;0,00013628;NA;NA
298;AGES;26/04/2021;2021;17;All;18-24 anos;2616;79;0;2695;30714;11701;2;42417;0,039595153;0,01508442;NA;NA
299;AGES;26/04/2021;2021;17;All;25-49 anos;10049;625;1;10675;368009;140562;18;508589;0,109505206;0,0418258;NA;NA
300;AGES;26/04/2021;2021;17;All;50-64 anos;32371;2758;0;35129;404590;89468;7;494065;0,187129899;0,041380503;NA;NA
301;AGES;26/04/2021;2021;17;All;65-79 anos;292629;46136;0;338765;1140391;119244;11;1259646;0,710718383;0,074315654;NA;NA
302;AGES;26/04/2021;2021;17;All;80 ou mais anos;6119;39706;4;45829;633416;557519;33;1190968;0,937195852;0,824899425;NA;NA
303;AGES;26/04/2021;2021;17;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
304;AGES;03/05/2021;2021;18;All;0-17 anos;98;8;0;106;488;242;0;730;0,000284208;0,000140939;NA;NA
305;AGES;03/05/2021;2021;18;All;18-24 anos;1719;718;0;2437;32433;12419;2;44854;0,041811213;0,016010035;NA;NA
306;AGES;03/05/2021;2021;18;All;25-49 anos;9186;7438;0;16624;377195;148000;18;525213;0,112238604;0,04403906;NA;NA
307;AGES;03/05/2021;2021;18;All;50-64 anos;150628;14263;0;164891;555218;103731;7;658956;0,256797965;0,047977388;NA;NA
308;AGES;03/05/2021;2021;18;All;65-79 anos;201889;163467;7;365363;1342280;282711;18;1625009;0,836540337;0,176192117;NA;NA
309;AGES;03/05/2021;2021;18;All;80 ou mais anos;5092;31723;3;36818;638508;589242;36;1227786;0,944729923;0,871836452;NA;NA
310;AGES;03/05/2021;2021;18;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
311;AGES;10/05/2021;2021;19;All;0-17 anos;131;31;0;162;619;273;0;892;0,000360502;0,000158994;NA;NA
312;AGES;10/05/2021;2021;19;All;18-24 anos;2090;5312;2;7404;34523;17731;4;52258;0,04450555;0,022858034;NA;NA
313;AGES;10/05/2021;2021;19;All;25-49 anos;23793;99356;4;123153;400988;247356;22;648366;0,119318478;0,073603553;NA;NA
314;AGES;10/05/2021;2021;19;All;50-64 anos;165631;108892;5;274528;720849;212623;12;933484;0,333405178;0,098341829;NA;NA
315;AGES;10/05/2021;2021;19;All;65-79 anos;91240;79810;3;171053;1433520;362521;21;1796062;0,893403242;0,225931579;NA;NA
316;AGES;10/05/2021;2021;19;All;80 ou mais anos;3764;9928;2;13694;642272;599170;38;1241480;0,950299099;0,88652582;NA;NA
317;AGES;10/05/2021;2021;19;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
318;AGES;17/05/2021;2021;20;All;0-17 anos;272;16;0;288;891;289;0;1180;0,000518913;0,000168312;NA;NA
319;AGES;17/05/2021;2021;20;All;18-24 anos;1911;2385;2;4298;36434;20116;6;56556;0,046969129;0,025932673;NA;NA
320;AGES;17/05/2021;2021;20;All;25-49 anos;30785;21089;2;51876;431773;268445;24;700242;0,1284789;0,079878821;NA;NA
321;AGES;17/05/2021;2021;20;All;50-64 anos;223186;74732;4;297922;944035;287355;16;1231406;0,436632578;0,132906676;NA;NA
322;AGES;17/05/2021;2021;20;All;65-79 anos;41029;111292;10;152331;1474549;473813;31;1948393;0,918973476;0,29529136;NA;NA
323;AGES;17/05/2021;2021;20;All;80 ou mais anos;4707;8337;1;13045;646979;607507;39;1254525;0,957263528;0,89886116;NA;NA
324;AGES;17/05/2021;2021;20;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
325;AGES;24/05/2021;2021;21;All;0-17 anos;241;35;0;276;1132;324;0;1456;0,00065927;0,000188696;NA;NA
326;AGES;24/05/2021;2021;21;All;18-24 anos;2108;3167;5;5280;38542;23283;11;61836;0,049686671;0,030015431;NA;NA
327;AGES;24/05/2021;2021;21;All;25-49 anos;24979;17471;26;42476;456752;285916;50;742718;0,135911681;0,085077513;NA;NA
328;AGES;24/05/2021;2021;21;All;50-64 anos;174002;97519;31;271552;1118037;384874;47;1502958;0,517111524;0,178010907;NA;NA
329;AGES;24/05/2021;2021;21;All;65-79 anos;23430;201816;20;225266;1497979;675629;51;2173659;0,933575601;0,421067819;NA;NA
330;AGES;24/05/2021;2021;21;All;80 ou mais anos;4430;6276;0;10706;651409;613783;39;1265231;0,963818111;0,908147065;NA;NA
331;AGES;24/05/2021;2021;21;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
332;AGES;31/05/2021;2021;22;All;0-17 anos;248;90;0;338;1380;414;0;1794;0,000803704;0,000241111;NA;NA
333;AGES;31/05/2021;2021;22;All;18-24 anos;2186;2514;1;4701;40728;25797;12;66537;0,052504767;0,033256371;NA;NA
334;AGES;31/05/2021;2021;22;All;25-49 anos;41376;22135;9;63520;498128;308051;59;806238;0,148223574;0,091664031;NA;NA
335;AGES;31/05/2021;2021;22;All;50-64 anos;162678;167271;12;329961;1280715;552145;59;1832919;0,592352923;0,255376649;NA;NA
336;AGES;31/05/2021;2021;22;All;65-79 anos;18546;136928;24;155498;1516525;812557;75;2329157;0,945133903;0,506404556;NA;NA
337;AGES;31/05/2021;2021;22;All;80 ou mais anos;3039;5963;5;9007;654448;619746;44;1274238;0,968314584;0,916969859;NA;NA
338;AGES;31/05/2021;2021;22;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
339;AGES;07/06/2021;2021;23;All;0-17 anos;361;127;0;488;1741;541;0;2282;0,001013948;0,000315075;NA;NA
340;AGES;07/06/2021;2021;23;All;18-24 anos;2511;2690;1;5202;43239;28487;13;71739;0,055741839;0,036724202;NA;NA
341;AGES;07/06/2021;2021;23;All;25-49 anos;125023;29771;7;154801;623151;337822;66;961039;0,185425571;0,100522726;NA;NA
342;AGES;07/06/2021;2021;23;All;50-64 anos;208246;137492;8;345746;1488961;689637;67;2178665;0,688670313;0,318969086;NA;NA
343;AGES;07/06/2021;2021;23;All;65-79 anos;15920;71141;2;87063;1532445;883698;77;2416220;0,95505562;0,550741293;NA;NA
344;AGES;07/06/2021;2021;23;All;80 ou mais anos;2725;4758;1;7484;657173;624504;45;1281722;0,972346467;0,924009748;NA;NA
345;AGES;07/06/2021;2021;23;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
346;GENERAL;04/01/2021;2021;1;All;All;48208;13;0;48221;83682;14;0;83696;0,008127694;1,36E-06;NA;NA
347;GENERAL;11/01/2021;2021;2;All;All;49380;1162;0;50542;133062;1176;0;134238;0,012923774;0,00011422;NA;NA
348;GENERAL;18/01/2021;2021;3;All;All;121507;32586;3;154096;254569;33762;3;288334;0,024725257;0,003279167;NA;NA
349;GENERAL;25/01/2021;2021;4;All;All;42094;44858;4;86956;296663;78620;7;375290;0,028813677;0,007636043;NA;NA
350;GENERAL;01/02/2021;2021;5;All;All;23511;37389;1;60901;320174;116009;8;436191;0,031097206;0,011267485;NA;NA
351;GENERAL;08/02/2021;2021;6;All;All;40446;98951;11;139408;360620;214960;19;575599;0,035025562;0,020878195;651900;571981
352;GENERAL;15/02/2021;2021;7;All;All;103162;49971;9;153142;463782;264931;28;728741;0,04504527;0,025731677;830730;718143
353;GENERAL;22/02/2021;2021;8;All;All;176276;20468;2;196746;640058;285399;30;925487;0,062166245;0,027719651;1002999;933847
354;GENERAL;01/03/2021;2021;9;All;All;138182;33246;2;171430;778240;318645;32;1096917;0,075587304;0,0309487;1186389;1095103
355;GENERAL;08/03/2021;2021;10;All;All;94386;51437;2;145825;872626;370082;34;1242742;0,084754634;0,035944568;1468929;1264093
356;GENERAL;15/03/2021;2021;11;All;All;80623;109643;7;190273;953249;479725;41;1433015;0,09258522;0,046593749;1713540;1462079
357;GENERAL;22/03/2021;2021;12;All;All;255154;21113;2;276269;1208403;500838;43;1709284;0,117367296;0,048644369;1883850;1753999
358;GENERAL;29/03/2021;2021;13;All;All;136812;83981;7;220800;1345215;584819;50;1930084;0,130655292;0,056801104;2344530;1996561
359;GENERAL;05/04/2021;2021;14;All;All;255360;52597;3;307960;1600575;637416;53;2238044;0,155457376;0,061909638;2684460;2360167
360;GENERAL;12/04/2021;2021;15;All;All;423904;53736;2;477642;2024479;691152;55;2715686;0,196629457;0,067128798;2983590;2679813
361;GENERAL;19/04/2021;2021;16;All;All;209205;138258;11;347474;2233684;829410;66;3063160;0,216948693;0,080557239;3400260;3039329
362;GENERAL;26/04/2021;2021;17;All;All;343827;89318;5;433150;2577511;918728;71;3496310;0,250343219;0,089232335;4128420;3581288
363;GENERAL;03/05/2021;2021;18;All;All;368612;217617;10;586239;2946123;1136345;81;4082549;0,286145012;0,110368594;4655370;4171038
364;GENERAL;10/05/2021;2021;19;All;All;286649;303329;16;589994;3232772;1439674;97;4672543;0,31398607;0,139829713;5197920;4686071
365;GENERAL;17/05/2021;2021;20;All;All;301890;217851;19;519760;3534662;1657525;116;5192303;0,343307424;0,160988699;5728470;5126418
366;GENERAL;24/05/2021;2021;21;All;All;229190;326284;82;555556;3763852;1983809;198;5747859;0,365567722;0,192679345;6254220;5644760
367;GENERAL;31/05/2021;2021;22;All;All;228073;334901;51;563025;3991925;2318710;249;6310884;0,38771953;0,225206924;7263540;6299315
368;GENERAL;07/06/2021;2021;23;All;All;354786;245979;19;600784;4346711;2564689;268;6911668;0,422178459;0,24909787;7880400;6896272
