;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;COVER_1_VAC;COVER;RECEIVED;DISTRIBUTED
196;AGES;04/01/2021;2021;1;All;50-64 anos;12948;4;0;12952;22139;4;0;22143;0,010239672;1,85E-06;NA;NA
197;AGES;04/01/2021;2021;1;All;65-79 anos;2283;1;0;2284;3229;1;0;3230;0,002012388;6,23E-07;NA;NA
198;AGES;04/01/2021;2021;1;All;80 ou mais anos;3764;2;0;3766;4029;2;0;4031;0,005961267;2,96E-06;NA;NA
199;AGES;04/01/2021;2021;1;All;Desconhecido;1;0;0;1;1;0;0;1;NA;NA;NA;NA
200;AGES;11/01/2021;2021;2;All;0-17 anos;15;0;0;15;19;0;0;19;1,11E-05;0;NA;NA
201;AGES;11/01/2021;2021;2;All;18-24 anos;1395;55;0;1450;4533;56;0;4589;0,005843746;7,22E-05;NA;NA
202;AGES;11/01/2021;2021;2;All;25-49 anos;16340;779;0;17119;67498;785;0;68283;0,020084787;0,000233586;NA;NA
203;AGES;11/01/2021;2021;2;All;50-64 anos;11654;301;0;11955;33793;305;0;34098;0,015629849;0,000141068;NA;NA
204;AGES;11/01/2021;2021;2;All;65-79 anos;5512;27;0;5539;8741;28;0;8769;0,005447596;1,75E-05;NA;NA
205;AGES;11/01/2021;2021;2;All;80 ou mais anos;14468;0;0;14468;18497;2;0;18499;0,027367973;2,96E-06;NA;NA
206;AGES;11/01/2021;2021;2;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
207;AGES;18/01/2021;2021;3;All;0-17 anos;69;0;0;69;88;0;0;88;5,13E-05;0;NA;NA
208;AGES;18/01/2021;2021;3;All;18-24 anos;3805;1191;0;4996;8338;1247;0;9585;0,010748987;0,001607578;NA;NA
209;AGES;18/01/2021;2021;3;All;25-49 anos;37305;21712;2;59019;104803;22497;2;127302;0,031185308;0,006694235;NA;NA
210;AGES;18/01/2021;2021;3;All;50-64 anos;27339;8528;1;35868;61132;8833;1;69966;0,028274611;0,004085416;NA;NA
211;AGES;18/01/2021;2021;3;All;65-79 anos;14012;904;0;14916;22753;932;0;23685;0,014180203;0,000580844;NA;NA
212;AGES;18/01/2021;2021;3;All;80 ou mais anos;38983;258;0;39241;57480;260;0;57740;0,085046822;0,000384693;NA;NA
213;AGES;18/01/2021;2021;3;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
214;AGES;25/01/2021;2021;4;All;0-17 anos;14;3;0;17;102;3;0;105;5,94E-05;1,75E-06;NA;NA
215;AGES;25/01/2021;2021;4;All;18-24 anos;1420;1570;0;2990;9758;2817;0;12575;0,012579589;0,003631554;NA;NA
216;AGES;25/01/2021;2021;4;All;25-49 anos;15957;25617;4;41578;120760;48114;6;168880;0,035933493;0,01431686;NA;NA
217;AGES;25/01/2021;2021;4;All;50-64 anos;10906;12165;0;23071;72038;20998;1;93037;0,033318826;0,00971194;NA;NA
218;AGES;25/01/2021;2021;4;All;65-79 anos;6452;2129;0;8581;29205;3061;0;32266;0,01820124;0,001907687;NA;NA
219;AGES;25/01/2021;2021;4;All;80 ou mais anos;7354;3383;0;10737;64834;3643;0;68477;0,095927725;0,005390146;NA;NA
220;AGES;25/01/2021;2021;4;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
221;AGES;01/02/2021;2021;5;All;0-17 anos;34;1;0;35;136;4;0;140;7,92E-05;2,33E-06;NA;NA
222;AGES;01/02/2021;2021;5;All;18-24 anos;968;933;0;1901;10726;3750;0;14476;0,013827493;0,004834337;NA;NA
223;AGES;01/02/2021;2021;5;All;25-49 anos;9871;12487;0;22358;130631;60601;6;191238;0,038870719;0,018032507;NA;NA
224;AGES;01/02/2021;2021;5;All;50-64 anos;5473;9183;1;14657;77511;30181;2;107694;0,035850183;0,013959236;NA;NA
225;AGES;01/02/2021;2021;5;All;65-79 anos;2661;4157;0;6818;31866;7218;0;39084;0,019859638;0,004498427;NA;NA
226;AGES;01/02/2021;2021;5;All;80 ou mais anos;4515;10630;0;15145;69349;14273;0;83622;0,102608073;0,021118185;NA;NA
227;AGES;01/02/2021;2021;5;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
228;AGES;08/02/2021;2021;6;All;0-17 anos;37;67;0;104;173;71;0;244;0,000100754;4,13E-05;NA;NA
229;AGES;08/02/2021;2021;6;All;18-24 anos;1453;3040;0;4493;12179;6790;0;18969;0,015700637;0,008753373;NA;NA
230;AGES;08/02/2021;2021;6;All;25-49 anos;13714;30721;5;44440;144345;91322;11;235678;0,042951474;0,027173886;NA;NA
231;AGES;08/02/2021;2021;6;All;50-64 anos;6794;22176;1;28971;84305;52357;3;136665;0,038992526;0,024216022;NA;NA
232;AGES;08/02/2021;2021;6;All;65-79 anos;3632;11453;3;15088;35498;18671;3;54172;0,022123185;0,011636205;NA;NA
233;AGES;08/02/2021;2021;6;All;80 ou mais anos;14823;31501;2;46326;84172;45774;2;129948;0,124540033;0,067726743;NA;NA
234;AGES;08/02/2021;2021;6;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
235;AGES;15/02/2021;2021;7;All;0-17 anos;30;16;0;46;203;87;0;290;0,000118226;5,07E-05;NA;NA
236;AGES;15/02/2021;2021;7;All;18-24 anos;2310;1729;0;4039;14489;8519;0;23008;0,018678589;0,010982324;NA;NA
237;AGES;15/02/2021;2021;7;All;25-49 anos;22201;18917;4;41122;166546;110239;15;276800;0,049557631;0,032802851;NA;NA
238;AGES;15/02/2021;2021;7;All;50-64 anos;25015;12897;1;37913;109320;65254;4;174578;0,050562398;0,030181108;NA;NA
239;AGES;15/02/2021;2021;7;All;65-79 anos;5002;7186;2;12190;40500;25857;5;66362;0,025240549;0,016114688;NA;NA
240;AGES;15/02/2021;2021;7;All;80 ou mais anos;48608;9234;2;57844;132780;55008;4;187792;0,196459933;0,081389276;NA;NA
241;AGES;15/02/2021;2021;7;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
242;AGES;22/02/2021;2021;8;All;0-17 anos;21;32;0;53;224;119;0;343;0,000130456;6,93E-05;NA;NA
243;AGES;22/02/2021;2021;8;All;18-24 anos;1262;692;0;1954;15751;9211;0;24962;0,020305504;0,011874421;NA;NA
244;AGES;22/02/2021;2021;8;All;25-49 anos;11271;7233;1;18505;177817;117472;16;295305;0,052911443;0,034955111;NA;NA
245;AGES;22/02/2021;2021;8;All;50-64 anos;49667;4925;1;54593;158987;70179;5;229171;0,073534248;0,032459006;NA;NA
246;AGES;22/02/2021;2021;8;All;65-79 anos;11551;2404;0;13955;52051;28261;5;80317;0,032439402;0,017612917;NA;NA
247;AGES;22/02/2021;2021;8;All;80 ou mais anos;102517;5185;0;107702;235297;60193;4;295494;0,348143041;0,089060949;NA;NA
248;AGES;22/02/2021;2021;8;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
249;AGES;01/03/2021;2021;9;All;0-17 anos;8;28;0;36;232;147;0;379;0,000135115;8,56E-05;NA;NA
250;AGES;01/03/2021;2021;9;All;18-24 anos;881;1021;0;1902;16632;10232;0;26864;0,021441251;0,013190649;NA;NA
251;AGES;01/03/2021;2021;9;All;25-49 anos;7219;9857;0;17076;185036;127329;16;312381;0,055059538;0,037888172;NA;NA
252;AGES;01/03/2021;2021;9;All;50-64 anos;29914;5911;1;35826;188901;76090;6;264997;0,087369992;0,035192946;NA;NA
253;AGES;01/03/2021;2021;9;All;65-79 anos;13048;3724;0;16772;65099;31985;5;97089;0,040571222;0,019933801;NA;NA
254;AGES;01/03/2021;2021;9;All;80 ou mais anos;87142;12726;1;99869;322439;72919;5;395363;0,477077455;0,107890209;NA;NA
255;AGES;01/03/2021;2021;9;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
256;AGES;08/03/2021;2021;10;All;0-17 anos;12;24;0;36;244;171;0;415;0,000142104;9,96E-05;NA;NA
257;AGES;08/03/2021;2021;10;All;18-24 anos;1306;630;0;1936;17938;10862;0;28800;0,02312489;0,014002818;NA;NA
258;AGES;08/03/2021;2021;10;All;25-49 anos;15796;5925;0;21721;200832;133254;16;334102;0,059759815;0,039651223;NA;NA
259;AGES;08/03/2021;2021;10;All;50-64 anos;21766;4172;0;25938;210667;80262;6;290935;0,097437145;0,037122568;NA;NA
260;AGES;08/03/2021;2021;10;All;65-79 anos;15480;3461;0;18941;80579;35446;5;116030;0,05021872;0,022090777;NA;NA
261;AGES;08/03/2021;2021;10;All;80 ou mais anos;40078;37241;2;77321;362517;110160;7;472684;0,536376455;0,162991612;NA;NA
262;AGES;08/03/2021;2021;10;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
263;AGES;15/03/2021;2021;11;All;0-17 anos;1;23;0;24;245;194;0;439;0,000142687;0,000112984;NA;NA
264;AGES;15/03/2021;2021;11;All;18-24 anos;229;370;1;600;18167;11232;1;29400;0,023420106;0,014479806;NA;NA
265;AGES;15/03/2021;2021;11;All;25-49 anos;4097;2958;0;7055;204929;136212;16;341157;0,060978923;0,040531409;NA;NA
266;AGES;15/03/2021;2021;11;All;50-64 anos;4063;2242;0;6305;214730;82504;6;297240;0,099316353;0,038159532;NA;NA
267;AGES;15/03/2021;2021;11;All;65-79 anos;17954;6738;2;24694;98533;42184;7;140724;0,061408074;0,026290057;NA;NA
268;AGES;15/03/2021;2021;11;All;80 ou mais anos;54332;97317;4;151653;416849;207477;11;624337;0,616765528;0,306980853;NA;NA
269;AGES;15/03/2021;2021;11;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
270;AGES;22/03/2021;2021;12;All;0-17 anos;24;7;0;31;269;201;0;470;0,000156664;0,000117061;NA;NA
271;AGES;22/03/2021;2021;12;All;18-24 anos;3125;113;0;3238;21292;11345;1;32638;0,027448721;0,014625481;NA;NA
272;AGES;22/03/2021;2021;12;All;25-49 anos;41667;1196;0;42863;246596;137408;16;384020;0,073377406;0,040887292;NA;NA
273;AGES;22/03/2021;2021;12;All;50-64 anos;33950;865;0;34815;248680;83369;6;332055;0,115018818;0,03855961;NA;NA
274;AGES;22/03/2021;2021;12;All;65-79 anos;52558;2084;0;54642;151091;44268;7;195366;0,09416345;0,027588855;NA;NA
275;AGES;22/03/2021;2021;12;All;80 ou mais anos;124499;16858;2;141359;541348;224335;13;765696;0,800972978;0,331923777;NA;NA
276;AGES;22/03/2021;2021;12;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
277;AGES;29/03/2021;2021;13;All;0-17 anos;7;12;0;19;276;213;0;489;0,000160741;0,00012405;NA;NA
278;AGES;29/03/2021;2021;13;All;18-24 anos;620;65;1;686;21912;11410;2;33324;0,028247998;0,014709276;NA;NA
279;AGES;29/03/2021;2021;13;All;25-49 anos;4205;742;1;4948;250801;138150;17;388968;0,074628651;0,041108082;NA;NA
280;AGES;29/03/2021;2021;13;All;50-64 anos;7473;652;1;8126;256153;84021;7;340181;0,11847521;0,038861171;NA;NA
281;AGES;29/03/2021;2021;13;All;65-79 anos;87842;7219;1;95062;238933;51487;8;290428;0,148908642;0,032087904;NA;NA
282;AGES;29/03/2021;2021;13;All;80 ou mais anos;36721;75302;3;112026;578069;299637;16;877722;0,855304995;0,443339848;NA;NA
283;AGES;29/03/2021;2021;13;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
284;AGES;05/04/2021;2021;14;All;0-17 anos;14;1;0;15;290;214;0;504;0,000168894;0,000124632;NA;NA
285;AGES;05/04/2021;2021;14;All;18-24 anos;710;105;0;815;22622;11515;2;34139;0,029163299;0,014844637;NA;NA
286;AGES;05/04/2021;2021;14;All;25-49 anos;8509;867;0;9376;259310;139017;17;398344;0,077160599;0,041366068;NA;NA
287;AGES;05/04/2021;2021;14;All;50-64 anos;14861;753;0;15614;271014;84774;7;355795;0,12534868;0,039209447;NA;NA
288;AGES;05/04/2021;2021;14;All;65-79 anos;200973;5148;0;206121;439906;56635;8;496549;0,274159723;0,035296259;NA;NA
289;AGES;05/04/2021;2021;14;All;80 ou mais anos;30361;45745;3;76109;608430;345382;19;953831;0,900226821;0,511023684;NA;NA
290;AGES;05/04/2021;2021;14;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
291;AGES;12/04/2021;2021;15;All;0-17 anos;37;2;0;39;327;216;0;543;0,000190443;0,000125797;NA;NA
292;AGES;12/04/2021;2021;15;All;18-24 anos;4242;55;0;4297;26864;11570;2;38436;0,034631901;0,014915541;NA;NA
293;AGES;12/04/2021;2021;15;All;25-49 anos;88710;481;0;89191;348020;139498;17;487535;0,103557255;0,041509195;NA;NA
294;AGES;12/04/2021;2021;15;All;50-64 anos;87596;399;0;87995;358610;85173;7;443790;0,165863351;0,039393991;NA;NA
295;AGES;12/04/2021;2021;15;All;65-79 anos;232889;3418;1;236308;672795;60053;9;732857;0,419301603;0,037426436;NA;NA
296;AGES;12/04/2021;2021;15;All;80 ou mais anos;10488;49401;1;59890;618918;394783;20;1013721;0,915744759;0,584116899;NA;NA
297;AGES;12/04/2021;2021;15;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
298;AGES;19/04/2021;2021;16;All;0-17 anos;20;4;0;24;347;220;0;567;0,000202091;0,000128127;NA;NA
299;AGES;19/04/2021;2021;16;All;18-24 anos;1260;56;0;1316;28124;11626;2;39752;0,036256238;0,014987734;NA;NA
300;AGES;19/04/2021;2021;16;All;25-49 anos;10336;504;0;10840;358356;140002;17;498375;0,106632848;0,041659166;NA;NA
301;AGES;19/04/2021;2021;16;All;50-64 anos;13962;1584;0;15546;372572;86757;7;459336;0,172321019;0,040126619;NA;NA
302;AGES;19/04/2021;2021;16;All;65-79 anos;175287;13083;2;188372;848082;73136;11;921229;0,528544568;0,045580068;NA;NA
303;AGES;19/04/2021;2021;16;All;80 ou mais anos;8410;123064;9;131483;627328;517847;29;1145204;0,928188109;0,766201138;NA;NA
304;AGES;19/04/2021;2021;16;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
305;AGES;26/04/2021;2021;17;All;0-17 anos;43;14;0;57;390;234;0;624;0,000227134;0,00013628;NA;NA
306;AGES;26/04/2021;2021;17;All;18-24 anos;2616;79;0;2695;30740;11705;2;42447;0,039628671;0,015089577;NA;NA
307;AGES;26/04/2021;2021;17;All;25-49 anos;10058;630;1;10689;368414;140632;18;509064;0,109625719;0,041846629;NA;NA
308;AGES;26/04/2021;2021;17;All;50-64 anos;32392;2769;0;35161;404964;89526;7;494497;0,187302881;0,041407329;NA;NA
309;AGES;26/04/2021;2021;17;All;65-79 anos;292645;46152;0;338797;1140727;119288;11;1260026;0,710927786;0,074343076;NA;NA
310;AGES;26/04/2021;2021;17;All;80 ou mais anos;6133;39712;4;45849;633461;557559;33;1191053;0,937262433;0,824958608;NA;NA
311;AGES;26/04/2021;2021;17;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
312;AGES;03/05/2021;2021;18;All;0-17 anos;98;8;0;106;488;242;0;730;0,000284208;0,000140939;NA;NA
313;AGES;03/05/2021;2021;18;All;18-24 anos;1721;720;0;2441;32461;12425;2;44888;0,04184731;0,01601777;NA;NA
314;AGES;03/05/2021;2021;18;All;25-49 anos;9220;7448;0;16668;377634;148080;18;525732;0,112369233;0,044062865;NA;NA
315;AGES;03/05/2021;2021;18;All;50-64 anos;150680;14275;0;164955;555644;103801;7;659452;0,256994997;0,048009765;NA;NA
316;AGES;03/05/2021;2021;18;All;65-79 anos;201935;163496;7;365438;1342662;282784;18;1625464;0,836778409;0,176237613;NA;NA
317;AGES;03/05/2021;2021;18;All;80 ou mais anos;5096;31729;3;36828;638557;589288;36;1227881;0,944802423;0,871904513;NA;NA
318;AGES;03/05/2021;2021;18;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
319;AGES;10/05/2021;2021;19;All;0-17 anos;133;31;0;164;621;273;0;894;0,000361667;0,000158994;NA;NA
320;AGES;10/05/2021;2021;19;All;18-24 anos;2093;5316;2;7411;34554;17741;4;52299;0,044545514;0,022870926;NA;NA
321;AGES;10/05/2021;2021;19;All;25-49 anos;23922;99383;4;123309;401556;247463;22;649041;0,119487492;0,073635392;NA;NA
322;AGES;10/05/2021;2021;19;All;50-64 anos;165745;108950;6;274701;721389;212751;13;934153;0,333654937;0,098401031;NA;NA
323;AGES;10/05/2021;2021;19;All;65-79 anos;91273;79822;3;171098;1433935;362606;21;1796562;0,89366188;0,225984553;NA;NA
324;AGES;10/05/2021;2021;19;All;80 ou mais anos;3767;9934;2;13703;642324;599222;38;1241584;0,950376038;0,886602758;NA;NA
325;AGES;10/05/2021;2021;19;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
326;AGES;17/05/2021;2021;20;All;0-17 anos;274;16;0;290;895;289;0;1184;0,000521243;0,000168312;NA;NA
327;AGES;17/05/2021;2021;20;All;18-24 anos;1925;2387;2;4314;36479;20128;6;56613;0,047027141;0,025948142;NA;NA
328;AGES;17/05/2021;2021;20;All;25-49 anos;30955;21115;2;52072;432511;268578;24;701113;0,1286985;0,079918397;NA;NA
329;AGES;17/05/2021;2021;20;All;50-64 anos;223914;74895;4;298813;945303;287646;17;1232966;0,43721905;0,133041269;NA;NA
330;AGES;17/05/2021;2021;20;All;65-79 anos;41131;111320;10;152461;1475066;473926;31;1949023;0,919295683;0,295361784;NA;NA
331;AGES;17/05/2021;2021;20;All;80 ou mais anos;4733;8339;1;13073;647057;607561;39;1254657;0,957378936;0,898941058;NA;NA
332;AGES;17/05/2021;2021;20;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
333;AGES;24/05/2021;2021;21;All;0-17 anos;243;35;0;278;1138;324;0;1462;0,000662765;0,000188696;NA;NA
334;AGES;24/05/2021;2021;21;All;18-24 anos;2117;3180;5;5302;38596;23308;11;61915;0,049756285;0,03004766;NA;NA
335;AGES;24/05/2021;2021;21;All;25-49 anos;25011;17534;26;42571;457522;286112;50;743684;0,136140804;0,085135835;NA;NA
336;AGES;24/05/2021;2021;21;All;50-64 anos;174025;97557;31;271613;1119328;385203;48;1504579;0,517708633;0,178163075;NA;NA
337;AGES;24/05/2021;2021;21;All;65-79 anos;23428;201878;20;225326;1498494;675804;51;2174349;0,933896561;0,421176883;NA;NA
338;AGES;24/05/2021;2021;21;All;80 ou mais anos;4429;6301;0;10730;651486;613862;39;1265387;0,963932039;0,908263953;NA;NA
339;AGES;24/05/2021;2021;21;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
340;AGES;31/05/2021;2021;22;All;0-17 anos;248;91;0;339;1386;415;0;1801;0,000807198;0,000241694;NA;NA
341;AGES;31/05/2021;2021;22;All;18-24 anos;2187;2516;1;4704;40783;25824;12;66619;0,05257567;0,033291178;NA;NA
342;AGES;31/05/2021;2021;22;All;25-49 anos;41392;22205;9;63606;498914;308317;59;807290;0,148457458;0,091743182;NA;NA
343;AGES;31/05/2021;2021;22;All;50-64 anos;162754;167389;12;330155;1282082;552592;60;1834734;0,592985184;0,255583394;NA;NA
344;AGES;31/05/2021;2021;22;All;65-79 anos;18553;136996;24;155574;1517047;812801;75;2329923;0,945459225;0,506556622;NA;NA
345;AGES;31/05/2021;2021;22;All;80 ou mais anos;3045;5967;5;9017;654531;619829;44;1274404;0,96843739;0,917092665;NA;NA
346;AGES;31/05/2021;2021;22;All;Desconhecido;0;0;0;0;1;0;0;1;NA;NA;NA;NA
347;AGES;07/06/2021;2021;23;All;0-17 anos;363;127;0;490;1749;542;0;2291;0,001018607;0,000315658;NA;NA
348;AGES;07/06/2021;2021;23;All;18-24 anos;2531;2706;1;5238;43314;28530;13;71857;0,055838525;0,036779635;NA;NA
349;AGES;07/06/2021;2021;23;All;25-49 anos;125282;29963;7;155252;624196;338280;66;962542;0,185736522;0,100659009;NA;NA
350;AGES;07/06/2021;2021;23;All;50-64 anos;208327;137664;8;345999;1490409;690256;68;2180733;0,689340039;0,319255384;NA;NA
351;AGES;07/06/2021;2021;23;All;65-79 anos;15944;71197;2;87143;1532991;883998;77;2417066;0,9553959;0,55092826;NA;NA
352;AGES;07/06/2021;2021;23;All;80 ou mais anos;2736;4785;1;7522;657267;624614;45;1281926;0,972485548;0,924172502;NA;NA
353;AGES;07/06/2021;2021;23;All;Desconhecido;1;0;0;1;2;0;0;2;NA;NA;NA;NA
355;AGES;14/06/2021;2021;24;All;0-17 anos;539;265;0;804;2288;807;0;3095;0,001332518;0,000469992;NA;NA
356;AGES;14/06/2021;2021;24;All;18-24 anos;2611;4139;3;6753;45925;32669;16;78610;0,059204513;0,042115454;NA;NA
357;AGES;14/06/2021;2021;24;All;25-49 anos;236862;81896;11;318769;861058;420176;77;1281311;0,256217467;0,125028082;NA;NA
358;AGES;14/06/2021;2021;24;All;50-64 anos;85349;228695;15;314059;1575758;918951;83;2494792;0,728815433;0,425030792;NA;NA
359;AGES;14/06/2021;2021;24;All;65-79 anos;10725;61896;2;72623;1543716;945894;79;2489689;0,962079971;0,589503297;NA;NA
360;AGES;14/06/2021;2021;24;All;80 ou mais anos;2537;4607;0;7144;659804;629221;45;1289070;0,976239267;0,930988973;NA;NA
361;AGES;14/06/2021;2021;24;All;Desconhecido;0;0;0;0;2;0;0;2;NA;NA;NA;NA
363;GENERAL;04/01/2021;2021;1;All;All;48216;13;0;48229;83698;14;0;83712;0,008129248;1,36E-06;NA;NA
364;GENERAL;11/01/2021;2021;2;All;All;49384;1162;0;50546;133082;1176;0;134258;0,012925716;0,00011422;NA;NA
365;GENERAL;18/01/2021;2021;3;All;All;121513;32593;3;154109;254595;33769;3;288367;0,024727783;0,003279846;NA;NA
366;GENERAL;25/01/2021;2021;4;All;All;42103;44867;4;86974;296698;78636;7;375341;0,028817077;0,007637597;NA;NA
367;GENERAL;01/02/2021;2021;5;All;All;23522;37391;1;60914;320220;116027;8;436255;0,031101673;0,011269233;NA;NA
368;GENERAL;08/02/2021;2021;6;All;All;40453;98958;11;139422;360673;214985;19;575677;0,03503071;0,020880624;651900;571981
369;GENERAL;15/02/2021;2021;7;All;All;103166;49979;9;153154;463839;264964;28;728831;0,045050806;0,025734882;830730;718143
370;GENERAL;22/02/2021;2021;8;All;All;176289;20471;2;196762;640128;285435;30;925593;0,062173044;0,027723147;1002999;933847
371;GENERAL;01/03/2021;2021;9;All;All;138212;33267;2;171481;778340;318702;32;1097074;0,075597016;0,030954236;1186389;1095103
372;GENERAL;08/03/2021;2021;10;All;All;94438;51453;2;145893;872778;370155;34;1242967;0,084769397;0,035951658;1468929;1264093
373;GENERAL;15/03/2021;2021;11;All;All;80676;109648;7;190331;953454;479803;41;1433298;0,092605131;0,046601325;1713540;1462079
374;GENERAL;22/03/2021;2021;12;All;All;255823;21123;2;276948;1209277;500926;43;1710246;0,117452184;0,048652916;1883850;1753999
375;GENERAL;29/03/2021;2021;13;All;All;136868;83992;7;220867;1346145;584918;50;1931113;0,130745619;0,05681072;2344530;1996561
376;GENERAL;05/04/2021;2021;14;All;All;255428;52619;3;308050;1601573;637537;53;2239163;0,155554308;0,06192139;2684460;2360167
377;GENERAL;12/04/2021;2021;15;All;All;423962;53756;2;477720;2025535;691293;55;2716883;0,196732022;0,067142493;2983590;2679813
378;GENERAL;19/04/2021;2021;16;All;All;209275;138295;11;347581;2234810;829588;66;3064464;0,217058057;0,080574527;3400260;3039329
379;GENERAL;26/04/2021;2021;17;All;All;343887;89356;5;433248;2578697;918944;71;3497712;0,25045841;0,089253314;4128420;3581288
380;GENERAL;03/05/2021;2021;18;All;All;368750;217676;10;586436;2947447;1136620;81;4084148;0,286273606;0,110395304;4655370;4171038
381;GENERAL;10/05/2021;2021;19;All;All;286933;303436;17;590386;3234380;1440056;98;4674534;0,314142248;0,139866815;5197920;4686071
382;GENERAL;17/05/2021;2021;20;All;All;302932;218072;19;521023;3537312;1658128;117;5195557;0,343564808;0,161047266;5728470;5126418
383;GENERAL;24/05/2021;2021;21;All;All;229253;326485;82;555820;3766565;1984613;199;5751377;0,365831225;0,192757434;6254220;5644760
384;GENERAL;31/05/2021;2021;22;All;All;228179;335164;51;563395;3994744;2319778;250;6314772;0,387993328;0,225310655;7263540;6299315
385;GENERAL;07/06/2021;2021;23;All;All;355184;246442;19;601645;4349928;2566220;269;6916417;0,422490914;0,24924657;7880400;6896272
386;GENERAL;14/06/2021;2021;24;All;All;338623;381498;31;720152;4688551;2947718;300;7636569;0,455379996;0,286299927;8604606;7566600
