;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;CUMUL_VAC_INIT;CUMUL_VAC_COMPLETE;CUMUL_VAC_LEAST;COVER_1_VAC;COVER_INIT;COVER_COMPLETE;COVER_LEAST
156;REGIONAL;17/05/21;2021;20;ARS Norte;All;111093;71241;4;182338;1226855;550247;46;1777148;682221;559396;1241617;0,342467627;0,190437017;0,156151314;0,346588332
157;REGIONAL;24/05/21;2021;21;ARS Norte;All;73197;129255;11;202463;1300052;679502;57;1979611;634210;700780;1334990;0,362900036;0,177035097;0,195617627;0,372652724
158;REGIONAL;31/05/21;2021;22;ARS Norte;All;55145;172667;19;227831;1355197;852169;76;2207442;535070;879349;1414419;0,378293361;0,149360889;0,245463861;0,39482475
159;REGIONAL;07/06/21;2021;23;ARS Norte;All;106963;106727;7;213697;1462160;958896;83;2421139;533378;995732;1529110;0,408151302;0,148888579;0,277951327;0,426839906
160;REGIONAL;14/06/21;2021;24;ARS Norte;All;105278;152625;12;257915;1567438;1111521;95;2679054;492284;1157794;1650078;0,437538888;0,137417489;0,323189753;0,460607241
161;REGIONAL;21/06/21;2021;25;ARS Norte;All;146404;105517;5;251926;1713842;1217038;100;2930980;537233;1275825;1813058;0,478406497;0,149964674;0,356137246;0,50610192
162;REGIONAL;28/06/21;2021;26;ARS Norte;All;163791;117430;8;281229;1877633;1334468;108;3212209;575849;1407453;1983302;0,52412756;0,160744049;0,392880242;0,553624291
163;REGIONAL;05/07/21;2021;27;ARS Norte;All;176171;158260;13;334444;2053804;1492728;121;3546653;590424;1583359;2173783;0,57330441;0,164812554;0,441983119;0,606795673
164;REGIONAL;12/07/21;2021;28;ARS Norte;All;105421;157073;19;262513;2159225;1649801;140;3809166;572121;1756593;2328714;0,602731914;0,159703405;0,490340127;0,650043532
165;REGIONAL;19/07/21;2021;29;ARS Norte;All;51764;189746;13;241523;2210989;1839547;153;4050689;473023;1959290;2432313;0,617181457;0,132040921;0,546921517;0,678962438
166;REGIONAL;26/07/21;2021;30;ARS Norte;All;35309;185507;16;220832;2246298;2025054;169;4271521;347186;2156133;2503319;0,627037707;0,09691444;0,601868805;0,698783245
167;REGIONAL;02/08/21;2021;31;ARS Norte;All;41683;189985;16;231684;2287981;2215039;185;4503205;225613;2357847;2583460;0,638673212;0,062978224;0,658175797;0,721154021
168;REGIONAL;09/08/21;2021;32;ARS Norte;All;118936;148045;6;266987;2406917;2363084;191;4770192;238317;2523543;2761860;0,67187333;0,066524453;0,704428627;0,77095308
169;REGIONAL;16/08/21;2021;33;ARS Norte;All;148405;80939;6;229350;2555322;2444023;197;4999542;324543;2623943;2948486;0,713299503;0,090593812;0,732454555;0,823048367
170;REGIONAL;23/08/21;2021;34;ARS Norte;All;118924;33900;3;152827;2674246;2477923;200;5152369;397293;2673424;3070717;0,746496271;0,110901444;0,746266815;0,857168259
171;REGIONAL;04/01/21;2021;1;RA Madeira;All;1831;2;0;1833;2534;2;0;2536;2532;2;2534;0,010093205;0,010085239;7,97E-06;0,010093205
172;REGIONAL;11/01/21;2021;2;RA Madeira;All;1796;3;0;1799;4330;5;0;4335;4322;8;4330;0,017246873;0,017215008;3,19E-05;0,017246873
173;REGIONAL;18/01/21;2021;3;RA Madeira;All;1162;595;1;1758;5492;600;1;6093;4889;603;5492;0,021875249;0,019473433;0,002401816;0,021875249
174;REGIONAL;25/01/21;2021;4;RA Madeira;All;479;1724;3;2206;5971;2324;4;8299;3644;2327;5971;0,023783159;0,014514459;0,009268701;0,023783159
175;REGIONAL;01/02/21;2021;5;RA Madeira;All;2252;1543;0;3795;8223;3867;4;12094;4353;3870;8223;0,032753127;0,017338485;0,015414642;0,032753127
176;REGIONAL;08/02/21;2021;6;RA Madeira;All;3180;1160;1;4341;11403;5027;5;16435;6373;5030;11403;0,045419422;0,02538437;0,020035051;0,045419422
177;REGIONAL;15/02/21;2021;7;RA Madeira;All;2590;710;1;3301;13993;5737;6;19736;8253;5740;13993;0,055735681;0,03287262;0,022863061;0,055735681
178;REGIONAL;22/02/21;2021;8;RA Madeira;All;2269;2161;1;4431;16262;7898;7;24167;8361;7901;16262;0,064773361;0,033302796;0,031470565;0,064773361
179;REGIONAL;01/03/21;2021;9;RA Madeira;All;1455;3131;3;4589;17717;11029;10;28756;6686;11032;17718;0,070568788;0,026631084;0,043941687;0,070572771
180;REGIONAL;08/03/21;2021;10;RA Madeira;All;4971;2390;0;7361;22688;13419;10;36117;9267;13422;22689;0,090368836;0,036911495;0,053461324;0,090372819
181;REGIONAL;15/03/21;2021;11;RA Madeira;All;3121;2328;2;5451;25809;15747;12;41568;10059;15751;25810;0,102800127;0,04006612;0,062737991;0,102804111
182;REGIONAL;22/03/21;2021;12;RA Madeira;All;5490;193;0;5683;31299;15940;12;47251;15356;15944;31300;0,12466741;0,061164662;0,063506731;0,124671393
183;REGIONAL;29/03/21;2021;13;RA Madeira;All;1220;1260;1;2481;32519;17200;13;49732;15317;17204;32521;0,129526806;0,06100932;0,068525452;0,129534773
184;REGIONAL;05/04/21;2021;14;RA Madeira;All;10222;1299;0;11521;42741;18499;13;61253;24239;18504;42743;0,170242173;0,096546642;0,073703497;0,170250139
185;REGIONAL;12/04/21;2021;15;RA Madeira;All;8528;1306;0;9834;51269;19805;13;71087;31462;19810;51272;0,204210149;0,125316657;0,078905441;0,204222098
186;REGIONAL;19/04/21;2021;16;RA Madeira;All;9828;2143;1;11972;61097;21948;14;83059;39142;21959;61101;0,24335617;0,155906955;0,087465148;0,243372102
187;REGIONAL;26/04/21;2021;17;RA Madeira;All;8816;827;2;9645;69913;22775;16;92704;47147;22788;69935;0,278471282;0,187791763;0,090767147;0,27855891
188;REGIONAL;03/05/21;2021;18;RA Madeira;All;7650;5345;0;12995;77563;28120;16;105699;49460;28146;77606;0,308942086;0,1970047;0,112108659;0,309113359
189;REGIONAL;10/05/21;2021;19;RA Madeira;All;11592;6554;5;18151;89155;34674;21;123850;54488;34711;89199;0,355114315;0,217031785;0,138257787;0,355289572
190;REGIONAL;17/05/21;2021;20;RA Madeira;All;2390;7708;7;10105;91545;42382;28;133955;49172;42425;91597;0,364633952;0,195857564;0,16898351;0,364841074
191;REGIONAL;24/05/21;2021;21;RA Madeira;All;3494;8986;3;12483;95039;51368;31;146438;43675;51425;95100;0,378550944;0,173962399;0,204831514;0,378793914
192;REGIONAL;31/05/21;2021;22;RA Madeira;All;7638;10997;6;18641;102677;62365;37;165079;40618;62459;103077;0,40897395;0,161786027;0,248781168;0,410567195
193;REGIONAL;07/06/21;2021;23;RA Madeira;All;3709;15282;5;18996;106386;77647;42;184075;31113;77771;108884;0,423747311;0,123926551;0,309770573;0,433697124
194;REGIONAL;14/06/21;2021;24;RA Madeira;All;3756;8350;5;12111;110142;85997;47;196186;29018;86148;115166;0,438707879;0,115581933;0,343137099;0,458719031
195;REGIONAL;21/06/21;2021;25;RA Madeira;All;12613;3744;14;16371;122755;89741;61;212557;37947;89965;127912;0,488946865;0,151147136;0,358340636;0,509487772
196;REGIONAL;28/06/21;2021;26;RA Madeira;All;10148;12365;21;22534;132903;102106;82;235091;35835;102418;138253;0,529367482;0,142734804;0,407942325;0,550677129
197;REGIONAL;05/07/21;2021;27;RA Madeira;All;12778;7003;9;19790;145681;109109;91;254881;41767;109673;151440;0,580263682;0,166362622;0,436839799;0,603202422
198;REGIONAL;12/07/21;2021;28;RA Madeira;All;10660;5903;8;16571;156341;115012;99;271452;47477;116101;163578;0,622723652;0,18910619;0,462443241;0,65154943
199;REGIONAL;19/07/21;2021;29;RA Madeira;All;4259;14830;8;19097;160600;129842;107;290549;39209;131155;170364;0,639687724;0,156173823;0,522405003;0,678578826
200;REGIONAL;26/07/21;2021;30;RA Madeira;All;5569;13880;5;19454;166169;143722;112;310003;33958;145321;179279;0,661869673;0,135258504;0,578829762;0,714088266
201;REGIONAL;02/08/21;2021;31;RA Madeira;All;4556;14364;1;18921;170725;158086;113;328924;25989;159976;185965;0,680016729;0,103517088;0,637202262;0,74071935
202;REGIONAL;09/08/21;2021;32;RA Madeira;All;5414;11041;3;16458;176139;169127;116;345382;21846;171242;193088;0,701581295;0,087015056;0,682075998;0,769091054
203;REGIONAL;16/08/21;2021;33;RA Madeira;All;3620;8150;4;11774;179759;177277;120;357156;18388;179589;197977;0,716000159;0,073241456;0,71532303;0,788564487
204;REGIONAL;23/08/21;2021;34;RA Madeira;All;1963;5409;2;7374;181722;182686;122;364530;15627;185146;200773;0,723819007;0,062244085;0,737457182;0,799701267
205;REGIONAL;04/01/21;2021;1;RA Acores;All;3679;3;1;3683;5717;4;4;5725;5713;4;5717;0,024157325;0,024140423;1,69E-05;0,024157325
206;REGIONAL;11/01/21;2021;2;RA Acores;All;23;3;0;26;5740;7;4;5751;5733;7;5740;0,024254512;0,024224933;2,96E-05;0,024254512
207;REGIONAL;18/01/21;2021;3;RA Acores;All;83;1982;5;2070;5823;1989;9;7821;3834;1989;5823;0,02460523;0,016200662;0,008404569;0,02460523
208;REGIONAL;25/01/21;2021;4;RA Acores;All;310;3610;9;3929;6133;5599;18;11750;534;5599;6133;0,025915143;0,00225643;0,023658713;0,025915143
209;REGIONAL;01/02/21;2021;5;RA Acores;All;1870;35;1;1906;8003;5634;19;13656;2369;5634;8003;0,033816874;0,010010268;0,023806606;0,033816874
210;REGIONAL;08/02/21;2021;6;RA Acores;All;1062;55;1;1118;9065;5689;20;14774;3376;5689;9065;0,038304381;0,014265371;0,02403901;0,038304381
211;REGIONAL;15/02/21;2021;7;RA Acores;All;2096;363;2;2461;11161;6052;22;17235;5109;6052;11161;0,047161081;0,021588206;0,025572876;0,047161081
212;REGIONAL;22/02/21;2021;8;RA Acores;All;1495;1639;8;3142;12656;7691;30;20377;4964;7692;12656;0,053478241;0,020975505;0,032502736;0,053478241
213;REGIONAL;01/03/21;2021;9;RA Acores;All;782;1193;5;1980;13438;8884;35;22357;4553;8885;13438;0,056782601;0,019238814;0,037543787;0,056782601
214;REGIONAL;08/03/21;2021;10;RA Acores;All;2755;2070;3;4828;16193;10954;38;27185;5238;10955;16193;0,068423922;0,022133298;0,046290623;0,068423922
215;REGIONAL;15/03/21;2021;11;RA Acores;All;2516;1454;10;3980;18709;12408;48;31165;6298;12412;18710;0,079055342;0,026612355;0,052447213;0,079059567
216;REGIONAL;22/03/21;2021;12;RA Acores;All;4151;745;6;4902;22860;13153;54;36067;9701;13160;22861;0,096595495;0,040991815;0,055607905;0,09659972
217;REGIONAL;29/03/21;2021;13;RA Acores;All;2219;774;4;2997;25079;13927;58;39064;11147;13934;25081;0,105971934;0,047101924;0,058878461;0,105980385
218;REGIONAL;05/04/21;2021;14;RA Acores;All;3886;2355;15;6256;28965;16282;73;45320;12680;16291;28971;0,122392323;0,053579653;0,068838023;0,122417676
219;REGIONAL;12/04/21;2021;15;RA Acores;All;4212;2386;18;6616;33177;18668;91;51936;14504;18679;33183;0,140190233;0,06128701;0,078928576;0,140215586
220;REGIONAL;19/04/21;2021;16;RA Acores;All;7861;1069;18;8948;41038;19737;109;60884;21285;19759;41044;0,173407083;0,089940293;0,083492143;0,173432436
221;REGIONAL;26/04/21;2021;17;RA Acores;All;9295;2977;16;12288;50333;22714;125;73172;27613;22743;50356;0,212683335;0,116679414;0,096101108;0,212780522
222;REGIONAL;03/05/21;2021;18;RA Acores;All;9716;2949;20;12685;60049;25663;145;85857;34406;25699;60105;0,253738533;0,145383403;0,108591759;0,253975162
223;REGIONAL;10/05/21;2021;19;RA Acores;All;9434;2412;15;11861;69483;28075;160;97718;41420;28122;69542;0,293602133;0,175021233;0,118830206;0,293851439
224;REGIONAL;17/05/21;2021;20;RA Acores;All;12077;5174;14;17265;81560;33249;174;114983;48315;33310;81625;0,344633795;0,204156226;0,140752228;0,344908454
225;REGIONAL;24/05/21;2021;21;RA Acores;All;5597;8170;93;13860;87157;41419;267;128843;45741;41491;87232;0,368284057;0,193279726;0,175321246;0,368600971
226;REGIONAL;31/05/21;2021;22;RA Acores;All;5519;10476;31;16026;92676;51895;298;144869;40825;51992;92817;0,391604728;0,172507046;0,21969348;0,392200527
227;REGIONAL;07/06/21;2021;23;RA Acores;All;7864;12183;57;20104;100540;64078;355;164973;36489;64214;100703;0,424834254;0,154185171;0,271337843;0,425523014
228;REGIONAL;14/06/21;2021;24;RA Acores;All;9243;7845;88;17176;109783;71923;443;182149;38298;72111;110409;0,463890779;0,161829145;0,304706812;0,466535957
229;REGIONAL;21/06/21;2021;25;RA Acores;All;7546;10012;366;17924;117329;81935;809;200073;38330;82178;120508;0,495776588;0,161964362;0,347245169;0,509209531
230;REGIONAL;28/06/21;2021;26;RA Acores;All;6720;12473;195;19388;124049;94408;1004;219461;33992;94752;128744;0,524172114;0,143634036;0,400376917;0,544010953
231;REGIONAL;05/07/21;2021;27;RA Acores;All;6203;16294;65;22562;130252;110702;1069;242023;25696;111175;136871;0,550383044;0,108579083;0,469772709;0,578351792
232;REGIONAL;12/07/21;2021;28;RA Acores;All;2964;11898;56;14918;133216;122600;1125;256941;18406;123158;141564;0,562907499;0,077775008;0,520407172;0,598182179
233;REGIONAL;19/07/21;2021;29;RA Acores;All;5693;9004;42;14739;138909;131604;1167;271680;16775;132358;149133;0,586963411;0,070883177;0,559281999;0,630165176
234;REGIONAL;26/07/21;2021;30;RA Acores;All;6983;8988;31;16002;145892;140592;1198;287682;17186;141694;158880;0,61647025;0,072619868;0,598731497;0,671351365
235;REGIONAL;02/08/21;2021;31;RA Acores;All;9582;6643;24;16249;155474;147235;1222;303931;23454;148651;172105;0,656959228;0,099105456;0,628128473;0,727233929
236;REGIONAL;09/08/21;2021;32;RA Acores;All;4984;6542;33;11559;160458;153777;1255;315490;23242;155444;178686;0,678019243;0,098209645;0,656832462;0,755042107
237;REGIONAL;16/08/21;2021;33;RA Acores;All;2253;7169;35;9457;162711;160946;1290;324947;19012;162720;181732;0,68753935;0,080335676;0,68757738;0,767913056
238;REGIONAL;23/08/21;2021;34;RA Acores;All;5669;9293;14;14976;168380;170239;1304;339923;15679;172137;187816;0,71149385;0,066252002;0,727369146;0,793621148
239;REGIONAL;04/01/21;2021;1;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
240;REGIONAL;11/01/21;2021;2;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
241;REGIONAL;18/01/21;2021;3;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
242;REGIONAL;25/01/21;2021;4;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
243;REGIONAL;01/02/21;2021;5;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
244;REGIONAL;08/02/21;2021;6;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
245;REGIONAL;15/02/21;2021;7;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
246;REGIONAL;22/02/21;2021;8;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
247;REGIONAL;01/03/21;2021;9;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
248;REGIONAL;08/03/21;2021;10;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
249;REGIONAL;15/03/21;2021;11;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
250;REGIONAL;22/03/21;2021;12;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
251;REGIONAL;29/03/21;2021;13;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
252;REGIONAL;05/04/21;2021;14;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
253;REGIONAL;12/04/21;2021;15;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
254;REGIONAL;19/04/21;2021;16;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
255;REGIONAL;26/04/21;2021;17;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
256;REGIONAL;03/05/21;2021;18;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
257;REGIONAL;10/05/21;2021;19;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
258;REGIONAL;17/05/21;2021;20;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
259;REGIONAL;24/05/21;2021;21;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
260;REGIONAL;31/05/21;2021;22;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
261;REGIONAL;07/06/21;2021;23;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
262;REGIONAL;14/06/21;2021;24;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
263;REGIONAL;21/06/21;2021;25;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
264;REGIONAL;28/06/21;2021;26;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
265;REGIONAL;05/07/21;2021;27;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
266;REGIONAL;12/07/21;2021;28;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
267;REGIONAL;19/07/21;2021;29;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
268;REGIONAL;26/07/21;2021;30;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
269;REGIONAL;02/08/21;2021;31;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
270;REGIONAL;09/08/21;2021;32;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
271;REGIONAL;16/08/21;2021;33;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
272;REGIONAL;23/08/21;2021;34;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
307;AGES;04/01/21;2021;1;All;12-17 anos;4;0;0;4;6;0;0;6;6;0;6;9,64E-06;9,64E-06;0;9,63872E-06
308;AGES;11/01/21;2021;2;All;12-17 anos;15;0;0;15;21;0;0;21;21;0;21;3,37E-05;3,37E-05;0;3,37355E-05
309;AGES;18/01/21;2021;3;All;12-17 anos;70;1;0;71;91;1;0;92;90;1;91;0,000146187;0,000144581;1,60645E-06;0,000146187
310;AGES;25/01/21;2021;4;All;12-17 anos;14;3;0;17;105;4;0;109;101;4;105;0,000168678;0,000162252;6,42582E-06;0,000168678
311;AGES;01/02/21;2021;5;All;12-17 anos;35;4;0;39;140;8;0;148;132;8;140;0,000224904;0,000212052;1,28516E-05;0,000224904
312;AGES;08/02/21;2021;6;All;12-17 anos;38;66;0;104;178;74;0;252;104;74;178;0,000285949;0,000167071;0,000118878;0,000285949
313;AGES;15/02/21;2021;7;All;12-17 anos;32;16;0;48;210;90;0;300;120;90;210;0,000337355;0,000192774;0,000144581;0,000337355
314;AGES;22/02/21;2021;8;All;12-17 anos;23;32;0;55;233;122;0;355;111;122;233;0,000374304;0,000178316;0,000195987;0,000374304
315;AGES;01/03/21;2021;9;All;12-17 anos;12;30;0;42;245;152;0;397;93;152;245;0,000393581;0,0001494;0,000244181;0,000393581
316;AGES;08/03/21;2021;10;All;12-17 anos;17;25;0;42;262;177;0;439;85;177;262;0,000420891;0,000136549;0,000284342;0,000420891
317;AGES;15/03/21;2021;11;All;12-17 anos;5;23;0;28;267;200;0;467;67;200;267;0,000428923;0,000107632;0,000321291;0,000428923
318;AGES;22/03/21;2021;12;All;12-17 anos;31;11;0;42;298;211;0;509;87;211;298;0,000478723;0,000139762;0,000338962;0,000478723
319;AGES;29/03/21;2021;13;All;12-17 anos;16;14;0;30;314;225;0;539;89;225;314;0,000504427;0,000142974;0,000361452;0,000504427
320;AGES;05/04/21;2021;14;All;12-17 anos;29;4;0;33;343;229;0;572;114;229;343;0,000551014;0,000183136;0,000367878;0,000551014
321;AGES;12/04/21;2021;15;All;12-17 anos;45;6;0;51;388;235;0;623;153;235;388;0,000623304;0,000245787;0,000377517;0,000623304
322;AGES;19/04/21;2021;16;All;12-17 anos;32;14;0;46;420;249;0;669;169;251;420;0,000674711;0,000271491;0,00040322;0,000674711
323;AGES;26/04/21;2021;17;All;12-17 anos;49;28;0;77;469;277;0;746;190;279;469;0,000753427;0,000305226;0,000448201;0,000753427
324;AGES;03/05/21;2021;18;All;12-17 anos;109;15;1;125;578;292;1;871;284;294;578;0,00092853;0,000456233;0,000472298;0,00092853
325;AGES;10/05/21;2021;19;All;12-17 anos;160;44;0;204;738;336;1;1075;400;338;738;0,001185563;0,000642582;0,000542981;0,001185563
326;AGES;17/05/21;2021;20;All;12-17 anos;314;25;0;339;1052;361;1;1414;689;363;1052;0,00168999;0,001106847;0,000583143;0,00168999
327;AGES;24/05/21;2021;21;All;12-17 anos;297;39;0;336;1349;400;1;1750;941;408;1349;0,002167107;0,001511673;0,000655433;0,002167107
328;AGES;31/05/21;2021;22;All;12-17 anos;268;112;0;380;1617;512;1;2130;1086;531;1617;0,002597636;0,001744609;0,000853027;0,002597636
329;AGES;07/06/21;2021;23;All;12-17 anos;391;163;0;554;2008;675;1;2684;1310;699;2009;0,00322576;0,002104455;0,001122911;0,003227366
330;AGES;14/06/21;2021;24;All;12-17 anos;576;329;0;905;2584;1004;1;3589;1553;1033;2586;0,004151077;0,002494823;0,001659467;0,00415429
331;AGES;21/06/21;2021;25;All;12-17 anos;400;289;2;691;2984;1293;3;4280;1662;1328;2990;0,004793659;0,002669927;0,002133371;0,004803298
332;AGES;28/06/21;2021;26;All;12-17 anos;210;270;0;480;3194;1563;3;4760;1597;1603;3200;0,005131014;0,002565507;0,002575146;0,005140653
333;AGES;05/07/21;2021;27;All;12-17 anos;420;656;1;1077;3614;2219;4;5837;1352;2268;3620;0,005805725;0,002171926;0,003643438;0,005815364
334;AGES;12/07/21;2021;28;All;12-17 anos;250;312;2;564;3864;2531;6;6401;1288;2597;3885;0,006207339;0,002069113;0,004171961;0,006241074
335;AGES;19/07/21;2021;29;All;12-17 anos;252;257;1;510;4116;2788;7;6911;1274;2874;4148;0,006612165;0,002046623;0,004616949;0,006663572
336;AGES;26/07/21;2021;30;All;12-17 anos;1605;374;0;1979;5721;3162;7;8890;2472;3290;5762;0,009190524;0,003971155;0,005285234;0,009256388
337;AGES;02/08/21;2021;31;All;12-17 anos;4571;193;1;4765;10292;3355;8;13655;6724;3639;10363;0,016533625;0,010801797;0,005845886;0,016647684
338;AGES;09/08/21;2021;32;All;12-17 anos;142176;400;2;142578;152468;3755;10;156233;137407;15257;152664;0,244932842;0,220738037;0,02450967;0,245247707
339;AGES;16/08/21;2021;33;All;12-17 anos;177077;1555;1;178633;329545;5310;11;334866;300796;29010;329806;0,529398913;0,483214964;0,046603233;0,529818198
340;AGES;23/08/21;2021;34;All;12-17 anos;131747;3373;3;135123;461292;8683;14;469989;420430;41148;461578;0,74104442;0,675401493;0,066102373;0,741503866
341;AGES;04/01/21;2021;1;All;18-24 anos;1828;3;0;1831;3191;4;0;3195;3186;5;3191;0,004084872;0,004078472;6,40061E-06;0,004084872
342;AGES;11/01/21;2021;2;All;18-24 anos;1425;56;0;1481;4616;60;0;4676;4555;61;4616;0,005909047;0,00583096;7,80875E-05;0,005909047
343;AGES;18/01/21;2021;3;All;18-24 anos;3846;1198;0;5044;8462;1258;0;9720;7201;1261;8462;0,0108324;0,009218165;0,001614235;0,0108324
344;AGES;25/01/21;2021;4;All;18-24 anos;1386;1643;1;3030;9848;2901;1;12750;6946;2904;9850;0,01260665;0,008891734;0,003717477;0,01260921
345;AGES;01/02/21;2021;5;All;18-24 anos;985;943;0;1928;10833;3844;1;14678;6989;3847;10836;0,013867571;0,008946779;0,004924633;0,013871412
346;AGES;08/02/21;2021;6;All;18-24 anos;1469;3068;0;4537;12302;6912;1;19215;5386;6919;12305;0,015748072;0,006894742;0,00885717;0,015751912
347;AGES;15/02/21;2021;7;All;18-24 anos;2324;1744;1;4069;14626;8656;2;23284;5957;8672;14629;0,018723077;0,007625692;0,011101226;0,018726918
348;AGES;22/02/21;2021;8;All;18-24 anos;1322;699;0;2021;15948;9355;2;25305;6568;9383;15951;0,0204154;0,008407847;0,012011393;0,02041924
349;AGES;01/03/21;2021;9;All;18-24 anos;937;1037;1;1975;16885;10392;3;27280;6466;10423;16889;0,021614875;0,008277275;0,013342721;0,021619996
350;AGES;08/03/21;2021;10;All;18-24 anos;1372;641;1;2014;18257;11033;4;29294;7193;11071;18264;0,023371204;0,009207924;0,014172241;0,023380164
351;AGES;15/03/21;2021;11;All;18-24 anos;265;388;2;655;18522;11421;6;29949;7070;11460;18530;0,023710436;0,009050469;0,014670208;0,023720677
352;AGES;22/03/21;2021;12;All;18-24 anos;3218;161;0;3379;21740;11582;6;33328;10125;11624;21749;0,027829872;0,012961244;0,014880148;0,027841393
353;AGES;29/03/21;2021;13;All;18-24 anos;673;91;0;764;22413;11673;6;34092;10704;11720;22424;0,028691394;0,013702435;0,01500304;0,028705476
354;AGES;05/04/21;2021;14;All;18-24 anos;790;158;0;948;23203;11831;6;35040;11347;11879;23226;0,029702691;0,014525554;0,01520658;0,029732134
355;AGES;12/04/21;2021;15;All;18-24 anos;4294;94;0;4388;27497;11925;6;39428;15552;11975;27527;0,035199539;0,019908471;0,015329472;0,035237943
356;AGES;19/04/21;2021;16;All;18-24 anos;1299;91;0;1390;28796;12016;6;40818;16746;12080;28826;0,036862419;0,021436938;0,015463885;0,036900822
357;AGES;26/04/21;2021;17;All;18-24 anos;2666;172;0;2838;31462;12188;6;43656;19260;12261;31521;0,040275226;0,024655167;0,015695587;0,040350754
358;AGES;03/05/21;2021;18;All;18-24 anos;1832;829;1;2662;33294;13017;7;46318;20302;13101;33403;0,042620412;0,025989055;0,01677089;0,042759945
359;AGES;10/05/21;2021;19;All;18-24 anos;2227;5402;0;7629;35521;18419;7;53947;17122;18523;35645;0,045471245;0,021918264;0,023711716;0,04562998
360;AGES;17/05/21;2021;20;All;18-24 anos;2082;2449;0;4531;37603;20868;7;58478;16719;21012;37731;0,048136461;0,021402375;0,026897942;0,048300317
361;AGES;24/05/21;2021;21;All;18-24 anos;2242;3275;0;5517;39845;24143;7;63995;15528;24465;39993;0,051006497;0,019877748;0,031318207;0,051195955
362;AGES;31/05/21;2021;22;All;18-24 anos;2307;2664;2;4973;42152;26807;9;68968;14973;27335;42308;0,05395974;0,01916728;0,034992159;0,054159439
363;AGES;07/06/21;2021;23;All;18-24 anos;2782;2903;1;5686;44934;29710;10;74654;14688;30428;45116;0,057521042;0,018802445;0,038951579;0,057754024
364;AGES;14/06/21;2021;24;All;18-24 anos;2998;4535;2;7535;47932;34245;12;82189;13217;35169;48386;0,06135885;0,016919384;0,045020642;0,061940026
365;AGES;21/06/21;2021;25;All;18-24 anos;2704;2995;7;5706;50636;37240;19;87895;13187;38405;51592;0,064820303;0,016880981;0,04916312;0,0660441
366;AGES;28/06/21;2021;26;All;18-24 anos;1966;3040;7;5013;52602;40280;26;92908;12475;41570;54045;0,067337024;0,015969533;0,053214709;0,069184242
367;AGES;05/07/21;2021;27;All;18-24 anos;11747;5022;12;16781;64349;45302;38;109689;20019;47378;67397;0,082374628;0,02562678;0,060649662;0,086276443
