;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;CUMUL_VAC_INIT;CUMUL_VAC_COMPLETE;CUMUL_VAC_LEAST;COVER_1_VAC;COVER;COVER_INIT;COVER_COMPLETE;COVER_LEAST
311;AGES;15/02/21;2021;7;All;65-79 anos;5091;7230;0;12321;40986;25988;17;66991;14998;25988;40986;0,025174779;0,015962576;0,009212203;0,015962576;0,025174779
312;AGES;15/02/21;2021;7;All;80 ou mais anos;48608;9246;2;57856;132896;55040;30;187966;77856;55040;132896;0,194979386;0,080752358;0,114227028;0,080752358;0,194979386
313;AGES;15/02/21;2021;7;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA
314;AGES;22/02/21;2021;8;All;0-17 anos;23;32;0;55;231;123;0;354;108;123;231;0,000135748;7,23E-05;6,35E-05;7,23E-05;0,000135748
315;AGES;22/02/21;2021;8;All;18-24 anos;1305;696;1;2002;15822;9305;2;25129;6519;9305;15824;0,020254104;0,011911544;0,008345121;0,011911544;0,020256665
316;AGES;22/02/21;2021;8;All;25-49 anos;11565;7293;5;18863;178805;118218;33;297056;60599;118218;178817;0,053670036;0,035484267;0,018189371;0,035484267;0,053673638
317;AGES;22/02/21;2021;8;All;50-64 anos;49790;4957;2;54749;159354;70680;18;230052;88678;70680;159358;0,073293806;0,032508793;0,040786853;0,032508793;0,073295646
318;AGES;22/02/21;2021;8;All;65-79 anos;11643;2455;2;14100;52629;28443;19;81091;24186;28443;52629;0,032326244;0,017470508;0,014855736;0,017470508;0,032326244
319;AGES;22/02/21;2021;8;All;80 ou mais anos;102544;5189;4;107737;235440;60229;34;295703;175211;60229;235440;0,345427603;0,08836544;0,257062163;0,08836544;0,345427603
320;AGES;22/02/21;2021;8;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA
321;AGES;01/03/21;2021;9;All;0-17 anos;11;30;0;41;242;153;0;395;89;153;242;0,000142212;8,99E-05;5,23E-05;8,99E-05;0,000142212
322;AGES;01/03/21;2021;9;All;18-24 anos;920;1031;1;1952;16742;10336;3;27081;6409;10336;16745;0,021431817;0,01323135;0,008204308;0,01323135;0,021435658
323;AGES;01/03/21;2021;9;All;25-49 anos;7560;9969;4;17533;186365;128187;37;314589;58201;128187;186388;0,055939243;0,038476558;0,017469589;0,038476558;0,055946147
324;AGES;01/03/21;2021;9;All;50-64 anos;30124;5967;4;36095;189478;76647;22;266147;112839;76647;189486;0,087149138;0,035253275;0,051899543;0,035253275;0,087152818
325;AGES;01/03/21;2021;9;All;65-79 anos;13232;3783;2;17017;65861;32226;21;98108;33641;32226;65867;0,040453718;0,019794135;0,020663269;0,019794135;0,040457404
326;AGES;01/03/21;2021;9;All;80 ou mais anos;87177;12743;2;99922;322617;72972;36;395625;249645;72972;322617;0,473330008;0,10706143;0,366268578;0,10706143;0,473330008
327;AGES;01/03/21;2021;9;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA
328;AGES;08/03/21;2021;10;All;0-17 anos;17;25;0;42;259;178;0;437;81;178;259;0,000152202;0,000104602;4,76E-05;0,000104602;0,000152202
329;AGES;08/03/21;2021;10;All;18-24 anos;1342;643;1;1986;18084;10979;4;29067;7111;10979;18090;0,023149742;0,014054469;0,009102954;0,014054469;0,023157423
330;AGES;08/03/21;2021;10;All;25-49 anos;16238;6195;7;22440;202603;134382;44;337029;68259;134382;202641;0,060813234;0,040336047;0,020488594;0,040336047;0,06082464
331;AGES;08/03/21;2021;10;All;50-64 anos;22150;4275;1;26426;211628;80922;23;292573;130722;80922;211644;0,097336882;0,037219532;0,060124709;0,037219532;0,097344241
332;AGES;08/03/21;2021;10;All;65-79 anos;15829;3548;0;19377;81690;35774;21;117485;45933;35774;81707;0,050176345;0,021973419;0,028213368;0,021973419;0,050186787
333;AGES;08/03/21;2021;10;All;80 ou mais anos;40126;37264;0;77390;362743;110236;36;473015;252507;110236;362743;0,532201177;0,161733594;0,370467583;0,161733594;0,532201177
334;AGES;08/03/21;2021;10;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA
335;AGES;15/03/21;2021;11;All;0-17 anos;5;23;0;28;264;201;0;465;63;201;264;0,00015514;0,000118118;3,70E-05;0,000118118;0,00015514
336;AGES;15/03/21;2021;11;All;18-24 anos;265;388;1;654;18349;11367;5;29721;6989;11367;18356;0,023488975;0,014551157;0,008946779;0,014551157;0,023497936
337;AGES;15/03/21;2021;11;All;25-49 anos;4570;3215;1;7786;207173;137597;45;344815;69621;137597;207218;0,062184964;0,04130106;0,020897411;0,04130106;0,062198471
338;AGES;15/03/21;2021;11;All;50-64 anos;4473;2304;2;6779;216101;83226;25;299352;132900;83226;216126;0,099394209;0,038279242;0,061126466;0,038279242;0,099405707
339;AGES;15/03/21;2021;11;All;65-79 anos;18087;6818;4;24909;99777;42592;25;142394;57208;42592;99800;0,0612859;0,02616123;0,035138797;0,02616123;0,061300027
340;AGES;15/03/21;2021;11;All;80 ou mais anos;54360;97357;8;151725;417103;207593;44;624740;209510;207593;417103;0,611955868;0,304571663;0,307384205;0,304571663;0,611955868
341;AGES;15/03/21;2021;11;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA
342;AGES;22/03/21;2021;12;All;0-17 anos;30;11;0;41;294;212;0;506;82;212;294;0,00017277;0,000124582;4,82E-05;0,000124582;0,00017277
343;AGES;22/03/21;2021;12;All;18-24 anos;3145;149;0;3294;21494;11516;5;33015;9986;11516;21502;0,027514961;0,014741895;0,012783307;0,014741895;0,027525202
344;AGES;22/03/21;2021;12;All;25-49 anos;42094;1538;1;43633;249267;139135;46;388448;110183;139135;249318;0,074819882;0,041762705;0,033072485;0,041762705;0,07483519
345;AGES;22/03/21;2021;12;All;50-64 anos;34463;964;1;35428;250564;84190;26;334780;166406;84190;250596;0,115245235;0,038722627;0,076537326;0,038722627;0,115259953
346;AGES;22/03/21;2021;12;All;65-79 anos;52746;2169;0;54915;152523;44761;25;197309;107793;44761;152554;0,093684009;0,027493492;0,066209558;0,027493492;0,09370305
347;AGES;22/03/21;2021;12;All;80 ou mais anos;124534;16889;0;141423;541637;224482;44;766163;317155;224482;541637;0,794666882;0,329350489;0,465316393;0,329350489;0,794666882
348;AGES;22/03/21;2021;12;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA
349;AGES;29/03/21;2021;13;All;0-17 anos;16;14;0;30;310;226;0;536;84;226;310;0,000182172;0,000132809;4,94E-05;0,000132809;0,000182172
350;AGES;29/03/21;2021;13;All;18-24 anos;554;89;0;643;22048;11605;5;33658;10453;11605;22058;0,02822415;0,014855826;0,013381125;0,014855826;0,028236951
351;AGES;29/03/21;2021;13;All;25-49 anos;4497;1044;1;5542;253764;140179;47;393990;113660;140179;253839;0,076169699;0,042076072;0,03411614;0,042076072;0,076192211
352;AGES;29/03/21;2021;13;All;50-64 anos;7695;737;1;8433;258259;84927;27;343213;173378;84927;258305;0,118784499;0,039061605;0,079744051;0,039061605;0,118805656
353;AGES;29/03/21;2021;13;All;65-79 anos;88194;7334;0;95528;240717;52095;25;292837;188660;52095;240755;0,147855298;0,031998246;0,115880392;0,031998246;0,147878638
354;AGES;29/03/21;2021;13;All;80 ou mais anos;36733;75386;1;112120;578370;299868;45;878283;278503;299868;578371;0,848559985;0,439953638;0,408607814;0,439953638;0,848561452
355;AGES;29/03/21;2021;13;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA
356;AGES;05/04/21;2021;14;All;0-17 anos;29;3;0;32;339;229;0;568;110;229;339;0,000199214;0,000134572;6,46E-05;0,000134572;0,000199214
357;AGES;05/04/21;2021;14;All;18-24 anos;783;154;0;937;22831;11759;5;34595;11094;11759;22853;0,029226486;0,015052965;0,014201683;0,015052965;0,029254648
358;AGES;05/04/21;2021;14;All;25-49 anos;9033;1207;0;10240;262797;141386;47;404230;121540;141386;262926;0,078881041;0,042438364;0,036481397;0,042438364;0,078919762
359;AGES;05/04/21;2021;14;All;50-64 anos;15122;906;0;16028;273381;85833;27;359241;187628;85833;273461;0,125739761;0,039478314;0,086298243;0,039478314;0,125776557
360;AGES;05/04/21;2021;14;All;65-79 anos;201307;5289;2;206598;442024;57384;27;499435;384694;57384;442078;0,271503841;0,035246902;0,236290108;0,035246902;0,271537009
361;AGES;05/04/21;2021;14;All;80 ou mais anos;30371;45804;7;76182;608741;345672;52;954465;263070;345672;608742;0,893119031;0,507155328;0,38596517;0,507155328;0,893120498
362;AGES;05/04/21;2021;14;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA
363;AGES;12/04/21;2021;15;All;0-17 anos;45;5;0;50;384;234;0;618;150;234;384;0,000225658;0,000137511;8,81E-05;0,000137511;0,000225658
364;AGES;12/04/21;2021;15;All;18-24 anos;4276;92;0;4368;27107;11851;5;38963;15285;11851;27136;0,034700291;0,015170736;0,019566678;0,015170736;0,034737415
365;AGES;12/04/21;2021;15;All;25-49 anos;89046;745;1;89792;351843;142131;48;494022;209851;142131;351982;0,105609052;0,042661983;0,062988791;0,042661983;0,105650775
366;AGES;12/04/21;2021;15;All;50-64 anos;87947;544;0;88491;361328;86377;27;447732;275039;86377;361416;0,166190395;0,039728523;0,126502347;0,039728523;0,16623087
367;AGES;12/04/21;2021;15;All;65-79 anos;233760;3541;1;237302;675784;60925;28;736737;614914;60925;675839;0,415085949;0,037421885;0,377697846;0,037421885;0,415119732
368;AGES;12/04/21;2021;15;All;80 ou mais anos;10520;49468;3;59991;619261;395140;55;1014456;224122;395140;619262;0,908553529;0,579732684;0,328822313;0,579732684;0,908554996
369;AGES;12/04/21;2021;15;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA
370;AGES;19/04/21;2021;16;All;0-17 anos;34;14;0;48;418;248;0;666;170;248;418;0,000245639;0,000145738;9,99E-05;0,000145738;0,000245639
371;AGES;19/04/21;2021;16;All;18-24 anos;1295;89;0;1384;28402;11940;5;40347;16491;11940;28431;0,03635805;0,015284667;0,021110507;0,015284667;0,036395174
372;AGES;19/04/21;2021;16;All;25-49 anos;10994;798;0;11792;362837;142929;48;505814;220050;142929;362979;0,108909007;0,042901511;0,066050119;0,042901511;0,10895163
373;AGES;19/04/21;2021;16;All;50-64 anos;14403;1755;0;16158;375731;88132;27;463890;287689;88132;375821;0,172814959;0,040535724;0,13232063;0,040535724;0,172856354
374;AGES;19/04/21;2021;16;All;65-79 anos;175860;13190;2;189052;851644;74115;30;925789;777586;74115;851701;0,523104214;0,045523562;0,477615662;0,045523562;0,523139225
375;AGES;19/04/21;2021;16;All;80 ou mais anos;8423;123175;8;131606;627684;518315;63;1146062;109370;518315;627685;0,920911398;0,760449831;0,160463035;0,760449831;0,920912866
376;AGES;19/04/21;2021;16;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA
377;AGES;26/04/21;2021;17;All;0-17 anos;50;28;0;78;468;276;0;744;192;276;468;0,000275021;0,000162192;0,000112829;0,000162192;0,000275021
378;AGES;26/04/21;2021;17;All;18-24 anos;2613;161;0;2774;31015;12101;5;43121;18965;12101;31066;0,039703011;0,015490767;0,024277531;0,015490767;0,039768298
379;AGES;26/04/21;2021;17;All;25-49 anos;10885;886;3;11774;373722;143815;51;517588;230097;143815;373912;0,112176244;0,043167452;0,069065822;0,043167452;0,112233274
380;AGES;26/04/21;2021;17;All;50-64 anos;32887;2908;1;35796;408618;91040;28;499686;317931;91040;408971;0,187941114;0,041873239;0,146230236;0,041873239;0,188103474
381;AGES;26/04/21;2021;17;All;65-79 anos;293224;46318;2;339544;1144868;120433;32;1265333;1025492;120433;1145925;0,703210819;0,073973409;0,62988665;0,073973409;0,703860059
382;AGES;26/04/21;2021;17;All;80 ou mais anos;6147;39768;2;45917;633831;558083;65;1191979;75760;558083;633843;0,929930017;0,818795757;0,111151865;0,818795757;0,929947622
383;AGES;26/04/21;2021;17;All;Desconhecido;1;0;0;1;3;0;0;3;3;0;3;NA;NA;NA;NA;NA
384;AGES;03/05/21;2021;18;All;0-17 anos;110;15;1;126;578;291;1;870;287;291;578;0,000339663;0,000171007;0,000168656;0,000171007;0,000339663
385;AGES;03/05/21;2021;18;All;18-24 anos;1805;795;2;2602;32820;12896;7;45723;20003;12896;32899;0,042013633;0,016508465;0,025606298;0,016508465;0,042114763
386;AGES;03/05/21;2021;18;All;25-49 anos;10193;7964;2;18159;383915;151779;53;535747;232397;151779;384176;0,115235771;0,045557923;0,069756189;0,045557923;0,115314113
387;AGES;03/05/21;2021;18;All;50-64 anos;151461;14638;3;166102;560079;105678;31;665788;460410;105678;566088;0,257604588;0,048605889;0,211762498;0,048605889;0,260368387
388;AGES;03/05/21;2021;18;All;65-79 anos;202429;164050;4;366483;1347297;284483;36;1631816;1070396;284483;1354879;0,827548527;0,174737632;0,657467977;0,174737632;0,832205609
389;AGES;03/05/21;2021;18;All;80 ou mais anos;5103;31782;4;36889;638934;589865;69;1228868;49229;589865;639094;0,937416922;0,865424962;0,072226705;0,865424962;0,937651667
390;AGES;03/05/21;2021;18;All;Desconhecido;1;0;0;1;4;0;0;4;4;0;4;NA;NA;NA;NA;NA
391;AGES;10/05/21;2021;19;All;0-17 anos;162;44;0;206;740;335;1;1076;405;335;740;0,000434863;0,000196863;0,000237999;0,000196863;0,000434863
392;AGES;10/05/21;2021;19;All;18-24 anos;2216;5367;0;7583;35036;18263;7;53306;16867;18263;35130;0,044850386;0,023378884;0,021591833;0,023378884;0,044970717
393;AGES;10/05/21;2021;19;All;25-49 anos;24987;100098;2;125087;408902;251877;55;660834;157379;251877;409256;0,122735859;0,075603298;0,047238817;0,075603298;0,122842115
394;AGES;10/05/21;2021;19;All;50-64 anos;166648;109577;6;276231;726727;215255;37;942019;527196;215255;742451;0,33425322;0,099005097;0,242480272;0,099005097;0,341485369
395;AGES;10/05/21;2021;19;All;65-79 anos;91570;80142;2;171714;1438867;364625;38;1803530;1089646;364625;1454271;0,883793452;0,223963151;0,66929188;0,223963151;0,893255031
396;AGES;10/05/21;2021;19;All;80 ou mais anos;3780;9975;2;13757;642714;599840;71;1242625;43235;599840;643075;0,942962778;0,88005986;0,063432562;0,88005986;0,943492422
397;AGES;10/05/21;2021;19;All;Desconhecido;0;1;0;1;4;1;0;5;3;1;4;NA;NA;NA;NA;NA
398;AGES;17/05/21;2021;20;All;0-17 anos;313;25;0;338;1053;360;1;1414;693;360;1053;0,000618798;0,000211555;0,000407243;0,000211555;0,000618798
399;AGES;17/05/21;2021;20;All;18-24 anos;2063;2406;1;4470;37099;20669;8;57776;16527;20669;37196;0,047491279;0,02645886;0,021156591;0,02645886;0,047615451
400;AGES;17/05/21;2021;20;All;25-49 anos;32432;21832;2;54266;441334;273709;57;715100;168100;273709;441809;0,132470635;0,082156383;0,050456828;0,082156383;0,13261321
401;AGES;17/05/21;2021;20;All;50-64 anos;224722;75604;3;300329;951449;290859;40;1242348;694535;290859;985394;0,4376126;0,13377865;0,319446725;0,13377865;0,453225375
402;AGES;17/05/21;2021;20;All;65-79 anos;41307;111591;6;152904;1480174;476216;44;1956434;1024540;476216;1500756;0,909165398;0,29250555;0,629301904;0,29250555;0,921807454
403;AGES;17/05/21;2021;20;All;80 ou mais anos;4748;8364;1;13113;647462;608204;72;1255738;40055;608204;648259;0,949928843;0,892331167;0,058767001;0,892331167;0,951098168
404;AGES;17/05/21;2021;20;All;Desconhecido;0;0;0;0;4;1;0;5;3;1;4;NA;NA;NA;NA;NA
405;AGES;24/05/21;2021;21;All;0-17 anos;295;39;0;334;1348;399;1;1748;949;399;1348;0,000792155;0,000234473;0,000557682;0,000234473;0,000792155
406;AGES;24/05/21;2021;21;All;18-24 anos;2224;3216;0;5440;39323;23885;8;63216;15555;23885;39440;0,050338272;0,030575735;0,019912312;0,030575735;0,050488047
407;AGES;24/05/21;2021;21;All;25-49 anos;26135;18250;5;44390;467469;291959;62;759490;176245;291959;468204;0,140315306;0,087634295;0,052901628;0,087634295;0,140535923
408;AGES;24/05/21;2021;21;All;50-64 anos;175183;98364;9;273556;1126632;389223;49;1515904;815427;389223;1204650;0,518186848;0,179020514;0,375050191;0,179020514;0,554070705
409;AGES;24/05/21;2021;21;All;65-79 anos;23614;202474;15;226103;1503788;678690;59;2182537;850305;678690;1528995;0,923669796;0,416870898;0,522281761;0,416870898;0,939152659
410;AGES;24/05/21;2021;21;All;80 ou mais anos;4447;6347;0;10794;651909;614551;72;1266532;38630;614551;653181;0,956453293;0,901643217;0,056676301;0,901643217;0,958319518
411;AGES;24/05/21;2021;21;All;Desconhecido;0;1;0;1;4;2;0;6;2;2;4;NA;NA;NA;NA;NA
412;AGES;31/05/21;2021;22;All;0-17 anos;269;113;0;382;1617;512;1;2130;1105;512;1617;0,000950234;0,000300878;0,000649356;0,000300878;0,000950234
413;AGES;31/05/21;2021;22;All;18-24 anos;2266;2572;1;4839;41589;26457;9;68055;15256;26457;41713;0,053239031;0,033868211;0,019529555;0,033868211;0,053397766
414;AGES;31/05/21;2021;22;All;25-49 anos;42242;23516;14;65772;509711;315475;76;825262;195332;315475;510807;0,152994647;0,094692848;0,058630774;0,094692848;0,153323622
415;AGES;31/05/21;2021;22;All;50-64 anos;163591;168519;6;332116;1290223;557742;55;1848020;860373;557742;1418115;0,593429434;0,2565297;0,395722803;0,2565297;0,652252503
416;AGES;31/05/21;2021;22;All;65-79 anos;18624;137352;23;155999;1522412;816042;82;2338536;737259;816042;1553301;0,935109191;0,501236442;0,45284566;0,501236442;0,954082103
417;AGES;31/05/21;2021;22;All;80 ou mais anos;3047;6045;2;9094;654956;620596;74;1275626;36231;620596;656827;0,960923722;0,910512185;0,05315659;0,910512185;0,963668774
418;AGES;31/05/21;2021;22;All;Desconhecido;0;0;0;0;4;2;0;6;2;2;4;NA;NA;NA;NA;NA
419;AGES;07/06/21;2021;23;All;0-17 anos;389;163;0;552;2006;675;1;2682;1332;675;2007;0,00117883;0,000396665;0,000782753;0,000396665;0,001179418
420;AGES;07/06/21;2021;23;All;18-24 anos;2780;2847;0;5627;44369;29304;9;73682;15213;29304;44517;0,056797773;0,037512721;0,01947451;0,037512721;0,056987231
421;AGES;07/06/21;2021;23;All;25-49 anos;127833;31832;4;159669;637544;347307;80;984931;293397;347307;640704;0,191364949;0,104247528;0,088065925;0,104247528;0,192313453
422;AGES;07/06/21;2021;23;All;50-64 anos;209703;139028;7;348738;1499926;696770;62;2196758;954574;696770;1651344;0,689880925;0,320474698;0,439049923;0,320474698;0,759524621
423;AGES;07/06/21;2021;23;All;65-79 anos;16057;71557;6;87620;1538469;887599;88;2426156;683874;887599;1571473;0,944971862;0,545188808;0,420055059;0,545188808;0,965243867
424;AGES;07/06/21;2021;23;All;80 ou mais anos;2752;4812;1;7565;657708;625408;75;1283191;34549;625408;659957;0,96496134;0,917572147;0,050688831;0,917572147;0,968260978
425;AGES;07/06/21;2021;23;All;Desconhecido;0;0;0;0;4;2;0;6;2;2;4;NA;NA;NA;NA;NA
426;AGES;07/06/21;2021;23;All;NA;1;0;0;1;1;0;0;1;1;0;1;NA;NA;NA;NA;NA
427;AGES;14/06/21;2021;24;All;0-17 anos;573;328;0;901;2579;1003;1;3583;1578;1003;2581;0,001515555;0,000589415;0,000927315;0,000589415;0,00151673
428;AGES;14/06/21;2021;24;All;18-24 anos;2903;4463;0;7366;47272;33767;9;81048;13922;33767;47689;0,060513969;0,04322591;0,017821871;0,04322591;0,061047781
429;AGES;14/06/21;2021;24;All;25-49 anos;239869;85019;7;324895;877413;432326;87;1309826;465427;432326;897753;0,263363931;0,129766797;0,13970238;0,129766797;0,269469177
430;AGES;14/06/21;2021;24;All;50-64 anos;86175;230766;14;316955;1586101;927536;76;2513713;826481;927536;1754017;0,72951654;0,426613976;0,380134405;0,426613976;0,80674838
431;AGES;14/06/21;2021;24;All;65-79 anos;10885;62473;5;73363;1549354;950072;93;2499519;633645;950072;1583717;0,951657742;0,583561519;0,389202965;0,583561519;0,972764484
432;AGES;14/06/21;2021;24;All;80 ou mais anos;2624;4769;0;7393;660332;630177;75;1290584;32676;630177;662853;0,968811162;0,924569022;0,047940844;0,924569022;0,972509867
433;AGES;14/06/21;2021;24;All;Desconhecido;0;0;0;0;4;2;0;6;2;2;4;NA;NA;NA;NA;NA
434;AGES;14/06/21;2021;24;All;NA;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA
435;AGES;21/06/21;2021;25;All;0-17 anos;403;288;1;692;2982;1291;2;4275;1700;1291;2991;0,001752379;0,000758659;0,000999009;0,000758659;0,001757668
436;AGES;21/06/21;2021;25;All;18-24 anos;2637;2936;0;5573;49909;36703;9;86621;14128;36703;50831;0,063889653;0,04698435;0,018085576;0,04698435;0,065069927
437;AGES;21/06/21;2021;25;All;25-49 anos;272525;56127;2;328654;1149938;488453;89;1638480;707404;488453;1195857;0,345164924;0,146613855;0,212334098;0,146613855;0,358947953
438;AGES;21/06/21;2021;25;All;50-64 anos;86481;183608;15;270104;1672582;1111144;91;2783817;745432;1111144;1856576;0,769292897;0,511063246;0,34285646;0,511063246;0,853919706
439;AGES;21/06/21;2021;25;All;65-79 anos;10302;97034;7;107343;1559656;1047106;100;2606862;548826;1047106;1595932;0,957985526;0,64316259;0,337104698;0,64316259;0,980267288
440;AGES;21/06/21;2021;25;All;80 ou mais anos;3402;4773;2;8177;663734;634950;77;1298761;31750;634950;666700;0,973802433;0,931571766;0,046582256;0,931571766;0,978154022
441;AGES;21/06/21;2021;25;All;Desconhecido;0;0;0;0;4;2;0;6;2;2;4;NA;NA;NA;NA;NA
442;AGES;21/06/21;2021;25;All;NA;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA
443;AGES;28/06/21;2021;26;All;0-17 anos;196;269;0;465;3178;1560;2;4740;1627;1560;3187;0,001867558;0,000916737;0,00095611;0,000916737;0,001872847
444;AGES;28/06/21;2021;26;All;18-24 anos;1950;3027;1;4978;51859;39730;10;91599;13534;39730;53264;0,066385893;0,050859282;0,017325183;0,050859282;0,068184466
445;AGES;28/06/21;2021;26;All;25-49 anos;314909;61272;16;376197;1464847;549725;105;2014677;977768;549725;1527493;0,439687882;0,165005233;0,293486447;0,165005233;0,45849168
446;AGES;28/06/21;2021;26;All;50-64 anos;59300;178595;11;237906;1731882;1289739;102;3021723;633096;1289739;1922835;0,796567535;0,593206821;0,291188268;0,593206821;0,884395089
447;AGES;28/06/21;2021;26;All;65-79 anos;9065;182039;11;191115;1568721;1229145;111;2797977;377233;1229145;1606378;0,96355351;0,754976174;0,231707347;0,754976174;0,986683521
448;AGES;28/06/21;2021;26;All;80 ou mais anos;3267;5403;1;8671;667001;640353;78;1307432;30033;640353;670386;0,978595637;0,939498819;0,044063146;0,939498819;0,983561965
449;AGES;28/06/21;2021;26;All;Desconhecido;1;0;0;1;5;2;0;7;3;2;5;NA;NA;NA;NA;NA
450;AGES;28/06/21;2021;26;All;NA;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA
451;AGES;05/07/21;2021;27;All;0-17 anos;416;657;0;1073;3594;2217;2;5813;1386;2217;3603;0,002112022;0,001302825;0,000814486;0,001302825;0,002117311
452;AGES;05/07/21;2021;27;All;18-24 anos;11690;4885;1;16576;63549;44615;11;108175;21815;44615;66430;0,08135053;0,057112683;0,027925881;0,057112683;0,085038564
453;AGES;05/07/21;2021;27;All;25-49 anos;368054;146464;6;514524;1832901;696189;111;2529201;1227426;696189;1923615;0,550162822;0,208967808;0,368423691;0,208967808;0,577391499
454;AGES;05/07/21;2021;27;All;50-64 anos;41361;257575;18;298954;1773243;1547314;120;3320677;423858;1547314;1971172;0,81559125;0,711676719;0,19495065;0,711676719;0,906627369
455;AGES;05/07/21;2021;27;All;65-79 anos;8169;203677;15;211861;1576890;1432822;126;3009838;182819;1432822;1615641;0,968571144;0,880080439;0,112292682;0,880080439;0,992373122
456;AGES;05/07/21;2021;27;All;80 ou mais anos;2678;5228;2;7908;669679;645581;80;1315340;27812;645581;673393;0,982524685;0,947169119;0,040804589;0,947169119;0,987973709
457;AGES;05/07/21;2021;27;All;Desconhecido;0;1;0;1;5;3;0;8;2;3;5;NA;NA;NA;NA;NA
458;AGES;05/07/21;2021;27;All;NA;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA
459;AGES;12/07/21;2021;28;All;0-17 anos;249;306;0;555;3843;2523;2;6368;1344;2523;3867;0,002258347;0,001482646;0,000789804;0,001482646;0,002272451
460;AGES;12/07/21;2021;28;All;18-24 anos;14018;7709;1;21728;77567;52324;12;129903;34216;52324;86540;0,099295292;0,06698115;0,043800685;0,06698115;0,110781835
461;AGES;12/07/21;2021;28;All;25-49 anos;207638;315352;30;523020;2040539;1011541;141;3052221;1214877;1011541;2226418;0,61248736;0,303623737;0,364656988;0,303623737;0,668280725
462;AGES;12/07/21;2021;28;All;50-64 anos;15396;134180;11;149587;1788639;1681494;131;3470264;316180;1681494;1997674;0,822672537;0,773391912;0,145424875;0,773391912;0,918816787
463;AGES;12/07/21;2021;28;All;65-79 anos;5489;57658;5;63152;1582379;1490480;131;3072990;132917;1490480;1623397;0,971942646;0,91549564;0,08164144;0,91549564;0,99713708
464;AGES;12/07/21;2021;28;All;80 ou mais anos;2110;3531;2;5643;671789;649112;82;1320983;26887;649112;675999;0,985620388;0,952349653;0,039447468;0,952349653;0,991797121
465;AGES;12/07/21;2021;28;All;Desconhecido;0;2;0;2;5;5;0;10;0;5;5;NA;NA;NA;NA;NA
466;AGES;12/07/21;2021;28;All;NA;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA
467;AGES;19/07/21;2021;29;All;0-17 anos;245;249;0;494;4088;2772;2;6862;1351;2772;4123;0,002402322;0,001628972;0,000793918;0,001628972;0,00242289
468;AGES;19/07/21;2021;29;All;18-24 anos;19355;19487;0;38842;96922;71811;12;168745;51318;71811;123129;0,124072071;0,091926905;0,065693347;0,091926905;0,157620252
469;AGES;19/07/21;2021;29;All;25-49 anos;103328;342744;19;446091;2143867;1354285;160;3498312;1069010;1354285;2423295;0,64350225;0,406501637;0,320873608;0,406501637;0,727375245
470;AGES;19/07/21;2021;29;All;50-64 anos;10916;114803;16;125735;1799555;1796297;147;3595999;230749;1796297;2027046;0,827693279;0,826194783;0,106131458;0,826194783;0,932326241
471;AGES;19/07/21;2021;29;All;65-79 anos;7152;42515;7;49674;1589531;1532995;138;3122664;100280;1532995;1633275;0,97633561;0,941609574;0,061594857;0,941609574;1
472;AGES;19/07/21;2021;29;All;80 ou mais anos;2200;3080;1;5281;673989;652192;83;1326264;26603;652192;678795;0,988848135;0,956868499;0,039030796;0,956868499;0,995899294
473;AGES;19/07/21;2021;29;All;Desconhecido;0;0;0;0;5;5;0;10;0;5;5;NA;NA;NA;NA;NA
474;AGES;19/07/21;2021;29;All;NA;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA
475;AGES;26/07/21;2021;30;All;0-17 anos;1607;370;0;1977;5695;3142;2;8839;2597;3142;5739;0,003346679;0,001846403;0,001526133;0,001846403;0,003372536
476;AGES;26/07/21;2021;30;All;18-24 anos;20813;22393;4;43210;117735;94204;16;211955;69100;94204;163304;0,150715269;0,120592697;0,088456492;0,120592697;0,209049189
