;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;CUMUL_VAC_INIT;CUMUL_VAC_COMPLETE;CUMUL_VAC_LEAST;COVER_1_VAC;COVER;COVER_INIT;COVER_COMPLETE;COVER_LEAST;RECEIVED;DISTRIBUTED
291;AGES;22/02/21;2021;8;All;18-24 anos;1289;695;1;1985;15738;9284;2;25024;6455;9284;15739;0,020146574;0,011884661;0,008263193;0,011884661;0,020147854;NA;NA
292;AGES;22/02/21;2021;8;All;25-49 anos;11470;7271;7;18748;177989;118057;42;296088;59940;118057;177997;0,053425106;0,035435941;0,017991566;0,035435941;0,053427507;NA;NA
293;AGES;22/02/21;2021;8;All;50-64 anos;49740;4957;2;54699;159129;70621;21;229771;88510;70621;159131;0,073190319;0,032481656;0,040709582;0,032481656;0,073191238;NA;NA
294;AGES;22/02/21;2021;8;All;65-79 anos;11625;2435;2;14062;52460;28394;21;80875;24067;28394;52461;0,032222439;0,017440411;0,014782643;0,017440411;0,032223053;NA;NA
295;AGES;22/02/21;2021;8;All;80 ou mais anos;102617;5185;4;107806;235646;60260;34;295940;175386;60260;235646;0,345729838;0,088410922;0,257318916;0,088410922;0,345729838;NA;NA
296;AGES;22/02/21;2021;8;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA
297;AGES;01/03/21;2021;9;All;0-17 anos;11;30;0;41;239;153;0;392;86;153;239;0,000140449;8,99E-05;5,05E-05;8,99E-05;0,000140449;NA;NA
298;AGES;01/03/21;2021;9;All;18-24 anos;898;1024;1;1923;16636;10308;3;26947;6330;10308;16638;0,021296124;0,013195507;0,008103178;0,013195507;0,021298685;NA;NA
299;AGES;01/03/21;2021;9;All;25-49 anos;7435;9920;4;17359;185424;127977;46;313447;57462;127977;185439;0,055656793;0,038413524;0,017247771;0,038413524;0,055661295;NA;NA
300;AGES;01/03/21;2021;9;All;50-64 anos;30041;5951;4;35996;189170;76572;25;265767;112603;76572;189175;0,087007475;0,035218779;0,051790996;0,035218779;0,087009775;NA;NA
301;AGES;01/03/21;2021;9;All;65-79 anos;13168;3774;2;16944;65628;32168;23;97819;33465;32168;65633;0,040310603;0,01975851;0,020555164;0,01975851;0,040313674;NA;NA
302;AGES;01/03/21;2021;9;All;80 ou mais anos;87223;12803;1;100027;322869;73063;35;395967;249806;73063;322869;0,473699732;0,107194941;0,36650479;0,107194941;0,473699732;NA;NA
303;AGES;01/03/21;2021;9;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA
304;AGES;08/03/21;2021;10;All;0-17 anos;14;25;0;39;253;178;0;431;75;178;253;0,000148676;0,000104602;4,41E-05;0,000104602;0,000148676;NA;NA
305;AGES;08/03/21;2021;10;All;18-24 anos;1334;639;1;1974;17970;10947;4;28921;7028;10947;17975;0,023003808;0,014013505;0,008996704;0,014013505;0,023010209;NA;NA
306;AGES;08/03/21;2021;10;All;25-49 anos;16069;6144;7;22220;201493;134121;53;335667;67400;134121;201521;0,060480057;0,040257705;0,020230757;0,040257705;0,060488462;NA;NA
307;AGES;08/03/21;2021;10;All;50-64 anos;22000;4260;1;26261;211170;80832;26;292028;130347;80832;211179;0,097126228;0,037178137;0,05995223;0,037178137;0,097130368;NA;NA
308;AGES;08/03/21;2021;10;All;65-79 anos;15730;3513;1;19244;81358;35681;24;117063;45686;35681;81367;0,049972421;0,021916295;0,028061654;0,021916295;0,049977949;NA;NA
309;AGES;08/03/21;2021;10;All;80 ou mais anos;40156;37318;0;77474;363025;110381;35;473441;252644;110381;363025;0,532614915;0,161946331;0,370668584;0,161946331;0,532614915;NA;NA
310;AGES;08/03/21;2021;10;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA
311;AGES;15/03/21;2021;11;All;0-17 anos;3;23;0;26;256;201;0;457;55;201;256;0,000150439;0,000118118;3,23E-05;0,000118118;0,000150439;NA;NA
312;AGES;15/03/21;2021;11;All;18-24 anos;251;380;1;632;18221;11327;5;29553;6900;11327;18227;0,023325119;0,014499952;0,008832848;0,014499952;0,0233328;NA;NA
313;AGES;15/03/21;2021;11;All;25-49 anos;4430;3118;1;7549;205923;137239;54;343216;68718;137239;205957;0,061809764;0,041193603;0,020626367;0,041193603;0,06181997;NA;NA
314;AGES;15/03/21;2021;11;All;50-64 anos;4316;2282;3;6601;215486;83114;29;298629;132388;83114;215502;0,099111344;0,038227728;0,060890975;0,038227728;0,099118703;NA;NA
315;AGES;15/03/21;2021;11;All;65-79 anos;18045;6804;4;24853;99403;42485;28;141916;56931;42485;99416;0,061056179;0,026095508;0,034968656;0,026095508;0,061064164;NA;NA
316;AGES;15/03/21;2021;11;All;80 ou mais anos;54385;97425;8;151818;417410;207806;43;625259;209604;207806;417410;0,612406285;0,304884168;0,307522117;0,304884168;0,612406285;NA;NA
317;AGES;15/03/21;2021;11;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA
318;AGES;22/03/21;2021;12;All;0-17 anos;27;10;0;37;283;211;0;494;72;211;283;0,000166306;0,000123995;4,23E-05;0,000123995;0,000166306;NA;NA
319;AGES;22/03/21;2021;12;All;18-24 anos;3124;128;0;3252;21345;11455;5;32805;9897;11455;21352;0,027324223;0,014663808;0,012669376;0,014663808;0,027333184;NA;NA
320;AGES;22/03/21;2021;12;All;25-49 anos;41915;1383;1;43299;247838;138622;55;386515;109255;138622;247877;0,074390954;0,041608723;0,032793937;0,041608723;0,07440266;NA;NA
321;AGES;22/03/21;2021;12;All;50-64 anos;34308;921;0;35229;249794;84035;29;333858;165780;84035;249815;0,114891079;0,038651336;0,076249401;0,038651336;0,114900737;NA;NA
322;AGES;22/03/21;2021;12;All;65-79 anos;52711;2138;0;54849;152114;44623;28;196765;107511;44623;152134;0,093432789;0,027408729;0,066036345;0,027408729;0,093445074;NA;NA
323;AGES;22/03/21;2021;12;All;80 ou mais anos;124542;16894;2;141438;541952;224700;45;766697;317252;224700;541952;0,795129037;0,32967033;0,465458707;0,32967033;0,795129037;NA;NA
324;AGES;22/03/21;2021;12;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA
325;AGES;29/03/21;2021;13;All;0-17 anos;12;13;0;25;295;224;0;519;71;224;295;0,000173357;0,000131634;4,17E-05;0,000131634;0,000173357;NA;NA
326;AGES;29/03/21;2021;13;All;18-24 anos;541;78;1;620;21886;11533;6;33425;10360;11533;21893;0,02801677;0,014763657;0,013262073;0,014763657;0,02802573;NA;NA
327;AGES;29/03/21;2021;13;All;25-49 anos;4387;912;1;5300;252225;139534;56;391815;112752;139534;252286;0,075707754;0,041882469;0,033843595;0,041882469;0,075726064;NA;NA
328;AGES;29/03/21;2021;13;All;50-64 anos;7618;705;1;8324;257412;84740;30;342182;172703;84740;257443;0,118394927;0,038975596;0,079433589;0,038975596;0,118409185;NA;NA
329;AGES;29/03/21;2021;13;All;65-79 anos;88162;7296;0;95458;240276;51919;28;292223;188382;51919;240301;0,147584423;0,031890142;0,115709637;0,031890142;0,147599778;NA;NA
330;AGES;29/03/21;2021;13;All;80 ou mais anos;36747;75408;3;112158;578699;300108;48;878855;278591;300108;578699;0,84904268;0,440305756;0,408736924;0,440305756;0,84904268;NA;NA
331;AGES;29/03/21;2021;13;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA
332;AGES;05/04/21;2021;14;All;0-17 anos;23;2;0;25;318;226;0;544;92;226;318;0,000186873;0,000132809;5,41E-05;0,000132809;0,000186873;NA;NA
333;AGES;05/04/21;2021;14;All;18-24 anos;763;139;0;902;22649;11672;6;34327;10991;11672;22663;0,028993503;0,014941594;0,014069831;0,014941594;0,029011425;NA;NA
334;AGES;05/04/21;2021;14;All;25-49 anos;8887;1066;0;9953;261112;140600;56;401768;120615;140600;261215;0,078375272;0,042202439;0,03620375;0,042202439;0,078406189;NA;NA
335;AGES;05/04/21;2021;14;All;50-64 anos;15054;849;0;15903;272466;85589;30;358085;186936;85589;272525;0,125318913;0,039366088;0,085979962;0,039366088;0,12534605;NA;NA
336;AGES;05/04/21;2021;14;All;65-79 anos;201340;5250;1;206591;441616;57169;29;498814;384483;57169;441652;0,271253235;0,035114842;0,236160505;0,035114842;0,271275348;NA;NA
337;AGES;05/04/21;2021;14;All;80 ou mais anos;30377;45832;6;76215;609076;345940;54;955070;263136;345940;609076;0,893610528;0,507548526;0,386062002;0,507548526;0,893610528;NA;NA
338;AGES;05/04/21;2021;14;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA
339;AGES;12/04/21;2021;15;All;0-17 anos;42;4;0;46;360;230;0;590;130;230;360;0,000211555;0,00013516;7,64E-05;0,00013516;0,000211555;NA;NA
340;AGES;12/04/21;2021;15;All;18-24 anos;4264;80;0;4344;26913;11752;6;38671;15182;11752;26934;0,034451947;0,015044004;0,019434826;0,015044004;0,03447883;NA;NA
341;AGES;12/04/21;2021;15;All;25-49 anos;88899;636;1;89536;350011;141236;57;491304;208880;141236;350116;0,10505916;0,042393341;0,062697336;0,042393341;0,105090677;NA;NA
342;AGES;12/04/21;2021;15;All;50-64 anos;87842;494;0;88336;360308;86083;30;446421;274289;86083;360372;0,165721253;0,0395933;0,12615739;0,0395933;0,16575069;NA;NA
343;AGES;12/04/21;2021;15;All;65-79 anos;233869;3508;2;237379;675485;60677;31;736193;614845;60677;675522;0,414902295;0,037269557;0,377655464;0,037269557;0,414925021;NA;NA
344;AGES;12/04/21;2021;15;All;80 ou mais anos;10534;49480;5;60019;619610;395420;59;1015089;224190;395420;619610;0,909065567;0,580143488;0,328922079;0,580143488;0,909065567;NA;NA
345;AGES;12/04/21;2021;15;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA
346;AGES;19/04/21;2021;16;All;0-17 anos;30;8;0;38;390;238;0;628;152;238;390;0,000229184;0,000139861;8,93E-05;0,000139861;0,000229184;NA;NA
347;AGES;19/04/21;2021;16;All;18-24 anos;1283;80;0;1363;28196;11832;6;40034;16385;11832;28217;0,036094345;0,015146414;0,020974814;0,015146414;0,036121228;NA;NA
348;AGES;19/04/21;2021;16;All;25-49 anos;10815;694;1;11510;360826;141930;58;502814;219003;141930;360933;0,108305386;0,042601651;0,065735852;0,042601651;0,108337503;NA;NA
349;AGES;19/04/21;2021;16;All;50-64 anos;14297;1691;2;15990;374605;87774;32;462411;286896;87774;374670;0,172297063;0,040371064;0,131955895;0,040371064;0,172326959;NA;NA
350;AGES;19/04/21;2021;16;All;65-79 anos;175899;13173;2;189074;851384;73850;33;925267;777573;73850;851423;0,522944514;0,045360792;0,477607677;0,045360792;0,522968469;NA;NA
351;AGES;19/04/21;2021;16;All;80 ou mais anos;8433;123163;11;131607;628043;518583;70;1146696;109460;518583;628043;0,921438108;0,760843029;0,160595079;0,760843029;0,921438108;NA;NA
352;AGES;19/04/21;2021;16;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA
353;AGES;26/04/21;2021;17;All;0-17 anos;48;23;0;71;438;261;0;699;177;261;438;0,000257392;0,000153377;0,000104014;0,000153377;0,000257392;NA;NA
354;AGES;26/04/21;2021;17;All;18-24 anos;2596;146;0;2742;30792;11978;6;42776;18855;11978;30833;0,039417544;0,015333312;0,024136717;0,015333312;0,039470029;NA;NA
355;AGES;26/04/21;2021;17;All;25-49 anos;10637;811;6;11454;371463;142741;64;514268;228873;142741;371614;0,111498184;0,042845081;0,068698427;0,042845081;0,111543508;NA;NA
356;AGES;26/04/21;2021;17;All;50-64 anos;32784;2864;1;35649;407389;90638;33;498060;317078;90638;407716;0,187375844;0,041688341;0,145837904;0,041688341;0,187526246;NA;NA
357;AGES;26/04/21;2021;17;All;65-79 anos;293216;46310;3;339529;1144600;120160;36;1264796;1025477;120160;1145637;0,703046206;0,073805724;0,629877437;0,073805724;0,703683161;NA;NA
358;AGES;26/04/21;2021;17;All;80 ou mais anos;6154;39771;4;45929;634197;558354;74;1192625;75854;558354;634208;0,930466996;0,819193357;0,111289778;0,819193357;0,930483135;NA;NA
359;AGES;26/04/21;2021;17;All;Desconhecido;1;0;0;1;3;0;0;3;3;0;3;NA;NA;NA;NA;NA;NA;NA
360;AGES;03/05/21;2021;18;All;0-17 anos;103;12;1;116;541;273;1;815;268;273;541;0,00031792;0,000160429;0,000157491;0,000160429;0,00031792;NA;NA
361;AGES;03/05/21;2021;18;All;18-24 anos;1794;780;2;2576;32586;12758;8;45352;19894;12758;32652;0,041714085;0,016331808;0,025466765;0,016331808;0,041798573;NA;NA
362;AGES;03/05/21;2021;18;All;25-49 anos;9899;7814;2;17715;381362;150555;66;531983;231019;150555;381574;0,114469463;0,045190528;0,069342569;0,045190528;0,114533097;NA;NA
363;AGES;03/05/21;2021;18;All;50-64 anos;151274;14503;4;165781;558663;105141;37;663841;459494;105141;564635;0,256953308;0,048358899;0,21134119;0,048358899;0,259700089;NA;NA
364;AGES;03/05/21;2021;18;All;65-79 anos;202381;163955;6;366342;1346981;284115;42;1631138;1070426;284115;1354541;0,827354431;0,174511596;0,657486404;0,174511596;0,831998;NA;NA
365;AGES;03/05/21;2021;18;All;80 ou mais anos;5107;31770;4;36881;639304;590124;78;1229506;49339;590124;639463;0,937959771;0,865804956;0,072388093;0,865804956;0,938193049;NA;NA
366;AGES;03/05/21;2021;18;All;Desconhecido;1;0;0;1;4;0;0;4;4;0;4;NA;NA;NA;NA;NA;NA;NA
367;AGES;10/05/21;2021;19;All;0-17 anos;152;38;0;190;693;311;1;1005;382;311;693;0,000407243;0,00018276;0,000224483;0,00018276;0,000407243;NA;NA
368;AGES;10/05/21;2021;19;All;18-24 anos;2183;5345;2;7530;34769;18103;10;52882;16746;18103;34849;0,044508593;0,023174065;0,021436938;0,023174065;0,044611003;NA;NA
369;AGES;10/05/21;2021;19;All;25-49 anos;24710;99839;5;124554;406072;250394;71;656537;155973;250394;406367;0,121886407;0,075158162;0,046816792;0,075158162;0,121974954;NA;NA
370;AGES;10/05/21;2021;19;All;50-64 anos;166479;109387;8;275874;725142;214528;45;939715;526290;214528;740818;0,33352421;0,098670718;0,242063563;0,098670718;0,340734281;NA;NA
371;AGES;10/05/21;2021;19;All;65-79 anos;91529;80144;6;171679;1438510;364259;48;1802817;1089627;364259;1453886;0,883574172;0,223738343;0,66928021;0,223738343;0,893018553;NA;NA
372;AGES;10/05/21;2021;19;All;80 ou mais anos;3783;9979;2;13764;643087;600103;80;1243270;43344;600103;643447;0,943510028;0,880445723;0,063592482;0,880445723;0,944038205;NA;NA
373;AGES;10/05/21;2021;19;All;Desconhecido;0;1;0;1;4;1;0;5;3;1;4;NA;NA;NA;NA;NA;NA;NA
374;AGES;17/05/21;2021;20;All;0-17 anos;303;23;0;326;996;334;1;1331;662;334;996;0,000585302;0,000196276;0,000389026;0,000196276;0,000585302;NA;NA
375;AGES;17/05/21;2021;20;All;18-24 anos;2026;2391;2;4419;36795;20494;12;57301;16384;20494;36878;0,047102122;0,026234839;0,020973533;0,026234839;0,047208372;NA;NA
376;AGES;17/05/21;2021;20;All;25-49 anos;32079;21628;2;53709;438151;272022;73;710246;166538;272022;438560;0,131515227;0,081650013;0,049987979;0,081650013;0,131637992;NA;NA
377;AGES;17/05/21;2021;20;All;50-64 anos;224591;75398;3;299992;949733;289926;48;1239707;693679;289926;983605;0,436823337;0,133349523;0,319053014;0,133349523;0,452402537;NA;NA
378;AGES;17/05/21;2021;20;All;65-79 anos;41254;111578;7;152839;1479764;475837;55;1955656;1024475;475837;1500312;0,908913565;0,292272757;0,62926198;0,292272757;0,921534736;NA;NA
379;AGES;17/05/21;2021;20;All;80 ou mais anos;4745;8363;1;13109;647832;608466;81;1256379;40160;608466;648626;0,950471691;0,892715562;0,058921052;0,892715562;0,951636614;NA;NA
380;AGES;17/05/21;2021;20;All;Desconhecido;0;0;0;0;4;1;0;5;3;1;4;NA;NA;NA;NA;NA;NA;NA
381;AGES;24/05/21;2021;21;All;0-17 anos;281;37;0;318;1277;371;1;1649;906;371;1277;0,000750432;0,000218019;0,000532413;0,000218019;0,000750432;NA;NA
382;AGES;24/05/21;2021;21;All;18-24 anos;2197;3184;5;5386;38992;23678;17;62687;15411;23678;39089;0,049914552;0,03031075;0,019727974;0,03031075;0,050038724;NA;NA
383;AGES;24/05/21;2021;21;All;25-49 anos;25782;18057;27;43866;463933;290079;100;754112;174513;290079;464592;0,139253941;0,087069995;0,052381751;0,087069995;0,139451746;NA;NA
384;AGES;24/05/21;2021;21;All;50-64 anos;175092;98136;38;273266;1124825;388062;86;1512973;814634;388062;1202696;0,517355731;0,17848652;0,374685456;0,17848652;0,553171976;NA;NA
385;AGES;24/05/21;2021;21;All;65-79 anos;23591;202361;21;225973;1503355;678198;76;2181629;850320;678198;1528518;0,923403835;0,416568697;0,522290975;0,416568697;0,938859672;NA;NA
386;AGES;24/05/21;2021;21;All;80 ou mais anos;4446;6345;0;10791;652278;614811;81;1267170;38736;614811;653547;0,956994674;0,902024678;0,05683182;0,902024678;0,958856497;NA;NA
387;AGES;24/05/21;2021;21;All;Desconhecido;0;1;0;1;4;2;0;6;2;2;4;NA;NA;NA;NA;NA;NA;NA
388;AGES;31/05/21;2021;22;All;0-17 anos;266;102;0;368;1543;473;1;2017;1070;473;1543;0,000906747;0,000277959;0,000628788;0,000277959;0,000906747;NA;NA
389;AGES;31/05/21;2021;22;All;18-24 anos;2223;2537;2;4762;41215;26215;19;67449;15102;26215;41317;0,052760265;0,033558422;0,019332416;0,033558422;0,052890838;NA;NA
390;AGES;31/05/21;2021;22;All;25-49 anos;41892;23305;17;65214;505825;313384;117;819326;193441;313384;506825;0,151828227;0,094065214;0,058063172;0,094065214;0,152128387;NA;NA
391;AGES;31/05/21;2021;22;All;50-64 anos;163512;168258;14;331784;1288337;556320;100;1844757;859695;556320;1416015;0,592561981;0,255875661;0,395410962;0,255875661;0,651286622;NA;NA
392;AGES;31/05/21;2021;22;All;65-79 anos;18609;137268;24;155901;1521964;815466;100;2337530;737336;815466;1552802;0,934834017;0,500882647;0,452892956;0,500882647;0,953775603;NA;NA
393;AGES;31/05/21;2021;22;All;80 ou mais anos;3046;6035;4;9085;655324;620846;85;1276255;36346;620846;657192;0,961463636;0,910878974;0,053325313;0,910878974;0,964204287;NA;NA
394;AGES;31/05/21;2021;22;All;Desconhecido;0;0;0;0;4;2;0;6;2;2;4;NA;NA;NA;NA;NA;NA;NA
395;AGES;07/06/21;2021;23;All;0-17 anos;384;151;0;535;1927;624;1;2552;1304;624;1928;0,001132406;0,000366695;0,000766298;0,000366695;0,001132993;NA;NA
396;AGES;07/06/21;2021;23;All;18-24 anos;2724;2821;0;5545;43939;29036;19;72994;15027;29036;44063;0,05624732;0,037169648;0,019236407;0,037169648;0,056406055;NA;NA
397;AGES;07/06/21;2021;23;All;25-49 anos;127301;31566;7;158874;633126;344950;124;978200;291226;344950;636176;0,190038844;0,103540052;0,087414278;0,103540052;0,19095433;NA;NA
398;AGES;07/06/21;2021;23;All;50-64 anos;209512;138768;13;348293;1497849;695088;113;2193050;953922;695088;1649010;0,688925623;0,319701074;0,43875004;0,319701074;0,758451113;NA;NA
399;AGES;07/06/21;2021;23;All;65-79 anos;16049;71466;7;87522;1538013;886932;107;2425052;684033;886932;1570965;0,944691774;0,544779117;0,420152722;0,544779117;0,964931839;NA;NA
400;AGES;07/06/21;2021;23;All;80 ou mais anos;2751;4818;1;7570;658075;625664;86;1283825;34661;625664;660325;0,965499787;0,91794774;0,050853152;0,91794774;0,968800892;NA;NA
401;AGES;07/06/21;2021;23;All;Desconhecido;0;0;0;0;4;2;0;6;2;2;4;NA;NA;NA;NA;NA;NA;NA
402;AGES;07/06/21;2021;23;All;NA;1;0;0;1;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
403;AGES;14/06/21;2021;24;All;0-17 anos;556;325;0;881;2483;949;1;3433;1537;949;2486;0,00145914;0,000557682;0,000903221;0,000557682;0,001460903;NA;NA
404;AGES;14/06/21;2021;24;All;18-24 anos;2780;4438;3;7221;46719;33474;22;80215;13630;33474;47104;0,059806061;0,042850834;0,017448075;0,042850834;0,060298909;NA;NA
405;AGES;14/06/21;2021;24;All;25-49 anos;239480;84683;11;324174;872606;429633;135;1302374;463148;429633;892781;0,261921063;0,128958467;0,139018316;0,128958467;0,267976783;NA;NA
406;AGES;14/06/21;2021;24;All;50-64 anos;86062;230450;21;316533;1583911;925538;134;2509583;826006;925538;1751544;0,728509264;0,425695009;0,379915932;0,425695009;0,80561094;NA;NA
407;AGES;14/06/21;2021;24;All;65-79 anos;10871;62396;5;73272;1548884;949328;112;2498324;633870;949328;1583198;0,951369054;0,583104533;0,389341166;0,583104533;0,972445699;NA;NA
408;AGES;14/06/21;2021;24;All;80 ou mais anos;2625;4744;0;7369;660700;630408;86;1291194;32815;630408;663223;0,969351076;0,924907936;0,048144779;0,924907936;0,973052715;NA;NA
409;AGES;14/06/21;2021;24;All;Desconhecido;0;0;0;0;4;2;0;6;2;2;4;NA;NA;NA;NA;NA;NA;NA
410;AGES;14/06/21;2021;24;All;NA;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
411;AGES;21/06/21;2021;25;All;0-17 anos;387;277;1;665;2870;1226;2;4098;1653;1226;2879;0,001686562;0,000720462;0,000971389;0,000720462;0,00169185;NA;NA
412;AGES;21/06/21;2021;25;All;18-24 anos;2500;2861;1;5362;49219;36335;23;85577;13739;36335;50074;0,063006369;0,046513265;0,017587608;0,046513265;0,064100874;NA;NA
413;AGES;21/06/21;2021;25;All;25-49 anos;272141;55664;10;327815;1144747;485297;145;1630189;704989;485297;1190286;0,343606796;0,145666551;0,211609213;0,145666551;0,357275764;NA;NA
414;AGES;21/06/21;2021;25;All;50-64 anos;86400;183359;16;269775;1670311;1108897;150;2779358;745086;1108897;1853983;0,768248366;0,510029754;0,342697319;0,510029754;0,852727073;NA;NA
415;AGES;21/06/21;2021;25;All;65-79 anos;10297;96924;9;107230;1559181;1046252;121;2605554;549149;1046252;1595401;0,957693768;0,642638039;0,337303094;0,642638039;0,979941132;NA;NA
416;AGES;21/06/21;2021;25;All;80 ou mais anos;3404;4765;3;8172;664104;635173;89;1299366;31901;635173;667074;0,974345281;0,931898942;0,046803797;0,931898942;0,978702739;NA;NA
417;AGES;21/06/21;2021;25;All;Desconhecido;0;0;0;0;4;2;0;6;2;2;4;NA;NA;NA;NA;NA;NA;NA
418;AGES;21/06/21;2021;25;All;NA;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
419;AGES;28/06/21;2021;26;All;0-17 anos;176;268;0;444;3046;1494;2;4542;1561;1494;3055;0,001789988;0,000877952;0,000917325;0,000877952;0,001795277;NA;NA
420;AGES;28/06/21;2021;26;All;18-24 anos;1837;2600;1;4438;51056;38935;24;90015;13075;38935;52010;0,065357954;0,049841585;0,016737607;0,049841585;0,066579192;NA;NA
421;AGES;28/06/21;2021;26;All;25-49 anos;314360;58561;16;372937;1459107;543858;161;2003126;975237;543858;1519095;0,437964966;0,163244197;0,292726743;0,163244197;0,45597094;NA;NA
422;AGES;28/06/21;2021;26;All;50-64 anos;59208;178249;14;237471;1729519;1287146;164;3016829;632878;1287146;1920024;0,795480689;0,592014188;0,291088;0,592014188;0,883102189;NA;NA
423;AGES;28/06/21;2021;26;All;65-79 anos;9052;181900;13;190965;1568233;1228152;134;2796519;377680;1228152;1605832;0,963253766;0,754366245;0,231981907;0,754366245;0,986348152;NA;NA
424;AGES;28/06/21;2021;26;All;80 ou mais anos;3264;5395;1;8660;667368;640568;90;1308026;30192;640568;670760;0,979134084;0,939814258;0,044296425;0,939814258;0,984110682;NA;NA
425;AGES;28/06/21;2021;26;All;Desconhecido;1;0;0;1;5;2;0;7;3;2;5;NA;NA;NA;NA;NA;NA;NA
426;AGES;28/06/21;2021;26;All;NA;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
427;AGES;05/07/21;2021;27;All;0-17 anos;395;649;0;1044;3441;2143;2;5586;1307;2143;3450;0,002022111;0,001259339;0,000768061;0,001259339;0,0020274;NA;NA
428;AGES;05/07/21;2021;27;All;18-24 anos;11518;4814;4;16336;62574;43749;28;106351;21221;43749;64970;0,08010241;0,056004096;0,027165488;0,056004096;0,083169584;NA;NA
429;AGES;05/07/21;2021;27;All;25-49 anos;366123;145807;8;511938;1825230;689665;169;2515064;1223426;689665;1913091;0,547860297;0,207009567;0,367223052;0,207009567;0,574232619;NA;NA
430;AGES;05/07/21;2021;27;All;50-64 anos;41165;257146;23;298334;1770684;1544292;187;3315163;423841;1544292;1968133;0,814414255;0,71028677;0,194942831;0,71028677;0,905229601;NA;NA
431;AGES;05/07/21;2021;27;All;65-79 anos;8129;203500;19;211648;1576362;1431652;153;3008167;183395;1431652;1615047;0,968246832;0,879361792;0,112646478;0,879361792;0,99200827;NA;NA
432;AGES;05/07/21;2021;27;All;80 ou mais anos;2673;5232;2;7907;670041;645800;92;1315933;27971;645800;673771;0,983055796;0,947490427;0,041037867;0,947490427;0,988528294;NA;NA
433;AGES;05/07/21;2021;27;All;Desconhecido;0;1;0;1;5;3;0;8;2;3;5;NA;NA;NA;NA;NA;NA;NA
434;AGES;05/07/21;2021;27;All;NA;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
435;AGES;12/07/21;2021;28;All;0-17 anos;225;297;0;522;3666;2440;2;6108;1249;2440;3689;0,002154333;0,001433871;0,000733978;0,001433871;0,002167849;NA;NA
436;AGES;12/07/21;2021;28;All;18-24 anos;13873;7631;3;21507;76447;51380;31;127858;33515;51380;84895;0,097861555;0,065772714;0,042903319;0,065772714;0,108676033;NA;NA
437;AGES;12/07/21;2021;28;All;25-49 anos;206428;314168;38;520634;2031658;1003833;207;3035698;1210535;1003833;2214368;0,609821642;0,301310107;0,363353695;0,301310107;0,664663802;NA;NA
438;AGES;12/07/21;2021;28;All;50-64 anos;15270;133851;12;149133;1785954;1678143;199;3464296;316316;1678143;1994459;0,82143759;0,771850642;0,145487427;0,771850642;0,917338069;NA;NA
439;AGES;12/07/21;2021;28;All;65-79 anos;5468;57568;7;63043;1581830;1489220;160;3071210;133563;1489220;1622783;0,971605434;0,914721711;0,082038232;0,914721711;0,996759943;NA;NA
440;AGES;12/07/21;2021;28;All;80 ou mais anos;2102;3532;2;5636;672143;649332;94;1321569;27039;649332;676371;0,986139761;0,952672428;0,039670476;0,952672428;0,992342904;NA;NA
441;AGES;12/07/21;2021;28;All;Desconhecido;0;3;0;3;5;6;0;11;-1;6;5;NA;NA;NA;NA;NA;NA;NA
442;AGES;12/07/21;2021;28;All;NA;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
443;AGES;19/07/21;2021;29;All;0-17 anos;217;236;0;453;3883;2676;2;6561;1241;2676;3917;0,002281853;0,001572557;0,000729276;0,001572557;0,002301833;NA;NA
444;AGES;19/07/21;2021;29;All;18-24 anos;19253;19339;0;38592;95700;70719;31;166450;50579;70719;121298;0,122507761;0,090529011;0,064747336;0,090529011;0,155276347;NA;NA
445;AGES;19/07/21;2021;29;All;25-49 anos;102916;341587;23;444526;2134574;1345420;230;3480224;1065085;1345420;2410505;0,640712867;0,403840722;0,319695482;0,403840722;0,723536204;NA;NA
