;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;CUMUL_VAC_INIT;CUMUL_VAC_COMPLETE;CUMUL_VAC_LEAST;COVER_1_VAC;COVER;COVER_INIT;COVER_COMPLETE;COVER_LEAST;RECEIVED;DISTRIBUTED
290;AGES;29/03/2021;2021;13;All;80 ou mais anos;36735;75337;3;112075;578699;299864;16;878579;278835;299864;578699;0,84904268;0,439947769;0,40909491;0,439947769;0,84904268;NA;NA
291;AGES;29/03/2021;2021;13;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
292;AGES;05/04/2021;2021;14;All;0-17 anos;15;1;0;16;294;214;0;508;80;214;294;0,00017277;0,000125758;4,70E-05;0,000125758;0,00017277;NA;NA
293;AGES;05/04/2021;2021;14;All;18-24 anos;716;111;0;827;22796;11573;2;34371;11226;11573;22799;0,029181681;0,014814862;0,01437066;0,014814862;0,029185522;NA;NA
294;AGES;05/04/2021;2021;14;All;25-49 anos;8652;886;0;9538;261522;139580;18;401120;121962;139580;261542;0,078498338;0,041896276;0,036608065;0,041896276;0,078504341;NA;NA
295;AGES;05/04/2021;2021;14;All;50-64 anos;14957;765;0;15722;271973;84913;8;356894;187071;84913;271984;0,125092161;0,039055166;0,086042054;0,039055166;0,125097221;NA;NA
296;AGES;05/04/2021;2021;14;All;65-79 anos;201206;5165;0;206371;440813;56744;9;497566;384082;56744;440826;0,27076001;0,034853795;0,2359142;0,034853795;0,270767995;NA;NA
297;AGES;05/04/2021;2021;14;All;80 ou mais anos;30372;45786;4;76162;609071;345650;20;954741;263421;345650;609071;0,893603193;0,507123051;0,386480142;0,507123051;0,893603193;NA;NA
298;AGES;05/04/2021;2021;14;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
299;AGES;12/04/2021;2021;15;All;0-17 anos;37;2;0;39;331;216;0;547;115;216;331;0,000194513;0,000126933;6,76E-05;0,000126933;0,000194513;NA;NA
300;AGES;12/04/2021;2021;15;All;18-24 anos;4252;57;0;4309;27048;11630;2;38680;15421;11630;27051;0,034624764;0,014887829;0,019740775;0,014887829;0,034628604;NA;NA
301;AGES;12/04/2021;2021;15;All;25-49 anos;88772;505;0;89277;350294;140085;18;490397;210229;140085;350314;0,105144105;0,042047857;0,063102251;0,042047857;0,105150108;NA;NA
302;AGES;12/04/2021;2021;15;All;50-64 anos;87651;410;0;88061;359624;85323;8;444955;274312;85323;359635;0,165406652;0,039243743;0,126167969;0,039243743;0,165411711;NA;NA
303;AGES;12/04/2021;2021;15;All;65-79 anos;233198;3431;1;236630;674011;60175;10;734196;613849;60175;674024;0,413996921;0,036961214;0,377043693;0,036961214;0,414004906;NA;NA
304;AGES;12/04/2021;2021;15;All;80 ou mais anos;10498;49452;1;59951;619569;395102;21;1014692;224467;395102;619569;0,909005414;0,579676932;0,329328482;0,579676932;0,909005414;NA;NA
305;AGES;12/04/2021;2021;15;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
306;AGES;19/04/2021;2021;16;All;0-17 anos;22;5;0;27;353;221;0;574;132;221;353;0,000207441;0,000129871;7,76E-05;0,000129871;0,000207441;NA;NA
307;AGES;19/04/2021;2021;16;All;18-24 anos;1267;61;0;1328;28315;11691;2;40008;16627;11691;28318;0,03624668;0,014965917;0,021284603;0,014965917;0,03625052;NA;NA
308;AGES;19/04/2021;2021;16;All;25-49 anos;10417;523;0;10940;360711;140608;18;501337;220124;140608;360732;0,108270868;0,04220484;0,066072331;0,04220484;0,108277171;NA;NA
309;AGES;19/04/2021;2021;16;All;50-64 anos;14043;1631;0;15674;373667;86954;8;460629;286724;86954;373678;0,171865636;0,03999391;0,131876785;0,03999391;0,171870695;NA;NA
310;AGES;19/04/2021;2021;16;All;65-79 anos;175515;13102;3;188620;849526;73277;13;922816;776262;73277;849539;0,521803277;0,045008839;0,476802424;0,045008839;0,521811262;NA;NA
311;AGES;19/04/2021;2021;16;All;80 ou mais anos;8420;123105;9;131534;627989;518207;30;1146226;109782;518207;627989;0,921358881;0,760291378;0,161067504;0,760291378;0,921358881;NA;NA
312;AGES;19/04/2021;2021;16;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
313;AGES;26/04/2021;2021;17;All;0-17 anos;44;15;0;59;397;236;0;633;161;236;397;0,000233298;0,000138686;9,46E-05;0,000138686;0,000233298;NA;NA
314;AGES;26/04/2021;2021;17;All;18-24 anos;2624;83;0;2707;30939;11774;2;42715;19168;11774;30942;0,039605722;0,015072167;0,024537396;0,015072167;0,039609563;NA;NA
315;AGES;26/04/2021;2021;17;All;25-49 anos;10223;641;1;10865;370934;141249;19;512202;229710;141249;370959;0,111339399;0,042397243;0,068949661;0,042397243;0,111346903;NA;NA
316;AGES;26/04/2021;2021;17;All;50-64 anos;32483;2780;0;35263;406150;89734;8;495892;316686;89734;406420;0,186805974;0,041272553;0,145657606;0,041272553;0,186930159;NA;NA
317;AGES;26/04/2021;2021;17;All;65-79 anos;292816;46196;0;339012;1142342;119473;13;1261828;1023877;119473;1143350;0,701659277;0,073383749;0,628894671;0,073383749;0,70227842;NA;NA
318;AGES;26/04/2021;2021;17;All;80 ou mais anos;6137;39725;4;45866;634126;557932;34;1192092;76205;557932;634137;0,930362828;0,818574216;0,111804751;0,818574216;0,930378967;NA;NA
319;AGES;26/04/2021;2021;17;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
320;AGES;03/05/2021;2021;18;All;0-17 anos;98;8;0;106;495;244;0;739;251;244;495;0,000290888;0,000143387;0,000147501;0,000143387;0,000290888;NA;NA
321;AGES;03/05/2021;2021;18;All;18-24 anos;1793;724;0;2517;32732;12498;2;45232;20238;12498;32736;0,041900982;0,015998976;0,025907127;0,015998976;0,041906103;NA;NA
322;AGES;03/05/2021;2021;18;All;25-49 anos;9445;7529;0;16974;380379;148778;19;529176;231640;148778;380418;0,114174407;0,044657144;0,069528969;0,044657144;0,114186113;NA;NA
323;AGES;03/05/2021;2021;18;All;50-64 anos;150849;14323;0;165172;556999;104057;8;661064;458843;104057;562900;0,256187962;0,047860321;0,211041767;0,047860321;0,258902088;NA;NA
324;AGES;03/05/2021;2021;18;All;65-79 anos;201991;163652;7;365650;1344333;283125;20;1627478;1068734;283125;1351859;0,825727953;0,17390351;0,656447129;0,17390351;0,830350639;NA;NA
325;AGES;03/05/2021;2021;18;All;80 ou mais anos;5100;31745;4;36849;639226;589677;38;1228941;49707;589677;639384;0,937845332;0,865149137;0,072928007;0,865149137;0,938077143;NA;NA
326;AGES;03/05/2021;2021;18;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
327;AGES;10/05/2021;2021;19;All;0-17 anos;133;33;0;166;628;277;0;905;351;277;628;0,000369046;0,00016278;0,000206266;0,00016278;0,000369046;NA;NA
328;AGES;10/05/2021;2021;19;All;18-24 anos;2152;5329;2;7483;34884;17827;4;52715;17070;17827;34897;0,044655807;0,022820751;0,021851698;0,022820751;0,044672449;NA;NA
329;AGES;10/05/2021;2021;19;All;25-49 anos;24583;99494;4;124081;404962;248272;23;653257;156801;248272;405073;0,12155323;0,074521223;0,047065325;0,074521223;0,121586548;NA;NA
330;AGES;10/05/2021;2021;19;All;50-64 anos;166208;109017;6;275231;723207;213074;14;936295;525693;213074;738767;0,33263422;0,09800196;0,241788977;0,09800196;0,339790937;NA;NA
331;AGES;10/05/2021;2021;19;All;65-79 anos;91347;80006;3;171356;1435680;363131;23;1798834;1087872;363131;1451003;0,881835905;0,223045493;0,668202238;0,223045493;0,891247732;NA;NA
332;AGES;10/05/2021;2021;19;All;80 ou mais anos;3775;9943;2;13720;643001;599620;40;1242661;43740;599620;643360;0,943383852;0,879737085;0,064173477;0,879737085;0,943910562;NA;NA
333;AGES;10/05/2021;2021;19;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
334;AGES;17/05/2021;2021;20;All;0-17 anos;276;17;0;293;904;294;0;1198;610;294;904;0,000531238;0,00017277;0,000358468;0,00017277;0,000531238;NA;NA
335;AGES;17/05/2021;2021;20;All;18-24 anos;1934;2393;1;4328;36818;20220;5;57043;16613;20220;36833;0,047131565;0,025884085;0,021266682;0,025884085;0,047150766;NA;NA
336;AGES;17/05/2021;2021;20;All;25-49 anos;31110;21213;2;52325;436072;269485;25;705582;166787;269485;436272;0,130891195;0,080888508;0,050062718;0,080888508;0,130951227;NA;NA
337;AGES;17/05/2021;2021;20;All;50-64 anos;224040;74995;4;299039;947247;288069;18;1235334;692887;288069;980956;0,435679918;0,132495409;0,318688738;0,132495409;0,451184147;NA;NA
338;AGES;17/05/2021;2021;20;All;65-79 anos;41151;111504;10;152665;1476831;474635;33;1951499;1022684;474635;1497319;0,907112032;0,291534454;0,628161896;0,291534454;0,91969635;NA;NA
339;AGES;17/05/2021;2021;20;All;80 ou mais anos;4737;8352;1;13090;647738;607972;41;1255751;40560;607972;648532;0,950333778;0,891990786;0,059507915;0,891990786;0,951498702;NA;NA
340;AGES;17/05/2021;2021;20;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
341;AGES;24/05/2021;2021;21;All;0-17 anos;245;36;0;281;1149;330;0;1479;819;330;1149;0,000675212;0,000193925;0,000481287;0,000193925;0,000675212;NA;NA
342;AGES;24/05/2021;2021;21;All;18-24 anos;2146;3193;5;5344;38964;23413;10;62387;15577;23413;38990;0,049878708;0,029971517;0,019940474;0,029971517;0,049911992;NA;NA
343;AGES;24/05/2021;2021;21;All;25-49 anos;25275;17653;26;42954;461347;287138;51;748536;174632;287138;461770;0,138477729;0,086187226;0,05241747;0,086187226;0,138604696;NA;NA
344;AGES;24/05/2021;2021;21;All;50-64 anos;174884;97655;33;272572;1122131;385724;51;1507906;814003;385724;1199727;0,516116643;0,177411172;0,374395232;0,177411172;0,551806404;NA;NA
345;AGES;24/05/2021;2021;21;All;65-79 anos;23512;202075;20;225607;1500343;676710;53;2177106;848725;676710;1525435;0,921553778;0,415654725;0,52131128;0,415654725;0,936966005;NA;NA
346;AGES;24/05/2021;2021;21;All;80 ou mais anos;4440;6311;0;10751;652178;614283;41;1266502;39162;614283;653445;0,956847958;0,901250018;0,057456829;0,901250018;0,958706847;NA;NA
347;AGES;24/05/2021;2021;21;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
348;AGES;31/05/2021;2021;22;All;0-17 anos;248;91;0;339;1397;421;0;1818;976;421;1397;0,00082095;0,000247402;0,000573548;0,000247402;0,00082095;NA;NA
349;AGES;31/05/2021;2021;22;All;18-24 anos;2192;2547;1;4740;41156;25960;11;67127;15224;25960;41184;0,052684738;0,03323199;0,019488591;0,03323199;0,052720581;NA;NA
350;AGES;31/05/2021;2021;22;All;25-49 anos;41406;22581;10;63997;502753;309719;61;812533;193775;309719;503494;0,150906137;0,09296513;0,058163425;0,09296513;0,151128555;NA;NA
351;AGES;31/05/2021;2021;22;All;50-64 anos;162868;167703;12;330583;1284999;553427;63;1838489;858942;553427;1412369;0,59102669;0,254545045;0,395064624;0,254545045;0,649609669;NA;NA
352;AGES;31/05/2021;2021;22;All;65-79 anos;18570;137089;24;155683;1518913;813798;78;2332789;735898;813798;1549696;0,932960005;0,499858113;0,452009695;0,499858113;0,951867808;NA;NA
353;AGES;31/05/2021;2021;22;All;80 ou mais anos;3045;5978;5;9028;655223;620261;46;1275530;36828;620261;657089;0,961315454;0,910020687;0,054032483;0,910020687;0,96405317;NA;NA
354;AGES;31/05/2021;2021;22;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
355;AGES;07/06/2021;2021;23;All;0-17 anos;364;129;0;493;1761;550;0;2311;1212;550;1762;0,001034855;0,000323209;0,000712234;0,000323209;0,001035443;NA;NA
356;AGES;07/06/2021;2021;23;All;18-24 anos;2548;2754;1;5303;43704;28714;12;72430;15033;28714;43747;0,055946491;0,036757449;0,019244087;0,036757449;0,056001536;NA;NA
357;AGES;07/06/2021;2021;23;All;25-49 anos;125558;30519;7;156084;628311;340238;68;968617;290821;340238;631059;0,188593575;0,1021257;0,087292714;0,1021257;0,189418414;NA;NA
358;AGES;07/06/2021;2021;23;All;50-64 anos;208428;138067;8;346503;1493427;691494;71;2184992;952726;691494;1644220;0,686891754;0,318048037;0,438199947;0,318048037;0,756247985;NA;NA
359;AGES;07/06/2021;2021;23;All;65-79 anos;15961;71288;3;87252;1534874;885086;81;2420041;682676;885086;1567762;0,94276371;0,543645251;0,419319213;0,543645251;0,962964464;NA;NA
360;AGES;07/06/2021;2021;23;All;80 ou mais anos;2741;4800;1;7542;657964;625061;47;1283072;35149;625061;660210;0,965336933;0,917063044;0,051569125;0,917063044;0,968632169;NA;NA
361;AGES;07/06/2021;2021;23;All;Desconhecido;1;0;0;1;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA
363;AGES;14/06/2021;2021;24;All;0-17 anos;545;284;0;829;2306;834;0;3140;1474;834;2308;0,001355126;0,000490102;0,000866199;0,000490102;0,001356301;NA;NA
364;AGES;14/06/2021;2021;24;All;18-24 anos;2697;4329;3;7029;46401;33043;15;79459;13626;33043;46669;0,059398982;0,042299101;0,017442955;0,042299101;0,059742055;NA;NA
365;AGES;14/06/2021;2021;24;All;25-49 anos;237511;83261;11;320783;865822;423499;79;1289400;461623;423499;885122;0,259884781;0,127117288;0,138560573;0,127117288;0,265677861;NA;NA
366;AGES;14/06/2021;2021;24;All;50-64 anos;85528;229310;15;314853;1578955;920804;86;2499845;825127;920804;1745931;0,726229785;0,423517637;0,379511641;0,423517637;0,803029279;NA;NA
367;AGES;14/06/2021;2021;24;All;65-79 anos;10790;62114;2;72906;1545664;947200;83;2492947;632663;947200;1579863;0,949391238;0,581797454;0,388599792;0,581797454;0,970397246;NA;NA
368;AGES;14/06/2021;2021;24;All;80 ou mais anos;2606;4698;0;7304;660570;629759;47;1290376;33325;629759;663084;0,969160346;0,923955751;0,04889303;0,923955751;0,97284878;NA;NA
369;AGES;14/06/2021;2021;24;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA
371;AGES;21/06/2021;2021;25;All;0-17 anos;364;235;1;600;2670;1069;1;3740;1607;1069;2676;0,001569031;0,0006282;0,000944357;0,0006282;0,001572557;NA;NA
372;AGES;21/06/2021;2021;25;All;18-24 anos;2290;2579;0;4869;48691;35621;16;84328;13585;35621;49206;0,062330464;0,045599258;0,017390469;0,045599258;0,062989727;NA;NA
373;AGES;21/06/2021;2021;25;All;25-49 anos;268375;53177;5;321557;1134197;476675;85;1610957;700560;476675;1177235;0,340440112;0,143078575;0,210279806;0,143078575;0,353358381;NA;NA
374;AGES;21/06/2021;2021;25;All;50-64 anos;85910;182639;10;268559;1664865;1103443;96;2768404;744315;1103443;1847758;0,765743514;0,507521223;0,342342703;0,507521223;0,849863926;NA;NA
375;AGES;21/06/2021;2021;25;All;65-79 anos;10219;96636;7;106862;1555883;1043836;90;2599809;548139;1043836;1591975;0,955668041;0,641154062;0,336682723;0,641154062;0,977836785;NA;NA
376;AGES;21/06/2021;2021;25;All;80 ou mais anos;3305;4729;2;8036;663875;634488;49;1298412;32343;634488;666831;0,974009302;0,930893939;0,047452281;0,930893939;0,97834622;NA;NA
377;AGES;21/06/2021;2021;25;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA
379;GENERAL;04/01/2021;2021;1;All;All;48431;13;0;48444;85860;15;0;85875;85845;15;85860;0,008337337;1,46E-06;0,008335881;1,46E-06;0,008337337;NA;NA
380;GENERAL;11/01/2021;2021;2;All;All;49480;1162;0;50642;135340;1177;0;136517;134163;1177;135340;0,013142036;0,000114291;0,013027745;0,000114291;0,013142036;NA;NA
381;GENERAL;18/01/2021;2021;3;All;All;121587;32650;3;154240;256927;33827;3;290757;223100;33827;256927;0,024948603;0,003284732;0,021663871;0,003284732;0,024948603;NA;NA
382;GENERAL;25/01/2021;2021;4;All;All;42158;44999;4;87161;299085;78826;7;377918;220259;78826;299085;0,029042307;0,007654309;0,021387999;0,007654309;0,029042307;NA;NA
383;GENERAL;01/02/2021;2021;5;All;All;23683;37487;1;61171;322768;116313;8;439089;206456;116313;322769;0,031342018;0,011294441;0,020047674;0,011294441;0,031342115;NA;NA
384;GENERAL;08/02/2021;2021;6;All;All;40594;99031;12;139637;363362;215344;20;578726;148019;215344;363363;0,035283852;0,020910733;0,014373216;0,020910733;0,035283949;651900;571981
385;GENERAL;15/02/2021;2021;7;All;All;103290;50033;9;153332;466652;265377;29;732058;201276;265377;466653;0,04531371;0,025769131;0,019544676;0,025769131;0,045313807;830730;718143
386;GENERAL;22/02/2021;2021;8;All;All;176402;20604;2;197008;643054;285981;31;929066;357074;285981;643055;0,062443024;0,027769858;0,034673263;0,027769858;0,062443121;1002999;933847
387;GENERAL;01/03/2021;2021;9;All;All;138310;33414;2;171726;781364;319395;33;1100792;461975;319395;781370;0,075873459;0,031014487;0,044859555;0,031014487;0,075874042;1186389;1095103
388;GENERAL;08/03/2021;2021;10;All;All;94751;51614;2;146367;876115;371009;35;1247159;505116;371009;876125;0,085074147;0,036026405;0,049048712;0,036026405;0,085075118;1468929;1264093
389;GENERAL;15/03/2021;2021;11;All;All;80918;109748;7;190673;957033;480757;42;1437832;476289;480757;957046;0,092931597;0,046683359;0,046249499;0,046683359;0,092932859;1713540;1462079
390;GENERAL;22/03/2021;2021;12;All;All;256292;21149;3;277444;1213325;501906;45;1715276;711437;501906;1213343;0,117818539;0,048737009;0,069083277;0,048737009;0,117820286;1883850;1753999
391;GENERAL;29/03/2021;2021;13;All;All;137227;84054;8;221289;1350552;585960;53;1936565;764618;585960;1350578;0,13114381;0,056898977;0,074247358;0,056898977;0,131146334;2344530;1996561
392;GENERAL;05/04/2021;2021;14;All;All;255918;52714;4;308636;1606470;638674;57;2245201;967843;638674;1606517;0,155994435;0,062017709;0,093981289;0,062017709;0,155998999;2684460;2360167
393;GENERAL;12/04/2021;2021;15;All;All;424408;53857;2;478267;2030878;692531;59;2723468;1338394;692531;2030925;0,197206089;0,067247432;0,129963221;0,067247432;0,197210653;2983590;2679813
394;GENERAL;19/04/2021;2021;16;All;All;209684;138427;12;348123;2240562;830958;71;3071591;1409652;830958;2240610;0,217567214;0,080689228;0,136882648;0,080689228;0,217571875;3400260;3039329
395;GENERAL;26/04/2021;2021;17;All;All;344327;89440;5;433772;2584889;920398;76;3505363;1665808;920398;2586206;0,251002694;0,089374197;0,161756384;0,089374197;0,25113058;4128420;3581288
396;GENERAL;03/05/2021;2021;18;All;All;369276;217981;11;587268;2954165;1138379;87;4092631;1829414;1138379;2967793;0,286860819;0,110540993;0,177643157;0,110540993;0,28818415;4655370;4171038
397;GENERAL;10/05/2021;2021;19;All;All;288198;303822;17;592037;3242363;1442201;104;4684668;1831528;1442201;3273729;0,314845956;0,140043281;0,177848435;0,140043281;0,317891716;5197920;4686071
398;GENERAL;17/05/2021;2021;20;All;All;303248;218474;18;521740;3545611;1660675;122;5206408;1940142;1660675;3600817;0,344292507;0,161257949;0,188395273;0,161257949;0,349653223;5728470;5126418
399;GENERAL;24/05/2021;2021;21;All;All;230502;326923;84;557509;3776113;1987598;206;5763917;1892919;1987598;3880517;0,366675141;0,193003434;0,183809738;0,193003434;0,376813172;6254220;5644760
400;GENERAL;31/05/2021;2021;22;All;All;228329;335989;52;564370;4004442;2323586;259;6328287;1841644;2323586;4165230;0,388846767;0,225629165;0,178830737;0,225629165;0,404459903;7263540;6299315
401;GENERAL;07/06/2021;2021;23;All;All;355601;247557;20;603178;4360043;2571143;279;6931465;1977619;2571143;4548762;0,423376996;0,249667905;0,192034435;0,249667905;0,441702339;7880400;6896272
402;GENERAL;14/06/2021;2021;24;All;All;339677;383996;31;723704;4699720;2955139;310;7655169;1967840;2955139;4922979;0,456360944;0,286955398;0,191084856;0,286955398;0,478040254;8604606;7566600
403;GENERAL;21/06/2021;2021;25;All;All;370463;339995;25;710483;5070183;3295132;337;8365652;2040551;3295132;5335683;0,49233433;0,31997003;0,198145375;0,31997003;0,518115404;9519240;8357319
