;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;COVER_1_VAC;COVER;RECEIVED;DISTRIBUTED
204;AGES;19/04/21;2021;16;All;80 ou mais anos;8408;123039;9;131456;627247;517760;29;1145036;0,928068262;0,766072414;NA;NA
205;AGES;19/04/21;2021;16;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
206;AGES;26/04/21;2021;17;All;0-17 anos;43;14;0;57;389;233;0;622;0,000226551;0,000135698;NA;NA
207;AGES;26/04/21;2021;17;All;18-24 anos;2606;77;0;2683;30673;11691;2;42366;0,039542298;0,015071529;NA;NA
208;AGES;26/04/21;2021;17;All;25-49 anos;9909;592;1;10502;367555;140447;31;508033;0,109370113;0,04179158;NA;NA
209;AGES;26/04/21;2021;17;All;50-64 anos;32278;2653;0;34931;404086;89297;13;493396;0,186896791;0,041301413;NA;NA
210;AGES;26/04/21;2021;17;All;65-79 anos;292519;45960;0;338479;1139851;119018;14;1258883;0,710381843;0,074174805;NA;NA
211;AGES;26/04/21;2021;17;All;80 ou mais anos;6112;39646;3;45761;633359;557406;32;1190797;0,937111515;0,824732231;NA;NA
212;AGES;26/04/21;2021;17;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
213;AGES;03/05/21;2021;18;All;0-17 anos;98;8;0;106;487;241;0;728;0,000283626;0,000140357;NA;NA
214;AGES;03/05/21;2021;18;All;18-24 anos;1687;704;0;2391;32360;12395;2;44757;0,041717105;0,015979095;NA;NA
215;AGES;03/05/21;2021;18;All;25-49 anos;8924;7367;0;16291;376479;147814;31;524324;0,11202555;0,043983714;NA;NA
216;AGES;03/05/21;2021;18;All;50-64 anos;149792;14221;0;164013;553878;103518;13;657409;0,256178191;0,047878872;NA;NA
217;AGES;03/05/21;2021;18;All;65-79 anos;201270;163414;7;364691;1341121;282432;21;1623574;0,835818021;0,176018238;NA;NA
218;AGES;03/05/21;2021;18;All;80 ou mais anos;5061;31714;3;36778;638420;589120;35;1227575;0,944599719;0,871655942;NA;NA
219;AGES;03/05/21;2021;18;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
220;AGES;10/05/21;2021;19;All;0-17 anos;129;31;0;160;616;272;0;888;0,000358755;0,000158411;NA;NA
221;AGES;10/05/21;2021;19;All;18-24 anos;2062;5309;1;7372;34422;17704;3;52129;0,044375346;0,022823227;NA;NA
222;AGES;10/05/21;2021;19;All;25-49 anos;23478;99323;4;122805;399957;247137;35;647129;0,119011692;0,073538387;NA;NA
223;AGES;10/05/21;2021;19;All;50-64 anos;164927;108869;4;273800;718805;212387;17;931209;0,332459792;0,098232675;NA;NA
224;AGES;10/05/21;2021;19;All;65-79 anos;90903;79772;3;170678;1432024;362204;24;1794252;0,8924709;0,225734017;NA;NA
225;AGES;10/05/21;2021;19;All;80 ou mais anos;3745;9920;2;13667;642165;599040;37;1241242;0,950140783;0,886333473;NA;NA
226;AGES;10/05/21;2021;19;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
227;AGES;17/05/21;2021;20;All;0-17 anos;270;16;0;286;886;288;0;1174;0,000516001;0,00016773;NA;NA
228;AGES;17/05/21;2021;20;All;18-24 anos;1890;2376;2;4268;36312;20080;5;56397;0,046811851;0,025886263;NA;NA
229;AGES;17/05/21;2021;20;All;25-49 anos;30605;21002;2;51609;430562;268139;37;698738;0,128118553;0,079787767;NA;NA
230;AGES;17/05/21;2021;20;All;50-64 anos;222982;74047;4;297033;941787;286434;21;1228242;0,435592839;0,132480698;NA;NA
231;AGES;17/05/21;2021;20;All;65-79 anos;40994;111236;9;152239;1473018;473440;33;1946491;0,918019321;0,295058898;NA;NA
232;AGES;17/05/21;2021;20;All;80 ou mais anos;4693;8324;1;13018;646858;607364;38;1254260;0,957084498;0,898649578;NA;NA
233;AGES;17/05/21;2021;20;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
234;AGES;24/05/21;2021;21;All;0-17 anos;213;35;0;248;1099;323;0;1422;0,000640051;0,000188113;NA;NA
235;AGES;24/05/21;2021;21;All;18-24 anos;1964;3078;0;5042;38276;23158;5;61439;0,049343755;0,029854287;NA;NA
236;AGES;24/05/21;2021;21;All;25-49 anos;24252;16776;7;41035;454814;284915;44;739773;0,135335008;0,084779654;NA;NA
237;AGES;24/05/21;2021;21;All;50-64 anos;173756;96299;4;270059;1115543;382733;25;1498301;0,515958005;0,177020657;NA;NA
238;AGES;24/05/21;2021;21;All;65-79 anos;23380;201273;19;224672;1496398;674713;52;2171163;0,932590285;0,420496946;NA;NA
239;AGES;24/05/21;2021;21;All;80 ou mais anos;4405;6219;0;10624;651263;613583;38;1264884;0,963602091;0,907851147;NA;NA
240;AGES;24/05/21;2021;21;All;Desconhecido;1;0;0;1;2;0;0;2;NA;NA;NA;NA
241;GENERAL;08/02/21;2021;6;All;All;40438;98929;11;139378;360579;214919;18;575516;0,03502158;0,020874213;651900;571981
242;GENERAL;15/02/21;2021;7;All;All;103145;49954;9;153108;463724;264873;27;728624;0,045039637;0,025726043;830730;718143
243;GENERAL;22/02/21;2021;8;All;All;176241;20453;10;196704;639965;285326;37;925328;0,062157212;0,02771256;1002999;933847
244;GENERAL;01/03/21;2021;9;All;All;138125;33226;16;171367;778090;318552;53;1096695;0,075572735;0,030939667;1186389;1095103
245;GENERAL;08/03/21;2021;10;All;All;94064;51427;2;145493;872154;369979;55;1242188;0,084708791;0,035934564;1468929;1264093
246;GENERAL;15/03/21;2021;11;All;All;80454;109621;7;190082;952608;479600;62;1432270;0,092522962;0,046581608;1713540;1462079
247;GENERAL;22/03/21;2021;12;All;All;255063;21109;2;276174;1207671;500709;64;1708444;0,1172962;0,04863184;1883850;1753999
248;GENERAL;29/03/21;2021;13;All;All;136725;83954;7;220686;1344396;584663;71;1929130;0,130575746;0,056785953;2344530;1996561
249;GENERAL;05/04/21;2021;14;All;All;255232;52558;3;307793;1599628;637221;74;2236923;0,155365398;0,061890699;2684460;2360167
250;GENERAL;12/04/21;2021;15;All;All;423833;53705;2;477540;2023461;690926;76;2714463;0,196530583;0,067106848;2983590;2679813
251;GENERAL;19/04/21;2021;16;All;All;208986;138224;12;347222;2232447;829150;88;3061685;0,216828548;0,080531986;3400260;3039329
252;GENERAL;26/04/21;2021;17;All;All;343467;88942;4;432413;2575914;918092;92;3494098;0,250188109;0,089170563;4128420;3581288
253;GENERAL;03/05/21;2021;18;All;All;366832;217428;10;584270;2942746;1135520;102;4078368;0,285817017;0,110288465;4655370;4171038
254;GENERAL;10/05/21;2021;19;All;All;285244;303224;14;588482;3227990;1438744;116;4666850;0,313521613;0,139739386;5197920;4686071
255;GENERAL;17/05/21;2021;20;All;All;301434;217001;18;518453;3529424;1655745;134;5185303;0,342798679;0,160815815;5728470;5126418
256;GENERAL;24/05/21;2021;21;All;All;227971;323680;30;551681;3757395;1979425;164;5736984;0,36494058;0,192253545;6254220;5644760
