;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;CUMUL_VAC_INIT;CUMUL_VAC_COMPLETE;CUMUL_VAC_LEAST;COVER_1_VAC;COVER;COVER_INIT;COVER_COMPLETE;COVER_LEAST;RECEIVED;DISTRIBUTED
137;REGIONAL;01/11/2021;2021;2;Outro;All;2;0;0;2;16;0;0;16;16;0;16;NA;NA;NA;NA;NA;NA;NA
138;REGIONAL;18/01/21;2021;3;Outro;All;0;1;0;1;16;1;0;17;15;1;16;NA;NA;NA;NA;NA;NA;NA
139;REGIONAL;25/01/21;2021;4;Outro;All;1;12;0;13;17;13;0;30;4;13;17;NA;NA;NA;NA;NA;NA;NA
140;REGIONAL;02/01/2021;2021;5;Outro;All;0;2;0;2;17;15;0;32;2;15;17;NA;NA;NA;NA;NA;NA;NA
141;REGIONAL;02/08/2021;2021;6;Outro;All;0;0;0;0;17;15;0;32;2;15;17;NA;NA;NA;NA;NA;NA;NA
142;REGIONAL;15/02/21;2021;7;Outro;All;4;0;0;4;21;15;0;36;6;15;21;NA;NA;NA;NA;NA;NA;NA
143;REGIONAL;22/02/21;2021;8;Outro;All;8;0;0;8;29;15;0;44;14;15;29;NA;NA;NA;NA;NA;NA;NA
144;REGIONAL;03/01/2021;2021;9;Outro;All;20;1;0;21;49;16;0;65;33;16;49;NA;NA;NA;NA;NA;NA;NA
145;REGIONAL;03/08/2021;2021;10;Outro;All;4;2;0;6;53;18;0;71;35;18;53;NA;NA;NA;NA;NA;NA;NA
146;REGIONAL;15/03/21;2021;11;Outro;All;10;8;0;18;63;26;0;89;37;26;63;NA;NA;NA;NA;NA;NA;NA
147;REGIONAL;22/03/21;2021;12;Outro;All;13;19;0;32;76;45;0;121;31;45;76;NA;NA;NA;NA;NA;NA;NA
148;REGIONAL;29/03/21;2021;13;Outro;All;17;1;0;18;93;46;0;139;48;46;94;NA;NA;NA;NA;NA;NA;NA
149;REGIONAL;04/05/2021;2021;14;Outro;All;21;8;0;29;114;54;0;168;61;54;115;NA;NA;NA;NA;NA;NA;NA
150;REGIONAL;04/12/2021;2021;15;Outro;All;19;12;1;32;133;66;1;200;68;66;134;NA;NA;NA;NA;NA;NA;NA
151;REGIONAL;19/04/21;2021;16;Outro;All;31;15;0;46;164;81;1;246;84;81;165;NA;NA;NA;NA;NA;NA;NA
152;REGIONAL;26/04/21;2021;17;Outro;All;17;21;0;38;181;102;1;284;80;102;182;NA;NA;NA;NA;NA;NA;NA
153;REGIONAL;05/03/2021;2021;18;Outro;All;13;12;0;25;194;114;1;309;81;114;195;NA;NA;NA;NA;NA;NA;NA
154;REGIONAL;05/10/2021;2021;19;Outro;All;13;17;0;30;207;131;1;339;77;131;208;NA;NA;NA;NA;NA;NA;NA
155;REGIONAL;17/05/21;2021;20;Outro;All;9;11;0;20;216;142;1;359;75;142;217;NA;NA;NA;NA;NA;NA;NA
156;REGIONAL;24/05/21;2021;21;Outro;All;10;13;0;23;226;155;1;382;72;155;227;NA;NA;NA;NA;NA;NA;NA
157;REGIONAL;31/05/21;2021;22;Outro;All;9;16;0;25;235;171;1;407;65;171;236;NA;NA;NA;NA;NA;NA;NA
158;REGIONAL;06/07/2021;2021;23;Outro;All;20;9;0;29;255;180;1;436;76;180;256;NA;NA;NA;NA;NA;NA;NA
159;REGIONAL;14/06/21;2021;24;Outro;All;11;11;1;23;266;191;2;459;77;191;268;NA;NA;NA;NA;NA;NA;NA
160;REGIONAL;21/06/21;2021;25;Outro;All;16;22;3;41;282;213;5;500;72;213;285;NA;NA;NA;NA;NA;NA;NA
161;REGIONAL;28/06/21;2021;26;Outro;All;7;24;0;31;289;237;5;531;57;237;294;NA;NA;NA;NA;NA;NA;NA
162;REGIONAL;07/05/2021;2021;27;Outro;All;5;30;0;35;294;267;5;566;33;267;300;NA;NA;NA;NA;NA;NA;NA
163;REGIONAL;01/04/2021;2021;1;RA_Madeira;All;1725;0;0;1725;2365;0;0;2365;2365;0;2365;0,009313847;0;0,009313847;0;0,009313847;NA;NA
164;REGIONAL;01/11/2021;2021;2;RA_Madeira;All;1760;0;0;1760;4125;0;0;4125;4125;0;4125;0,016245082;0;0,016245082;0;0,016245082;NA;NA
165;REGIONAL;18/01/21;2021;3;RA_Madeira;All;1081;538;0;1619;5206;538;0;5744;4668;538;5206;0,020502278;0,002118753;0,018383526;0,002118753;0,020502278;NA;NA
166;REGIONAL;25/01/21;2021;4;RA_Madeira;All;409;1632;0;2041;5615;2170;0;7785;3445;2170;5615;0,022113003;0,008545898;0,013567105;0,008545898;0,022113003;NA;NA
167;REGIONAL;02/01/2021;2021;5;RA_Madeira;All;2234;1521;0;3755;7849;3691;0;11540;4158;3691;7849;0,030910945;0,014535903;0,016375043;0,014535903;0,030910945;NA;NA
168;REGIONAL;02/08/2021;2021;6;RA_Madeira;All;3163;1088;0;4251;11012;4779;0;15791;6233;4779;11012;0,043367478;0,018820666;0,024546811;0,018820666;0,043367478;NA;NA
169;REGIONAL;15/02/21;2021;7;RA_Madeira;All;2497;639;0;3136;13509;5418;0;18927;8091;5418;13509;0,053201167;0,021337177;0,03186399;0,021337177;0,053201167;NA;NA
170;REGIONAL;22/02/21;2021;8;RA_Madeira;All;2258;2156;0;4414;15767;7574;0;23341;8193;7574;15767;0,062093627;0,02982794;0,032265687;0,02982794;0,062093627;NA;NA
171;REGIONAL;03/01/2021;2021;9;RA_Madeira;All;1435;3118;0;4553;17202;10692;0;27894;6511;10692;17203;0,067744946;0,042107253;0,025641632;0,042107253;0,067748885;NA;NA
172;REGIONAL;03/08/2021;2021;10;RA_Madeira;All;4901;2399;0;7300;22103;13091;0;35194;9013;13091;22104;0,087046073;0,051554999;0,035495012;0,051554999;0,087050011;NA;NA
173;REGIONAL;15/03/21;2021;11;RA_Madeira;All;3117;2350;0;5467;25220;15441;0;40661;9780;15441;25221;0,099321448;0,060809773;0,038515613;0,060809773;0,099325386;NA;NA
174;REGIONAL;22/03/21;2021;12;RA_Madeira;All;5291;182;0;5473;30511;15623;0;46134;14889;15623;30512;0,120158473;0,061526526;0,058635886;0,061526526;0,120162411;NA;NA
175;REGIONAL;29/03/21;2021;13;RA_Madeira;All;1210;1263;0;2473;31721;16886;0;48607;14836;16886;31722;0,124923697;0,066500475;0,058427161;0,066500475;0,124927636;NA;NA
176;REGIONAL;04/05/2021;2021;14;RA_Madeira;All;10223;1302;0;11525;41944;18188;0;60132;23757;18188;41945;0,165183934;0,071628013;0,093559859;0,071628013;0,165187872;NA;NA
177;REGIONAL;04/12/2021;2021;15;RA_Madeira;All;8437;1304;0;9741;50381;19492;0;69873;30890;19492;50382;0,198410542;0,076763428;0,121651052;0,076763428;0,19841448;NA;NA
178;REGIONAL;19/04/21;2021;16;RA_Madeira;All;9826;2131;0;11957;60207;21623;0;81830;38586;21623;60209;0,237107312;0,085155736;0,151959452;0,085155736;0,237115188;NA;NA
179;REGIONAL;26/04/21;2021;17;RA_Madeira;All;8830;807;0;9637;69037;22430;0;91467;46610;22430;69040;0,271881633;0,088333865;0,183559583;0,088333865;0,271893448;NA;NA
180;REGIONAL;05/03/2021;2021;18;RA_Madeira;All;7615;5293;0;12908;76652;27723;0;104375;48932;27723;76655;0,30187104;0,109178767;0,192704087;0,109178767;0,301882854;NA;NA
181;REGIONAL;05/10/2021;2021;19;RA_Madeira;All;11607;6435;0;18042;88259;34158;0;122417;54104;34158;88262;0,347581747;0,134521095;0,213072467;0,134521095;0,347593562;NA;NA
182;REGIONAL;17/05/21;2021;20;RA_Madeira;All;2341;7615;0;9956;90600;41773;0;132373;48830;41773;90603;0,356801077;0,164510501;0,192302391;0,164510501;0,356812892;NA;NA
183;REGIONAL;24/05/21;2021;21;RA_Madeira;All;3447;8979;0;12426;94047;50752;0;144799;43299;50752;94051;0,370376059;0,199871615;0,170520197;0,199871615;0,370391812;NA;NA
184;REGIONAL;31/05/21;2021;22;RA_Madeira;All;7565;10938;0;18503;101612;61690;0;163302;40236;61690;101926;0,400168555;0,242947665;0,158457485;0,242947665;0,40140515;NA;NA
185;REGIONAL;06/07/2021;2021;23;RA_Madeira;All;3601;15299;0;18900;105213;76989;0;182202;30636;76989;107625;0,414350019;0,303198214;0,120650748;0,303198214;0,423848962;NA;NA
186;REGIONAL;14/06/21;2021;24;RA_Madeira;All;3501;8099;0;11600;108714;85088;0;193802;28558;85088;113646;0,428137664;0,33509371;0,112467165;0,33509371;0,447560875;NA;NA
187;REGIONAL;21/06/21;2021;25;RA_Madeira;All;12546;3695;0;16241;121260;88783;0;210043;37553;88783;126336;0,477546343;0,349645365;0,14789129;0,349645365;0,497536655;NA;NA
188;REGIONAL;28/06/21;2021;26;RA_Madeira;All;9929;12282;0;22211;131189;101065;0;232254;35375;101065;136440;0,516648748;0,398014359;0,139313886;0,398014359;0,537328245;NA;NA
189;REGIONAL;07/05/2021;2021;27;RA_Madeira;All;12436;6883;0;19319;143625;107948;0;251573;41307;107948;149255;0,565624225;0,425121001;0,162675299;0,425121001;0,5877963;NA;NA
190;REGIONAL;01/04/2021;2021;1;RA_Acores;All;3579;2;0;3581;5531;3;0;5534;5528;3;5531;0,022836404;1,24E-05;0,022824018;1,24E-05;0,022836404;NA;NA
191;REGIONAL;01/11/2021;2021;2;RA_Acores;All;1;0;0;1;5532;3;0;5535;5529;3;5532;0,022840533;1,24E-05;0,022828147;1,24E-05;0,022840533;NA;NA
192;REGIONAL;18/01/21;2021;3;RA_Acores;All;25;1889;8;1922;5557;1892;8;7457;3665;1892;5557;0,022943753;0,007811694;0,01513206;0,007811694;0,022943753;NA;NA
193;REGIONAL;25/01/21;2021;4;RA_Acores;All;275;3428;47;3750;5832;5320;55;11207;512;5320;5832;0,024079174;0,021965227;0,002113947;0,021965227;0,024079174;NA;NA
194;REGIONAL;02/01/2021;2021;5;RA_Acores;All;1874;17;0;1891;7706;5337;55;13098;2369;5337;7706;0,031816549;0,022035417;0,009781132;0,022035417;0,031816549;NA;NA
195;REGIONAL;02/08/2021;2021;6;RA_Acores;All;1056;1;0;1057;8762;5338;55;14155;3424;5338;8762;0,036176564;0,022039546;0,014137018;0,022039546;0,036176564;NA;NA
196;REGIONAL;15/02/21;2021;7;RA_Acores;All;2072;323;1;2396;10834;5661;56;16551;5173;5661;10834;0,044731442;0,023373149;0,021358293;0,023373149;0,044731442;NA;NA
197;REGIONAL;22/02/21;2021;8;RA_Acores;All;1474;1607;12;3093;12308;7268;68;19644;5040;7268;12308;0,050817296;0,030008134;0,020809163;0,030008134;0,050817296;NA;NA
198;REGIONAL;03/01/2021;2021;9;RA_Acores;All;752;1153;8;1913;13060;8421;76;21557;4639;8421;13060;0,053922156;0,034768643;0,019153513;0,034768643;0,053922156;NA;NA
199;REGIONAL;03/08/2021;2021;10;RA_Acores;All;2628;2049;9;4686;15688;10470;85;26243;5218;10470;15688;0,064772648;0,043228558;0,021544089;0,043228558;0,064772648;NA;NA
200;REGIONAL;15/03/21;2021;11;RA_Acores;All;2527;1434;8;3969;18215;11904;93;30212;6312;11904;18216;0,07520613;0,04914926;0,026060999;0,04914926;0,075210259;NA;NA
201;REGIONAL;22/03/21;2021;12;RA_Acores;All;4114;727;0;4841;22329;12631;93;35053;9699;12631;22330;0,092192022;0,052150899;0,040045252;0,052150899;0,092196151;NA;NA
202;REGIONAL;29/03/21;2021;13;RA_Acores;All;1966;762;0;2728;24295;13393;93;37781;10904;13393;24297;0,100309247;0,055297047;0,045020458;0,055297047;0,100317505;NA;NA
203;REGIONAL;04/05/2021;2021;14;RA_Acores;All;3885;2351;0;6236;28180;15744;93;44017;12440;15744;28184;0,116349643;0,06500386;0,051362298;0,06500386;0,116366159;NA;NA
204;REGIONAL;04/12/2021;2021;15;RA_Acores;All;4236;2402;0;6638;32416;18146;93;50655;14274;18146;32420;0,133839249;0,074921243;0,058934521;0,074921243;0,133855764;NA;NA
205;REGIONAL;19/04/21;2021;16;RA_Acores;All;7988;1060;0;9048;40404;19206;93;59703;21202;19206;40408;0,16682012;0,079297773;0,087538862;0,079297773;0,166836636;NA;NA
206;REGIONAL;26/04/21;2021;17;RA_Acores;All;9260;2960;1;12221;49664;22166;94;71924;27503;22166;49669;0,205052828;0,091519028;0,113554444;0,091519028;0,205073472;NA;NA
207;REGIONAL;05/03/2021;2021;18;RA_Acores;All;9753;2828;0;12581;59417;24994;94;84505;34429;24994;59423;0,245321035;0,10319528;0,142150528;0,10319528;0,245345808;NA;NA
208;REGIONAL;05/10/2021;2021;19;RA_Acores;All;9456;2304;1;11761;68873;27298;95;96266;41581;27298;68879;0,284362988;0,11270804;0,171679721;0,11270804;0,284387761;NA;NA
209;REGIONAL;17/05/21;2021;20;RA_Acores;All;12166;5079;0;17245;81039;32377;95;113511;48669;32377;81046;0,334593994;0,133678226;0,20094467;0,133678226;0,334622896;NA;NA
210;REGIONAL;24/05/21;2021;21;RA_Acores;All;5663;8204;0;13867;86702;40581;95;127378;46128;40581;86709;0,357975401;0,167550918;0,190453384;0,167550918;0,358004302;NA;NA
211;REGIONAL;31/05/21;2021;22;RA_Acores;All;5490;10126;1;15617;92192;50707;96;142995;41494;50707;92201;0,380642524;0,209359169;0,171320515;0,209359169;0,380679683;NA;NA
212;REGIONAL;06/07/2021;2021;23;RA_Acores;All;7906;11989;3;19898;100098;62696;99;162893;37411;62696;100107;0,413284834;0,258859377;0,154462616;0,258859377;0,413321993;NA;NA
213;REGIONAL;14/06/21;2021;24;RA_Acores;All;9294;7700;2;16996;109392;70396;101;179889;39478;70396;109874;0,45165792;0,290651153;0,16299685;0,290651153;0,453648003;NA;NA
214;REGIONAL;21/06/21;2021;25;RA_Acores;All;6904;10134;2;17040;116296;80530;103;196929;39064;80530;119594;0,48016317;0,332492434;0,161287526;0,332492434;0,49377996;NA;NA
215;REGIONAL;28/06/21;2021;26;RA_Acores;All;6668;12462;7;19137;122964;92992;110;216066;34815;92992;127807;0,507694023;0,383945566;0,143744245;0,383945566;0,527689811;NA;NA
216;REGIONAL;07/05/2021;2021;27;RA_Acores;All;4810;15916;11;20737;127774;108908;121;236803;25439;108908;134347;0,527553561;0,44965958;0,105032597;0,44965958;0,554692177;NA;NA
217;AGES;01/04/2021;2021;1;All;0-17 anos;4;0;0;4;4;0;0;4;4;0;4;2,35E-06;0;2,35E-06;0;2,35E-06;NA;NA
218;AGES;01/04/2021;2021;1;All;18-24 anos;1772;2;0;1774;3125;2;0;3127;3123;2;3125;0,004000384;2,56E-06;0,003997824;2,56E-06;0,004000384;NA;NA
219;AGES;01/04/2021;2021;1;All;25-49 anos;27347;7;0;27354;51002;12;0;51014;50992;12;51004;0,01530874;3,60E-06;0,015305738;3,60E-06;0,01530934;NA;NA
220;AGES;01/04/2021;2021;1;All;50-64 anos;12956;5;0;12961;22150;5;0;22155;22146;5;22151;0,010187744;2,30E-06;0,010185904;2,30E-06;0,010188204;NA;NA
221;AGES;01/04/2021;2021;1;All;65-79 anos;2301;0;0;2301;3251;0;0;3251;3251;0;3251;0,001996858;0;0,001996858;0;0,001996858;NA;NA
222;AGES;01/04/2021;2021;1;All;80 ou mais anos;3802;2;0;3804;4070;2;0;4072;4068;2;4070;0,005971332;2,93E-06;0,005968397;2,93E-06;0,005971332;NA;NA
223;AGES;01/04/2021;2021;1;All;Desconhecido;1;0;0;1;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
224;AGES;01/11/2021;2021;2;All;0-17 anos;15;0;0;15;19;0;0;19;19;0;19;1,12E-05;0;1,12E-05;0;1,12E-05;NA;NA
225;AGES;01/11/2021;2021;2;All;18-24 anos;1394;56;0;1450;4519;58;0;4577;4461;58;4519;0,005784875;7,42E-05;0,005710628;7,42E-05;0,005784875;NA;NA
226;AGES;01/11/2021;2021;2;All;25-49 anos;16325;776;0;17101;67327;788;0;68115;66541;788;67329;0,020208845;0,000236526;0,01997292;0,000236526;0,020209445;NA;NA
227;AGES;01/11/2021;2021;2;All;50-64 anos;11651;302;0;11953;33801;307;0;34108;33495;307;33802;0,015546544;0,000141203;0,015405801;0,000141203;0,015547004;NA;NA
228;AGES;01/11/2021;2021;2;All;65-79 anos;5515;27;0;5542;8766;27;0;8793;8739;27;8766;0,005384329;1,66E-05;0,005367745;1,66E-05;0,005384329;NA;NA
229;AGES;01/11/2021;2021;2;All;80 ou mais anos;14467;0;0;14467;18537;2;0;18539;18535;2;18537;0,027196702;2,93E-06;0,027193768;2,93E-06;0,027196702;NA;NA
230;AGES;01/11/2021;2021;2;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
231;AGES;18/01/21;2021;3;All;0-17 anos;69;0;0;69;88;0;0;88;88;0;88;5,17E-05;0;5,17E-05;0;5,17E-05;NA;NA
232;AGES;18/01/21;2021;3;All;18-24 anos;3798;1190;0;4988;8317;1248;0;9565;7069;1248;8317;0,010646782;0,001597593;0,009049189;0,001597593;0,010646782;NA;NA
233;AGES;18/01/21;2021;3;All;25-49 anos;37239;21647;8;58894;104566;22435;8;127009;82133;22435;104568;0,031386488;0,006734081;0,024653008;0,006734081;0,031387089;NA;NA
234;AGES;18/01/21;2021;3;All;50-64 anos;27341;8539;1;35881;61142;8846;1;69989;52297;8846;61143;0,028121854;0,004068658;0,024053655;0,004068658;0,028122314;NA;NA
235;AGES;18/01/21;2021;3;All;65-79 anos;14027;907;1;14935;22793;934;1;23728;21859;934;22793;0,014000115;0,00057369;0,013426426;0,00057369;0,014000115;NA;NA
236;AGES;18/01/21;2021;3;All;80 ou mais anos;38986;258;2;39246;57523;260;2;57785;57263;260;57523;0,084395311;0,000381461;0,08401385;0,000381461;0,084395311;NA;NA
237;AGES;18/01/21;2021;3;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
238;AGES;25/01/21;2021;4;All;0-17 anos;14;3;0;17;102;3;0;105;99;3;102;5,99E-05;1,76E-06;5,82E-05;1,76E-06;5,99E-05;NA;NA
239;AGES;25/01/21;2021;4;All;18-24 anos;1412;1561;0;2973;9729;2809;0;12538;6920;2809;9729;0,012454316;0,003595865;0,00885845;0,003595865;0,012454316;NA;NA
240;AGES;25/01/21;2021;4;All;25-49 anos;15924;25523;9;41456;120490;47958;17;168465;72534;47958;120492;0,03616623;0,014395054;0,021771776;0,014395054;0,03616683;NA;NA
241;AGES;25/01/21;2021;4;All;50-64 anos;10922;12176;6;23104;72064;21022;7;93093;51043;21022;72065;0,033145355;0,009668928;0,023476886;0,009668928;0,033145814;NA;NA
242;AGES;25/01/21;2021;4;All;65-79 anos;6469;2119;14;8602;29262;3053;15;32330;26209;3053;29262;0,017973561;0,00187524;0,016098321;0,00187524;0,017973561;NA;NA
243;AGES;25/01/21;2021;4;All;80 ou mais anos;7352;3375;23;10750;64875;3635;25;68535;61240;3635;64875;0,095181854;0,005333118;0,089848736;0,005333118;0,095181854;NA;NA
244;AGES;25/01/21;2021;4;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
245;AGES;02/01/2021;2021;5;All;0-17 anos;34;3;0;37;136;6;0;142;130;6;136;7,99E-05;3,53E-06;7,64E-05;3,53E-06;7,99E-05;NA;NA
246;AGES;02/01/2021;2021;5;All;18-24 anos;967;933;0;1900;10696;3742;0;14438;6954;3742;10696;0,013692194;0,00479022;0,008901975;0,00479022;0,013692194;NA;NA
247;AGES;02/01/2021;2021;5;All;25-49 anos;9891;12469;0;22360;130381;60427;17;190825;69957;60427;130384;0,039135108;0,018137744;0,020998265;0,018137744;0,039136009;NA;NA
248;AGES;02/01/2021;2021;5;All;50-64 anos;5496;9186;1;14683;77560;30208;8;107776;47353;30208;77561;0,035673203;0,013893967;0,021779695;0,013893967;0,035673663;NA;NA
249;AGES;02/01/2021;2021;5;All;65-79 anos;2686;4161;0;6847;31948;7214;15;39177;24735;7214;31949;0,01962338;0,004431046;0,015192948;0,004431046;0,019623994;NA;NA
250;AGES;02/01/2021;2021;5;All;80 ou mais anos;4522;10631;0;15153;69397;14266;25;83688;55131;14266;69397;0,101816341;0,020930471;0,08088587;0,020930471;0,101816341;NA;NA
251;AGES;02/01/2021;2021;5;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
252;AGES;02/08/2021;2021;6;All;0-17 anos;36;67;0;103;172;73;0;245;99;73;172;0,000101076;4,29E-05;5,82E-05;4,29E-05;0,000101076;NA;NA
253;AGES;02/08/2021;2021;6;All;18-24 anos;1448;3033;0;4481;12144;6775;0;18919;5369;6775;12144;0,015545812;0,008672833;0,00687298;0,008672833;0,015545812;NA;NA
254;AGES;02/08/2021;2021;6;All;25-49 anos;13718;30683;5;44406;144099;91110;22;235231;52992;91110;144102;0,043252697;0,027347541;0,015906057;0,027347541;0,043253598;NA;NA
255;AGES;02/08/2021;2021;6;All;50-64 anos;6825;22181;2;29008;84385;52389;10;136784;31997;52389;84386;0,038812316;0,02409597;0,014716806;0,02409597;0,038812776;NA;NA
256;AGES;02/08/2021;2021;6;All;65-79 anos;3668;11465;3;15136;35616;18679;18;54313;16938;18679;35617;0,02187637;0,011473178;0,010403806;0,011473178;0,021876985;NA;NA
257;AGES;02/08/2021;2021;6;All;80 ou mais anos;14831;31507;2;46340;84228;45773;27;130028;38455;45773;84228;0,123575757;0,067156208;0,056419548;0,067156208;0,123575757;NA;NA
258;AGES;02/08/2021;2021;6;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
259;AGES;15/02/21;2021;7;All;0-17 anos;31;16;0;47;203;89;0;292;114;89;203;0,000119293;5,23E-05;6,70E-05;5,23E-05;0,000119293;NA;NA
260;AGES;15/02/21;2021;7;All;18-24 anos;2288;1720;0;4008;14432;8495;0;22927;5937;8495;14432;0,018474734;0,010874644;0,00760009;0,010874644;0,018474734;NA;NA
261;AGES;15/02/21;2021;7;All;25-49 anos;22169;18881;4;41054;166268;109991;26;276285;56280;109991;166271;0,049906936;0,033014854;0,016892982;0,033014854;0,049907836;NA;NA
262;AGES;15/02/21;2021;7;All;50-64 anos;25039;12904;2;37945;109424;65293;12;174729;44132;65293;109425;0,050328836;0,030031078;0,020298218;0,030031078;0,050329296;NA;NA
263;AGES;15/02/21;2021;7;All;65-79 anos;5020;7187;2;12209;40636;25866;20;66522;14771;25866;40637;0,024959799;0,01588764;0,009072773;0,01588764;0,024960413;NA;NA
264;AGES;15/02/21;2021;7;All;80 ou mais anos;48607;9235;2;57844;132835;55008;29;187872;77827;55008;132835;0,19488989;0,080705409;0,11418448;0,080705409;0,19488989;NA;NA
265;AGES;15/02/21;2021;7;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
266;AGES;22/02/21;2021;8;All;0-17 anos;21;32;0;53;224;121;0;345;103;121;224;0,000131634;7,11E-05;6,05E-05;7,11E-05;0,000131634;NA;NA
267;AGES;22/02/21;2021;8;All;18-24 anos;1266;691;1;1958;15698;9186;1;24885;6512;9186;15698;0,020095369;0,011759209;0,00833616;0,011759209;0,020095369;NA;NA
268;AGES;22/02/21;2021;8;All;25-49 anos;11299;7230;5;18534;177567;117221;31;294819;60349;117221;177570;0,053298439;0,035185008;0,018114331;0,035185008;0,053299339;NA;NA
269;AGES;22/02/21;2021;8;All;50-64 anos;49695;4937;2;54634;159119;70230;14;229363;88890;70230;159120;0,073185719;0,032301818;0,040884361;0,032301818;0,073186179;NA;NA
270;AGES;22/02/21;2021;8;All;65-79 anos;11576;2411;2;13989;52212;28277;22;80511;23936;28277;52213;0,032070111;0,017368546;0,014702179;0,017368546;0,032070725;NA;NA
271;AGES;22/02/21;2021;8;All;80 ou mais anos;102528;5182;4;107714;235363;60190;33;295586;175173;60190;235363;0,345314632;0,08830822;0,257006411;0,08830822;0,345314632;NA;NA
272;AGES;22/02/21;2021;8;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
273;AGES;03/01/2021;2021;9;All;0-17 anos;9;28;0;37;233;149;0;382;84;149;233;0,000136923;8,76E-05;4,94E-05;8,76E-05;0,000136923;NA;NA
274;AGES;03/01/2021;2021;9;All;18-24 anos;887;1015;1;1903;16585;10201;2;26788;6385;10201;16586;0,021230838;0,013058534;0,008173585;0,013058534;0,021232118;NA;NA
275;AGES;03/01/2021;2021;9;All;25-49 anos;7287;9861;4;17152;184854;127082;35;311971;57781;127082;184863;0,055485702;0,038144882;0,017343522;0,038144882;0,055488403;NA;NA
276;AGES;03/01/2021;2021;9;All;50-64 anos;29968;5931;3;35902;189087;76161;17;265265;112930;76161;189091;0,0869693;0,035029742;0,051941398;0,035029742;0,08697114;NA;NA
277;AGES;03/01/2021;2021;9;All;65-79 anos;13104;3735;2;16841;65316;32012;24;97352;33306;32012;65318;0,040118964;0,01966269;0,020457502;0,01966269;0,040120192;NA;NA
278;AGES;03/01/2021;2021;9;All;80 ou mais anos;87163;12732;1;99896;322526;72922;34;395482;249604;72922;322526;0,473196496;0,106988072;0,366208424;0,106988072;0,473196496;NA;NA
279;AGES;03/01/2021;2021;9;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
280;AGES;03/08/2021;2021;10;All;0-17 anos;13;24;0;37;246;173;0;419;73;173;246;0,000144562;0,000101664;4,29E-05;0,000101664;0,000144562;NA;NA
281;AGES;03/08/2021;2021;10;All;18-24 anos;1310;634;1;1945;17895;10835;3;28733;7064;10835;17899;0,022907799;0,013870132;0,009042788;0,013870132;0,02291292;NA;NA
282;AGES;03/08/2021;2021;10;All;25-49 anos;15828;6016;7;21851;200682;133098;42;333822;67597;133098;200695;0,060236628;0,039950642;0,020289888;0,039950642;0,06024053;NA;NA
283;AGES;03/08/2021;2021;10;All;50-64 anos;21799;4233;1;26033;210886;80394;18;291298;130497;80394;210891;0,096995604;0,036976682;0,060021222;0,036976682;0,096997904;NA;NA
284;AGES;03/08/2021;2021;10;All;65-79 anos;15563;3470;0;19033;80879;35482;24;116385;45399;35482;80881;0,049678206;0,021794064;0,02788537;0,021794064;0,049679434;NA;NA
285;AGES;03/08/2021;2021;10;All;80 ou mais anos;40092;37249;2;77343;362618;110171;36;472825;252447;110171;362618;0,532017782;0,161638228;0,370379554;0,161638228;0,532017782;NA;NA
286;AGES;03/08/2021;2021;10;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
287;AGES;15/03/21;2021;11;All;0-17 anos;2;23;0;25;248;196;0;444;52;196;248;0,000145738;0,00011518;3,06E-05;0,00011518;0,000145738;NA;NA
288;AGES;15/03/21;2021;11;All;18-24 anos;236;373;1;610;18131;11208;4;29343;6928;11208;18136;0,023209908;0,014347617;0,008868691;0,014347617;0,023216309;NA;NA
289;AGES;15/03/21;2021;11;All;25-49 anos;4208;3019;4;7231;204890;136117;46;341053;68789;136117;204906;0,061499699;0,040856824;0,020647678;0,040856824;0,061504502;NA;NA
290;AGES;15/03/21;2021;11;All;50-64 anos;4156;2259;4;6419;215042;82653;22;297717;132397;82653;215050;0,098907129;0,038015694;0,060895114;0,038015694;0,098910808;NA;NA
291;AGES;15/03/21;2021;11;All;65-79 anos;18006;6753;4;24763;98885;42235;28;141148;56653;42235;98888;0,060738008;0,02594195;0,0347979;0,02594195;0,060739851;NA;NA
292;AGES;15/03/21;2021;11;All;80 ou mais anos;54344;97326;8;151678;416962;207497;44;624503;209465;207497;416962;0,611748999;0,304430816;0,307318182;0,304430816;0,611748999;NA;NA
