;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;CUMUL_VAC_INIT;CUMUL_VAC_COMPLETE;CUMUL_VAC_LEAST;COVER_1_VAC;COVER;COVER_INIT;COVER_COMPLETE;COVER_LEAST;RECEIVED;DISTRIBUTED
136;REGIONAL;22/03/21;2021;12;ARS Norte;All;89023;2334;0;91357;393875;155150;24;549049;238758;155150;393908;0,110640568;0,043582061;0,067067777;0,043582061;0,110649838;NA;NA
137;REGIONAL;29/03/21;2021;13;ARS Norte;All;54118;32662;1;86781;447993;187812;25;635830;260235;187812;448047;0,125842462;0,052756906;0,073100725;0,052756906;0,125857631;NA;NA
138;REGIONAL;05/04/21;2021;14;ARS Norte;All;82428;13631;5;96064;530421;201443;30;731894;329069;201443;530512;0,148996714;0,056585891;0,092436385;0,056585891;0,149022276;NA;NA
139;REGIONAL;12/04/21;2021;15;ARS Norte;All;135991;19156;3;155150;666412;220599;33;887044;445911;220599;666510;0,187196959;0,061966864;0,125257623;0,061966864;0,187224487;NA;NA
140;REGIONAL;19/04/21;2021;16;ARS Norte;All;65193;46427;2;111622;731605;267026;35;998666;464679;267026;731705;0,205509851;0,075008336;0,130529606;0,075008336;0,205537941;NA;NA
141;REGIONAL;26/04/21;2021;17;ARS Norte;All;126771;36715;2;163488;858376;303741;37;1162154;554757;303741;858498;0,241120173;0,08532168;0,155832763;0,08532168;0,241154443;NA;NA
142;REGIONAL;03/05/21;2021;18;ARS Norte;All;155559;73205;4;228768;1013935;376946;41;1390922;637322;376946;1014268;0,284817122;0,105885165;0,179025498;0,105885165;0,284910663;NA;NA
143;REGIONAL;10/05/21;2021;19;ARS Norte;All;99898;100947;8;200853;1113833;477893;49;1591775;643025;477893;1120918;0,312878745;0,134241454;0,180627486;0,134241454;0,314868941;NA;NA
144;REGIONAL;17/05/21;2021;20;ARS Norte;All;110868;71067;5;181940;1224701;548960;54;1773715;690453;548960;1239413;0,34402187;0,15420437;0,193950141;0,15420437;0,348154511;NA;NA
145;REGIONAL;24/05/21;2021;21;ARS Norte;All;73007;129031;20;202058;1297708;677991;74;1975773;654579;677991;1332570;0,364529737;0,190449531;0,183873036;0,190449531;0,374322568;NA;NA
146;REGIONAL;31/05/21;2021;22;ARS Norte;All;54895;172418;34;227347;1352603;850409;108;2203120;561301;850409;1411710;0,379949893;0,238882221;0,15767099;0,238882221;0,396553211;NA;NA
147;REGIONAL;07/06/21;2021;23;ARS Norte;All;106663;106498;12;213173;1459266;956907;120;2416293;569171;956907;1526078;0,409911822;0,268797801;0,159881695;0,268797801;0,428679496;NA;NA
148;REGIONAL;14/06/21;2021;24;ARS Norte;All;105010;152304;15;257329;1564276;1109211;135;2673622;537540;1109211;1646751;0,439409419;0,311580412;0,15099646;0,311580412;0,462576873;NA;NA
149;REGIONAL;21/06/21;2021;25;ARS Norte;All;146158;105250;6;251414;1710434;1214461;141;2925036;594989;1214461;1809450;0,480465602;0,341145426;0,167134042;0,341145426;0,508279468;NA;NA
150;REGIONAL;28/06/21;2021;26;ARS Norte;All;163574;117083;13;280670;1874008;1331544;154;3205706;647888;1331544;1979432;0,526413987;0,374034362;0,181993516;0,374034362;0,556027878;NA;NA
151;REGIONAL;05/07/21;2021;27;ARS Norte;All;175896;157716;18;333630;2049904;1489260;172;3539336;680307;1489260;2169567;0,575823656;0,418337219;0,191100102;0,418337219;0,609437321;NA;NA
152;REGIONAL;12/07/21;2021;28;ARS Norte;All;104783;156590;19;261392;2154687;1645850;191;3800728;677878;1645850;2323728;0,605257488;0,462323779;0,190417789;0,462323779;0,652741569;NA;NA
153;REGIONAL;19/07/21;2021;29;ARS Norte;All;51461;189187;11;240659;2206148;1835037;202;4041387;591850;1835037;2426887;0,619713024;0,515466926;0,166252288;0,515466926;0,681719215;NA;NA
154;REGIONAL;26/07/21;2021;30;ARS Norte;All;35120;185035;18;220173;2241268;2020072;220;4261560;477533;2020072;2497605;0,629578328;0,567443765;0,134140329;0,567443765;0,701584095;NA;NA
155;REGIONAL;02/08/21;2021;31;ARS Norte;All;41572;189510;24;231106;2282840;2209582;244;4492666;367954;2209582;2577536;0,641256017;0,620677644;0,103359288;0,620677644;0,724036932;NA;NA
156;REGIONAL;04/01/21;2021;1;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
157;REGIONAL;11/01/21;2021;2;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
158;REGIONAL;18/01/21;2021;3;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
159;REGIONAL;25/01/21;2021;4;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
160;REGIONAL;01/02/21;2021;5;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
161;REGIONAL;08/02/21;2021;6;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
162;REGIONAL;15/02/21;2021;7;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
163;REGIONAL;22/02/21;2021;8;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
164;REGIONAL;01/03/21;2021;9;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
165;REGIONAL;08/03/21;2021;10;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
166;REGIONAL;15/03/21;2021;11;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
167;REGIONAL;22/03/21;2021;12;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
168;REGIONAL;29/03/21;2021;13;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
169;REGIONAL;05/04/21;2021;14;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
170;REGIONAL;12/04/21;2021;15;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
171;REGIONAL;19/04/21;2021;16;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
172;REGIONAL;26/04/21;2021;17;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
173;REGIONAL;03/05/21;2021;18;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
174;REGIONAL;10/05/21;2021;19;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
175;REGIONAL;17/05/21;2021;20;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
176;REGIONAL;24/05/21;2021;21;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
177;REGIONAL;31/05/21;2021;22;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
178;REGIONAL;07/06/21;2021;23;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
179;REGIONAL;14/06/21;2021;24;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
180;REGIONAL;21/06/21;2021;25;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
181;REGIONAL;28/06/21;2021;26;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
182;REGIONAL;05/07/21;2021;27;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
183;REGIONAL;12/07/21;2021;28;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
184;REGIONAL;19/07/21;2021;29;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
185;REGIONAL;26/07/21;2021;30;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
186;REGIONAL;02/08/21;2021;31;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA
187;REGIONAL;04/01/21;2021;1;RA_Madeira;All;1727;0;0;1727;2367;0;0;2367;2367;0;2367;0,009321724;0;0,009321724;0;0,009321724;NA;NA
188;REGIONAL;11/01/21;2021;2;RA_Madeira;All;1763;0;0;1763;4130;0;0;4130;4130;0;4130;0,016264773;0;0,016264773;0;0,016264773;NA;NA
189;REGIONAL;18/01/21;2021;3;RA_Madeira;All;1082;539;0;1621;5212;539;0;5751;4673;539;5212;0,020525907;0,002122691;0,018403217;0,002122691;0,020525907;NA;NA
190;REGIONAL;25/01/21;2021;4;RA_Madeira;All;413;1632;0;2045;5625;2171;0;7796;3454;2171;5625;0,022152385;0,008549836;0,013602549;0,008549836;0,022152385;NA;NA
191;REGIONAL;01/02/21;2021;5;RA_Madeira;All;2238;1521;0;3759;7863;3692;0;11555;4171;3692;7863;0,03096608;0,014539841;0,016426239;0,014539841;0,03096608;NA;NA
192;REGIONAL;08/02/21;2021;6;RA_Madeira;All;3166;1088;0;4254;11029;4780;0;15809;6249;4780;11029;0,043434427;0,018824604;0,024609823;0,018824604;0,043434427;NA;NA
193;REGIONAL;15/02/21;2021;7;RA_Madeira;All;2505;639;0;3144;13534;5419;0;18953;8115;5419;13534;0,053299622;0,021341115;0,031958507;0,021341115;0,053299622;NA;NA
194;REGIONAL;22/02/21;2021;8;RA_Madeira;All;2264;2158;0;4422;15798;7577;0;23375;8221;7577;15798;0,062215711;0,029839755;0,032375956;0,029839755;0,062215711;NA;NA
195;REGIONAL;01/03/21;2021;9;RA_Madeira;All;1439;3121;0;4560;17237;10698;0;27935;6540;10698;17238;0,067882783;0,042130882;0,025755839;0,042130882;0,067886722;NA;NA
196;REGIONAL;08/03/21;2021;10;RA_Madeira;All;4908;2399;0;7307;22145;13097;0;35242;9049;13097;22146;0,087211477;0,051578628;0,035636788;0,051578628;0,087215416;NA;NA
197;REGIONAL;15/03/21;2021;11;RA_Madeira;All;3124;2354;0;5478;25269;15451;0;40720;9819;15451;25270;0,09951442;0,060849155;0,038669203;0,060849155;0,099518358;NA;NA
198;REGIONAL;22/03/21;2021;12;RA_Madeira;All;5300;184;0;5484;30569;15635;0;46204;14935;15635;30570;0,120386889;0,061573784;0,058817043;0,061573784;0,120390827;NA;NA
199;REGIONAL;29/03/21;2021;13;RA_Madeira;All;1214;1265;0;2479;31783;16900;0;48683;14884;16900;31784;0,125167866;0,066555609;0,058616195;0,066555609;0,125171804;NA;NA
200;REGIONAL;05/04/21;2021;14;RA_Madeira;All;10228;1304;0;11532;42011;18204;0;60215;23808;18204;42012;0,165447793;0,071691024;0,093760707;0,071691024;0,165451731;NA;NA
201;REGIONAL;12/04/21;2021;15;RA_Madeira;All;8445;1307;0;9752;50456;19511;0;69967;30947;19511;50458;0,198705907;0,076838254;0,121875529;0,076838254;0,198713783;NA;NA
202;REGIONAL;19/04/21;2021;16;RA_Madeira;All;9839;2136;0;11975;60295;21647;0;81942;38651;21647;60298;0,237453874;0,085250253;0,152215435;0,085250253;0,237465688;NA;NA
203;REGIONAL;26/04/21;2021;17;RA_Madeira;All;8837;808;0;9645;69132;22455;0;91587;46681;22455;69136;0,272255763;0,08843232;0,183839195;0,08843232;0,272271515;NA;NA
204;REGIONAL;03/05/21;2021;18;RA_Madeira;All;7628;5297;0;12925;76760;27752;0;104512;49013;27752;76765;0,302296365;0,109292975;0,193023082;0,109292975;0,302316056;NA;NA
205;REGIONAL;10/05/21;2021;19;RA_Madeira;All;11618;6446;0;18064;88378;34198;0;122576;54187;34198;88385;0,348050393;0,134678623;0,213399338;0,134678623;0,348077961;NA;NA
206;REGIONAL;17/05/21;2021;20;RA_Madeira;All;2351;7623;0;9974;90729;41821;0;132550;48915;41821;90736;0,357309106;0,164699535;0,192637138;0,164699535;0,357336673;NA;NA
207;REGIONAL;24/05/21;2021;21;RA_Madeira;All;3462;8988;0;12450;94191;50809;0;145000;43391;50809;94200;0,37094316;0,200096092;0,170882512;0,200096092;0,370978604;NA;NA
208;REGIONAL;31/05/21;2021;22;RA_Madeira;All;7578;10940;0;18518;101769;61749;0;163518;40339;61749;102088;0,400786853;0,243180019;0,15886312;0,243180019;0,402043139;NA;NA
209;REGIONAL;07/06/21;2021;23;RA_Madeira;All;3622;15312;0;18934;105391;77061;0;182452;30748;77061;107809;0,415051019;0,303481764;0,121091827;0,303481764;0,424573591;NA;NA
210;REGIONAL;14/06/21;2021;24;RA_Madeira;All;3521;8110;0;11631;108912;85171;0;194083;28679;85171;113850;0,428917428;0,33542058;0,112943688;0,33542058;0,448364268;NA;NA
211;REGIONAL;21/06/21;2021;25;RA_Madeira;All;12577;3703;0;16280;121489;88874;0;210363;37697;88874;126571;0,478448191;0,350003741;0,148458391;0,350003741;0,498462132;NA;NA
212;REGIONAL;28/06/21;2021;26;RA_Madeira;All;9998;12287;0;22285;131487;101161;0;232648;35583;101161;136744;0,517822332;0,398392426;0,140133032;0,398392426;0,538525459;NA;NA
213;REGIONAL;05/07/21;2021;27;RA_Madeira;All;12484;6890;0;19374;143971;108051;0;252022;41558;108051;149609;0,566986842;0,425526636;0,163663788;0,425526636;0,589190424;NA;NA
214;REGIONAL;12/07/21;2021;28;RA_Madeira;All;10378;5562;0;15940;154349;113613;0;267962;47614;113613;161227;0,6078575;0,447430914;0,187513538;0,447430914;0,634944452;NA;NA
215;REGIONAL;19/07/21;2021;29;RA_Madeira;All;4159;14648;0;18807;158508;128261;0;286769;39493;128261;167754;0,624236481;0,505117693;0,155531401;0,505117693;0,660649094;NA;NA
216;REGIONAL;26/07/21;2021;30;RA_Madeira;All;5509;13627;0;19136;164017;141888;0;305905;34609;141888;176497;0,645932035;0,558783568;0,136297224;0,558783568;0,695080792;NA;NA
217;REGIONAL;02/08/21;2021;31;RA_Madeira;All;4369;14137;0;18506;168386;156025;0;324411;26907;156025;182932;0,663138038;0,614457926;0,105965194;0,614457926;0,72042312;NA;NA
218;REGIONAL;04/01/21;2021;1;RA_Acores;All;3644;2;0;3646;5629;2;0;5631;5627;2;5629;0,023241027;8,26E-06;0,023232769;8,2576E-06;0,023241027;NA;NA
219;REGIONAL;11/01/21;2021;2;RA_Acores;All;1;0;0;1;5630;2;0;5632;5628;2;5630;0,023245156;8,26E-06;0,023236898;8,2576E-06;0,023245156;NA;NA
220;REGIONAL;18/01/21;2021;3;RA_Acores;All;28;1924;7;1959;5658;1926;7;7591;3732;1926;5658;0,023360762;0,007952073;0,015408689;0,007952073;0,023360762;NA;NA
221;REGIONAL;25/01/21;2021;4;RA_Acores;All;279;3499;47;3825;5937;5425;54;11416;512;5425;5937;0,024512698;0,022398751;0,002113947;0,022398751;0,024512698;NA;NA
222;REGIONAL;01/02/21;2021;5;RA_Acores;All;1879;17;0;1896;7816;5442;54;13312;2374;5442;7816;0,032270717;0,022468941;0,009801776;0,022468941;0,032270717;NA;NA
223;REGIONAL;08/02/21;2021;6;RA_Acores;All;1059;3;0;1062;8875;5445;54;14374;3430;5445;8875;0,036643119;0,022481327;0,014161791;0,022481327;0,036643119;NA;NA
224;REGIONAL;15/02/21;2021;7;RA_Acores;All;2078;322;3;2403;10953;5767;57;16777;5186;5767;10953;0,04522277;0,023810802;0,021411968;0,023810802;0,04522277;NA;NA
225;REGIONAL;22/02/21;2021;8;RA_Acores;All;1481;1612;13;3106;12434;7379;70;19883;5055;7379;12434;0,051337525;0,030466431;0,020871095;0,030466431;0,051337525;NA;NA
226;REGIONAL;01/03/21;2021;9;RA_Acores;All;757;1157;8;1922;13191;8536;78;21805;4655;8536;13191;0,054463029;0,035243455;0,019219574;0,035243455;0,054463029;NA;NA
227;REGIONAL;08/03/21;2021;10;RA_Acores;All;2619;2062;9;4690;15810;10598;87;26495;5212;10598;15810;0,065276361;0,043757045;0,021519317;0,043757045;0,065276361;NA;NA
228;REGIONAL;15/03/21;2021;11;RA_Acores;All;2537;1439;8;3984;18347;12037;95;30479;6311;12037;18348;0,075751132;0,049698391;0,02605687;0,049698391;0,075755261;NA;NA
229;REGIONAL;22/03/21;2021;12;RA_Acores;All;4115;735;0;4850;22462;12772;95;35329;9692;12772;22464;0,092741153;0,052733061;0,04001635;0,052733061;0,092749411;NA;NA
230;REGIONAL;29/03/21;2021;13;RA_Acores;All;1950;764;0;2714;24412;13536;95;38043;10879;13536;24415;0,100792317;0,055887465;0,044917238;0,055887465;0,100804704;NA;NA
231;REGIONAL;05/04/21;2021;14;RA_Acores;All;3891;2364;1;6256;28303;15900;96;44299;12410;15900;28310;0,116857486;0,065647954;0,051238434;0,065647954;0,116886388;NA;NA
232;REGIONAL;12/04/21;2021;15;RA_Acores;All;4245;2407;0;6652;32548;18307;96;50951;14248;18307;32555;0,134384251;0,07558598;0,058827172;0,07558598;0,134413153;NA;NA
233;REGIONAL;19/04/21;2021;16;RA_Acores;All;7996;1061;0;9057;40544;19368;96;60008;21183;19368;40551;0,167398153;0,079966639;0,087460415;0,079966639;0,167427054;NA;NA
234;REGIONAL;26/04/21;2021;17;RA_Acores;All;9277;2965;1;12243;49821;22333;97;72251;27497;22333;49830;0,20570105;0,092208538;0,113529672;0,092208538;0,205738209;NA;NA
235;REGIONAL;03/05/21;2021;18;RA_Acores;All;9755;2834;0;12589;59576;25167;97;84840;34420;25167;59587;0,245977515;0,103909563;0,142113369;0,103909563;0,246022931;NA;NA
236;REGIONAL;10/05/21;2021;19;RA_Acores;All;9466;2312;1;11779;69042;27479;98;96619;41574;27479;69053;0,285060755;0,113455353;0,171650819;0,113455353;0,285106172;NA;NA
237;REGIONAL;17/05/21;2021;20;RA_Acores;All;12175;5091;0;17266;81217;32570;98;113885;48662;32570;81232;0,335328921;0,134475085;0,200915768;0,134475085;0,335390853;NA;NA
238;REGIONAL;24/05/21;2021;21;RA_Acores;All;5676;8206;0;13882;86893;40776;98;127767;46132;40776;86908;0,358764002;0,168356035;0,190469899;0,168356035;0,358825934;NA;NA
239;REGIONAL;31/05/21;2021;22;RA_Acores;All;5495;10146;0;15641;92388;50922;98;143408;41483;50922;92405;0,381451769;0,210246861;0,171275098;0,210246861;0,381521959;NA;NA
240;REGIONAL;07/06/21;2021;23;RA_Acores;All;7917;12005;4;19926;100305;62927;102;163334;37395;62927;100322;0,414139496;0,25981313;0,154396555;0,25981313;0,414209685;NA;NA
241;REGIONAL;14/06/21;2021;24;RA_Acores;All;9312;7717;2;17031;109617;70644;104;180365;39466;70644;110110;0,452586901;0,291675096;0,162947304;0,291675096;0,4546224;NA;NA
242;REGIONAL;21/06/21;2021;25;RA_Acores;All;7550;10144;2;17696;117167;80788;106;198061;39688;80788;120476;0,483759357;0,333557665;0,163863898;0,333557665;0,497421563;NA;NA
243;REGIONAL;28/06/21;2021;26;RA_Acores;All;6713;12529;7;19249;123880;93317;113;217310;35420;93317;128737;0,511476005;0,385287427;0,146242171;0,385287427;0,531529597;NA;NA
244;REGIONAL;05/07/21;2021;27;RA_Acores;All;6163;16154;7;22324;130043;109471;120;239634;27163;109471;136634;0,536921813;0,451984096;0,112150652;0,451984096;0,564134748;NA;NA
245;REGIONAL;12/07/21;2021;28;RA_Acores;All;2831;11747;3;14581;132874;121218;123;254215;19873;121218;141091;0,548610452;0,500485134;0,082051684;0,500485134;0,582536819;NA;NA
246;REGIONAL;19/07/21;2021;29;RA_Acores;All;5709;8949;3;14661;138583;130167;126;268876;18424;130167;148591;0,572181783;0,537433784;0,07606905;0,537433784;0,613502834;NA;NA
247;REGIONAL;26/07/21;2021;30;RA_Acores;All;7158;8878;5;16041;145741;139045;131;284917;19450;139045;158495;0,601735748;0,574089289;0,080305201;0,574089289;0,654394491;NA;NA
248;REGIONAL;02/08/21;2021;31;RA_Acores;All;9685;6483;2;16170;155426;145528;133;301087;26297;145528;171825;0,641723197;0,600856314;0,108575109;0,600856314;0,709431423;NA;NA
249;AGES;04/01/21;2021;1;All;0-17 anos;4;0;0;4;6;0;0;6;6;0;6;3,53E-06;0;3,53E-06;0;3,52591E-06;NA;NA
250;AGES;04/01/21;2021;1;All;18-24 anos;1792;2;0;1794;3149;3;0;3152;3146;3;3149;0,004031107;3,84E-06;0,004027267;3,84037E-06;0,004031107;NA;NA
251;AGES;04/01/21;2021;1;All;25-49 anos;27518;38;0;27556;51272;42;0;51314;51235;42;51277;0,015389783;1,26E-05;0,015378677;1,26067E-05;0,015391284;NA;NA
252;AGES;04/01/21;2021;1;All;50-64 anos;12982;8;0;12990;22193;8;0;22201;22186;8;22194;0,010207522;3,68E-06;0,010204302;3,67955E-06;0,010207982;NA;NA
253;AGES;04/01/21;2021;1;All;65-79 anos;2307;1;0;2308;3259;1;0;3260;3258;1;3259;0,002001771;6,14E-07;0,002001157;6,14229E-07;0,002001771;NA;NA
254;AGES;04/01/21;2021;1;All;80 ou mais anos;3796;6;0;3802;4063;6;0;4069;4057;6;4063;0,005961062;8,80E-06;0,005952259;8,80295E-06;0,005961062;NA;NA
255;AGES;04/01/21;2021;1;All;Desconhecido;1;0;0;1;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
256;AGES;11/01/21;2021;2;All;0-17 anos;15;0;0;15;21;0;0;21;21;0;21;1,23E-05;0;1,23E-05;0;1,23407E-05;NA;NA
257;AGES;11/01/21;2021;2;All;18-24 anos;1413;56;0;1469;4562;59;0;4621;4503;59;4562;0,005839921;7,55E-05;0,005764393;7,55273E-05;0,005839921;NA;NA
258;AGES;11/01/21;2021;2;All;25-49 anos;16471;787;0;17258;67743;829;0;68572;66919;829;67748;0,020333711;0,000248832;0,02008638;0,000248832;0,020335212;NA;NA
259;AGES;11/01/21;2021;2;All;50-64 anos;11670;302;0;11972;33863;310;0;34173;33554;310;33864;0,01557506;0,000142582;0,015432938;0,000142582;0,01557552;NA;NA
260;AGES;11/01/21;2021;2;All;65-79 anos;5531;27;0;5558;8790;28;0;8818;8762;28;8790;0,005399071;1,72E-05;0,005381872;1,71984E-05;0,005399071;NA;NA
261;AGES;11/01/21;2021;2;All;80 ou mais anos;14479;0;1;14480;18542;6;1;18549;18536;6;18542;0,027204038;8,80E-06;0,027195235;8,80295E-06;0,027204038;NA;NA
262;AGES;11/01/21;2021;2;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
263;AGES;18/01/21;2021;3;All;0-17 anos;69;1;0;70;90;1;0;91;89;1;90;5,29E-05;5,88E-07;5,23E-05;5,87652E-07;5,28887E-05;NA;NA
264;AGES;18/01/21;2021;3;All;18-24 anos;3818;1195;0;5013;8380;1254;0;9634;7126;1254;8380;0,01072743;0,001605274;0,009122156;0,001605274;0,01072743;NA;NA
265;AGES;18/01/21;2021;3;All;25-49 anos;37396;21708;5;59109;105139;22537;5;127681;82608;22537;105145;0,03155848;0,006764697;0,024795584;0,006764697;0,031560281;NA;NA
266;AGES;18/01/21;2021;3;All;50-64 anos;27392;8573;2;35967;61255;8883;2;70140;52373;8883;61256;0,028173827;0,004085676;0,024088611;0,004085676;0,028174287;NA;NA
267;AGES;18/01/21;2021;3;All;65-79 anos;14073;910;1;14984;22863;938;1;23802;21925;938;22863;0,014043111;0,000576147;0,013466965;0,000576147;0,014043111;NA;NA
268;AGES;18/01/21;2021;3;All;80 ou mais anos;39011;258;2;39271;57553;264;3;57820;57289;264;57553;0,084439326;0,00038733;0,084051996;0,00038733;0,084439326;NA;NA
269;AGES;18/01/21;2021;3;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
270;AGES;25/01/21;2021;4;All;0-17 anos;14;3;0;17;104;4;0;108;100;4;104;6,11E-05;2,35E-06;5,88E-05;2,35061E-06;6,11158E-05;NA;NA
271;AGES;25/01/21;2021;4;All;18-24 anos;1371;1625;1;2997;9751;2879;1;12631;6873;2879;9752;0,012482478;0,003685474;0,008798285;0,003685474;0,012483758;NA;NA
272;AGES;25/01/21;2021;4;All;25-49 anos;15573;26064;17;41654;120712;48601;22;169335;72117;48601;120718;0,036232865;0,014588056;0,02164661;0,014588056;0,036234666;NA;NA
273;AGES;25/01/21;2021;4;All;50-64 anos;10748;12403;11;23162;72003;21286;13;93302;50718;21286;72004;0,033117298;0,009790353;0,023327405;0,009790353;0,033117758;NA;NA
274;AGES;25/01/21;2021;4;All;65-79 anos;6502;2139;14;8655;29365;3077;15;32457;26288;3077;29365;0,018036827;0,001889982;0,016146845;0,001889982;0,018036827;NA;NA
275;AGES;25/01/21;2021;4;All;80 ou mais anos;7360;3370;23;10753;64913;3634;26;68573;61279;3634;64913;0,095237606;0,005331651;0,089905955;0,005331651;0,095237606;NA;NA
276;AGES;25/01/21;2021;4;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
277;AGES;01/02/21;2021;5;All;0-17 anos;35;4;0;39;139;8;0;147;131;8;139;8,17E-05;4,70E-06;7,70E-05;4,70122E-06;8,16836E-05;NA;NA
278;AGES;01/02/21;2021;5;All;18-24 anos;976;940;0;1916;10727;3819;1;14547;6910;3819;10729;0,013731878;0,004888789;0,008845649;0,004888789;0,013734439;NA;NA
279;AGES;01/02/21;2021;5;All;25-49 anos;9982;12515;1;22498;130694;61116;23;191833;69588;61116;130704;0,039229058;0,018344554;0,020887506;0,018344554;0,03923206;NA;NA
280;AGES;01/02/21;2021;5;All;50-64 anos;5524;9206;0;14730;77527;30492;13;108032;47037;30492;77529;0,035658025;0,014024591;0,021634353;0,014024591;0,035658945;NA;NA
281;AGES;01/02/21;2021;5;All;65-79 anos;2730;4168;0;6898;32095;7245;15;39355;24850;7245;32095;0,019713671;0,004450087;0,015263584;0,004450087;0,019713671;NA;NA
282;AGES;01/02/21;2021;5;All;80 ou mais anos;4524;10640;0;15164;69437;14274;26;83737;55163;14274;69437;0,101875028;0,020942209;0,080932819;0,020942209;0,101875028;NA;NA
283;AGES;01/02/21;2021;5;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
284;AGES;08/02/21;2021;6;All;0-17 anos;37;67;0;104;176;75;0;251;101;75;176;0,000103427;4,41E-05;5,94E-05;4,40739E-05;0,000103427;NA;NA
285;AGES;08/02/21;2021;6;All;18-24 anos;1457;3049;0;4506;12184;6868;1;19053;5318;6868;12186;0,015597017;0,008791884;0,006807694;0,008791884;0,015599578;NA;NA
286;AGES;08/02/21;2021;6;All;25-49 anos;13798;30776;3;44577;144492;91892;26;236410;52610;91892;144502;0,04337066;0,027582265;0,015791396;0,027582265;0,043373662;NA;NA
287;AGES;08/02/21;2021;6;All;50-64 anos;6866;22262;3;29131;84393;52754;16;137163;31641;52754;84395;0,038815996;0,024263849;0,014553066;0,024263849;0,038816915;NA;NA
288;AGES;08/02/21;2021;6;All;65-79 anos;3721;11499;2;15222;35816;18744;17;54577;17072;18744;35816;0,021999216;0,011513103;0,010486113;0,011513103;0,021999216;NA;NA
289;AGES;08/02/21;2021;6;All;80 ou mais anos;14833;31520;2;46355;84270;45794;28;130092;38476;45794;84270;0,123637377;0,067187019;0,056450359;0,067187019;0,123637377;NA;NA
