;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;CUMUL_VAC_INIT;CUMUL_VAC_COMPLETE;CUMUL_VAC_LEAST;COVER_1_VAC;COVER;COVER_INIT;COVER_COMPLETE;COVER_LEAST;RECEIVED;DISTRIBUTED
1;REGIONAL;04/01/21;2021;1;Outro;All;22;0;0;22;23;0;0;23;23;0;23;NA;NA;NA;NA;NA;NA;NA
2;REGIONAL;11/01/21;2021;2;Outro;All;6;0;0;6;29;0;0;29;29;0;29;NA;NA;NA;NA;NA;NA;NA
3;REGIONAL;18/01/21;2021;3;Outro;All;22;1;0;23;51;1;0;52;50;1;51;NA;NA;NA;NA;NA;NA;NA
4;REGIONAL;25/01/21;2021;4;Outro;All;6;20;0;26;57;21;0;78;36;21;57;NA;NA;NA;NA;NA;NA;NA
5;REGIONAL;01/02/21;2021;5;Outro;All;6;5;0;11;63;26;0;89;37;26;63;NA;NA;NA;NA;NA;NA;NA
6;REGIONAL;08/02/21;2021;6;Outro;All;84;22;0;106;147;48;0;195;99;48;147;NA;NA;NA;NA;NA;NA;NA
7;REGIONAL;15/02/21;2021;7;Outro;All;65;7;0;72;212;55;0;267;157;55;212;NA;NA;NA;NA;NA;NA;NA
8;REGIONAL;22/02/21;2021;8;Outro;All;97;6;0;103;309;61;0;370;248;61;309;NA;NA;NA;NA;NA;NA;NA
9;REGIONAL;01/03/21;2021;9;Outro;All;74;85;0;159;383;146;0;529;237;146;383;NA;NA;NA;NA;NA;NA;NA
10;REGIONAL;08/03/21;2021;10;Outro;All;49;63;0;112;432;209;0;641;223;209;432;NA;NA;NA;NA;NA;NA;NA
11;REGIONAL;15/03/21;2021;11;Outro;All;54;96;0;150;486;305;0;791;181;305;486;NA;NA;NA;NA;NA;NA;NA
12;REGIONAL;22/03/21;2021;12;Outro;All;57;21;0;78;543;326;0;869;217;326;543;NA;NA;NA;NA;NA;NA;NA
13;REGIONAL;29/03/21;2021;13;Outro;All;42;53;0;95;585;379;0;964;207;379;586;NA;NA;NA;NA;NA;NA;NA
14;REGIONAL;05/04/21;2021;14;Outro;All;101;46;0;147;686;425;0;1111;262;425;687;NA;NA;NA;NA;NA;NA;NA
15;REGIONAL;12/04/21;2021;15;Outro;All;140;48;1;189;826;473;1;1300;354;473;827;NA;NA;NA;NA;NA;NA;NA
16;REGIONAL;19/04/21;2021;16;Outro;All;105;52;0;157;931;525;1;1457;407;525;932;NA;NA;NA;NA;NA;NA;NA
17;REGIONAL;26/04/21;2021;17;Outro;All;70;43;0;113;1001;568;1;1570;434;568;1002;NA;NA;NA;NA;NA;NA;NA
18;REGIONAL;03/05/21;2021;18;Outro;All;30;89;0;119;1031;657;1;1689;375;657;1032;NA;NA;NA;NA;NA;NA;NA
19;REGIONAL;10/05/21;2021;19;Outro;All;54;134;0;188;1085;791;1;1877;295;791;1086;NA;NA;NA;NA;NA;NA;NA
20;REGIONAL;17/05/21;2021;20;Outro;All;18;82;0;100;1103;873;1;1977;231;873;1104;NA;NA;NA;NA;NA;NA;NA
21;REGIONAL;24/05/21;2021;21;Outro;All;20;60;0;80;1123;933;1;2057;191;933;1124;NA;NA;NA;NA;NA;NA;NA
22;REGIONAL;31/05/21;2021;22;Outro;All;31;43;0;74;1154;976;1;2131;180;976;1156;NA;NA;NA;NA;NA;NA;NA
23;REGIONAL;07/06/21;2021;23;Outro;All;20;69;0;89;1174;1045;1;2220;142;1045;1187;NA;NA;NA;NA;NA;NA;NA
24;REGIONAL;14/06/21;2021;24;Outro;All;11;47;1;59;1185;1092;2;2279;124;1092;1216;NA;NA;NA;NA;NA;NA;NA
25;REGIONAL;21/06/21;2021;25;Outro;All;15;44;3;62;1200;1136;5;2341;100;1136;1236;NA;NA;NA;NA;NA;NA;NA
26;REGIONAL;28/06/21;2021;26;Outro;All;9;55;0;64;1209;1191;5;2405;60;1191;1251;NA;NA;NA;NA;NA;NA;NA
27;REGIONAL;04/01/21;2021;1;ARS Alentejo;All;3467;0;0;3467;4691;0;0;4691;4691;0;4691;0,010141212;0;0,010141212;0;0,010141212;NA;NA
28;REGIONAL;11/01/21;2021;2;ARS Alentejo;All;5345;10;0;5355;10036;10;0;10046;10026;10;10036;0,02169627;2,16E-05;0,021674651;2,16E-05;0,02169627;NA;NA
29;REGIONAL;18/01/21;2021;3;ARS Alentejo;All;10439;1135;0;11574;20475;1145;0;21620;19330;1145;20475;0,044263762;0,002475312;0,041788451;0,002475312;0,044263762;NA;NA
30;REGIONAL;25/01/21;2021;4;ARS Alentejo;All;2305;3105;0;5410;22780;4250;0;27030;18530;4250;22780;0,049246813;0,009187838;0,040058975;0,009187838;0,049246813;NA;NA
31;REGIONAL;01/02/21;2021;5;ARS Alentejo;All;1445;4341;0;5786;24225;8591;0;32816;15634;8591;24225;0,052370678;0,018572404;0,033798274;0,018572404;0,052370678;NA;NA
32;REGIONAL;08/02/21;2021;6;ARS Alentejo;All;3337;8777;1;12115;27562;17368;1;44931;10194;17368;27562;0,059584753;0,037546912;0,022037841;0,037546912;0,059584753;NA;NA
33;REGIONAL;15/02/21;2021;7;ARS Alentejo;All;4055;2807;0;6862;31617;20175;1;51793;11442;20175;31617;0,068351032;0,043615209;0,024735823;0,043615209;0,068351032;NA;NA
34;REGIONAL;22/02/21;2021;8;ARS Alentejo;All;12035;1647;0;13682;43652;21822;1;65475;21830;21822;43652;0,094368828;0,047175767;0,047193061;0,047175767;0,094368828;NA;NA
35;REGIONAL;01/03/21;2021;9;ARS Alentejo;All;10439;2829;0;13268;54091;24651;1;78743;29440;24651;54091;0,116936321;0,053291624;0,063644697;0,053291624;0,116936321;NA;NA
36;REGIONAL;08/03/21;2021;10;ARS Alentejo;All;5811;1671;0;7482;59902;26322;1;86225;33580;26322;59902;0,129498798;0,056904066;0,072594732;0,056904066;0,129498798;NA;NA
37;REGIONAL;15/03/21;2021;11;ARS Alentejo;All;3689;7721;0;11410;63591;34043;1;97635;29548;34043;63591;0,137473842;0,073595666;0,063878176;0,073595666;0,137473842;NA;NA
38;REGIONAL;22/03/21;2021;12;ARS Alentejo;All;11883;2098;0;13981;75474;36141;1;111616;39333;36141;75474;0,163163038;0,078131215;0,085031822;0,078131215;0,163163038;NA;NA
39;REGIONAL;29/03/21;2021;13;ARS Alentejo;All;6145;6266;0;12411;81619;42407;1;124027;39212;42407;81619;0,176447571;0,091677332;0,084770239;0,091677332;0,176447571;NA;NA
40;REGIONAL;05/04/21;2021;14;ARS Alentejo;All;14044;4293;0;18337;95663;46700;1;142364;48965;46700;95665;0,206808512;0,100958129;0,105854707;0,100958129;0,206812836;NA;NA
41;REGIONAL;12/04/21;2021;15;ARS Alentejo;All;21886;2953;0;24839;117549;49653;1;167203;67898;49653;117551;0,254122637;0,107342056;0,146784905;0,107342056;0,254126961;NA;NA
42;REGIONAL;19/04/21;2021;16;ARS Alentejo;All;11321;5945;2;17268;128870;55598;3;184471;73274;55598;128872;0,278596877;0,12019422;0,15840698;0,12019422;0,2786012;NA;NA
43;REGIONAL;26/04/21;2021;17;ARS Alentejo;All;20163;2763;0;22926;149033;58361;3;207397;90675;58361;149036;0,322186143;0,126167396;0,196025233;0,126167396;0,322192629;NA;NA
44;REGIONAL;03/05/21;2021;18;ARS Alentejo;All;13627;14290;1;27918;162660;72651;4;235315;93118;72651;165769;0,351645596;0,157060151;0,201306619;0,157060151;0,35836677;NA;NA
45;REGIONAL;10/05/21;2021;19;ARS Alentejo;All;17412;15215;0;32627;180072;87866;4;267942;95821;87866;183687;0,389287629;0,189952612;0,207150084;0,189952612;0,397102696;NA;NA
46;REGIONAL;17/05/21;2021;20;ARS Alentejo;All;13200;12177;1;25378;193272;100043;5;293320;100256;100043;200299;0,417823974;0,216277391;0,216737863;0,216277391;0,433015254;NA;NA
47;REGIONAL;24/05/21;2021;21;ARS Alentejo;All;7158;18471;4;25633;200430;118514;9;318953;91074;118514;209588;0,433298456;0,256208817;0,196887809;0,256208817;0,453096626;NA;NA
48;REGIONAL;31/05/21;2021;22;ARS Alentejo;All;17372;7255;0;24627;217802;125769;9;343580;101529;125769;227298;0,470854015;0,271892997;0,219489891;0,271892997;0,491382889;NA;NA
49;REGIONAL;07/06/21;2021;23;ARS Alentejo;All;13717;15222;0;28939;231519;140991;9;372519;100656;140991;241647;0,500508033;0,304800591;0,217602601;0,304800591;0,522403193;NA;NA
50;REGIONAL;14/06/21;2021;24;ARS Alentejo;All;10153;19154;1;29308;241672;160145;10;401827;93306;160145;253451;0,522457239;0,346208557;0,201713045;0,346208557;0,547921603;NA;NA
51;REGIONAL;21/06/21;2021;25;ARS Alentejo;All;10185;12783;2;22970;251857;172928;12;424797;92131;172928;265059;0,544475623;0,373843413;0,199172878;0,373843413;0,573016292;NA;NA
52;REGIONAL;28/06/21;2021;26;ARS Alentejo;All;10340;27035;1;37376;262197;199963;13;462173;75868;199963;275831;0,566829093;0,432288874;0,164014804;0,432288874;0,596303679;NA;NA
53;REGIONAL;04/01/21;2021;1;ARS Algarve;All;1242;0;0;1242;2297;0;0;2297;2297;0;2297;0,005244651;0;0,005244651;0;0,005244651;NA;NA
54;REGIONAL;11/01/21;2021;2;ARS Algarve;All;1350;3;0;1353;3647;3;0;3650;3644;3;3647;0,008327054;6,85E-06;0,008320205;6,85E-06;0,008327054;NA;NA
55;REGIONAL;18/01/21;2021;3;ARS Algarve;All;3390;946;0;4336;7037;949;0;7986;6088;949;7037;0,016067311;0,002166815;0,013900495;0,002166815;0,016067311;NA;NA
56;REGIONAL;25/01/21;2021;4;ARS Algarve;All;2141;1223;0;3364;9178;2172;0;11350;7006;2172;9178;0,020955773;0,004959244;0,015996529;0,004959244;0,020955773;NA;NA
57;REGIONAL;01/02/21;2021;5;ARS Algarve;All;1208;1242;0;2450;10386;3414;0;13800;6973;3414;10387;0,023713953;0,007795054;0,015921182;0,007795054;0,023716236;NA;NA
58;REGIONAL;08/02/21;2021;6;ARS Algarve;All;2387;2899;1;5287;12773;6313;1;19087;6461;6313;12774;0,029164098;0,014414229;0,014752152;0,014414229;0,029166381;NA;NA
59;REGIONAL;15/02/21;2021;7;ARS Algarve;All;3181;2116;0;5297;15954;8429;1;24384;7526;8429;15955;0,036427153;0,01924561;0,017183825;0,01924561;0,036429436;NA;NA
60;REGIONAL;22/02/21;2021;8;ARS Algarve;All;8485;1066;0;9551;24439;9495;1;33935;14945;9495;24440;0,055800626;0,021679567;0,034123342;0,021679567;0,055802909;NA;NA
61;REGIONAL;01/03/21;2021;9;ARS Algarve;All;4626;553;0;5179;29065;10048;1;39114;19018;10048;29066;0,066362993;0,022942211;0,043423066;0,022942211;0,066365276;NA;NA
62;REGIONAL;08/03/21;2021;10;ARS Algarve;All;5092;1537;0;6629;34157;11585;1;45743;22573;11585;34158;0,07798936;0,026451583;0,05154006;0,026451583;0,077991643;NA;NA
63;REGIONAL;15/03/21;2021;11;ARS Algarve;All;2669;2999;0;5668;36826;14584;1;51411;22243;14584;36827;0,084083385;0,033299084;0,050786584;0,033299084;0,084085668;NA;NA
64;REGIONAL;22/03/21;2021;12;ARS Algarve;All;9396;4289;0;13685;46222;18873;1;65096;27350;18873;46223;0,105536909;0,043091993;0,0624472;0,043091993;0,105539192;NA;NA
65;REGIONAL;29/03/21;2021;13;ARS Algarve;All;4210;2909;0;7119;50432;21782;1;72215;28651;21782;50433;0,115149439;0,049734;0,065417723;0,049734;0,115151723;NA;NA
66;REGIONAL;05/04/21;2021;14;ARS Algarve;All;8643;1770;0;10413;59075;23552;1;82628;35525;23552;59077;0,134883668;0,053775373;0,081112862;0,053775373;0,134888234;NA;NA
67;REGIONAL;12/04/21;2021;15;ARS Algarve;All;13623;2148;0;15771;72698;25700;1;98399;47000;25700;72700;0,165988538;0,058679818;0,107313286;0,058679818;0,165993105;NA;NA
68;REGIONAL;19/04/21;2021;16;ARS Algarve;All;7220;5490;0;12710;79918;31190;1;111109;48731;31190;79921;0,182473685;0,071214923;0,111265612;0,071214923;0,182480535;NA;NA
69;REGIONAL;26/04/21;2021;17;ARS Algarve;All;16347;3236;0;19583;96265;34426;1;130692;61844;34426;96270;0,21979816;0,078603557;0,141206019;0,078603557;0,219809576;NA;NA
70;REGIONAL;03/05/21;2021;18;ARS Algarve;All;16479;8905;1;25385;112744;43331;2;156077;69965;43331;113296;0,257424024;0,098936;0,159748385;0,098936;0,258684385;NA;NA
71;REGIONAL;10/05/21;2021;19;ARS Algarve;All;9691;11274;0;20965;122435;54605;2;177042;70342;54605;124947;0,279551111;0,124677489;0,160609174;0,124677489;0,285286663;NA;NA
72;REGIONAL;17/05/21;2021;20;ARS Algarve;All;11978;10858;2;22838;134413;65463;4;199880;73990;65463;139453;0,306900016;0,149469142;0,168938512;0,149469142;0,318407653;NA;NA
73;REGIONAL;24/05/21;2021;21;ARS Algarve;All;7557;18757;7;26321;141970;84220;11;226201;68571;84220;152791;0,324154622;0,192296276;0,156565518;0,192296276;0,348861794;NA;NA
74;REGIONAL;31/05/21;2021;22;ARS Algarve;All;8126;12723;0;20849;150096;96943;11;247050;72487;96943;169430;0,342708405;0,221346211;0,16550677;0,221346211;0,386852981;NA;NA
75;REGIONAL;07/06/21;2021;23;ARS Algarve;All;16984;6282;0;23266;167080;103225;11;270316;84539;103225;187764;0,381487316;0,235689659;0,193024636;0,235689659;0,428714295;NA;NA
76;REGIONAL;14/06/21;2021;24;ARS Algarve;All;15280;13348;0;28628;182360;116573;11;298944;86687;116573;203260;0,416375551;0,266166632;0,197929082;0,266166632;0,464095714;NA;NA
77;REGIONAL;21/06/21;2021;25;ARS Algarve;All;19292;10053;1;29346;201652;126626;12;328290;97229;126626;223855;0,46042423;0,289120259;0,221999224;0,289120259;0,511119483;NA;NA
78;REGIONAL;28/06/21;2021;26;ARS Algarve;All;17195;16276;7;33478;218847;142902;19;361768;100532;142902;243434;0,49968491;0,326282622;0,229540836;0,326282622;0,555823458;NA;NA
79;REGIONAL;04/01/21;2021;1;ARS Centro;All;8988;4;0;8992;15580;4;0;15584;15576;4;15580;0,009397538;2,41E-06;0,009395125;2,41E-06;0,009397538;NA;NA
80;REGIONAL;11/01/21;2021;2;ARS Centro;All;12618;22;0;12640;28198;26;0;28224;28172;26;28198;0,017008458;1,57E-05;0,016992776;1,57E-05;0,017008458;NA;NA
81;REGIONAL;18/01/21;2021;3;ARS Centro;All;36748;6293;3;43044;64946;6319;3;71268;58627;6319;64946;0,039174102;0,003811492;0,03536261;0,003811492;0,039174102;NA;NA
82;REGIONAL;25/01/21;2021;4;ARS Centro;All;4853;8483;3;13339;69799;14802;6;84607;54997;14802;69799;0,042101333;0,008928264;0,033173069;0,008928264;0,042101333;NA;NA
83;REGIONAL;01/02/21;2021;5;ARS Centro;All;2667;9150;0;11817;72466;23952;6;96424;48514;23952;72466;0,043710013;0,014447358;0,029262655;0,014447358;0,043710013;NA;NA
84;REGIONAL;08/02/21;2021;6;ARS Centro;All;7489;27118;4;34611;79955;51070;10;131035;28885;51070;79955;0,048227225;0,030804382;0,017422843;0,030804382;0,048227225;NA;NA
85;REGIONAL;15/02/21;2021;7;ARS Centro;All;25475;9967;4;35446;105430;61037;14;166481;44393;61037;105430;0,063593225;0,036816273;0,026776952;0,036816273;0,063593225;NA;NA
86;REGIONAL;22/02/21;2021;8;ARS Centro;All;38342;3083;1;41426;143772;64120;15;207907;79652;64120;143772;0,086720338;0,038675876;0,048044462;0,038675876;0,086720338;NA;NA
87;REGIONAL;01/03/21;2021;9;ARS Centro;All;28419;5891;1;34311;172191;70011;16;242218;102184;70011;172195;0,103862099;0,042229207;0,061635304;0,042229207;0,103864511;NA;NA
88;REGIONAL;08/03/21;2021;10;ARS Centro;All;17546;13478;0;31024;189737;83489;16;273242;106253;83489;189742;0,114445488;0,050358862;0,064089642;0,050358862;0,114448504;NA;NA
89;REGIONAL;15/03/21;2021;11;ARS Centro;All;16549;24106;2;40657;206286;107595;18;313899;98699;107595;206294;0,124427507;0,064899109;0,059533223;0,064899109;0,124432333;NA;NA
90;REGIONAL;22/03/21;2021;12;ARS Centro;All;47747;4260;0;52007;254033;111855;18;365906;142188;111855;254043;0,153227524;0,067468654;0,085764901;0,067468654;0,153233555;NA;NA
91;REGIONAL;29/03/21;2021;13;ARS Centro;All;24295;16656;2;40953;278328;128511;20;406859;149828;128511;278339;0,167881772;0,077515214;0,090373193;0,077515214;0,167888407;NA;NA
92;REGIONAL;05/04/21;2021;14;ARS Centro;All;49799;10120;0;59919;328127;138631;20;466778;189511;138631;328142;0,197919513;0,083619391;0,114309169;0,083619391;0,197928561;NA;NA
93;REGIONAL;12/04/21;2021;15;ARS Centro;All;77566;11936;1;89503;405693;150567;21;556281;255141;150567;405708;0,244705742;0,090818943;0,153895847;0,090818943;0,24471479;NA;NA
94;REGIONAL;19/04/21;2021;16;ARS Centro;All;29959;24096;6;54061;435652;174663;27;610342;261004;174663;435667;0,2627764;0,105353159;0,157432289;0,105353159;0,262785447;NA;NA
95;REGIONAL;26/04/21;2021;17;ARS Centro;All;56637;17851;0;74488;492289;192514;27;684830;301051;192514;493565;0,296938683;0,116120518;0,181587822;0,116120518;0,29770834;NA;NA
96;REGIONAL;03/05/21;2021;18;ARS Centro;All;59914;49033;1;108948;552203;241547;28;793778;317774;241547;559321;0,333077585;0,145696223;0,191674795;0,145696223;0,337371018;NA;NA
97;REGIONAL;10/05/21;2021;19;ARS Centro;All;50670;55571;0;106241;602873;297118;28;900019;318920;297118;616038;0,363640696;0,179215517;0,192366038;0,179215517;0,371581555;NA;NA
98;REGIONAL;17/05/21;2021;20;ARS Centro;All;44847;41581;4;86432;647720;338699;32;986451;329931;338699;668630;0,390691491;0,204296328;0,199007649;0,204296328;0,403303977;NA;NA
99;REGIONAL;24/05/21;2021;21;ARS Centro;All;24127;56195;10;80332;671847;394894;42;1066783;306192;394894;701086;0,405244405;0,238192005;0,184688768;0,238192005;0,422880774;NA;NA
100;REGIONAL;31/05/21;2021;22;ARS Centro;All;44233;37601;3;81837;716080;432495;45;1148620;315172;432495;747667;0,431924849;0,260872162;0,190105321;0,260872162;0,450977483;NA;NA
101;REGIONAL;07/06/21;2021;23;ARS Centro;All;58020;40652;1;98673;774100;473147;46;1247293;334293;473147;807440;0,466921329;0,285392619;0,201638718;0,285392619;0,487031337;NA;NA
102;REGIONAL;14/06/21;2021;24;ARS Centro;All;51690;65540;10;117240;825790;538687;56;1364533;326290;538687;864977;0,498099683;0,32492501;0,196811472;0,32492501;0,521736482;NA;NA
103;REGIONAL;21/06/21;2021;25;ARS Centro;All;59299;47566;3;106868;885089;586253;59;1471401;344310;586253;930563;0,53386763;0,353615851;0,207680768;0,353615851;0,561296619;NA;NA
104;REGIONAL;28/06/21;2021;26;ARS Centro;All;49543;76671;3;126217;934632;662924;62;1597618;319315;662924;982239;0,563750957;0,399862234;0,192604294;0,399862234;0,592466528;NA;NA
105;REGIONAL;04/01/21;2021;1;ARS Lisboa e Vale do Tejo;All;12646;4;0;12650;23317;4;0;23321;23313;4;23317;0,006329677;1,09E-06;0,006328592;1,09E-06;0,006329677;NA;NA
106;REGIONAL;11/01/21;2021;2;ARS Lisboa e Vale do Tejo;All;13173;1100;0;14273;36490;1104;0;37594;35386;1104;36490;0,009905645;0,000299694;0,009605951;0,000299694;0,009905645;NA;NA
107;REGIONAL;18/01/21;2021;3;ARS Lisboa e Vale do Tejo;All;37818;9040;0;46858;74308;10144;0;84452;64164;10144;74308;0,020171792;0,00275371;0,017418082;0,00275371;0,020171792;NA;NA
108;REGIONAL;25/01/21;2021;4;ARS Lisboa e Vale do Tejo;All;17673;11420;0;29093;91981;21564;0;113545;70417;21564;91981;0,024969338;0,005853805;0,019115534;0,005853805;0,024969338;NA;NA
109;REGIONAL;01/02/21;2021;5;ARS Lisboa e Vale do Tejo;All;8646;8918;1;17565;100627;30482;1;131110;70145;30482;100627;0,027316398;0,008274702;0,019041696;0,008274702;0,027316398;NA;NA
110;REGIONAL;08/02/21;2021;6;ARS Lisboa e Vale do Tejo;All;14325;30394;0;44719;114952;60876;1;175829;54076;60876;114952;0,03120509;0,016525516;0,014679574;0,016525516;0,03120509;NA;NA
111;REGIONAL;15/02/21;2021;7;ARS Lisboa e Vale do Tejo;All;32943;19022;2;51967;147895;79898;3;227796;67997;79898;147895;0,04014786;0,021689264;0,018458596;0,021689264;0,04014786;NA;NA
112;REGIONAL;22/02/21;2021;8;ARS Lisboa e Vale do Tejo;All;49079;6671;0;55750;196974;86569;3;283546;110405;86569;196974;0,053470939;0,023500186;0,029970753;0,023500186;0,053470939;NA;NA
113;REGIONAL;01/03/21;2021;9;ARS Lisboa e Vale do Tejo;All;44846;12766;1;57613;241820;99335;4;341159;142488;99335;241823;0,06564492;0,026965669;0,038680065;0,026965669;0,065645735;NA;NA
114;REGIONAL;08/03/21;2021;10;ARS Lisboa e Vale do Tejo;All;33161;16485;2;49648;274981;115820;6;390807;159168;115820;274988;0,074646869;0,031440719;0,04320805;0,031440719;0,074648769;NA;NA
115;REGIONAL;15/03/21;2021;11;ARS Lisboa e Vale do Tejo;All;25672;28890;7;54569;300653;144710;13;445376;155952;144710;300662;0,081615839;0,039283254;0,042335029;0,039283254;0,081618282;NA;NA
116;REGIONAL;22/03/21;2021;12;ARS Lisboa e Vale do Tejo;All;88761;7434;2;96197;389414;152144;15;541573;237279;152144;389423;0,10571107;0,041301302;0,064412212;0,041301302;0,105713513;NA;NA
117;REGIONAL;29/03/21;2021;13;ARS Lisboa e Vale do Tejo;All;45282;23692;5;68979;434696;175836;20;610552;258871;175836;434707;0,118003408;0,047732777;0,070273617;0,047732777;0,118006395;NA;NA
118;REGIONAL;05/04/21;2021;14;ARS Lisboa e Vale do Tejo;All;87086;19401;2;106489;521782;195237;22;717041;326570;195237;521807;0,141643941;0,05299941;0,088651317;0,05299941;0,141650727;NA;NA
119;REGIONAL;12/04/21;2021;15;ARS Lisboa e Vale do Tejo;All;163140;14106;1;177247;684922;209343;23;894288;475605;209343;684948;0,185930238;0,056828652;0,129108644;0,056828652;0,185937296;NA;NA
120;REGIONAL;19/04/21;2021;16;ARS Lisboa e Vale do Tejo;All;78730;53424;5;132159;763652;262767;28;1026447;500912;262767;763679;0,207302434;0,071331233;0,135978531;0,071331233;0,207309764;NA;NA
121;REGIONAL;26/04/21;2021;17;ARS Lisboa e Vale do Tejo;All;107026;25327;6;132359;870678;288094;34;1158806;582617;288094;870711;0,236355917;0,078206549;0,158158326;0,078206549;0,236364875;NA;NA
122;REGIONAL;03/05/21;2021;18;ARS Lisboa e Vale do Tejo;All;107097;64692;5;171794;977775;352786;39;1330600;627680;352786;980466;0,265428674;0,095767963;0,170391215;0,095767963;0,266159178;NA;NA
123;REGIONAL;10/05/21;2021;19;ARS Lisboa e Vale do Tejo;All;89743;112267;12;202022;1067518;465053;51;1532622;607719;465053;1072772;0,28979048;0,126244178;0,164972563;0,126244178;0,291216741;NA;NA
124;REGIONAL;17/05/21;2021;20;ARS Lisboa e Vale do Tejo;All;109434;70500;6;179940;1176952;535553;57;1712562;649244;535553;1184797;0,319497643;0,145382243;0,176245019;0,145382243;0,321627262;NA;NA
125;REGIONAL;24/05/21;2021;21;ARS Lisboa e Vale do Tejo;All;110235;88102;46;198383;1287187;623655;103;1910945;684334;623655;1307989;0,349422248;0,16929858;0,185770618;0,16929858;0,355069198;NA;NA
126;REGIONAL;31/05/21;2021;22;ARS Lisboa e Vale do Tejo;All;91769;86031;17;177817;1378956;709686;120;2088762;710765;709686;1420451;0,374334036;0,19265272;0,192945628;0,19265272;0,385598348;NA;NA
127;REGIONAL;07/06/21;2021;23;ARS Lisboa e Vale do Tejo;All;150675;53175;8;203858;1529631;762861;128;2292620;822787;762861;1585648;0,41523656;0,207087708;0,223355334;0,207087708;0,430443042;NA;NA
128;REGIONAL;14/06/21;2021;24;ARS Lisboa e Vale do Tejo;All;146429;120173;10;266612;1676060;883034;138;2559232;857962;883034;1740996;0,454986457;0,2397101;0,232904007;0,2397101;0,472614108;NA;NA
129;REGIONAL;21/06/21;2021;25;ARS Lisboa e Vale do Tejo;All;119125;152524;25;271674;1795185;1035558;163;2830906;838933;1035558;1874491;0,487324357;0,281114557;0,227738358;0,281114557;0,508852916;NA;NA
130;REGIONAL;28/06/21;2021;26;ARS Lisboa e Vale do Tejo;All;129233;164575;14;293822;1924418;1200133;177;3124728;814260;1200133;2014393;0,522406195;0,325790402;0,221040579;0,325790402;0,546830981;NA;NA
131;REGIONAL;04/01/21;2021;1;ARS Norte;All;16495;3;0;16498;29764;7;0;29771;29758;7;29765;0,008360789;1,97E-06;0,008359104;1,97E-06;0,00836107;NA;NA
132;REGIONAL;11/01/21;2021;2;ARS Norte;All;15097;24;0;15121;44861;31;0;44892;44831;31;44862;0,012601578;8,71E-06;0,012593151;8,71E-06;0,012601859;NA;NA
133;REGIONAL;18/01/21;2021;3;ARS Norte;All;31926;12682;1;44609;76787;12713;1;89501;64075;12713;76788;0,021569679;0,003571117;0,017998843;0,003571117;0,02156996;NA;NA
134;REGIONAL;25/01/21;2021;4;ARS Norte;All;14411;15433;1;29845;91198;28146;2;119346;63053;28146;91199;0,025617768;0,007906289;0,017711761;0,007906289;0,025618049;NA;NA
135;REGIONAL;01/02/21;2021;5;ARS Norte;All;5498;12180;0;17678;96696;40326;2;137024;56372;40326;96698;0,027162172;0,011327684;0,015835049;0,011327684;0,027162733;NA;NA
136;REGIONAL;08/02/21;2021;6;ARS Norte;All;8734;28613;6;37353;105430;68939;8;174377;36493;68939;105432;0,029615576;0,019365154;0,010250984;0,019365154;0,029616138;NA;NA
137;REGIONAL;15/02/21;2021;7;ARS Norte;All;32892;15050;3;47945;138322;83989;11;222322;54335;83989;138324;0,038855029;0,02359274;0,015262851;0,02359274;0,038855591;NA;NA
138;REGIONAL;22/02/21;2021;8;ARS Norte;All;64628;4237;1;68866;202950;88226;12;291188;114726;88226;202952;0,057009212;0,024782925;0,032226848;0,024782925;0,057009773;NA;NA
139;REGIONAL;01/03/21;2021;9;ARS Norte;All;47778;6966;0;54744;250728;95192;12;345932;155539;95192;250731;0,070430183;0,026739694;0,043691332;0,026739694;0,070431026;NA;NA
140;REGIONAL;08/03/21;2021;10;ARS Norte;All;25303;13964;0;39267;276031;109156;12;385199;166879;109156;276035;0,077537865;0,03066222;0,046876769;0,03066222;0,077538989;NA;NA
141;REGIONAL;15/03/21;2021;11;ARS Norte;All;26612;42180;4;68796;302643;151336;16;453995;151311;151336;302647;0,085013249;0,042510697;0,042503675;0,042510697;0,085014372;NA;NA
142;REGIONAL;22/03/21;2021;12;ARS Norte;All;88727;2178;1;90906;391370;153514;17;544901;237863;153514;391377;0,109936906;0,043122504;0,066816369;0,043122504;0,109938873;NA;NA
143;REGIONAL;29/03/21;2021;13;ARS Norte;All;53875;32507;1;86383;445245;186021;18;631284;259237;186021;445258;0,125070542;0,052253809;0,072820384;0,052253809;0,125074193;NA;NA
144;REGIONAL;05/04/21;2021;14;ARS Norte;All;82137;13465;4;95606;527382;199486;22;726890;327916;199486;527402;0,14814305;0,056036165;0,092112504;0,056036165;0,148148668;NA;NA
145;REGIONAL;12/04/21;2021;15;ARS Norte;All;135460;19016;2;154478;662842;218502;24;881368;444360;218502;662862;0,186194136;0,061377811;0,124821943;0,061377811;0,186199754;NA;NA
146;REGIONAL;19/04/21;2021;16;ARS Norte;All;64689;46249;0;110938;727531;264751;24;992306;462800;264751;727551;0,204365453;0,074369282;0,130001789;0,074369282;0,204371071;NA;NA
