;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;COVER_1_VAC;COVER;RECEIVED;DISTRIBUTED
21;REGIONAL;22/02/2021;2021;8;ARS Centro;All;38187;3069;1;41257;143268;63969;12;207249;0,088111189;0,039341546;NA;NA
22;REGIONAL;01/03/2021;2021;9;ARS Centro;All;28299;5832;1;34132;171567;69801;13;241381;0,105515344;0,042928282;NA;NA
23;REGIONAL;08/03/2021;2021;10;ARS Centro;All;17427;13441;0;30868;188994;83242;13;272249;0,116233116;0,051194625;NA;NA
24;REGIONAL;15/03/2021;2021;11;ARS Centro;All;16416;24073;2;40491;205410;107315;15;312740;0,126329113;0,06599975;NA;NA
25;REGIONAL;22/03/2021;2021;12;ARS Centro;All;47417;4231;0;51648;252827;111546;15;364388;0,155491021;0,068601856;NA;NA
26;REGIONAL;29/03/2021;2021;13;ARS Centro;All;24092;16604;3;40699;276919;128150;18;405087;0,170307831;0,078813474;NA;NA
27;REGIONAL;05/04/2021;2021;14;ARS Centro;All;49381;10059;0;59440;326300;138209;18;464527;0,200677618;0,084999855;NA;NA
28;REGIONAL;08/02/2021;2021;6;ARS Lisboa e Vale do Tejo;All;14255;30238;0;44493;114152;60671;1;174824;0,030915109;0,016431167;NA;NA
29;REGIONAL;15/02/2021;2021;7;ARS Lisboa e Vale do Tejo;All;32667;18972;2;51641;146819;79643;3;226465;0,039762119;0,021569241;NA;NA
30;REGIONAL;22/02/2021;2021;8;ARS Lisboa e Vale do Tejo;All;48890;6617;0;55507;195709;86260;3;281972;0,053002708;0,023361284;NA;NA
31;REGIONAL;01/03/2021;2021;9;ARS Lisboa e Vale do Tejo;All;44598;12673;1;57272;240307;98933;4;339244;0,06508092;0,026793438;NA;NA
32;REGIONAL;08/03/2021;2021;10;ARS Lisboa e Vale do Tejo;All;32779;16423;0;49202;273086;115356;4;388446;0,073958262;0,031241181;NA;NA
33;REGIONAL;15/03/2021;2021;11;ARS Lisboa e Vale do Tejo;All;25364;28825;2;54191;298450;144181;6;442637;0,080827443;0,039047685;NA;NA
34;REGIONAL;22/03/2021;2021;12;ARS Lisboa e Vale do Tejo;All;87934;7397;0;95331;386384;151578;6;537968;0,104642087;0,041050971;NA;NA
35;REGIONAL;29/03/2021;2021;13;ARS Lisboa e Vale do Tejo;All;44818;23617;5;68440;431202;175195;11;606408;0,11677988;0,047447023;NA;NA
36;REGIONAL;05/04/2021;2021;14;ARS Lisboa e Vale do Tejo;All;86269;19261;1;105531;517471;194456;12;711939;0,140143602;0,052663365;NA;NA
37;REGIONAL;08/02/2021;2021;6;ARS Norte;All;8467;28542;6;37015;104804;68740;7;173551;0,029313033;0,019226154;NA;NA
38;REGIONAL;15/02/2021;2021;7;ARS Norte;All;32751;14994;3;47748;137555;83734;10;221299;0,038473286;0,023419884;NA;NA
39;REGIONAL;22/02/2021;2021;8;ARS Norte;All;64435;4213;1;68649;201990;87947;11;289948;0,056495358;0,024598234;NA;NA
40;REGIONAL;01/03/2021;2021;9;ARS Norte;All;47617;6631;0;54248;249607;94578;11;344196;0,069813539;0,026452884;NA;NA
41;REGIONAL;08/03/2021;2021;10;ARS Norte;All;25088;13645;0;38733;274695;108223;11;382929;0,076830498;0,030269306;NA;NA
42;REGIONAL;15/03/2021;2021;11;ARS Norte;All;26385;42072;5;68462;301080;150295;16;451391;0,08421022;0,042036585;NA;NA
43;REGIONAL;22/03/2021;2021;12;ARS Norte;All;88084;2139;0;90223;389164;152434;16;541614;0,108846772;0,04263485;NA;NA
44;REGIONAL;29/03/2021;2021;13;ARS Norte;All;53477;32396;1;85874;442641;184830;17;627488;0,123803959;0,051695812;NA;NA
45;REGIONAL;05/04/2021;2021;14;ARS Norte;All;81417;13360;2;94779;524058;198190;19;722267;0,146575792;0,055432521;NA;NA
46;REGIONAL;08/02/2021;2021;6;Outro;All;68;119;0;187;686;439;1;1126;NA;NA;NA;NA
47;REGIONAL;15/02/2021;2021;7;Outro;All;146;106;1;253;832;545;2;1379;NA;NA;NA;NA
48;REGIONAL;22/02/2021;2021;8;Outro;All;73;19;0;92;905;564;2;1471;NA;NA;NA;NA
49;REGIONAL;01/03/2021;2021;9;Outro;All;55;40;0;95;960;604;2;1566;NA;NA;NA;NA
50;REGIONAL;08/03/2021;2021;10;Outro;All;277;13;0;290;1237;617;2;1856;NA;NA;NA;NA
51;REGIONAL;15/03/2021;2021;11;Outro;All;18;27;0;45;1255;644;2;1901;NA;NA;NA;NA
52;REGIONAL;22/03/2021;2021;12;Outro;All;309;4;0;313;1564;648;2;2214;NA;NA;NA;NA
53;REGIONAL;29/03/2021;2021;13;Outro;All;317;11;0;328;1881;659;2;2542;NA;NA;NA;NA
54;REGIONAL;05/04/2021;2021;14;Outro;All;55;16;0;71;1936;675;2;2613;NA;NA;NA;NA
55;REGIONAL;08/02/2021;2021;6;RA_Madeira;All;3158;1085;0;4243;10991;4774;0;15765;0,043228425;0,018776499;NA;NA
56;REGIONAL;15/02/2021;2021;7;RA_Madeira;All;2494;638;0;3132;13485;5412;0;18897;0,053037514;0,021285801;NA;NA
57;REGIONAL;22/02/2021;2021;8;RA_Madeira;All;2255;2155;0;4410;15740;7567;0;23307;0,061906597;0,029761577;NA;NA
58;REGIONAL;01/03/2021;2021;9;RA_Madeira;All;1431;3116;0;4547;17171;10683;0;27854;0,067534827;0,042017038;NA;NA
59;REGIONAL;08/03/2021;2021;10;RA_Madeira;All;4881;2399;0;7280;22052;13082;0;35134;0,086732165;0,051452485;NA;NA
60;REGIONAL;15/03/2021;2021;11;RA_Madeira;All;3102;2347;0;5449;25154;15429;0;40583;0,098932563;0,060683411;NA;NA
61;REGIONAL;22/03/2021;2021;12;RA_Madeira;All;5273;182;0;5455;30427;15611;0;46038;0,119671667;0,061399231;NA;NA
62;REGIONAL;29/03/2021;2021;13;RA_Madeira;All;1204;1260;0;2464;31631;16871;0;48502;0,124407089;0,066354905;NA;NA
63;REGIONAL;05/04/2021;2021;14;RA_Madeira;All;10213;1299;0;11512;41844;18170;0;60014;0,164575582;0,071463969;NA;NA
64;REGIONAL;15/03/2021;2021;11;RA_Acores;All;2029;1238;0;3267;13845;8376;0;22221;0,05702318;0,034498097;NA;NA
65;REGIONAL;22/03/2021;2021;12;RA_Acores;All;3182;611;0;3793;17367;9316;0;26683;0,071529185;0,03836966;NA;NA
66;REGIONAL;29/03/2021;2021;13;RA_Acores;All;1849;729;1;2579;19711;10298;2;30011;0,08118338;0,042414208;NA;NA
67;REGIONAL;05/04/2021;2021;14;RA_Acores;All;2708;2030;0;4738;22806;12437;0;35243;0,093930707;0,051224073;NA;NA
68;AGES;08/02/2021;2021;6;All;0-17 anos;30;67;0;97;163;72;0;235;9,49E-05;4,19E-05;NA;NA
69;AGES;08/02/2021;2021;6;All;18-24 anos;1384;3034;0;4418;11716;6559;0;18275;0,015103758;0,008455578;NA;NA
70;AGES;08/02/2021;2021;6;All;25-49 anos;13010;30645;5;43660;139387;88596;10;227993;0,041476165;0,026362734;NA;NA
71;AGES;08/02/2021;2021;6;All;50-64 anos;6528;22127;1;28656;81979;51009;3;132991;0,037916711;0,023592548;NA;NA
72;AGES;08/02/2021;2021;6;All;65-79 anos;3516;11410;3;14929;34501;18073;3;52577;0,021501831;0,011263517;NA;NA
73;AGES;08/02/2021;2021;6;All;80 ou mais anos;14634;31452;3;46089;82899;44964;3;127866;0,122656515;0,066528276;NA;NA
74;AGES;08/02/2021;2021;6;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
75;AGES;15/02/2021;2021;7;All;0-17 anos;20;16;0;36;183;88;0;271;0,000106578;5,13E-05;NA;NA
76;AGES;15/02/2021;2021;7;All;18-24 anos;2188;1699;0;3887;13904;8258;0;22162;0,017924432;0,010645855;NA;NA
77;AGES;15/02/2021;2021;7;All;25-49 anos;21166;18712;4;39882;160553;107308;14;267875;0,047774346;0,031930699;NA;NA
78;AGES;15/02/2021;2021;7;All;50-64 anos;24399;12778;2;37179;106378;63787;5;170170;0,049201672;0,029502595;NA;NA
79;AGES;15/02/2021;2021;7;All;65-79 anos;4694;7142;2;11838;39195;25215;5;64415;0,024427242;0,015714579;NA;NA
80;AGES;15/02/2021;2021;7;All;80 ou mais anos;48108;9188;2;57298;131007;54152;5;185164;0,193836621;0,080122747;NA;NA
81;AGES;15/02/2021;2021;7;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
82;AGES;22/02/2021;2021;8;All;0-17 anos;21;31;0;52;204;119;0;323;0,000118808;6,93E-05;NA;NA
83;AGES;22/02/2021;2021;8;All;18-24 anos;1238;622;0;1860;15142;8880;0;24022;0,019520408;0,01144771;NA;NA
84;AGES;22/02/2021;2021;8;All;25-49 anos;10970;6433;1;17404;171523;113741;15;285279;0,051038593;0,03384491;NA;NA
85;AGES;22/02/2021;2021;8;All;50-64 anos;49168;4553;1;53722;155546;68340;6;223892;0,071942726;0,031608437;NA;NA
86;AGES;22/02/2021;2021;8;All;65-79 anos;11142;2204;0;13346;50337;27419;5;77761;0,031371197;0,017088163;NA;NA
87;AGES;22/02/2021;2021;8;All;80 ou mais anos;101742;4941;0;106683;232749;59093;5;291847;0,344373046;0,0874334;NA;NA
88;AGES;22/02/2021;2021;8;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
89;AGES;01/03/2021;2021;9;All;0-17 anos;8;26;0;34;212;145;0;357;0,000123468;8,44E-05;NA;NA
90;AGES;01/03/2021;2021;9;All;18-24 anos;871;940;0;1811;16013;9820;0;25833;0,020643263;0,012659517;NA;NA
91;AGES;01/03/2021;2021;9;All;25-49 anos;7063;9024;0;16087;178586;122765;15;301366;0,053140268;0,036530103;NA;NA
92;AGES;01/03/2021;2021;9;All;50-64 anos;29604;5577;1;35182;185150;73917;7;259074;0,08563509;0,034187896;NA;NA
93;AGES;01/03/2021;2021;9;All;65-79 anos;12754;3570;0;16324;63091;30989;5;94085;0,039319789;0,019313071;NA;NA
94;AGES;01/03/2021;2021;9;All;80 ou mais anos;86705;12529;1;99235;319454;71622;6;391082;0,472660879;0,105971181;NA;NA
95;AGES;01/03/2021;2021;9;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
96;AGES;08/03/2021;2021;10;All;0-17 anos;12;11;0;23;224;156;0;380;0,000130456;9,09E-05;NA;NA
97;AGES;08/03/2021;2021;10;All;18-24 anos;1268;516;0;1784;17281;10336;0;27617;0,022277914;0,013324722;NA;NA
98;AGES;08/03/2021;2021;10;All;25-49 anos;14704;4974;0;19678;193290;127739;15;321044;0,057515608;0,038010172;NA;NA
99;AGES;08/03/2021;2021;10;All;50-64 anos;20947;3699;0;24646;206097;77616;7;283720;0,095323441;0,035898748;NA;NA
100;AGES;08/03/2021;2021;10;All;65-79 anos;15065;3195;0;18260;78156;34184;5;112345;0,04870865;0,02130427;NA;NA
101;AGES;08/03/2021;2021;10;All;80 ou mais anos;39291;36727;0;76018;358745;108349;6;467100;0,530795442;0,160312075;NA;NA
102;AGES;08/03/2021;2021;10;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
103;AGES;15/03/2021;2021;11;All;0-17 anos;1;23;0;24;242;183;0;425;0,000140939;0,000106578;NA;NA
104;AGES;15/03/2021;2021;11;All;18-24 anos;223;364;1;588;17900;11015;1;28916;0,023075902;0,014200059;NA;NA
105;AGES;15/03/2021;2021;11;All;25-49 anos;3987;2942;0;6929;201171;133451;15;334637;0,059860688;0,039709842;NA;NA
106;AGES;15/03/2021;2021;11;All;50-64 anos;3884;2223;2;6109;212126;81340;9;293475;0,098111958;0,037621162;NA;NA
107;AGES;15/03/2021;2021;11;All;65-79 anos;17464;6636;2;24102;97459;41802;7;139268;0,060738732;0,026051986;NA;NA
108;AGES;15/03/2021;2021;11;All;80 ou mais anos;54053;97106;4;151163;416323;207021;10;623354;0,615987264;0,30630616;NA;NA
109;AGES;15/03/2021;2021;11;All;Desconhecido;2;0;0;2;3;0;0;3;NA;NA;NA;NA
110;AGES;22/03/2021;2021;12;All;0-17 anos;25;7;0;32;267;190;0;457;0,000155499;0,000110655;NA;NA
111;AGES;22/03/2021;2021;12;All;18-24 anos;3078;111;0;3189;20982;11134;1;32117;0,027049082;0,014353469;NA;NA
112;AGES;22/03/2021;2021;12;All;25-49 anos;41074;1164;0;42238;242273;134727;15;377015;0,072091049;0,04008953;NA;NA
113;AGES;22/03/2021;2021;12;All;50-64 anos;33193;832;0;34025;245372;82204;9;327585;0,11348881;0,038020777;NA;NA
114;AGES;22/03/2021;2021;12;All;65-79 anos;52059;2016;0;54075;149636;43829;7;193472;0,09325666;0,027315259;NA;NA
115;AGES;22/03/2021;2021;12;All;80 ou mais anos;123885;16806;0;140691;540345;223993;10;764348;0,79948895;0,331417758;NA;NA
116;AGES;22/03/2021;2021;12;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
117;AGES;29/03/2021;2021;13;All;0-17 anos;7;12;0;19;274;214;0;488;0,000159576;0,000124632;NA;NA
118;AGES;29/03/2021;2021;13;All;18-24 anos;605;64;1;670;21588;11215;2;32805;0,027830311;0,01445789;NA;NA
119;AGES;29/03/2021;2021;13;All;25-49 anos;4110;719;2;4831;246415;135548;17;381980;0,073323548;0,040333828;NA;NA
120;AGES;29/03/2021;2021;13;All;50-64 anos;7293;617;1;7911;252937;82847;11;335795;0,116987754;0,038318176;NA;NA
121;AGES;29/03/2021;2021;13;All;65-79 anos;87453;7172;2;94627;237247;51070;9;288326;0,147857888;0,03182802;NA;NA
122;AGES;29/03/2021;2021;13;All;80 ou mais anos;36519;75191;4;111714;576896;299211;14;876121;0,853569436;0,442709543;NA;NA
123;AGES;29/03/2021;2021;13;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
124;AGES;05/04/2021;2021;14;All;0-17 anos;14;0;0;14;288;214;0;502;0,00016773;0,000124632;NA;NA
125;AGES;05/04/2021;2021;14;All;18-24 anos;693;97;0;790;22282;11321;2;33605;0,028724986;0,014594541;NA;NA
126;AGES;05/04/2021;2021;14;All;25-49 anos;8340;790;0;9130;254792;136392;17;391201;0,075816218;0,04058497;NA;NA
127;AGES;05/04/2021;2021;14;All;50-64 anos;14358;709;0;15067;267454;83574;10;351038;0,123702118;0,038654426;NA;NA
128;AGES;05/04/2021;2021;14;All;65-79 anos;199161;4910;0;204071;436576;56003;9;492588;0,272084389;0,034902381;NA;NA
129;AGES;05/04/2021;2021;14;All;80 ou mais anos;30001;45522;3;75526;606919;344738;16;951673;0,897991161;0,510070828;NA;NA
130;AGES;05/04/2021;2021;14;All;Desconhecido;1;0;0;1;4;0;0;4;NA;NA;NA;NA
131;GENERAL;08/02/2021;2021;6;All;All;39102;98735;12;137849;350646;209273;19;559938;0,034056828;0,02032584;651900;571981
132;GENERAL;15/02/2021;2021;7;All;All;100575;49535;10;150120;451221;258808;29;710058;0,043825271;0,025136974;830730;718143
133;GENERAL;22/02/2021;2021;8;All;All;174281;18784;2;193067;625502;277592;31;903125;0,060752479;0,026961388;1002999;933847
134;GENERAL;01/03/2021;2021;9;All;All;137005;31666;2;168673;762507;309258;33;1071798;0,074059221;0,030036979;1186389;1095103
135;GENERAL;08/03/2021;2021;10;All;All;91287;49122;0;140409;853794;358380;33;1212207;0,082925558;0,034808;1468929;1264093
136;GENERAL;15/03/2021;2021;11;All;All;79614;109294;9;188917;945224;474812;42;1420078;0,091805784;0,046116569;1713540;1462079
137;GENERAL;22/03/2021;2021;12;All;All;253314;20936;0;274250;1198878;496077;42;1694997;0,116442171;0,048181953;1883850;1753999
138;GENERAL;29/03/2021;2021;13;All;All;135987;83775;10;219772;1335360;580105;53;1915518;0,129698116;0,056343252;2344530;1996561
139;GENERAL;05/04/2021;2021;14;All;All;252568;52028;3;304599;1588315;632242;54;2220611;0,154266612;0,061407108;2684460;2360167
