"";"TYPE";"DATE";"YEAR";"WEEK";"REGION";"AGEGROUP";"TOTAL_VAC_1";"TOTAL_VAC_2";"TOTAL_VAC_UNK";"TOTAL";"CUMUL_VAC_1";"CUMUL_VAC_2";"CUMUL_VAC_UNK";"CUMUL";"CUMUL_VAC_INIT";"CUMUL_VAC_COMPLETE";"CUMUL_VAC_LEAST";"COVER_1_VAC";"COVER_INIT";"COVER_COMPLETE";"COVER_LEAST"
"135";"REGIONAL";2021-04-12;2021;15;"ARS Lisboa e Vale do Tejo";"All";163864;14494;1;178359;690717;212044;5;902766;476848;214017;690865;0,187614234210792;0,129522615419843;0,0581318189114948;0,187654434331338
"136";"REGIONAL";2021-04-19;2021;16;"ARS Lisboa e Vale do Tejo";"All";79469;53910;1;133380;770186;265954;6;1036146;502148;268189;770337;0,209199797586961;0,136394663053726;0,0728461495210889;0,209240812574815
"137";"REGIONAL";2021-04-26;2021;17;"ARS Lisboa e Vale do Tejo";"All";107917;25749;2;133668;878103;291703;8;1169814;584203;294084;878287;0,238512476025925;0,158682642049706;0,0798798125044648;0,238562454554171
"138";"REGIONAL";2021-05-03;2021;18;"ARS Lisboa e Vale do Tejo";"All";108080;65796;3;173879;986183;357499;11;1343693;629037;360043;989080;0,267869428921977;0,170860562350794;0,0977957567686274;0,268656319119422
"139";"REGIONAL";2021-05-10;2021;19;"ARS Lisboa e Vale do Tejo";"All";90714;113465;3;204182;1076897;470964;14;1547875;608581;473808;1082389;0,292509386592336;0,165304253797485;0,128696883214032;0,294001137011518
"140";"REGIONAL";2021-05-17;2021;20;"ARS Lisboa e Vale do Tejo";"All";110278;71455;2;181735;1187175;542419;16;1729610;649032;546276;1195308;0,322463365602984;0,176291652961051;0,148380817914912;0,324672470875963
"141";"REGIONAL";2021-05-24;2021;21;"ARS Lisboa e Vale do Tejo";"All";110986;89200;2;200188;1298161;631619;18;1929798;675811;643577;1319388;0,352609653298406;0,183565430177959;0,174809952572006;0,358375382749965
"142";"REGIONAL";2021-05-31;2021;22;"ARS Lisboa e Vale do Tejo";"All";92510;87239;7;179756;1390671;718858;25;2109554;696914;735769;1432683;0,377737444864041;0,189297478447439;0,199851368202954;0,389148846650393
"143";"REGIONAL";2021-06-07;2021;23;"ARS Lisboa e Vale do Tejo";"All";152486;54306;3;206795;1543157;773164;28;2316349;803066;796686;1599752;0,419156063658521;0,218130743286648;0,21639779214419;0,434528535430838
"144";"REGIONAL";2021-06-14;2021;24;"ARS Lisboa e Vale do Tejo";"All";148019;121679;4;269702;1691176;894843;32;2586051;831888;925068;1756956;0,459361345030844;0,225959445140552;0,251269223738389;0,477228668878941
"145";"REGIONAL";2021-06-21;2021;25;"ARS Lisboa e Vale do Tejo";"All";120401;154095;12;274508;1811577;1048938;44;2860559;804917;1087073;1891990;0,492064957962354;0,218633516415909;0,295273416502312;0,513906932918222
"146";"REGIONAL";2021-06-28;2021;26;"ARS Lisboa e Vale do Tejo";"All";130656;167052;8;297716;1942233;1215990;52;3158275;769872;1263903;2033775;0,527554058976293;0,209114508142018;0,343304411881743;0,552418920023762
"147";"REGIONAL";2021-07-05;2021;27;"ARS Lisboa e Vale do Tejo";"All";144020;274129;8;418157;2086253;1490119;60;3576432;640177;1549303;2189480;0,566673122226565;0,173886436289192;0,420825455150926;0,594711891440118
"148";"REGIONAL";2021-07-12;2021;28;"ARS Lisboa e Vale do Tejo";"All";80094;216172;16;296282;2166347;1706291;76;3872714;532678;1775470;2308148;0,58842844962531;0,144687296028527;0,482257486661301;0,626944782689828
"149";"REGIONAL";2021-07-19;2021;29;"ARS Lisboa e Vale do Tejo";"All";57171;185931;8;243110;2223518;1892222;84;4115824;443767;1972688;2416455;0,603957375920834;0,120537073610495;0,535826320268385;0,65636339387888
"150";"REGIONAL";2021-07-26;2021;30;"ARS Lisboa e Vale do Tejo";"All";36551;180675;11;217237;2260069;2072897;95;4333061;325631;2165341;2490972;0,613885447583525;0,0884486854968015;0,588155197454572;0,676603882951373
"151";"REGIONAL";2021-08-02;2021;31;"ARS Lisboa e Vale do Tejo";"All";45621;178557;9;224187;2305690;2251454;104;4557248;221327;2358638;2579965;0,626277134741841;0,0601173789195457;0,640658999489621;0,700776378409167
"152";"REGIONAL";2021-08-09;2021;32;"ARS Lisboa e Vale do Tejo";"All";107528;111272;4;218804;2413218;2362726;108;4776052;239490;2491238;2730728;0,655484152053153;0,0650508572268273;0,676676134519382;0,741726991746209
"153";"REGIONAL";2021-08-16;2021;33;"ARS Lisboa e Vale do Tejo";"All";107555;91126;8;198689;2520773;2453852;116;4974741;280045;2598447;2878492;0,684698503170241;0,0760665051237498;0,705796504273572;0,781863009397321
"154";"REGIONAL";2021-08-23;2021;34;"ARS Lisboa e Vale do Tejo";"All";89246;60933;6;150185;2610019;2514785;122;5124926;320649;2674079;2994728;0,708939719104374;0,0870954625200423;0,726339852362341;0,813435314882383
"155";"REGIONAL";2021-08-30;2021;35;"ARS Lisboa e Vale do Tejo";"All";48859;100848;16;149723;2658878;2615633;138;5274649;263582;2788403;3051985;0,722210919710852;0,0715947849578754;0,757392815749538;0,828987600707414
"156";"REGIONAL";2021-09-06;2021;36;"ARS Lisboa e Vale do Tejo";"All";27527;91745;55;119327;2686405;2707378;193;5393976;194446;2885487;3079933;0,729687870509979;0,0528158962141536;0,783763008337994;0,836578904552148
"157";"REGIONAL";2021-09-13;2021;37;"ARS Lisboa e Vale do Tejo";"All";19784;81710;86;101580;2706189;2789088;279;5495556;128842;2971087;3099929;0,735061648786214;0,0349963779148143;0,807013888870026;0,842010266784841
"158";"REGIONAL";2021-09-20;2021;38;"ARS Lisboa e Vale do Tejo";"All";15090;31725;111;46926;2721279;2820813;390;5542482;107708;3007458;3115166;0,739160431347293;0,0292559093498147;0,816893068494215;0,84614897784403
"159";"REGIONAL";2021-09-27;2021;39;"ARS Lisboa e Vale do Tejo";"All";9202;20376;61;29639;2730481;2841189;451;5572121;93290;3031458;3124748;0,741659901004487;0,0253396570658095;0,82341200696114;0,848751664026949
"160";"REGIONAL";2021-10-04;2021;40;"ARS Lisboa e Vale do Tejo";"All";4467;17668;50;22185;2734948;2858857;501;5594306;80050;3050337;3130387;0,742873238426643;0,0217433760115559;0,828539966932685;0,850283342944241
"161";"REGIONAL";2021-01-04;2021;1;"ARS Norte";"All";16808;44;0;16852;30258;51;0;30309;30210;55;30265;0,00844630006110434;0,00843290121111647;1,53528489444358e-05;0,0084482540600609
"162";"REGIONAL";2021-01-11;2021;2;"ARS Norte";"All";15527;41;0;15568;45785;92;0;45877;45670;122;45792;0,0127805488894726;0,0127484474780433;3,40554103858394e-05;0,0127825028884292
"163";"REGIONAL";2021-01-18;2021;3;"ARS Norte";"All";32609;12758;1;45368;78394;12850;1;91245;65480;12921;78401;0,0218831134572746;0,018278264525121;0,00360680293111009;0,0218850674562311
"164";"REGIONAL";2021-01-25;2021;4;"ARS Norte";"All";14465;15764;1;30230;92859;28614;2;121475;64171;28696;92867;0,0259209127296612;0,0179128667202435;0,00801027915108236;0,0259231458713258
"165";"REGIONAL";2021-02-01;2021;5;"ARS Norte";"All";5762;12312;1;18075;98621;40926;3;139550;57621;41012;98633;0,0275293330136219;0,0160844819823152;0,0114482007438037;0,0275326827261189
"166";"REGIONAL";2021-02-08;2021;6;"ARS Norte";"All";9015;29003;5;38023;107636;69929;8;177573;37558;70090;107648;0,030045804526969;0,0104840418300931;0,0195651124093728;0,0300491542394659
"167";"REGIONAL";2021-02-15;2021;7;"ARS Norte";"All";33154;15249;4;48407;140790;85178;12;225980;55111;85691;140802;0,0393005018706749;0,0153838337850328;0,0239200177981391;0,0393038515831718
"168";"REGIONAL";2021-02-22;2021;8;"ARS Norte";"All";64961;4403;0;69364;205751;89581;12;295344;115393;90370;205763;0,057433891330302;0,0322111145135506;0,0252261265292484;0,057437241042799
"169";"REGIONAL";2021-03-01;2021;9;"ARS Norte";"All";48227;7178;2;55407;253978;96759;14;350751;156346;97654;254000;0,0708961067129076;0,0436428458375775;0,0272594020149079;0,0709022478524854
"170";"REGIONAL";2021-03-08;2021;10;"ARS Norte";"All";25932;14282;0;40214;279910;111041;14;390965;167885;112067;279952;0,078134835418855;0,0468638735461201;0,0312826858664743;0,0781465594125944
"171";"REGIONAL";2021-03-15;2021;11;"ARS Norte";"All";27148;42527;3;69678;307058;153568;17;460643;152482;154630;307112;0,0857130016578285;0,0425642384135538;0,0431638369505111;0,0857280753640649
"172";"REGIONAL";2021-03-22;2021;12;"ARS Norte";"All";89312;2562;0;91874;396370;156130;17;552517;239133;157297;396430;0,110643795201928;0,0667522332114503;0,0439083105529622;0,110660543764412
"173";"REGIONAL";2021-03-29;2021;13;"ARS Norte";"All";54350;32913;2;87265;450720;189043;19;639782;260511;190298;450809;0,125815201386111;0,0727197460247985;0,0531202990623317;0,12584004508713
"174";"REGIONAL";2021-04-05;2021;14;"ARS Norte";"All";82673;13880;5;96558;533393;202923;24;736340;329275;204257;533532;0,148892766491263;0,0919147152032564;0,0570168521244295;0,148931567327686
"175";"REGIONAL";2021-04-12;2021;15;"ARS Norte";"All";136232;19346;2;155580;669625;222269;26;891920;446053;223720;669773;0,186920935898506;0,124512442367499;0,0624498066518032;0,186962249019302
"176";"REGIONAL";2021-04-19;2021;16;"ARS Norte";"All";65504;46653;3;112160;735129;268922;29;1004080;464485;270794;735279;0,205205899848621;0,129657600762841;0,0755901704919918;0,205247771254833
"177";"REGIONAL";2021-04-26;2021;17;"ARS Norte";"All";127131;36935;2;164068;862260;305857;31;1168148;554500;307939;862439;0,240693591469622;0,154784631630721;0,0859589263836476;0,240743558014369
"178";"REGIONAL";2021-05-03;2021;18;"ARS Norte";"All";156023;73607;3;229633;1018283;379464;34;1397781;636627;382056;1018683;0,28424627421249;0,177709784817261;0,106648146478461;0,284357931295722
"179";"REGIONAL";2021-05-10;2021;19;"ARS Norte";"All";100311;101402;8;201721;1118594;480866;42;1599502;641173;484594;1125767;0,312247358402768;0,178978767568195;0,135270881479635;0,31424964904783
"180";"REGIONAL";2021-05-17;2021;20;"ARS Norte";"All";111329;71493;4;182826;1229923;552359;46;1782328;679382;565376;1244758;0,343324036950679;0,189644531301249;0,157820587723806;0,347465119025055
"181";"REGIONAL";2021-05-24;2021;21;"ARS Norte";"All";73463;129613;9;203085;1303386;681972;55;1985413;630116;708297;1338413;0,363830697714407;0,175892286644947;0,197715942705401;0,373608229350348
"182";"REGIONAL";2021-05-31;2021;22;"ARS Norte";"All";55457;173083;9;228549;1358843;855055;64;2213962;530444;887738;1418182;0,379311114876436;0,148069574645133;0,247805589386101;0,395875164031234
"183";"REGIONAL";2021-06-07;2021;23;"ARS Norte";"All";107428;107084;9;214521;1466271;962139;73;2428483;528304;1005061;1533365;0,409298857720124;0,14747220924984;0,280555449326247;0,428027658576087
"184";"REGIONAL";2021-06-14;2021;24;"ARS Norte";"All";105645;153127;14;258786;1571916;1115266;87;2687269;486347;1168377;1654724;0,438788889115305;0,1357602186469;0,326143919839147;0,461904138486047
"185";"REGIONAL";2021-06-21;2021;25;"ARS Norte";"All";146780;105865;6;252651;1718696;1221131;93;2939920;530186;1287918;1818104;0,479761455807383;0,147997555826448;0,359512918305816;0,507510474132264
"186";"REGIONAL";2021-06-28;2021;26;"ARS Norte";"All";164103;117953;10;282066;1882799;1339084;103;3221986;567123;1421597;1988720;0,525569611631542;0,158308250034823;0,396828436379329;0,555136686414152
"187";"REGIONAL";2021-07-05;2021;27;"ARS Norte";"All";176470;159239;12;335721;2059269;1498323;115;3557707;580163;1599424;2179587;0,574829925326534;0,161948270948195;0,446467546729187;0,608415817677382
"188";"REGIONAL";2021-07-12;2021;28;"ARS Norte";"All";105686;157690;21;263397;2164955;1656013;136;3821104;560988;1773871;2334859;0,604331401572746;0,156595709520748;0,495163154725733;0,651758864246481
"189";"REGIONAL";2021-07-19;2021;29;"ARS Norte";"All";52015;190269;12;242296;2216970;1846282;148;4063400;461218;1977545;2438763;0,618851009533561;0,128745641535542;0,552017266651351;0,680762908186893
"190";"REGIONAL";2021-07-26;2021;30;"ARS Norte";"All";35553;186037;18;221608;2252523;2032319;166;4285008;334906;2175167;2510073;0,628775370233952;0,0934865677924585;0,607182006907665;0,700668574700124
"191";"REGIONAL";2021-08-02;2021;31;"ARS Norte";"All";42127;190539;8;232674;2294650;2222858;174;4517682;213077;2377647;2590724;0,640534815097266;0,0594788908097009;0,663702822439836;0,723181713249537
"192";"REGIONAL";2021-08-09;2021;32;"ARS Norte";"All";119686;148630;6;268322;2414336;2371488;180;4786004;225830;2544175;2770005;0,673944289256607;0,0630387977658534;0,71018789933109;0,773226697096944
"193";"REGIONAL";2021-08-16;2021;33;"ARS Norte";"All";149095;81457;9;230561;2563431;2452945;189;5016565;312086;2645358;2957444;0,715563071317891;0,0871165311940581;0,738432395962815;0,825548927156873
"194";"REGIONAL";2021-08-23;2021;34;"ARS Norte";"All";119413;34264;8;153685;2682844;2487209;197;5170250;384715;2695475;3080190;0,748896339517926;0,107390386939248;0,752422191063693;0,859812578002941
"195";"REGIONAL";2021-08-30;2021;35;"ARS Norte";"All";44998;111674;13;156685;2727842;2598883;210;5326935;309081;2817712;3126793;0,761457203096139;0,0862777073562757;0,786543758271347;0,872821465627623
"196";"REGIONAL";2021-09-06;2021;36;"ARS Norte";"All";22491;129311;18;151820;2750333;2728194;228;5478755;198518;2951894;3150412;0,767735401743581;0,0554148521227547;0,823999685127025;0,87941453724978
"197";"REGIONAL";2021-09-13;2021;37;"ARS Norte";"All";14980;97287;16;112283;2765313;2825481;244;5591038;114480;3051785;3166265;0,771916959510629;0,0319562572210729;0,85188352937991;0,883839786600983
"198";"REGIONAL";2021-09-20;2021;38;"ARS Norte";"All";10435;37177;7;47619;2775748;2862658;251;5638657;86144;3090984;3177128;0,774829813669451;0,0240464694448996;0,862825644393963;0,886872113838863
"199";"REGIONAL";2021-09-27;2021;39;"ARS Norte";"All";6729;18866;18;25613;2782477;2881524;269;5664270;72411;3111688;3184099;0,776708164952126;0,020213002634828;0,868605015022065;0,888818017656893
"200";"REGIONAL";2021-10-04;2021;40;"ARS Norte";"All";4815;14725;24;19564;2787292;2896249;293;5683834;61713;3127543;3189256;0,778052237091534;0,0172267339437812;0,873030822658684;0,890257556602465
"201";"REGIONAL";2021-01-04;2021;1;"RA Madeira";"All";1837;3;0;1840;2548;3;0;2551;2545;3;2548;0,0101489683740938;0,0101370190392735;1,19493348203617e-05;0,0101489683740938
"202";"REGIONAL";2021-01-11;2021;2;"RA Madeira";"All";1801;4;0;1805;4349;7;0;4356;4340;9;4349;0,0173225523779176;0,0172867043734565;3,5848004461085e-05;0,0173225523779176
"203";"REGIONAL";2021-01-18;2021;3;"RA Madeira";"All";1172;599;1;1772;5521;606;1;6128;4913;608;5521;0,0219907591810723;0,0195690273241456;0,00242173185692663;0,0219907591810723
"204";"REGIONAL";2021-01-25;2021;4;"RA Madeira";"All";487;1728;3;2218;6008;2334;4;8346;3672;2336;6008;0,0239305345335776;0,0146259858201227;0,00930454871345495;0,0239305345335776
"205";"REGIONAL";2021-02-01;2021;5;"RA Madeira";"All";2262;1544;0;3806;8270;3878;4;12152;4390;3880;8270;0,0329403329881303;0,0174858599537959;0,0154544730343344;0,0329403329881303
"206";"REGIONAL";2021-02-08;2021;6;"RA Madeira";"All";3183;1161;1;4345;11453;5039;5;16497;6412;5041;11453;0,0456185772325341;0,0255397116227197;0,0200788656098144;0,0456185772325341
"207";"REGIONAL";2021-02-15;2021;7;"RA Madeira";"All";2598;712;1;3311;14051;5751;6;19808;8297;5754;14051;0,0559667011869673;0,0330478770015136;0,0229188241854537;0,0559667011869673
"208";"REGIONAL";2021-02-22;2021;8;"RA Madeira";"All";2275;2165;1;4441;16326;7916;7;24249;8407;7919;16326;0,0650282800924082;0,0334860192782602;0,031542260814148;0,0650282800924082
"209";"REGIONAL";2021-03-01;2021;9;"RA Madeira";"All";1464;3132;3;4599;17790;11048;10;28848;6739;11051;17790;0,0708595554847447;0,0268421891181391;0,0440173663666056;0,0708595554847447
"210";"REGIONAL";2021-03-08;2021;10;"RA Madeira";"All";5000;2394;0;7394;22790;13442;10;36242;9345;13445;22790;0,0907751135186808;0,0372221779654266;0,0535529355532542;0,0907751135186808
"211";"REGIONAL";2021-03-15;2021;11;"RA Madeira";"All";3140;2330;2;5472;25930;15772;12;41714;10154;15776;25930;0,103282083963993;0,0404445152553175;0,0628375687086752;0,103282083963993
"212";"REGIONAL";2021-03-22;2021;12;"RA Madeira";"All";5574;196;0;5770;31504;15968;12;47484;15533;15972;31505;0,125483948060225;0,0618696725882259;0,0636182585836055;0,125487931171831
"213";"REGIONAL";2021-03-29;2021;13;"RA Madeira";"All";1229;1271;1;2501;32733;17239;13;49985;15491;17244;32735;0,130379192224966;0,0617023819007409;0,0686847765474389;0,13038715844818
"214";"REGIONAL";2021-04-05;2021;14;"RA Madeira";"All";10225;1307;0;11532;42958;18546;13;61517;24407;18553;42960;0,171106508404366;0,0972158049868557;0,0738986696407233;0,171114474627579
"215";"REGIONAL";2021-04-12;2021;15;"RA Madeira";"All";8536;1317;0;9853;51494;19863;13;71370;31621;19876;51497;0,205106349079901;0,125949972118219;0,0791683262965028;0,205118298414722
"216";"REGIONAL";2021-04-19;2021;16;"RA Madeira";"All";9844;2149;0;11993;61338;22012;13;83363;39248;22094;61342;0,244316099737115;0,156329164343185;0,0880028678403569;0,244332032183542
"217";"REGIONAL";2021-04-26;2021;17;"RA Madeira";"All";8832;833;1;9666;70170;22845;14;93029;47252;22940;70192;0,279494941448259;0,18820998964391;0,0913725802596989;0,279582569903609
"218";"REGIONAL";2021-05-03;2021;18;"RA Madeira";"All";7663;5357;0;13020;77833;28202;14;106049;49558;28318;77876;0,31001752569107;0,197395045009161;0,112793754481001;0,310188799490162
"219";"REGIONAL";2021-05-10;2021;19;"RA Madeira";"All";11613;6566;5;18184;89446;34768;19;124233;54594;34896;89490;0,35627340078069;0,217453995060942;0,138994662630447;0,356448657691389
"220";"REGIONAL";2021-05-17;2021;20;"RA Madeira";"All";2408;7723;7;10138;91854;42491;26;134371;49281;42625;91906;0,365864733529834;0,196291723094081;0,169780132239305;0,366071855333386
"221";"REGIONAL";2021-05-24;2021;21;"RA Madeira";"All";3523;8999;3;12525;95377;51490;29;146896;43797;51641;95438;0,379897235720545;0,17444833904246;0,205691866486099;0,380140205528559
"222";"REGIONAL";2021-05-31;2021;22;"RA Madeira";"All";7655;11034;5;18694;103032;62524;34;165590;40717;62716;103433;0,410387955070501;0,162180355293555;0,249804827531267;0,411985182824823
"223";"REGIONAL";2021-06-07;2021;23;"RA Madeira";"All";3726;15303;4;19033;106758;77827;38;184623;31201;78057;109258;0,42522902891739;0,124277065243368;0,31090974269099;0,435186807934358
"224";"REGIONAL";2021-06-14;2021;24;"RA Madeira";"All";3769;8379;5;12153;110527;86206;43;196776;29085;86474;115559;0,440241376563371;0,115848801083406;0,344435593085318;0,460284394168725
"225";"REGIONAL";2021-06-21;2021;25;"RA Madeira";"All";12652;3757;13;16422;123179;89963;56;213198;37972;90373;128345;0,490635704612443;0,151246713932924;0,359965745240182;0,511212459173106
"226";"REGIONAL";2021-06-28;2021;26;"RA Madeira";"All";10170;12380;21;22571;133349;102343;77;235769;35841;102867;138708;0,531143949653469;0,142758703098861;0,409730741655381;0,552489444754242
"227";"REGIONAL";2021-07-05;2021;27;"RA Madeira";"All";12800;7029;11;19840;146149;109372;88;255609;41674;110247;151921;0,582127778220346;0,165992193101251;0,439126105313471;0,605118298414722
"228";"REGIONAL";2021-07-12;2021;28;"RA Madeira";"All";10671;5929;9;16609;156820;115301;97;272218;47303;116769;164072;0,624631562176372;0,188413128335856;0,465103959212937;0,653517087548793
"229";"REGIONAL";2021-07-19;2021;29;"RA Madeira";"All";4281;14872;8;19161;161101;130173;105;291379;38993;131894;170887;0,641683262965028;0,155313470883454;0,525348522265594;0,680661993149048
"230";"REGIONAL";2021-07-26;2021;30;"RA Madeira";"All";5574;13916;5;19495;166675;144089;110;310874;33589;146225;179814;0,66388512706126;0,133788735760376;0,582430494702462;0,716219230462838
"231";"REGIONAL";2021-08-02;2021;31;"RA Madeira";"All";4567;14403;1;18971;171242;158492;111;329845;25532;160986;186518;0,682075997769457;0,101696805544491;0,641225205130248;0,742922010674739
"232";"REGIONAL";2021-08-09;2021;32;"RA Madeira";"All";5422;11072;4;16498;176664;169564;115;346343;21345;172311;193656;0,703672428901458;0,0850195172468733;0,686333944077113;0,771353461323986
"233";"REGIONAL";2021-08-16;2021;33;"RA Madeira";"All";3629;8176;4;11809;180293;177740;119;358152;17861;180695;198556;0,718127140922489;0,0711423564088266;0,719728351788417;0,790870708197244
"234";"REGIONAL";2021-08-23;2021;34;"RA Madeira";"All";2195;6303;3;8501;182488;184043;122;366653;14540;187174;201714;0,726870070899387;0,0579144427626862;0,745534931888791;0,803449374651478
"235";"REGIONAL";2021-08-30;2021;35;"RA Madeira";"All";1806;5873;2;7681;184294;189916;124;374334;11287;193275;204562;0,734063570461244;0,0449573807058074;0,7698358958018;0,814793276507608
"236";"REGIONAL";2021-09-06;2021;36;"RA Madeira";"All";1307;4796;2;6105;185601;194712;126;380439;8225;198290;206515;0,739269497331315;0,0327610929658249;0,789811200509838;0,822572293475663
"237";"REGIONAL";2021-09-13;2021;37;"RA Madeira";"All";845;2890;2;3737;186446;197602;128;384176;6363;201395;207758;0,74263522663905;0,0253445391539871;0,802178762048913;0,8275233012029
"238";"REGIONAL";2021-09-20;2021;38;"RA Madeira";"All";812;2135;1;2948;187258;199737;129;387124;5047;203785;208832;0,745869513263762;0,0201027642794551;0,811698398789134;0,831801163068589
"239";"REGIONAL";2021-09-27;2021;39;"RA Madeira";"All";787;1355;7;2149;188045;201092;136;389273;4354;205303;209657;0,749004222098303;0,0173424679359516;0,817744762208237;0,835087230144189
"240";"REGIONAL";2021-10-04;2021;40;"RA Madeira";"All";634;865;128;1627;188679;201957;264;390900;4003;206322;210325;0,751529514857006;0,0159443957619693;0,821803552935553;0,837747948697523
"241";"REGIONAL";2021-01-04;2021;1;"RA Acores";"All";3688;3;1;3692;5729;4;4;5737;5725;4;5729;0,0242080310322534;0,0241911289334353;1,69020988181207e-05;0,0242080310322534
"242";"REGIONAL";2021-01-11;2021;2;"RA Acores";"All";29;3;0;32;5758;7;4;5769;5751;7;5758;0,0243305712486848;0,0243009925757531;2,95786729317113e-05;0,0243305712486848
"243";"REGIONAL";2021-01-18;2021;3;"RA Acores";"All";88;1985;5;2078;5846;1992;9;7847;3854;1992;5846;0,0247024174226835;0,0162851722112593;0,00841724521142413;0,0247024174226835
"244";"REGIONAL";2021-01-25;2021;4;"RA Acores";"All";316;3617;9;3942;6162;5609;18;11789;553;5609;6162;0,026037683229315;0,00233671516160519;0,0237009680677098;0,026037683229315
"245";"REGIONAL";2021-02-01;2021;5;"RA Acores";"All";1887;36;1;1924;8049;5645;19;13713;2404;5645;8049;0,0340112483467635;0,0101581613896906;0,0238530869570729;0,0340112483467635
"246";"REGIONAL";2021-02-08;2021;6;"RA Acores";"All";1066;59;1;1126;9115;5704;20;14839;3411;5704;9115;0,0385156576817926;0,0144132647671525;0,0241023929146402;0,0385156576817926
"247";"REGIONAL";2021-02-15;2021;7;"RA Acores";"All";2097;370;2;2469;11212;6074;22;17308;5138;6074;11212;0,0473765829871924;0,0217107459318761;0,0256658370553163;0,0473765829871924
"248";"REGIONAL";2021-02-22;2021;8;"RA Acores";"All";1504;1642;8;3154;12716;7716;30;20462;4999;7717;12716;0,0537317721428058;0,0211233979979464;0,0326083741448594;0,0537317721428058
"249";"REGIONAL";2021-03-01;2021;9;"RA Acores";"All";786;1204;5;1995;13502;8920;35;22457;4581;8921;13502;0,0570530345605666;0,0193571286714528;0,0376959058891138;0,0570530345605666
"250";"REGIONAL";2021-03-08;2021;10;"RA Acores";"All";2774;2075;3;4852;16276;10995;38;27309;5270;11006;16276;0,0687746400909333;0,0222685151928741;0,0465061248980592;0,0687746400909333
"251";"REGIONAL";2021-03-15;2021;11;"RA Acores";"All";2537;1459;9;4005;18813;12454;47;31314;6343;12471;18814;0,0794947962663264;0,026802503200835;0,0526965185901959;0,0794990217910309
"252";"REGIONAL";2021-03-22;2021;12;"RA Acores";"All";4167;752;6;4925;22980;13206;53;36239;9748;13233;22981;0,0971025577101036;0,0411904148197602;0,0559163684150479;0,0971067832348082
"253";"REGIONAL";2021-03-29;2021;13;"RA Acores";"All";2229;780;5;3014;25209;13986;58;39253;11193;14018;25211;0,106521252276501;0,0472962980178064;0,0592334053081041;0,10652970332591
"254";"REGIONAL";2021-04-05;2021;14;"RA Acores";"All";3903;2381;15;6299;29112;16367;73;45552;12700;16419;29119;0,123013475198283;0,0536641637475333;0,0693788901236811;0,123043053871214
"255";"REGIONAL";2021-04-12;2021;15;"RA Acores";"All";4241;2399;18;6658;33353;18766;91;52210;14526;18835;33361;0,140933925470195;0,0613799718580055;0,079587757809826;0,140967729667831
"256";"REGIONAL";2021-04-19;2021;16;"RA Acores";"All";7919;1072;18;9009;41272;19838;109;61219;21316;19964;41280;0,17439585560537;0,0900712846017654;0,0843583752012406;0,174429659803006
"257";"REGIONAL";2021-04-26;2021;17;"RA Acores";"All";9314;2990;17;12321;50586;22828;126;73540;27596;23017;50613;0,213752392703364;0,116607579746215;0,0972589021241713;0,213866481870386
"258";"REGIONAL";2021-05-03;2021;18;"RA Acores";"All";9729;2959;20;12708;60315;25787;146;86248;34346;26029;60375;0,254862522553738;0,145129871501794;0,109986182534216;0,25511605403601
"259";"REGIONAL";2021-05-10;2021;19;"RA Acores";"All";9460;2425;15;11900;69775;28212;161;98148;41351;28487;69838;0,294835986258594;0,174729672057028;0,120372522257951;0,295102194314979
"260";"REGIONAL";2021-05-17;2021;20;"RA Acores";"All";12103;5185;14;17302;81878;33397;175;115450;48235;33713;81948;0,345977511757523;0,203818184123013;0,142455114363826;0,34627329848684
"261";"REGIONAL";2021-05-24;2021;21;"RA Acores";"All";5607;8186;93;13886;87485;41583;268;129336;45641;41924;87565;0,369670028775823;0,192857173039462;0,177150897712723;0,370008070752186
"262";"REGIONAL";2021-05-31;2021;22;"RA Acores";"All";5527;10498;32;16057;93012;52081;300;145393;40700;52459;93159;0,393024503817762;0,171978855474379;0,221666800474949;0,393645655949327
"263";"REGIONAL";2021-06-07;2021;23;"RA Acores";"All";7875;12224;56;20155;100887;64305;356;165548;36322;64736;101058;0,426300510865937;0,153479508317945;0,273543567272466;0,427023075590411
"264";"REGIONAL";2021-06-14;2021;24;"RA Acores";"All";9275;7861;88;17224;110162;72166;444;182772;38133;72664;110797;0,465492252500454;0,16113193355785;0,307043527129981;0,468175460687831
"265";"REGIONAL";2021-06-21;2021;25;"RA Acores";"All";7561;10025;366;17952;117723;82191;810;200724;38135;82779;120914;0,497441444791407;0,161140384607259;0,349784709516304;0,510925094123563
"266";"REGIONAL";2021-06-28;2021;26;"RA Acores";"All";6743;12492;195;19430;124466;94683;1005;220154;33785;95394;129179;0,525934157874054;0,142759352142552;0,403089703663952;0,545849055806505
"267";"REGIONAL";2021-07-05;2021;27;"RA Acores";"All";6218;16324;65;22607;130684;111007;1070;242761;25459;111870;137329;0,552208470486823;0,107577633452634;0,472709448695792;0,580287082148426
"268";"REGIONAL";2021-07-12;2021;28;"RA Acores";"All";2972;11942;57;14971;133656;122949;1127;257732;18118;123915;142033;0,564766729908686;0,0765580565966779;0,523605893761858;0,600163950358536
"269";"REGIONAL";2021-07-19;2021;29;"RA Acores";"All";5701;9036;42;14779;139357;131985;1169;272511;16456;133158;149614;0,588856446249213;0,0695352345377487;0,56266241860583;0,632197653143579
