;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;COVER_1_VAC;COVER;RECEIVED;DISTRIBUTED
205;AGES;03/05/21;2021;18;All;0-17 anos;98;8;0;106;486;241;0;727;0,000283044;0,000140357;NA;NA
206;AGES;03/05/21;2021;18;All;18-24 anos;1687;704;0;2391;32333;12388;2;44723;0,041682298;0,015970071;NA;NA
207;AGES;03/05/21;2021;18;All;25-49 anos;8903;7359;0;16262;376329;147758;31;524118;0,111980916;0,04396705;NA;NA
208;AGES;03/05/21;2021;18;All;50-64 anos;149715;14208;0;163923;553411;103429;13;656853;0,255962196;0,047837708;NA;NA
209;AGES;03/05/21;2021;18;All;65-79 anos;201017;163380;7;364404;1339916;282263;20;1622199;0,835067037;0,175912913;NA;NA
210;AGES;03/05/21;2021;18;All;80 ou mais anos;5055;31706;3;36764;638407;589065;36;1227508;0,944580485;0,871574565;NA;NA
211;AGES;03/05/21;2021;18;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
212;AGES;10/05/21;2021;19;All;0-17 anos;129;31;0;160;615;272;0;887;0,000358172;0,000158411;NA;NA
213;AGES;10/05/21;2021;19;All;18-24 anos;2062;5302;1;7365;34395;17690;3;52088;0,044340538;0,022805179;NA;NA
214;AGES;10/05/21;2021;19;All;25-49 anos;23465;99289;3;122757;399794;247047;34;646875;0,11896319;0,073511606;NA;NA
215;AGES;10/05/21;2021;19;All;50-64 anos;164896;108845;4;273745;718307;212274;17;930598;0,332229459;0,09818041;NA;NA
216;AGES;10/05/21;2021;19;All;65-79 anos;90875;79754;3;170632;1430791;362017;23;1792831;0,891702466;0,225617474;NA;NA
217;AGES;10/05/21;2021;19;All;80 ou mais anos;3745;9907;0;13652;642152;598972;36;1241160;0,950121548;0,886232861;NA;NA
218;AGES;10/05/21;2021;19;All;Desconhecido;1;0;0;1;6;0;0;6;NA;NA;NA;NA
219;AGES;17/05/21;2021;20;All;0-17 anos;270;16;0;286;885;288;0;1173;0,000515419;0,00016773;NA;NA
220;AGES;17/05/21;2021;20;All;18-24 anos;1852;2374;2;4228;36247;20064;5;56316;0,046728056;0,025865636;NA;NA
221;AGES;17/05/21;2021;20;All;25-49 anos;30186;20971;2;51159;429980;268018;36;698034;0,127945373;0,079751763;NA;NA
222;AGES;17/05/21;2021;20;All;50-64 anos;222823;73506;4;296333;941130;285780;21;1226931;0,435288965;0,132178212;NA;NA
223;AGES;17/05/21;2021;20;All;65-79 anos;40928;111131;9;152068;1471719;473148;32;1944899;0,917209754;0,294876916;NA;NA
224;AGES;17/05/21;2021;20;All;80 ou mais anos;4569;8285;1;12855;646721;607257;37;1254015;0,956881794;0,898491262;NA;NA
225;AGES;17/05/21;2021;20;All;Desconhecido;0;0;0;0;6;0;0;6;NA;NA;NA;NA
226;GENERAL;08/02/21;2021;6;All;All;40429;98874;12;139315;360556;214848;19;575423;0,035019346;0,020867317;651900;571981
227;GENERAL;15/02/21;2021;7;All;All;103131;49932;9;153072;463687;264780;28;728495;0,045036043;0,025717011;830730;718143
228;GENERAL;22/02/21;2021;8;All;All;176234;20447;10;196691;639921;285227;38;925186;0,062152939;0,027702945;1002999;933847
229;GENERAL;01/03/21;2021;9;All;All;137951;33223;16;171190;777872;318450;54;1096376;0,075551561;0,030929761;1186389;1095103
230;GENERAL;08/03/21;2021;10;All;All;94025;51421;2;145448;871897;369871;56;1241824;0,084683829;0,035924074;1468929;1264093
231;GENERAL;15/03/21;2021;11;All;All;80429;109614;7;190050;952326;479485;63;1431874;0,092495573;0,046570439;1713540;1462079
232;GENERAL;22/03/21;2021;12;All;All;255035;21100;2;276137;1207361;500585;65;1708011;0,117266091;0,048619796;1883850;1753999
233;GENERAL;29/03/21;2021;13;All;All;136710;83933;7;220650;1344071;584518;72;1928661;0,13054418;0,056771869;2344530;1996561
234;GENERAL;05/04/21;2021;14;All;All;255218;52545;3;307766;1599289;637063;75;2236427;0,155332472;0,061875353;2684460;2360167
235;GENERAL;12/04/21;2021;15;All;All;423792;53690;2;477484;2023081;690753;77;2713911;0,196493675;0,067090045;2983590;2679813
236;GENERAL;19/04/21;2021;16;All;All;208926;138208;11;347145;2232007;828961;88;3061056;0,216785813;0,080513629;3400260;3039329
237;GENERAL;26/04/21;2021;17;All;All;342405;88818;4;431227;2574412;917779;92;3492283;0,250042226;0,089140162;4128420;3581288
238;GENERAL;03/05/21;2021;18;All;All;366475;217365;10;583850;2940887;1135144;102;4076133;0,28563646;0,110251946;4655370;4171038
239;GENERAL;10/05/21;2021;19;All;All;285173;303128;11;588312;3226060;1438272;113;4664445;0,31333416;0,139693542;5197920;4686071
240;GENERAL;17/05/21;2021;20;All;All;300628;216283;18;516929;3526688;1654555;131;5181374;0,342532942;0,160700235;5728470;5126418
