cod_distrito,cod_concelho,nome_concelho,casos,dia
5,8,Proença-a-Nova,,05-04-2020
3,9,Póvoa de Lanhoso,21,05-04-2020
13,13,Póvoa de Varzim,30,05-04-2020
7,10,Redondo,,05-04-2020
7,11,Reguengos de Monsaraz,8,05-04-2020
18,13,Resende,45,05-04-2020
31,7,Ribeira Brava,,05-04-2020
42,5,Ribeira Grande,,05-04-2020
17,9,Ribeira de Pena,,05-04-2020
14,14,Rio Maior,9,05-04-2020
17,10,Sabrosa,,05-04-2020
9,11,Sabugal,,05-04-2020
14,15,Salvaterra de Magos,4,05-04-2020
18,14,Santa Comba Dão,,05-04-2020
31,8,Santa Cruz,4,05-04-2020
44,1,Santa Cruz da Graciosa,,05-04-2020
48,2,Santa Cruz das Flores,,05-04-2020
1,9,Santa Maria da Feira,216,05-04-2020
17,11,Santa Marta de Penaguião,,05-04-2020
31,9,Santana,,05-04-2020
14,16,Santarém,38,05-04-2020
15,9,Santiago do Cacém,6,05-04-2020
13,14,Santo Tirso,73,05-04-2020
14,17,Sardoal,,05-04-2020
9,12,Seia,,05-04-2020
15,10,Seixal,101,05-04-2020
18,18,Sernancelhe,,05-04-2020
2,13,Serpa,4,05-04-2020
5,9,Sertã,,05-04-2020
15,11,Sesimbra,13,05-04-2020
15,12,Setúbal,37,05-04-2020
1,17,Sever do Vouga,5,05-04-2020
8,13,Silves,10,05-04-2020
15,13,Sines,4,05-04-2020
11,11,Sintra,269,05-04-2020
11,12,Sobral de Monte Agraço,,05-04-2020
6,15,Soure,8,05-04-2020
12,15,Sousel,,05-04-2020
18,17,Sátão,,05-04-2020
8,12,São Brás de Alportel,,05-04-2020
1,16,São João da Madeira,32,05-04-2020
18,15,São João da Pesqueira,,05-04-2020
18,16,São Pedro do Sul,6,05-04-2020
46,3,São Roque do Pico,3,05-04-2020
31,10,São Vicente,,05-04-2020
18,19,Tabuaço,,05-04-2020
18,20,Tarouca,,05-04-2020
8,14,Tavira,11,05-04-2020
3,10,Terras de Bouro,3,05-04-2020
14,18,Tomar,5,05-04-2020
18,21,Tondela,,05-04-2020
4,9,Torre de Moncorvo,12,05-04-2020
14,19,Torres Novas,4,05-04-2020
11,13,Torres Vedras,21,05-04-2020
9,13,Trancoso,,05-04-2020
13,18,Trofa,48,05-04-2020
6,16,Tábua,,05-04-2020
1,18,Vagos,8,05-04-2020
1,19,Vale de Cambra,33,05-04-2020
16,8,Valença,4,05-04-2020
13,15,Valongo,344,05-04-2020
17,12,Valpaços,3,05-04-2020
45,2,Velas,5,05-04-2020
7,12,Vendas Novas,,05-04-2020
7,13,Viana do Alentejo,,05-04-2020
16,9,Viana do Castelo,49,05-04-2020
2,14,Vidigueira,,05-04-2020
3,11,Vieira do Minho,9,05-04-2020
4,10,Vila Flor,3,05-04-2020
11,14,Vila Franca de Xira,36,05-04-2020
42,6,Vila Franca do Campo,,05-04-2020
14,20,Vila Nova da Barquinha,,05-04-2020
16,10,Vila Nova de Cerveira,,05-04-2020
3,12,Vila Nova de Famalicão,143,05-04-2020
9,14,Vila Nova de Foz Côa,,05-04-2020
13,17,Vila Nova de Gaia,499,05-04-2020
18,22,Vila Nova de Paiva,,05-04-2020
6,17,Vila Nova de Poiares,3,05-04-2020
17,13,Vila Pouca de Aguiar,3,05-04-2020
17,14,Vila Real,129,05-04-2020
8,16,Vila Real de Santo António,15,05-04-2020
5,11,Vila Velha de Ródão,,05-04-2020
3,13,Vila Verde,43,05-04-2020
7,14,Vila Viçosa,,05-04-2020
5,10,Vila de Rei,,05-04-2020
8,15,Vila do Bispo,,05-04-2020
13,16,Vila do Conde,47,05-04-2020
41,1,Vila do Porto,,05-04-2020
4,11,Vimioso,6,05-04-2020
4,12,Vinhais,9,05-04-2020
18,23,Viseu,33,05-04-2020
3,14,Vizela,15,05-04-2020
18,24,Vouzela,,05-04-2020
1,1,Águeda,24,05-04-2020
7,5,Évora,15,05-04-2020
1,10,Ílhavo,54,05-04-2020
10,12,Óbidos,,05-04-2020
14,1,Abrantes,,06-04-2020
9,1,Aguiar da Beira,,06-04-2020
7,1,Alandroal,,06-04-2020
1,2,Albergaria-a-Velha,54,06-04-2020
8,1,Albufeira,44,06-04-2020
14,2,Alcanena,,06-04-2020
10,1,Alcobaça,6,06-04-2020
15,2,Alcochete,8,06-04-2020
8,2,Alcoutim,,06-04-2020
15,1,Alcácer do Sal,,06-04-2020
11,1,Alenquer,,06-04-2020
4,1,Alfândega da Fé,,06-04-2020
17,1,Alijó,,06-04-2020
8,3,Aljezur,,06-04-2020
2,1,Aljustrel,,06-04-2020
15,3,Almada,125,06-04-2020
9,2,Almeida,,06-04-2020
14,3,Almeirim,8,06-04-2020
2,2,Almodôvar,,06-04-2020
14,4,Alpiarça,,06-04-2020
12,1,Alter do Chão,,06-04-2020
10,2,Alvaiázere,22,06-04-2020
2,3,Alvito,,06-04-2020
11,15,Amadora,107,06-04-2020
13,1,Amarante,21,06-04-2020
3,1,Amares,18,06-04-2020
1,3,Anadia,11,06-04-2020
43,1,Angra do Heroísmo,,06-04-2020
10,3,Ansião,3,06-04-2020
16,1,Arcos de Valdevez,21,06-04-2020
6,1,Arganil,,06-04-2020
18,1,Armamar,,06-04-2020
1,4,Arouca,16,06-04-2020
7,2,Arraiolos,,06-04-2020
12,2,Arronches,,06-04-2020
11,2,Arruda dos Vinhos,,06-04-2020
1,5,Aveiro,142,06-04-2020
12,3,Avis,,06-04-2020
11,3,Azambuja,,06-04-2020
13,2,Baião,7,06-04-2020
3,2,Barcelos,93,06-04-2020
2,4,Barrancos,,06-04-2020
15,4,Barreiro,54,06-04-2020
10,4,Batalha,4,06-04-2020
2,5,Beja,3,06-04-2020
5,1,Belmonte,,06-04-2020
14,5,Benavente,23,06-04-2020
10,5,Bombarral,3,06-04-2020
7,3,Borba,,06-04-2020
17,2,Boticas,,06-04-2020
3,3,Braga,358,06-04-2020
4,2,Bragança,,06-04-2020
3,4,Cabeceiras de Basto,5,06-04-2020
11,4,Cadaval,3,06-04-2020
10,6,Caldas da Rainha,,06-04-2020
31,1,Calheta (Madeira),,06-04-2020
45,1,Calheta (São Jorge),4,06-04-2020
16,2,Caminha,7,06-04-2020
12,4,Campo Maior,,06-04-2020
6,2,Cantanhede,22,06-04-2020
4,3,Carrazeda de Ansiães,3,06-04-2020
18,2,Carregal do Sal,,06-04-2020
14,6,Cartaxo,14,06-04-2020
11,5,Cascais,197,06-04-2020
10,7,Castanheira de Pêra,,06-04-2020
5,2,Castelo Branco,,06-04-2020
1,6,Castelo de Paiva,5,06-04-2020
12,5,Castelo de Vide,,06-04-2020
18,3,Castro Daire,8,06-04-2020
8,4,Castro Marim,,06-04-2020
2,6,Castro Verde,,06-04-2020
9,3,Celorico da Beira,,06-04-2020
3,5,Celorico de Basto,6,06-04-2020
14,7,Chamusca,,06-04-2020
17,3,Chaves,16,06-04-2020
18,4,Cinfães,3,06-04-2020
6,3,Coimbra,222,06-04-2020
6,4,Condeixa-a-Nova,29,06-04-2020
14,8,Constância,,06-04-2020
14,9,Coruche,10,06-04-2020
49,1,Corvo,,06-04-2020
5,3,Covilhã,,06-04-2020
12,6,Crato,,06-04-2020
2,7,Cuba,,06-04-2020
31,2,Câmara de Lobos,7,06-04-2020
12,7,Elvas,,06-04-2020
14,10,Entroncamento,,06-04-2020
1,7,Espinho,37,06-04-2020
3,6,Esposende,14,06-04-2020
1,8,Estarreja,36,06-04-2020
7,4,Estremoz,,06-04-2020
3,7,Fafe,12,06-04-2020
8,5,Faro,39,06-04-2020
13,3,Felgueiras,94,06-04-2020
2,8,Ferreira do Alentejo,,06-04-2020
14,11,Ferreira do Zêzere,,06-04-2020
6,5,Figueira da Foz,9,06-04-2020
9,4,Figueira de Castelo Rodrigo,,06-04-2020
10,8,Figueiró dos Vinhos,3,06-04-2020
9,5,Fornos de Algodres,,06-04-2020
4,4,Freixo de Espada à Cinta,,06-04-2020
12,8,Fronteira,,06-04-2020
31,3,Funchal,21,06-04-2020
5,4,Fundão,,06-04-2020
12,9,Gavião,,06-04-2020
14,12,Golegã,,06-04-2020
13,4,Gondomar,489,06-04-2020
9,6,Gouveia,,06-04-2020
15,5,Grândola,3,06-04-2020
9,7,Guarda,5,06-04-2020
3,8,Guimarães,131,06-04-2020
6,6,Góis,4,06-04-2020
47,1,Horta,6,06-04-2020
5,5,Idanha-a-Nova,,06-04-2020
8,6,Lagoa (Algarve),3,06-04-2020
42,1,Lagoa (São Miguel),,06-04-2020
8,7,Lagos,3,06-04-2020
48,1,Lajes das Flores,,06-04-2020
46,1,Lajes do Pico,,06-04-2020
18,5,Lamego,9,06-04-2020
10,9,Leiria,22,06-04-2020
11,6,Lisboa,699,06-04-2020
8,8,Loulé,39,06-04-2020
11,7,Loures,130,06-04-2020
11,8,Lourinhã,,06-04-2020
13,5,Lousada,87,06-04-2020
6,7,Lousã,7,06-04-2020
4,5,Macedo de Cavaleiros,10,06-04-2020
31,4,Machico,,06-04-2020
46,2,Madalena,4,06-04-2020
11,9,Mafra,42,06-04-2020
13,6,Maia,444,06-04-2020
18,6,Mangualde,,06-04-2020
9,8,Manteigas,,06-04-2020
13,7,Marco de Canaveses,28,06-04-2020
10,10,Marinha Grande,10,06-04-2020
12,10,Marvão,,06-04-2020
13,8,Matosinhos,400,06-04-2020
14,13,Mação,,06-04-2020
1,11,Mealhada,8,06-04-2020
9,9,Meda,,06-04-2020
16,3,Melgaço,8,06-04-2020
17,4,Mesão Frio,,06-04-2020
6,8,Mira,,06-04-2020
6,9,Miranda do Corvo,6,06-04-2020
4,6,Miranda do Douro,,06-04-2020
4,7,Mirandela,14,06-04-2020
4,8,Mogadouro,,06-04-2020
18,7,Moimenta da Beira,3,06-04-2020
15,6,Moita,32,06-04-2020
8,9,Monchique,,06-04-2020
17,5,Mondim de Basto,,06-04-2020
12,11,Monforte,,06-04-2020
17,6,Montalegre,,06-04-2020
7,6,Montemor-o-Novo,,06-04-2020
6,10,Montemor-o-Velho,14,06-04-2020
15,7,Montijo,24,06-04-2020
16,4,Monção,6,06-04-2020
7,7,Mora,,06-04-2020
18,8,Mortágua,,06-04-2020
2,10,Moura,,06-04-2020
7,8,Mourão,,06-04-2020
1,12,Murtosa,6,06-04-2020
17,7,Murça,,06-04-2020
2,9,Mértola,,06-04-2020
10,11,Nazaré,,06-04-2020
18,9,Nelas,9,06-04-2020
12,12,Nisa,,06-04-2020
42,2,Nordeste,,06-04-2020
2,11,Odemira,,06-04-2020
11,16,Odivelas,95,06-04-2020
11,10,Oeiras,125,06-04-2020
5,6,Oleiros,,06-04-2020
8,10,Olhão,9,06-04-2020
1,13,Oliveira de Azeméis,86,06-04-2020
18,10,Oliveira de Frades,7,06-04-2020
1,14,Oliveira do Bairro,11,06-04-2020
6,11,Oliveira do Hospital,3,06-04-2020
2,12,Ourique,,06-04-2020
14,21,Ourém,15,06-04-2020
1,15,Ovar,224,06-04-2020
15,8,Palmela,11,06-04-2020
6,12,Pampilhosa da Serra,,06-04-2020
13,10,Paredes,96,06-04-2020
16,5,Paredes de Coura,5,06-04-2020
13,9,Paços de Ferreira,92,06-04-2020
10,13,Pedrógão Grande,,06-04-2020
6,13,Penacova,7,06-04-2020
13,11,Penafiel,53,06-04-2020
18,11,Penalva do Castelo,,06-04-2020
5,7,Penamacor,,06-04-2020
18,12,Penedono,,06-04-2020
6,14,Penela,,06-04-2020
10,14,Peniche,6,06-04-2020
17,8,Peso da Régua,9,06-04-2020
9,10,Pinhel,,06-04-2020
10,15,Pombal,35,06-04-2020
42,3,Ponta Delgada,,06-04-2020
31,5,Ponta do Sol,6,06-04-2020
16,6,Ponte da Barca,,06-04-2020
16,7,Ponte de Lima,7,06-04-2020
12,13,Ponte de Sor,,06-04-2020
12,14,Portalegre,,06-04-2020
7,9,Portel,,06-04-2020
8,11,Portimão,24,06-04-2020
13,12,Porto,689,06-04-2020
31,6,Porto Moniz,,06-04-2020
32,1,Porto Santo,5,06-04-2020
10,16,Porto de Mós,,06-04-2020
42,4,Povoação,,06-04-2020
43,2,Praia da Vitória,7,06-04-2020
5,8,Proença-a-Nova,,06-04-2020
3,9,Póvoa de Lanhoso,21,06-04-2020
13,13,Póvoa de Varzim,30,06-04-2020
7,10,Redondo,,06-04-2020
7,11,Reguengos de Monsaraz,8,06-04-2020
18,13,Resende,45,06-04-2020
31,7,Ribeira Brava,,06-04-2020
42,5,Ribeira Grande,,06-04-2020
17,9,Ribeira de Pena,,06-04-2020
14,14,Rio Maior,8,06-04-2020
17,10,Sabrosa,,06-04-2020
9,11,Sabugal,,06-04-2020
14,15,Salvaterra de Magos,4,06-04-2020
18,14,Santa Comba Dão,,06-04-2020
31,8,Santa Cruz,4,06-04-2020
44,1,Santa Cruz da Graciosa,,06-04-2020
48,2,Santa Cruz das Flores,,06-04-2020
1,9,Santa Maria da Feira,224,06-04-2020
17,11,Santa Marta de Penaguião,,06-04-2020
31,9,Santana,,06-04-2020
14,16,Santarém,38,06-04-2020
15,9,Santiago do Cacém,7,06-04-2020
13,14,Santo Tirso,82,06-04-2020
14,17,Sardoal,,06-04-2020
9,12,Seia,,06-04-2020
15,10,Seixal,102,06-04-2020
18,18,Sernancelhe,,06-04-2020
2,13,Serpa,4,06-04-2020
5,9,Sertã,,06-04-2020
15,11,Sesimbra,12,06-04-2020
15,12,Setúbal,37,06-04-2020
1,17,Sever do Vouga,5,06-04-2020
8,13,Silves,11,06-04-2020
15,13,Sines,3,06-04-2020
11,11,Sintra,278,06-04-2020
11,12,Sobral de Monte Agraço,,06-04-2020
6,15,Soure,8,06-04-2020
12,15,Sousel,,06-04-2020
18,17,Sátão,,06-04-2020
8,12,São Brás de Alportel,,06-04-2020
1,16,São João da Madeira,35,06-04-2020
18,15,São João da Pesqueira,,06-04-2020
18,16,São Pedro do Sul,6,06-04-2020
46,3,São Roque do Pico,3,06-04-2020
31,10,São Vicente,,06-04-2020
18,19,Tabuaço,,06-04-2020
18,20,Tarouca,,06-04-2020
8,14,Tavira,24,06-04-2020
3,10,Terras de Bouro,3,06-04-2020
14,18,Tomar,5,06-04-2020
18,21,Tondela,,06-04-2020
4,9,Torre de Moncorvo,12,06-04-2020
14,19,Torres Novas,4,06-04-2020
11,13,Torres Vedras,22,06-04-2020
9,13,Trancoso,,06-04-2020
13,18,Trofa,56,06-04-2020
6,16,Tábua,,06-04-2020
1,18,Vagos,8,06-04-2020
1,19,Vale de Cambra,36,06-04-2020
16,8,Valença,4,06-04-2020
13,15,Valongo,364,06-04-2020
17,12,Valpaços,3,06-04-2020
45,2,Velas,5,06-04-2020
7,12,Vendas Novas,,06-04-2020
7,13,Viana do Alentejo,,06-04-2020
16,9,Viana do Castelo,68,06-04-2020
2,14,Vidigueira,,06-04-2020
3,11,Vieira do Minho,9,06-04-2020
4,10,Vila Flor,3,06-04-2020
11,14,Vila Franca de Xira,36,06-04-2020
42,6,Vila Franca do Campo,,06-04-2020
14,20,Vila Nova da Barquinha,,06-04-2020
16,10,Vila Nova de Cerveira,,06-04-2020
3,12,Vila Nova de Famalicão,145,06-04-2020
9,14,Vila Nova de Foz Côa,,06-04-2020
13,17,Vila Nova de Gaia,518,06-04-2020
18,22,Vila Nova de Paiva,,06-04-2020
6,17,Vila Nova de Poiares,3,06-04-2020
17,13,Vila Pouca de Aguiar,3,06-04-2020
17,14,Vila Real,129,06-04-2020
8,16,Vila Real de Santo António,15,06-04-2020
5,11,Vila Velha de Ródão,,06-04-2020
3,13,Vila Verde,44,06-04-2020
7,14,Vila Viçosa,,06-04-2020
5,10,Vila de Rei,,06-04-2020
8,15,Vila do Bispo,,06-04-2020
13,16,Vila do Conde,47,06-04-2020
41,1,Vila do Porto,,06-04-2020
4,11,Vimioso,7,06-04-2020
4,12,Vinhais,9,06-04-2020
18,23,Viseu,33,06-04-2020
3,14,Vizela,15,06-04-2020
18,24,Vouzela,,06-04-2020
1,1,Águeda,25,06-04-2020
7,5,Évora,15,06-04-2020
1,10,Ílhavo,54,06-04-2020
10,12,Óbidos,,06-04-2020
14,1,Abrantes,,07-04-2020
9,1,Aguiar da Beira,,07-04-2020
7,1,Alandroal,,07-04-2020
1,2,Albergaria-a-Velha,54,07-04-2020
8,1,Albufeira,46,07-04-2020
14,2,Alcanena,,07-04-2020
10,1,Alcobaça,7,07-04-2020
15,2,Alcochete,7,07-04-2020
8,2,Alcoutim,,07-04-2020
15,1,Alcácer do Sal,,07-04-2020
11,1,Alenquer,10,07-04-2020
4,1,Alfândega da Fé,,07-04-2020
17,1,Alijó,,07-04-2020
8,3,Aljezur,,07-04-2020
2,1,Aljustrel,,07-04-2020
15,3,Almada,130,07-04-2020
9,2,Almeida,,07-04-2020
14,3,Almeirim,8,07-04-2020
2,2,Almodôvar,,07-04-2020
14,4,Alpiarça,6,07-04-2020
12,1,Alter do Chão,,07-04-2020
10,2,Alvaiázere,22,07-04-2020
2,3,Alvito,,07-04-2020
11,15,Amadora,108,07-04-2020
13,1,Amarante,27,07-04-2020
3,1,Amares,19,07-04-2020
1,3,Anadia,12,07-04-2020
43,1,Angra do Heroísmo,,07-04-2020
10,3,Ansião,4,07-04-2020
16,1,Arcos de Valdevez,26,07-04-2020
6,1,Arganil,,07-04-2020
18,1,Armamar,,07-04-2020
1,4,Arouca,17,07-04-2020
7,2,Arraiolos,,07-04-2020
12,2,Arronches,,07-04-2020
11,2,Arruda dos Vinhos,,07-04-2020
1,5,Aveiro,151,07-04-2020
12,3,Avis,,07-04-2020
11,3,Azambuja,,07-04-2020
13,2,Baião,7,07-04-2020
3,2,Barcelos,103,07-04-2020
2,4,Barrancos,,07-04-2020
15,4,Barreiro,56,07-04-2020
10,4,Batalha,4,07-04-2020
2,5,Beja,3,07-04-2020
5,1,Belmonte,,07-04-2020
14,5,Benavente,24,07-04-2020
10,5,Bombarral,4,07-04-2020
7,3,Borba,,07-04-2020
17,2,Boticas,,07-04-2020
3,3,Braga,407,07-04-2020
4,2,Bragança,71,07-04-2020
3,4,Cabeceiras de Basto,5,07-04-2020
11,4,Cadaval,3,07-04-2020
10,6,Caldas da Rainha,,07-04-2020
31,1,Calheta (Madeira),,07-04-2020
45,1,Calheta (São Jorge),4,07-04-2020
16,2,Caminha,8,07-04-2020
12,4,Campo Maior,,07-04-2020
6,2,Cantanhede,22,07-04-2020
4,3,Carrazeda de Ansiães,4,07-04-2020
18,2,Carregal do Sal,3,07-04-2020
14,6,Cartaxo,15,07-04-2020
11,5,Cascais,203,07-04-2020
10,7,Castanheira de Pêra,,07-04-2020
5,2,Castelo Branco,,07-04-2020
1,6,Castelo de Paiva,5,07-04-2020
12,5,Castelo de Vide,,07-04-2020
18,3,Castro Daire,8,07-04-2020
8,4,Castro Marim,,07-04-2020
2,6,Castro Verde,,07-04-2020
9,3,Celorico da Beira,,07-04-2020
3,5,Celorico de Basto,7,07-04-2020
14,7,Chamusca,,07-04-2020
17,3,Chaves,16,07-04-2020
18,4,Cinfães,4,07-04-2020
6,3,Coimbra,233,07-04-2020
6,4,Condeixa-a-Nova,36,07-04-2020
14,8,Constância,,07-04-2020
14,9,Coruche,10,07-04-2020
49,1,Corvo,,07-04-2020
5,3,Covilhã,,07-04-2020
12,6,Crato,,07-04-2020
2,7,Cuba,,07-04-2020
31,2,Câmara de Lobos,7,07-04-2020
12,7,Elvas,,07-04-2020
14,10,Entroncamento,,07-04-2020
1,7,Espinho,37,07-04-2020
3,6,Esposende,16,07-04-2020
1,8,Estarreja,37,07-04-2020
7,4,Estremoz,,07-04-2020
3,7,Fafe,13,07-04-2020
8,5,Faro,39,07-04-2020
13,3,Felgueiras,108,07-04-2020
2,8,Ferreira do Alentejo,,07-04-2020
14,11,Ferreira do Zêzere,,07-04-2020
6,5,Figueira da Foz,9,07-04-2020
9,4,Figueira de Castelo Rodrigo,,07-04-2020
10,8,Figueiró dos Vinhos,3,07-04-2020
9,5,Fornos de Algodres,,07-04-2020
4,4,Freixo de Espada à Cinta,,07-04-2020
12,8,Fronteira,,07-04-2020
31,3,Funchal,21,07-04-2020
5,4,Fundão,,07-04-2020
12,9,Gavião,,07-04-2020
14,12,Golegã,,07-04-2020
13,4,Gondomar,528,07-04-2020
9,6,Gouveia,,07-04-2020
15,5,Grândola,3,07-04-2020
9,7,Guarda,3,07-04-2020
3,8,Guimarães,147,07-04-2020
6,6,Góis,4,07-04-2020
47,1,Horta,6,07-04-2020
5,5,Idanha-a-Nova,,07-04-2020
8,6,Lagoa (Algarve),3,07-04-2020
42,1,Lagoa (São Miguel),,07-04-2020
8,7,Lagos,3,07-04-2020
48,1,Lajes das Flores,,07-04-2020
46,1,Lajes do Pico,,07-04-2020
18,5,Lamego,10,07-04-2020
10,9,Leiria,25,07-04-2020
11,6,Lisboa,754,07-04-2020
8,8,Loulé,41,07-04-2020
11,7,Loures,134,07-04-2020
11,8,Lourinhã,4,07-04-2020
13,5,Lousada,92,07-04-2020
6,7,Lousã,7,07-04-2020
4,5,Macedo de Cavaleiros,13,07-04-2020
31,4,Machico,,07-04-2020
46,2,Madalena,4,07-04-2020
11,9,Mafra,45,07-04-2020
13,6,Maia,465,07-04-2020
18,6,Mangualde,,07-04-2020
9,8,Manteigas,,07-04-2020
13,7,Marco de Canaveses,30,07-04-2020
10,10,Marinha Grande,11,07-04-2020
12,10,Marvão,,07-04-2020
13,8,Matosinhos,416,07-04-2020
14,13,Mação,,07-04-2020
1,11,Mealhada,10,07-04-2020
9,9,Meda,,07-04-2020
16,3,Melgaço,9,07-04-2020
17,4,Mesão Frio,,07-04-2020
6,8,Mira,,07-04-2020
6,9,Miranda do Corvo,7,07-04-2020
4,6,Miranda do Douro,,07-04-2020
4,7,Mirandela,14,07-04-2020
4,8,Mogadouro,,07-04-2020
18,7,Moimenta da Beira,3,07-04-2020
15,6,Moita,35,07-04-2020
8,9,Monchique,,07-04-2020
17,5,Mondim de Basto,,07-04-2020
12,11,Monforte,,07-04-2020
17,6,Montalegre,,07-04-2020
7,6,Montemor-o-Novo,,07-04-2020
6,10,Montemor-o-Velho,14,07-04-2020
15,7,Montijo,26,07-04-2020
16,4,Monção,7,07-04-2020
7,7,Mora,,07-04-2020
18,8,Mortágua,,07-04-2020
2,10,Moura,,07-04-2020
7,8,Mourão,,07-04-2020
1,12,Murtosa,6,07-04-2020
17,7,Murça,,07-04-2020
2,9,Mértola,,07-04-2020
10,11,Nazaré,,07-04-2020
18,9,Nelas,9,07-04-2020
12,12,Nisa,,07-04-2020
42,2,Nordeste,,07-04-2020
2,11,Odemira,,07-04-2020
11,16,Odivelas,99,07-04-2020
11,10,Oeiras,142,07-04-2020
5,6,Oleiros,,07-04-2020
8,10,Olhão,9,07-04-2020
1,13,Oliveira de Azeméis,92,07-04-2020
18,10,Oliveira de Frades,7,07-04-2020
1,14,Oliveira do Bairro,13,07-04-2020
6,11,Oliveira do Hospital,,07-04-2020
2,12,Ourique,,07-04-2020
14,21,Ourém,19,07-04-2020
1,15,Ovar,247,07-04-2020
15,8,Palmela,11,07-04-2020
6,12,Pampilhosa da Serra,,07-04-2020
13,10,Paredes,110,07-04-2020
16,5,Paredes de Coura,6,07-04-2020
13,9,Paços de Ferreira,112,07-04-2020
10,13,Pedrógão Grande,,07-04-2020
6,13,Penacova,8,07-04-2020
13,11,Penafiel,56,07-04-2020
18,11,Penalva do Castelo,,07-04-2020
5,7,Penamacor,,07-04-2020
18,12,Penedono,,07-04-2020
6,14,Penela,,07-04-2020
10,14,Peniche,7,07-04-2020
17,8,Peso da Régua,9,07-04-2020
9,10,Pinhel,,07-04-2020
10,15,Pombal,34,07-04-2020
42,3,Ponta Delgada,,07-04-2020
31,5,Ponta do Sol,6,07-04-2020
16,6,Ponte da Barca,,07-04-2020
16,7,Ponte de Lima,12,07-04-2020
12,13,Ponte de Sor,,07-04-2020
12,14,Portalegre,,07-04-2020
7,9,Portel,,07-04-2020
8,11,Portimão,25,07-04-2020
13,12,Porto,730,07-04-2020
31,6,Porto Moniz,,07-04-2020
32,1,Porto Santo,5,07-04-2020
10,16,Porto de Mós,,07-04-2020
42,4,Povoação,,07-04-2020
43,2,Praia da Vitória,7,07-04-2020
5,8,Proença-a-Nova,,07-04-2020
3,9,Póvoa de Lanhoso,23,07-04-2020
13,13,Póvoa de Varzim,33,07-04-2020
7,10,Redondo,,07-04-2020
7,11,Reguengos de Monsaraz,8,07-04-2020
18,13,Resende,52,07-04-2020
31,7,Ribeira Brava,,07-04-2020
42,5,Ribeira Grande,,07-04-2020
17,9,Ribeira de Pena,,07-04-2020
14,14,Rio Maior,8,07-04-2020
17,10,Sabrosa,,07-04-2020
9,11,Sabugal,,07-04-2020
14,15,Salvaterra de Magos,5,07-04-2020
18,14,Santa Comba Dão,,07-04-2020
31,8,Santa Cruz,4,07-04-2020
44,1,Santa Cruz da Graciosa,,07-04-2020
48,2,Santa Cruz das Flores,,07-04-2020
1,9,Santa Maria da Feira,231,07-04-2020
17,11,Santa Marta de Penaguião,,07-04-2020
31,9,Santana,,07-04-2020
14,16,Santarém,42,07-04-2020
15,9,Santiago do Cacém,7,07-04-2020
13,14,Santo Tirso,93,07-04-2020
14,17,Sardoal,,07-04-2020
9,12,Seia,,07-04-2020
15,10,Seixal,109,07-04-2020
18,18,Sernancelhe,,07-04-2020
2,13,Serpa,6,07-04-2020
5,9,Sertã,,07-04-2020
15,11,Sesimbra,13,07-04-2020
15,12,Setúbal,40,07-04-2020
1,17,Sever do Vouga,5,07-04-2020
8,13,Silves,11,07-04-2020
15,13,Sines,4,07-04-2020
11,11,Sintra,299,07-04-2020
11,12,Sobral de Monte Agraço,,07-04-2020
6,15,Soure,8,07-04-2020
12,15,Sousel,,07-04-2020
18,17,Sátão,,07-04-2020
8,12,São Brás de Alportel,,07-04-2020
1,16,São João da Madeira,35,07-04-2020
18,15,São João da Pesqueira,,07-04-2020
18,16,São Pedro do Sul,6,07-04-2020
46,3,São Roque do Pico,3,07-04-2020
31,10,São Vicente,,07-04-2020
18,19,Tabuaço,,07-04-2020
18,20,Tarouca,,07-04-2020
8,14,Tavira,24,07-04-2020
3,10,Terras de Bouro,4,07-04-2020
14,18,Tomar,6,07-04-2020
18,21,Tondela,,07-04-2020
4,9,Torre de Moncorvo,18,07-04-2020
14,19,Torres Novas,7,07-04-2020
11,13,Torres Vedras,26,07-04-2020
9,13,Trancoso,,07-04-2020
13,18,Trofa,57,07-04-2020
6,16,Tábua,,07-04-2020
1,18,Vagos,,07-04-2020
1,19,Vale de Cambra,39,07-04-2020
16,8,Valença,4,07-04-2020
13,15,Valongo,387,07-04-2020
17,12,Valpaços,4,07-04-2020
45,2,Velas,5,07-04-2020
7,12,Vendas Novas,,07-04-2020
7,13,Viana do Alentejo,,07-04-2020
16,9,Viana do Castelo,75,07-04-2020
2,14,Vidigueira,,07-04-2020
3,11,Vieira do Minho,9,07-04-2020
4,10,Vila Flor,5,07-04-2020
11,14,Vila Franca de Xira,42,07-04-2020
42,6,Vila Franca do Campo,,07-04-2020
14,20,Vila Nova da Barquinha,,07-04-2020
16,10,Vila Nova de Cerveira,,07-04-2020
3,12,Vila Nova de Famalicão,150,07-04-2020
9,14,Vila Nova de Foz Côa,7,07-04-2020
13,17,Vila Nova de Gaia,551,07-04-2020
18,22,Vila Nova de Paiva,,07-04-2020
6,17,Vila Nova de Poiares,3,07-04-2020
17,13,Vila Pouca de Aguiar,3,07-04-2020
17,14,Vila Real,132,07-04-2020
8,16,Vila Real de Santo António,15,07-04-2020
5,11,Vila Velha de Ródão,,07-04-2020
3,13,Vila Verde,48,07-04-2020
7,14,Vila Viçosa,,07-04-2020
5,10,Vila de Rei,,07-04-2020
8,15,Vila do Bispo,,07-04-2020
13,16,Vila do Conde,49,07-04-2020
41,1,Vila do Porto,,07-04-2020
