Período,n_cons_csp_gripe_alentejo,n_cons_csp_gripe_algarve,n_cons_csp_gripe_centro,n_cons_csp_gripe_lisboa,n_cons_csp_gripe_norte,n_cons_csp_p_alentejo,n_cons_csp_p_algarve,n_cons_csp_p_centro,n_cons_csp_p_lisboa,n_cons_csp_p_norte,n_cons_csp_np_alentejo,n_cons_csp_np_algarve,n_cons_csp_np_centro,n_cons_csp_np_lisboa,n_cons_csp_np_norte,n_cons_csp_gripe_alentejo,n_cons_csp_gripe_algarve,n_cons_csp_gripe_centro,n_cons_csp_gripe_lisboa,n_cons_csp_gripe_norte
2017-10-10,20.0,7.0,40.0,32.0,97.0,4270.0,2554.0,11736.0,20054.0,29264.0,4703.0,2576.0,15687.0,14852.0,33792.0,20.0,7.0,40.0,32.0,97.0
2017-10-11,11.0,8.0,39.0,34.0,38.0,3940.0,2378.0,10787.0,19173.0,16541.0,4287.0,2401.0,13427.0,14059.0,19242.0,11.0,8.0,39.0,34.0,38.0
2017-10-12,12.0,7.0,35.0,47.0,69.0,3972.0,2414.0,10447.0,18553.0,26555.0,4197.0,2169.0,12439.0,13139.0,31883.0,12.0,7.0,35.0,47.0,69.0
2017-10-13,11.0,7.0,25.0,29.0,83.0,2905.0,2002.0,7141.0,14440.0,20751.0,3501.0,2078.0,11085.0,11170.0,24922.0,11.0,7.0,25.0,29.0,83.0
2017-10-14,5.0,5.0,13.0,12.0,18.0,97.0,44.0,119.0,28.0,118.0,828.0,316.0,2273.0,2054.0,2567.0,5.0,5.0,13.0,12.0,18.0
2017-10-15,2.0,2.0,6.0,5.0,20.0,53.0,99.0,0.0,0.0,0.0,817.0,156.0,1959.0,1301.0,2507.0,2.0,2.0,6.0,5.0,20.0
2017-10-16,13.0,10.0,24.0,44.0,80.0,4054.0,2458.0,9709.0,20031.0,28754.0,4781.0,2767.0,13753.0,15421.0,35241.0,13.0,10.0,24.0,44.0,80.0
2017-10-17,8.0,2.0,24.0,47.0,68.0,4098.0,2413.0,10996.0,19417.0,28232.0,4286.0,2420.0,13509.0,13871.0,30174.0,8.0,2.0,24.0,47.0,68.0
2017-10-18,12.0,7.0,23.0,22.0,65.0,3977.0,2328.0,9999.0,18178.0,27337.0,4050.0,2379.0,12719.0,12899.0,29043.0,12.0,7.0,23.0,22.0,65.0
2017-10-19,9.0,8.0,24.0,43.0,67.0,3921.0,2278.0,11068.0,18057.0,26686.0,3575.0,2247.0,12962.0,12598.0,26500.0,9.0,8.0,24.0,43.0,67.0
2017-10-20,5.0,3.0,27.0,39.0,55.0,2963.0,2003.0,7326.0,14808.0,21072.0,3344.0,2068.0,10152.0,11009.0,23415.0,5.0,3.0,27.0,39.0,55.0
2017-10-21,2.0,1.0,9.0,10.0,14.0,99.0,0.0,132.0,27.0,110.0,798.0,299.0,1975.0,1842.0,2380.0,2.0,1.0,9.0,10.0,14.0
2017-10-22,4.0,5.0,12.0,8.0,10.0,48.0,9.0,0.0,0.0,0.0,655.0,230.0,1681.0,1226.0,2179.0,4.0,5.0,12.0,8.0,10.0
2017-10-23,6.0,10.0,49.0,49.0,65.0,4178.0,2407.0,11831.0,20980.0,29950.0,4713.0,2765.0,16005.0,15521.0,35006.0,6.0,10.0,49.0,49.0,65.0
2017-10-24,7.0,11.0,34.0,43.0,69.0,4294.0,2438.0,11915.0,20069.0,29112.0,4345.0,2527.0,14199.0,13544.0,30844.0,7.0,11.0,34.0,43.0,69.0
2017-10-25,10.0,9.0,36.0,23.0,57.0,3519.0,1672.0,11265.0,12046.0,27630.0,3907.0,1745.0,13335.0,8870.0,28010.0,10.0,9.0,36.0,23.0,57.0
2017-10-26,9.0,9.0,33.0,43.0,79.0,3940.0,2508.0,11028.0,19644.0,26824.0,3938.0,2234.0,12487.0,14049.0,26876.0,9.0,9.0,33.0,43.0,79.0
2017-10-27,6.0,2.0,16.0,15.0,37.0,2098.0,800.0,5333.0,8183.0,15794.0,2401.0,1155.0,7808.0,6044.0,15727.0,6.0,2.0,16.0,15.0,37.0
2017-10-28,4.0,0.0,21.0,18.0,30.0,83.0,45.0,161.0,30.0,109.0,751.0,327.0,2054.0,2206.0,2630.0,4.0,0.0,21.0,18.0,30.0
2017-10-29,5.0,0.0,7.0,8.0,31.0,47.0,2.0,0.0,0.0,0.0,747.0,271.0,1758.0,1328.0,2386.0,5.0,0.0,7.0,8.0,31.0
2017-10-30,3.0,7.0,35.0,27.0,66.0,3842.0,2351.0,11007.0,19096.0,28198.0,4574.0,2855.0,15150.0,15393.0,34246.0,3.0,7.0,35.0,27.0,66.0
2017-10-31,4.0,5.0,32.0,33.0,44.0,3800.0,2380.0,10477.0,18465.0,26365.0,4114.0,2347.0,12348.0,13016.0,27076.0,4.0,5.0,32.0,33.0,44.0
2017-11-01,2.0,1.0,10.0,14.0,21.0,32.0,1.0,11.0,0.0,0.0,753.0,225.0,1713.0,1090.0,2166.0,2.0,1.0,10.0,14.0,21.0
2017-11-02,18.0,4.0,35.0,43.0,65.0,3371.0,1863.0,9125.0,15820.0,23028.0,4042.0,2282.0,12202.0,12737.0,27614.0,18.0,4.0,35.0,43.0,65.0
2017-11-03,13.0,4.0,18.0,37.0,59.0,2807.0,1695.0,6804.0,13264.0,18300.0,3416.0,1944.0,10461.0,10751.0,23262.0,13.0,4.0,18.0,37.0,59.0
2017-11-04,6.0,3.0,11.0,21.0,10.0,88.0,26.0,129.0,33.0,94.0,719.0,254.0,1857.0,1867.0,2597.0,6.0,3.0,11.0,21.0,10.0
2017-11-05,3.0,2.0,9.0,18.0,21.0,38.0,68.0,0.0,0.0,0.0,727.0,184.0,1702.0,1268.0,2269.0,3.0,2.0,9.0,18.0,21.0
2017-11-06,15.0,7.0,47.0,45.0,75.0,3993.0,2422.0,11755.0,19556.0,28201.0,4784.0,2784.0,16347.0,15908.0,36221.0,15.0,7.0,47.0,45.0,75.0
2017-11-07,11.0,9.0,44.0,51.0,91.0,4267.0,2454.0,12001.0,19391.0,28864.0,4452.0,2641.0,14179.0,14228.0,31982.0,11.0,9.0,44.0,51.0,91.0
2017-11-08,10.0,5.0,32.0,26.0,45.0,3234.0,1448.0,7187.0,9883.0,15037.0,3624.0,1579.0,9458.0,7708.0,16864.0,10.0,5.0,32.0,26.0,45.0
2017-11-09,15.0,9.0,40.0,58.0,89.0,3944.0,2387.0,10990.0,19067.0,27360.0,4196.0,2541.0,14576.0,14491.0,31908.0,15.0,9.0,40.0,58.0,89.0
2017-11-10,14.0,5.0,51.0,42.0,84.0,3112.0,1999.0,6506.0,15333.0,20076.0,3477.0,2287.0,10062.0,11939.0,23769.0,14.0,5.0,51.0,42.0,84.0
2017-11-11,4.0,2.0,10.0,18.0,27.0,53.0,3.0,108.0,14.0,113.0,789.0,306.0,2084.0,1956.0,2471.0,4.0,2.0,10.0,18.0,27.0
2017-11-12,8.0,0.0,10.0,13.0,25.0,73.0,29.0,0.0,1.0,0.0,696.0,239.0,1911.0,1340.0,2311.0,8.0,0.0,10.0,13.0,25.0
2017-11-13,23.0,16.0,50.0,65.0,108.0,4204.0,2473.0,11882.0,21019.0,29772.0,4756.0,2733.0,16089.0,16526.0,35488.0,23.0,16.0,50.0,65.0,108.0
2017-11-14,9.0,14.0,31.0,65.0,109.0,4221.0,2525.0,11967.0,18687.0,28963.0,4282.0,2637.0,13799.0,14187.0,31175.0,9.0,14.0,31.0,65.0,109.0
2017-11-15,11.0,6.0,34.0,57.0,86.0,4122.0,2084.0,10864.0,19734.0,27096.0,3957.0,2192.0,13040.0,13549.0,27833.0,11.0,6.0,34.0,57.0,86.0
2017-11-16,12.0,4.0,42.0,70.0,88.0,3967.0,2506.0,11181.0,18611.0,25484.0,3839.0,2351.0,12797.0,12544.0,26030.0,12.0,4.0,42.0,70.0,88.0
2017-11-17,8.0,9.0,33.0,52.0,88.0,2912.0,2063.0,7992.0,15004.0,20723.0,3216.0,2150.0,10900.0,11098.0,23055.0,8.0,9.0,33.0,52.0,88.0
2017-11-18,9.0,1.0,16.0,21.0,42.0,70.0,15.0,131.0,37.0,133.0,751.0,325.0,1899.0,2058.0,2558.0,9.0,1.0,16.0,21.0,42.0
2017-11-19,6.0,2.0,6.0,11.0,20.0,56.0,76.0,17.0,0.0,0.0,643.0,161.0,1848.0,1467.0,2431.0,6.0,2.0,6.0,11.0,20.0
2017-11-20,14.0,19.0,60.0,80.0,124.0,3999.0,2431.0,12048.0,20416.0,30071.0,4538.0,2760.0,15663.0,15452.0,34556.0,14.0,19.0,60.0,80.0,124.0
2017-11-21,19.0,18.0,60.0,80.0,125.0,4206.0,2598.0,11771.0,19924.0,29143.0,4493.0,2660.0,13599.0,13697.0,29753.0,19.0,18.0,60.0,80.0,125.0
2017-11-22,19.0,12.0,49.0,62.0,115.0,3656.0,2214.0,10714.0,17451.0,26899.0,4030.0,2373.0,12575.0,12084.0,26767.0,19.0,12.0,49.0,62.0,115.0
2017-11-23,16.0,14.0,51.0,59.0,126.0,3923.0,2387.0,10883.0,16798.0,26838.0,3913.0,2306.0,12297.0,11481.0,25979.0,16.0,14.0,51.0,59.0,126.0
2017-11-24,11.0,7.0,39.0,41.0,96.0,2358.0,1366.0,6289.0,10617.0,18326.0,3006.0,1565.0,8657.0,7401.0,18796.0,11.0,7.0,39.0,41.0,96.0
2017-11-25,4.0,5.0,27.0,19.0,35.0,78.0,71.0,115.0,26.0,106.0,827.0,282.0,2055.0,2251.0,2848.0,4.0,5.0,27.0,19.0,35.0
2017-11-26,5.0,3.0,17.0,8.0,42.0,34.0,0.0,0.0,0.0,0.0,707.0,264.0,1858.0,1421.0,2502.0,5.0,3.0,17.0,8.0,42.0
2017-11-27,16.0,19.0,57.0,90.0,142.0,4139.0,2626.0,11505.0,21109.0,29655.0,4768.0,2818.0,15101.0,16773.0,34530.0,16.0,19.0,57.0,90.0,142.0
2017-11-28,14.0,8.0,45.0,85.0,134.0,4273.0,2680.0,10860.0,20114.0,28874.0,4168.0,2717.0,12868.0,13921.0,29879.0,14.0,8.0,45.0,85.0,134.0
2017-11-29,20.0,11.0,27.0,69.0,110.0,4179.0,2082.0,10557.0,19416.0,26931.0,4251.0,2268.0,12984.0,13051.0,26547.0,20.0,11.0,27.0,69.0,110.0
2017-11-30,10.0,11.0,41.0,76.0,135.0,3779.0,2028.0,10167.0,18564.0,25327.0,3716.0,2098.0,12031.0,12062.0,24432.0,10.0,11.0,41.0,76.0,135.0
2017-12-01,6.0,3.0,20.0,17.0,31.0,48.0,32.0,0.0,0.0,0.0,798.0,281.0,1661.0,1097.0,2288.0,6.0,3.0,20.0,17.0,31.0
2017-12-02,9.0,1.0,18.0,36.0,61.0,40.0,6.0,123.0,34.0,109.0,819.0,318.0,1940.0,2069.0,2770.0,9.0,1.0,18.0,36.0,61.0
2017-12-03,1.0,1.0,39.0,28.0,66.0,35.0,72.0,0.0,0.0,0.0,674.0,197.0,1776.0,1350.0,2494.0,1.0,1.0,39.0,28.0,66.0
2017-12-04,25.0,12.0,81.0,116.0,191.0,3682.0,2261.0,10031.0,19067.0,26157.0,4527.0,2919.0,14827.0,15785.0,34923.0,25.0,12.0,81.0,116.0,191.0
2017-12-05,16.0,16.0,76.0,109.0,219.0,4022.0,2338.0,9783.0,18861.0,25613.0,4526.0,2647.0,13156.0,13743.0,29801.0,16.0,16.0,76.0,109.0,219.0
2017-12-06,23.0,10.0,68.0,119.0,215.0,3638.0,2065.0,8801.0,17288.0,23268.0,3943.0,2324.0,12231.0,12905.0,26313.0,23.0,10.0,68.0,119.0,215.0
2017-12-07,4.0,19.0,59.0,102.0,185.0,3256.0,1918.0,9031.0,16771.0,22534.0,3555.0,2004.0,11448.0,11855.0,24230.0,4.0,19.0,59.0,102.0,185.0
2017-12-08,20.0,4.0,38.0,28.0,98.0,28.0,1.0,0.0,0.0,0.0,743.0,242.0,1791.0,1272.0,2576.0,20.0,4.0,38.0,28.0,98.0
2017-12-09,17.0,4.0,27.0,42.0,71.0,65.0,29.0,108.0,35.0,118.0,866.0,315.0,2103.0,2268.0,2939.0,17.0,4.0,27.0,42.0,71.0
2017-12-10,13.0,2.0,26.0,43.0,63.0,28.0,44.0,0.0,0.0,0.0,752.0,243.0,1726.0,1345.0,2416.0,13.0,2.0,26.0,43.0,63.0
2017-12-11,22.0,13.0,76.0,144.0,309.0,3783.0,2226.0,10151.0,19779.0,27545.0,4748.0,2511.0,14961.0,15384.0,34216.0,22.0,13.0,76.0,144.0,309.0
2017-12-12,28.0,7.0,85.0,132.0,298.0,4124.0,2390.0,11293.0,19859.0,26917.0,4785.0,2574.0,14470.0,14700.0,32184.0,28.0,7.0,85.0,132.0,298.0
2017-12-13,23.0,7.0,93.0,140.0,266.0,3869.0,2209.0,10485.0,19311.0,26414.0,4504.0,2348.0,13446.0,13483.0,29320.0,23.0,7.0,93.0,140.0,266.0
2017-12-14,27.0,26.0,90.0,135.0,318.0,3600.0,1926.0,10996.0,18887.0,25690.0,3996.0,2108.0,12739.0,12691.0,26598.0,27.0,26.0,90.0,135.0,318.0
2017-12-15,45.0,16.0,59.0,114.0,252.0,3053.0,1930.0,7540.0,14891.0,20171.0,3398.0,1943.0,10684.0,10928.0,22972.0,45.0,16.0,59.0,114.0,252.0
2017-12-16,26.0,0.0,28.0,61.0,111.0,96.0,35.0,135.0,57.0,117.0,805.0,326.0,1953.0,2185.0,2823.0,26.0,0.0,28.0,61.0,111.0
2017-12-17,12.0,6.0,30.0,49.0,164.0,65.0,22.0,0.0,0.0,0.0,699.0,261.0,1859.0,1477.0,2887.0,12.0,6.0,30.0,49.0,164.0
2017-12-18,35.0,27.0,106.0,161.0,406.0,3772.0,2280.0,10694.0,20014.0,27290.0,4626.0,2567.0,14583.0,15229.0,32480.0,35.0,27.0,106.0,161.0,406.0
2017-12-19,44.0,26.0,93.0,151.0,405.0,3835.0,2365.0,10809.0,18956.0,26419.0,4201.0,2299.0,13063.0,13043.0,28632.0,44.0,26.0,93.0,151.0,405.0
2017-12-20,43.0,16.0,113.0,151.0,386.0,3611.0,1852.0,9303.0,17347.0,23882.0,3913.0,1868.0,11738.0,11983.0,25883.0,43.0,16.0,113.0,151.0,386.0
2017-12-21,45.0,37.0,99.0,170.0,428.0,3179.0,2048.0,9015.0,16245.0,23013.0,3398.0,2074.0,11054.0,11241.0,23051.0,45.0,37.0,99.0,170.0,428.0
2017-12-22,32.0,20.0,91.0,131.0,369.0,2278.0,1518.0,6034.0,12224.0,17604.0,2747.0,1746.0,9092.0,8965.0,19265.0,32.0,20.0,91.0,131.0,369.0
2017-12-23,26.0,11.0,62.0,98.0,195.0,45.0,98.0,91.0,30.0,119.0,911.0,278.0,2359.0,2281.0,3373.0,26.0,11.0,62.0,98.0,195.0
2017-12-24,33.0,7.0,38.0,56.0,153.0,44.0,47.0,0.0,0.0,0.0,757.0,174.0,1755.0,1194.0,2434.0,33.0,7.0,38.0,56.0,153.0
2017-12-25,22.0,13.0,63.0,28.0,139.0,32.0,21.0,2.0,0.0,0.0,736.0,125.0,1574.0,840.0,2255.0,22.0,13.0,63.0,28.0,139.0
2017-12-26,49.0,27.0,101.0,43.0,316.0,160.0,56.0,254.0,101.0,761.0,1443.0,407.0,2945.0,1580.0,4866.0,49.0,27.0,101.0,43.0,316.0
2017-12-27,108.0,40.0,196.0,286.0,632.0,2650.0,1553.0,7703.0,14532.0,20703.0,4693.0,2261.0,13901.0,14338.0,32357.0,108.0,40.0,196.0,286.0,632.0
2017-12-28,51.0,39.0,198.0,245.0,673.0,2805.0,1669.0,7645.0,14128.0,20008.0,3810.0,2064.0,11773.0,12402.0,26845.0,51.0,39.0,198.0,245.0,673.0
2017-12-29,70.0,41.0,201.0,261.0,680.0,2061.0,1219.0,5529.0,10887.0,15480.0,3397.0,1586.0,9799.0,9856.0,22768.0,70.0,41.0,201.0,261.0,680.0
2017-12-30,70.0,12.0,124.0,160.0,297.0,81.0,0.0,113.0,16.0,119.0,1177.0,464.0,2921.0,2663.0,4248.0,70.0,12.0,124.0,160.0,297.0
2017-12-31,66.0,23.0,101.0,75.0,186.0,34.0,83.0,0.0,0.0,0.0,884.0,255.0,2016.0,1392.0,2968.0,66.0,23.0,101.0,75.0,186.0
2018-01-01,18.0,1.0,84.0,32.0,171.0,30.0,0.0,0.0,0.0,0.0,649.0,156.0,1906.0,900.0,2689.0,18.0,1.0,84.0,32.0,171.0
2018-01-02,96.0,50.0,297.0,430.0,871.0,2833.0,1645.0,9201.0,15690.0,23761.0,4726.0,2219.0,15573.0,15508.0,35584.0,96.0,50.0,297.0,430.0,871.0
2018-01-03,94.0,63.0,251.0,438.0,816.0,3470.0,1990.0,10689.0,18726.0,25491.0,5288.0,2471.0,15705.0,15720.0,35376.0,94.0,63.0,251.0,438.0,816.0
2018-01-04,109.0,55.0,278.0,438.0,851.0,3767.0,2075.0,11086.0,18854.0,25703.0,4781.0,2514.0,14977.0,15095.0,31832.0,109.0,55.0,278.0,438.0,851.0
2018-01-05,83.0,55.0,251.0,375.0,711.0,3001.0,1927.0,8191.0,15360.0,20259.0,3886.0,2090.0,12475.0,12474.0,27086.0,83.0,55.0,251.0,375.0,711.0
2018-01-06,49.0,35.0,149.0,179.0,332.0,69.0,13.0,90.0,23.0,101.0,966.0,420.0,2623.0,2858.0,3700.0,49.0,35.0,149.0,179.0,332.0
2018-01-07,55.0,27.0,110.0,140.0,253.0,50.0,24.0,17.0,1.0,0.0,941.0,296.0,2261.0,1944.0,3233.0,55.0,27.0,110.0,140.0,253.0
2018-01-08,113.0,60.0,396.0,595.0,1017.0,4044.0,2292.0,12129.0,21417.0,29450.0,5601.0,2562.0,17114.0,17416.0,37932.0,113.0,60.0,396.0,595.0,1017.0
2018-01-09,98.0,58.0,297.0,491.0,817.0,4185.0,2422.0,11628.0,19847.0,27843.0,4969.0,2549.0,14110.0,14215.0,30608.0,98.0,58.0,297.0,491.0,817.0
2018-01-10,90.0,58.0,278.0,444.0,712.0,3717.0,2211.0,11289.0,19555.0,26485.0,4854.0,2388.0,14237.0,14388.0,29545.0,90.0,58.0,278.0,444.0,712.0
2018-01-11,82.0,71.0,336.0,433.0,692.0,3766.0,2537.0,11086.0,18121.0,25860.0,4301.0,2591.0,13596.0,13566.0,28680.0,82.0,71.0,336.0,433.0,692.0
2018-01-12,87.0,47.0,270.0,378.0,600.0,2765.0,1985.0,7652.0,15588.0,21480.0,3712.0,2276.0,11656.0,12497.0,25804.0,87.0,47.0,270.0,378.0,600.0
2018-01-13,50.0,20.0,167.0,152.0,211.0,50.0,1.0,113.0,10.0,99.0,991.0,408.0,2585.0,2724.0,3317.0,50.0,20.0,167.0,152.0,211.0
2018-01-14,49.0,23.0,128.0,86.0,195.0,31.0,31.0,0.0,0.0,0.0,919.0,319.0,2479.0,1904.0,3201.0,49.0,23.0,128.0,86.0,195.0
2018-01-15,110.0,67.0,424.0,570.0,866.0,4166.0,2504.0,12291.0,21633.0,30320.0,5220.0,2957.0,17020.0,17421.0,36146.0,110.0,67.0,424.0,570.0,866.0
2018-01-16,117.0,56.0,353.0,493.0,664.0,4250.0,2634.0,11964.0,21034.0,29590.0,5051.0,2688.0,14669.0,15096.0,31320.0,117.0,56.0,353.0,493.0,664.0
2018-01-17,113.0,48.0,291.0,452.0,565.0,3618.0,2065.0,10253.0,17962.0,25068.0,4676.0,2408.0,13388.0,13495.0,27358.0,113.0,48.0,291.0,452.0,565.0
2018-01-18,84.0,51.0,318.0,410.0,542.0,3430.0,2274.0,9446.0,17387.0,23126.0,4359.0,2506.0,11886.0,12854.0,24405.0,84.0,51.0,318.0,410.0,542.0
2018-01-19,80.0,42.0,270.0,383.0,483.0,3071.0,1913.0,7206.0,14385.0,18577.0,3665.0,2094.0,10877.0,11768.0,22430.0,80.0,42.0,270.0,383.0,483.0
2018-01-20,45.0,17.0,150.0,144.0,178.0,66.0,141.0,110.0,24.0,82.0,981.0,273.0,2689.0,2858.0,3435.0,45.0,17.0,150.0,144.0,178.0
2018-01-21,38.0,32.0,175.0,105.0,166.0,42.0,128.0,0.0,0.0,0.0,917.0,276.0,2595.0,1995.0,3315.0,38.0,32.0,175.0,105.0,166.0
2018-01-22,96.0,68.0,431.0,595.0,674.0,3991.0,2493.0,12286.0,22097.0,30813.0,5339.0,2780.0,17204.0,17805.0,37239.0,96.0,68.0,431.0,595.0,674.0
2018-01-23,78.0,68.0,301.0,470.0,564.0,4103.0,2602.0,11869.0,20871.0,29665.0,4677.0,2811.0,14694.0,15402.0,31913.0,78.0,68.0,301.0,470.0,564.0
2018-01-24,62.0,53.0,320.0,450.0,522.0,3475.0,2325.0,11116.0,19168.0,27418.0,4166.0,2445.0,14158.0,13936.0,28318.0,62.0,53.0,320.0,450.0,522.0
2018-01-25,58.0,37.0,301.0,387.0,493.0,3643.0,2181.0,10964.0,18455.0,27240.0,4004.0,2209.0,13187.0,12647.0,26221.0,58.0,37.0,301.0,387.0,493.0
2018-01-26,77.0,49.0,259.0,388.0,412.0,3125.0,1837.0,7813.0,15348.0,21367.0,4025.0,2100.0,11702.0,12419.0,23289.0,77.0,49.0,259.0,388.0,412.0
2018-01-27,41.0,16.0,116.0,156.0,162.0,63.0,50.0,100.0,39.0,102.0,958.0,384.0,2704.0,2726.0,3477.0,41.0,16.0,116.0,156.0,162.0
2018-01-28,31.0,7.0,190.0,145.0,151.0,37.0,94.0,0.0,0.0,0.0,848.0,260.0,2600.0,1898.0,3189.0,31.0,7.0,190.0,145.0,151.0
2018-01-29,99.0,57.0,374.0,501.0,617.0,3809.0,2553.0,11647.0,20755.0,29884.0,5185.0,2773.0,16191.0,16315.0,34583.0,99.0,57.0,374.0,501.0,617.0
2018-01-30,96.0,70.0,303.0,414.0,476.0,4172.0,2672.0,11527.0,20522.0,28707.0,4635.0,2649.0,14079.0,14702.0,29462.0,96.0,70.0,303.0,414.0,476.0
2018-01-31,82.0,58.0,299.0,410.0,449.0,3734.0,2266.0,10758.0,19837.0,27329.0,4577.0,2409.0,13465.0,13866.0,27760.0,82.0,58.0,299.0,410.0,449.0
2018-02-01,73.0,43.0,312.0,383.0,410.0,3355.0,2342.0,10504.0,18625.0,25650.0,3941.0,2344.0,12780.0,13274.0,25546.0,73.0,43.0,312.0,383.0,410.0
2018-02-02,68.0,35.0,261.0,319.0,367.0,2843.0,1810.0,7908.0,15022.0,20385.0,3481.0,2112.0,11323.0,12033.0,23087.0,68.0,35.0,261.0,319.0,367.0
2018-02-03,34.0,21.0,127.0,152.0,140.0,81.0,57.0,89.0,14.0,106.0,902.0,354.0,2584.0,2809.0,3242.0,34.0,21.0,127.0,152.0,140.0
2018-02-04,47.0,20.0,121.0,121.0,143.0,73.0,4.0,0.0,0.0,0.0,1001.0,358.0,2519.0,1933.0,2946.0,47.0,20.0,121.0,121.0,143.0
2018-02-05,110.0,48.0,337.0,429.0,542.0,4058.0,2551.0,11918.0,21437.0,29570.0,5526.0,2715.0,16354.0,16387.0,33718.0,110.0,48.0,337.0,429.0,542.0
2018-02-06,89.0,57.0,278.0,366.0,449.0,4333.0,2769.0,11563.0,20716.0,28793.0,4853.0,2577.0,13602.0,14141.0,29015.0,89.0,57.0,278.0,366.0,449.0
2018-02-07,84.0,43.0,272.0,326.0,403.0,4008.0,2309.0,11029.0,19507.0,26430.0,4586.0,2297.0,13110.0,12955.0,26879.0,84.0,43.0,272.0,326.0,403.0
2018-02-08,71.0,51.0,277.0,318.0,389.0,3945.0,2477.0,11185.0,19011.0,27019.0,3936.0,2282.0,12616.0,12371.0,25900.0,71.0,51.0,277.0,318.0,389.0
2018-02-09,64.0,40.0,212.0,252.0,357.0,2983.0,2093.0,7821.0,15196.0,21309.0,3339.0,1926.0,11146.0,11188.0,23048.0,64.0,40.0,212.0,252.0,357.0
2018-02-10,55.0,20.0,103.0,143.0,165.0,60.0,48.0,90.0,21.0,104.0,989.0,391.0,2617.0,2612.0,3368.0,55.0,20.0,103.0,143.0,165.0
2018-02-11,51.0,11.0,90.0,100.0,120.0,35.0,42.0,0.0,0.0,0.0,877.0,317.0,2290.0,1705.0,2844.0,51.0,11.0,90.0,100.0,120.0
2018-02-12,83.0,41.0,215.0,361.0,392.0,3294.0,2142.0,10202.0,17846.0,25597.0,4471.0,2332.0,14073.0,13584.0,30406.0,83.0,41.0,215.0,361.0,392.0
2018-02-13,68.0,17.0,77.0,39.0,125.0,61.0,4.0,37.0,0.0,155.0,1154.0,346.0,1795.0,983.0,2736.0,68.0,17.0,77.0,39.0,125.0
2018-02-14,82.0,49.0,276.0,331.0,402.0,3734.0,2303.0,10636.0,19870.0,27281.0,5078.0,2545.0,14810.0,15001.0,29470.0,82.0,49.0,276.0,331.0,402.0
2018-02-15,92.0,46.0,283.0,336.0,413.0,4149.0,2352.0,11337.0,20080.0,27925.0,4683.0,2424.0,14155.0,14035.0,27871.0,92.0,46.0,283.0,336.0,413.0
2018-02-16,62.0,47.0,259.0,245.0,371.0,3169.0,2079.0,8172.0,16270.0,21978.0,3913.0,2020.0,12166.0,12471.0,25410.0,62.0,47.0,259.0,245.0,371.0
2018-02-17,33.0,12.0,116.0,124.0,121.0,59.0,76.0,116.0,26.0,92.0,1058.0,352.0,2574.0,2788.0,3327.0,33.0,12.0,116.0,124.0,121.0
2018-02-18,45.0,29.0,105.0,108.0,83.0,19.0,69.0,0.0,0.0,0.0,1041.0,292.0,2379.0,1771.0,2902.0,45.0,29.0,105.0,108.0,83.0
2018-02-19,99.0,53.0,300.0,407.0,381.0,4217.0,2807.0,12312.0,22065.0,30761.0,5634.0,2803.0,16558.0,16802.0,35914.0,99.0,53.0,300.0,407.0,381.0
2018-02-20,63.0,35.0,216.0,227.0,312.0,4491.0,2709.0,12138.0,20679.0,29867.0,5141.0,2527.0,14620.0,13926.0,29971.0,63.0,35.0,216.0,227.0,312.0
2018-02-21,73.0,29.0,198.0,248.0,302.0,3988.0,2510.0,10726.0,19945.0,26805.0,4503.0,2231.0,13298.0,13663.0,27507.0,73.0,29.0,198.0,248.0,302.0
2018-02-22,70.0,29.0,159.0,217.0,288.0,3842.0,2432.0,10343.0,18798.0,26494.0,4138.0,2351.0,12012.0,12293.0,25665.0,70.0,29.0,159.0,217.0,288.0
2018-02-23,49.0,28.0,165.0,183.0,214.0,2923.0,2169.0,7110.0,15037.0,19796.0,3469.0,2024.0,10069.0,11096.0,22221.0,49.0,28.0,165.0,183.0,214.0
2018-02-24,22.0,2.0,87.0,136.0,150.0,49.0,82.0,110.0,29.0,120.0,988.0,285.0,2390.0,2500.0,3189.0,22.0,2.0,87.0,136.0,150.0
2018-02-25,27.0,5.0,78.0,78.0,106.0,52.0,37.0,0.0,0.0,0.0,841.0,313.0,2075.0,1784.0,2982.0,27.0,5.0,78.0,78.0,106.0
2018-02-26,65.0,38.0,215.0,253.0,318.0,3992.0,2729.0,12282.0,21592.0,30265.0,5145.0,2514.0,15961.0,15706.0,33947.0,65.0,38.0,215.0,253.0,318.0
2018-02-27,74.0,21.0,174.0,212.0,280.0,4251.0,2792.0,11923.0,21195.0,29046.0,4716.0,2459.0,13903.0,13564.0,26640.0,74.0,21.0,174.0,212.0,280.0
2018-02-28,49.0,19.0,149.0,205.0,265.0,3905.0,2473.0,10243.0,19025.0,24518.0,4417.0,2219.0,11966.0,12501.0,23952.0,49.0,19.0,149.0,205.0,265.0
2018-03-01,53.0,36.0,152.0,202.0,288.0,3472.0,1715.0,9722.0,16519.0,23709.0,3793.0,1792.0,11677.0,11245.0,23360.0,53.0,36.0,152.0,202.0,288.0
2018-03-02,50.0,20.0,147.0,151.0,260.0,2738.0,1391.0,7378.0,14131.0,18592.0,3294.0,1730.0,10797.0,10413.0,21295.0,50.0,20.0,147.0,151.0,260.0
