data,rt_nacional,rt_95_inferior_nacional,rt_95_superior_nacional,rt_continente,rt_95_inferior_continente,rt_95_superior_continente,rt_arsnorte,rt_95_inferior_arsnorte,rt_95_superior_arsnorte,rt_arscentro,rt_95_inferior_arscentro,rt_95_superior_arscentro,rt_arslvt,rt_95_inferior_arslvt,rt_95_superior_arslvt,rt_arsalentejo,rt_95_inferior_arsalentejo,rt_95_superior_arsalentejo,rt_arsalgarve,rt_95_inferior_arsalgarve,rt_95_superior_arsalgarve,rt_açores,rt_95_inferior_açores,rt_95_superior_açores,rt_madeira,rt_95_inferior_madeira,rt_95_superior_madeira
2020-08-04,0.981412587392497,0.929234535731181,1.03402036102406,0.979687648215008,0.927750339008217,1.03125756593005,1.05773729917474,0.944284228492529,1.17285743552549,1.09576119969874,0.863973546501508,1.35403016809419,0.949178433177401,0.886039429959613,1.01396283193568,0.90617102546388,0.624843859205752,1.23208044490845,0.997008709261922,0.730381777038908,1.29921987393719,0.971149970214423,0.496301887698678,1.63047925290224,1.31740824166152,0.774771461063611,2.00080901673586
2020-08-05,1.01444253242507,0.962566632020242,1.06725787401182,1.01241277734348,0.960357737821846,1.06614020373561,1.1320856159517,1.01861890956244,1.2511700967041,1.01022359206466,0.792090424051658,1.26277871374463,0.978889041292821,0.91398781227159,1.04345811398791,0.872386457621094,0.590357223636912,1.19195612176731,0.982684317342902,0.724909338316122,1.26962728216065,1.08508246571821,0.569828329279325,1.78851068141793,1.23532826333364,0.734656103853681,1.86832715533002
2020-08-06,1.02466397230607,0.972470691969287,1.0775552124803,1.02379995544229,0.969894722942159,1.08002711881799,1.15425204524156,1.04267097330937,1.2721591360989,1.00579491135529,0.782409476966321,1.25496463961447,0.987039694183924,0.923546275738215,1.05151373663469,0.963121246681523,0.666048553546186,1.30765712998659,0.969803290197977,0.713738479805934,1.26316406660819,1.17044349108465,0.625999172264615,1.89661385725792,1.12268109599453,0.669044187824767,1.72583734420095
2020-08-07,1.04052762750635,0.988269211093729,1.09583987188046,1.03950399164473,0.986953728817763,1.09373808016508,1.16286869614971,1.05343785339616,1.2770231608592,1.00099800906172,0.79094213702261,1.23492638536386,1.00621493701668,0.940770549111398,1.07088527596918,0.932798899593884,0.643187005707975,1.28787327954994,0.96129033988018,0.702471719829491,1.25485969372206,1.21543112192531,0.668458053551824,1.95806288682063,1.12720134451019,0.64970168896162,1.71340451681619
2020-08-08,1.03118303916775,0.97826106269499,1.08431896695699,1.03185920747066,0.980311883424498,1.08507801391834,1.18535560542468,1.07637826628722,1.29901986569592,0.903084187212823,0.694449532412523,1.13917565921824,0.992820282671367,0.930424629288089,1.05852334216901,1.00775136151654,0.701690948632465,1.36392260530007,0.850889016130846,0.613138179228254,1.13828197983322,1.23523542889732,0.688642550162183,1.93520227770484,0.919892384910551,0.502792890964154,1.45472767819417
2020-08-09,1.03856500804757,0.986542962521509,1.09207378945721,1.04124735171495,0.989684479160354,1.09488856876469,1.17741005235736,1.0708782622473,1.28876732737391,0.940953693709108,0.718784312305026,1.1883937908152,1.00134073542775,0.937701022816332,1.06559493106089,1.11945310351493,0.802960349583543,1.48925672241124,0.811142229555335,0.568643138706324,1.08874942289194,1.32984997793207,0.77950339482308,2.0573958375353,0.770951804886547,0.389376534239883,1.29595829595557
2020-08-10,1.02223820373807,0.971215686832373,1.07316808740554,1.02194071026397,0.970470804942559,1.07386858810661,1.16196259488656,1.0548152140816,1.27604257192033,0.991616198057462,0.770549045266926,1.24463621531678,0.957300259158929,0.893645686165253,1.02006773065517,1.32364903656421,0.975287426887102,1.71798226144428,0.917444628359184,0.650935068216062,1.22218243280113,1.22860879394892,0.716950280664659,1.86199011849033,0.936909852403236,0.478520385924242,1.56136780660066
2020-08-11,1.03447115659073,0.984303518264427,1.08827495908178,1.03361943174524,0.982030207926305,1.08638280545751,1.1461331384229,1.04336028538906,1.2536284445541,1.0524328005543,0.820725758397652,1.31175875884396,0.973127870879504,0.911409697469453,1.03751087964327,1.36663258401118,1.03005109010438,1.74825663276774,0.933699685224117,0.660968393077228,1.25793626546388,1.17719277035776,0.685783988473439,1.79763872345699,1.04932409235628,0.548710932385945,1.68095039697869
2020-08-12,1.04772595640103,0.997228194618036,1.10053228753134,1.04634930894313,0.994771758668346,1.09863918714502,1.11879917756961,1.02055259446045,1.22387857413634,1.15516320667937,0.912300377988887,1.42865484407066,0.989506915001363,0.925608505649275,1.05416393135167,1.51520202127233,1.17131837960401,1.91163886132962,0.923374622366797,0.636808606803628,1.24664051280285,1.13948494686676,0.673762856022645,1.73376018367593,1.04849842565587,0.565916144711369,1.67993701366928
2020-08-13,1.03184424319183,0.982930353844334,1.08219386293383,1.03095272963899,0.977593099755089,1.08404123839707,1.11405608815077,1.0185543597962,1.21614875758649,1.15436637939572,0.919064870211312,1.41647539671133,0.971005165257704,0.90661004150809,1.03542225687361,1.26692057958769,0.978714853256284,1.60230548159099,1.07431211103769,0.773585925025079,1.41832625722443,1.12346739774255,0.659132629576544,1.72650555832963,1.12005834496756,0.614324122645863,1.77202882166987
2020-08-14,1.01599513253549,0.964760996619229,1.06686794670798,1.01564554394733,0.966464366782829,1.06862507446129,1.09128936872219,0.996568447493289,1.19113029357315,1.08781912828003,0.865719544756631,1.33748035764182,0.953762240211718,0.890279398987938,1.01749604809738,1.26362464210524,0.983104536810176,1.5936077609258,1.21514147418717,0.900208114113199,1.58780702941694,1.11147787796319,0.646601126249001,1.67697330271425,1.10000286764473,0.601489963911754,1.73997727081728
2020-08-15,1.027197841256,0.976746344101648,1.07837353976255,1.02791620669351,0.977356020213749,1.07904230903526,1.06232562563706,0.969730374511141,1.15750806656378,1.06653950808582,0.851332973052154,1.31341445760329,0.985795594946711,0.921656718056504,1.05319099213382,1.22023637536521,0.957565891653503,1.51471219017045,1.26642137270383,0.954113899103322,1.62137410514965,1.03621589929935,0.600980252763407,1.59217600102499,1.15889016770349,0.657071097635851,1.79852695138591
2020-08-16,1.03536385793634,0.984427445452751,1.08636523897142,1.03591262590236,0.987290721815062,1.08734842797627,1.07826120199489,0.985484378748532,1.17141646993312,1.126013520177,0.896655135543688,1.36891703333378,0.992347179118902,0.929411314499677,1.05861951684474,1.12999516646383,0.879067721347511,1.41246936621802,1.25017348929292,0.945684255164788,1.59370424604795,1.04234325978137,0.590349135329334,1.57979507352553,1.19907999242607,0.697946307749115,1.82697843726792
2020-08-17,1.02848606706227,0.979207241567784,1.07846854576858,1.0297733430997,0.980581594167075,1.0820162723681,1.07628047607502,0.987492078138055,1.16993865405447,1.10058196537712,0.882790930569448,1.33905218138571,0.988772039791731,0.9233323660334,1.05435883036103,1.108013487566,0.862321239617686,1.39133749588521,1.16544116755838,0.894619470189721,1.47566708466733,1.18536019436299,0.706287326265777,1.79834726737565,1.07905201398192,0.596657979164188,1.68033700380314
2020-08-18,1.03824940006885,0.987566806051135,1.08770773948771,1.03745293434875,0.987892916019162,1.08895476948144,1.12804200546257,1.03840016972714,1.22372213749638,1.12377102666365,0.90535456705047,1.35957052579488,0.972539788577698,0.908269335701018,1.04053342902583,1.05850612916629,0.816654233862274,1.33012340938864,1.18161405368938,0.908475743861774,1.49991489722932,1.32362043630686,0.831652022139601,1.93754079112744,1.14626945976313,0.657055511015742,1.75957871895178
2020-08-19,1.0241234046775,0.973529677001543,1.07473495173257,1.01880413957044,0.968724837105137,1.06920280292153,1.1144243452083,1.02414199800918,1.21094159536017,1.06092036246345,0.849333372113175,1.2879552586691,0.959918111546701,0.896017424349122,1.02483605227966,0.964077865784346,0.735627138249645,1.22192442908601,1.16292325458608,0.899023214690619,1.45884569140642,1.50576845135187,0.972377451125548,2.14414638976509,1.11951121619888,0.651652974262445,1.742228771555
2020-08-20,1.06591451390474,1.01632150971929,1.11569727909744,1.0608102500482,1.00942626322766,1.1121618670876,1.10485670418869,1.0170887985251,1.19696587561744,1.13811681963927,0.92175312654,1.37561716453065,1.02943698974327,0.963679560456933,1.09890518811681,1.03671739939125,0.795455950436705,1.30141776072628,1.08554141674573,0.832284773516803,1.36591865184309,1.45553187960139,0.979715915434181,2.03178517676933,1.10237055313772,0.648047029137304,1.67756776967443
2020-08-21,1.07757040153851,1.02852991234329,1.12771322847787,1.07507888327418,1.02503077165677,1.12602035180192,1.14541915394434,1.05464387184729,1.23704524751711,1.16688840261769,0.955878356260139,1.40267423311125,1.0301611060987,0.961975504676844,1.0981710020511,1.03294382329642,0.791666486813946,1.29356068770443,1.05761185190806,0.803479383566258,1.33727156051544,1.3397736914169,0.908891743807941,1.85995372241319,1.08917857462663,0.628773349744197,1.6974766746918
2020-08-22,1.09200125285601,1.04108693375913,1.14422250083528,1.09181151982561,1.04225735014041,1.14330588744722,1.14292419856295,1.05411205377418,1.23331414636136,1.12430756487817,0.91345988770953,1.34616640504038,1.06727692549284,0.999455345218283,1.13713083636067,0.999016760438589,0.765309366455195,1.25070636429516,1.06916702036753,0.822942240150738,1.35703239844201,1.2365590250593,0.826462503113699,1.70780343639617,1.08586944506499,0.616149386092379,1.67797598408914
2020-08-23,1.10250308345883,1.05272603372443,1.15276644648948,1.10457836054049,1.05264555364946,1.15805090490605,1.1460659168356,1.0581076934094,1.23676973100042,1.22025590296386,1.00871307409912,1.44555894476579,1.08099747041331,1.01302990460748,1.15213532622424,0.943574156594192,0.72120326292928,1.19835310522432,1.10673872120532,0.858663335312171,1.39605941007655,1.144732870765,0.756940880302716,1.60761127578072,1.08506143386792,0.61765882326801,1.6652630318966
2020-08-24,1.12830917049136,1.07927205321615,1.1813181452821,1.13066308259,1.08073458597667,1.1818065024651,1.16399944416716,1.07994017403589,1.2539928725759,1.13879218854455,0.935393872339239,1.35787624991052,1.12302481583091,1.0541921008213,1.19288201312143,0.951246676163756,0.723148728500909,1.20606827029576,1.12949533334888,0.878700172990015,1.41572084002764,1.04576829320767,0.690895100277785,1.47088020802612,1.14294059582728,0.657491686695915,1.72861181539619
2020-08-25,1.16251885903228,1.11375077006244,1.21562673811352,1.16793339144113,1.1166594370436,1.21984024178706,1.23085761569502,1.14623152325556,1.31968802110289,1.16315385376503,0.964872229464583,1.37978588541097,1.14446070014393,1.0767359809587,1.21461862781465,1.04116544661062,0.794546566012857,1.31858359229241,1.07776618224546,0.838644002677877,1.3552551654189,0.945085090095157,0.608457222819261,1.36015652214418,1.10855768760403,0.642592834580203,1.68602072227432
2020-08-26,1.16433576376182,1.11458892048256,1.21492021898307,1.17140322566479,1.12080225994696,1.2246586697719,1.22681589680648,1.14223450834869,1.31627776001136,1.16205689349529,0.966084070663517,1.37801754405105,1.15855648479418,1.0892926464794,1.22923631840919,0.931280086431059,0.703158280503713,1.18734282665422,1.06183239394933,0.825128185396684,1.33087413065297,0.81942655029761,0.50527130621665,1.2143691010959,1.34327788276511,0.832141034335973,1.96139164369763
2020-08-27,1.1598823082069,1.10992135518444,1.20998043935651,1.16652892687156,1.11633571990919,1.21762966272411,1.22411029319559,1.14056139886318,1.31128010293298,1.20508911279088,1.01053400588474,1.42190071671508,1.13102794374664,1.06616966795752,1.19751312530881,0.938981751112189,0.712049136574489,1.20860626817227,1.27645259177179,1.01540942704715,1.5715978769055,0.762795599803808,0.44527533681198,1.17435345934812,1.28564356033323,0.809716132308431,1.87713732030845
2020-08-28,1.16368579236859,1.11681242658694,1.21383847559152,1.17203720527305,1.12192714864818,1.22212468695164,1.25753831655632,1.17503986080904,1.34570412848255,1.2021110175843,1.00883650233386,1.40509099548246,1.12769269413577,1.06300111085343,1.1936192447545,0.908411530983771,0.676582655764763,1.17372699632925,1.1174542852467,0.877122602352176,1.3765162056761,0.784738599672155,0.45057624475773,1.20793863919856,1.13494696329138,0.702303549496201,1.66695151731316
2020-08-29,1.13748042419073,1.08930856822945,1.18543455634289,1.14257286499902,1.09434916442086,1.1911917463572,1.24539408337384,1.16379085065299,1.32958600557897,1.18646066371757,1.00020433329536,1.39020461342876,1.08232135265013,1.0217314364935,1.1468041852983,0.975692951175878,0.73846222405913,1.24560613224557,1.00330987225425,0.788278204589805,1.24469043139938,0.86194585607134,0.484024686668424,1.34821736317917,1.12285587541477,0.693663051122432,1.65524471519219
2020-08-30,1.12477464621289,1.08081132880527,1.17095464311255,1.12875065506588,1.08217292069809,1.17657423480995,1.20109222416125,1.12508594329411,1.28257346581403,1.11612722845122,0.94272052794744,1.30593019666713,1.08963276854958,1.02957328408846,1.15296854128625,1.03854974346406,0.78637243623985,1.32351794426642,0.988656427217734,0.773638130663252,1.23455059405736,0.952040658357257,0.554097895909244,1.4477489916394,1.10215397550499,0.676161327770575,1.62596905971992
2020-08-31,1.12223328757161,1.07835737500305,1.16819206800517,1.12718221987409,1.08316766473623,1.17370395893598,1.18996811425916,1.11837826262279,1.26598799190984,1.27363552916056,1.09294501086152,1.47975500324686,1.0778978997832,1.01866421186341,1.13703960396521,0.952155022175197,0.713694537532317,1.23043211844097,1.00660025669659,0.786630632264971,1.25334724832846,0.965263832359679,0.576783197836999,1.48180046693782,1.09478607432138,0.679976908765221,1.58821537317445
2020-09-01,1.14166079846329,1.09742202173265,1.18793206449585,1.14662639465518,1.10267718909757,1.19209389413853,1.17324133192896,1.10042605796384,1.24532510900012,1.24289842724523,1.06617730495416,1.42713879625359,1.11950401901365,1.05986614552167,1.18003379444199,1.02217468117716,0.771308706102638,1.30582254153496,1.17170652850512,0.930933956671889,1.43697772452279,0.976118348958105,0.572951961562496,1.4942599421734,1.08609965762811,0.67649149783612,1.59701432985132
2020-09-02,1.14740458502122,1.10373089144729,1.19205474610739,1.15313877790215,1.10825519959705,1.19792566125445,1.17407306596109,1.10483150598004,1.2440156082395,1.20799552620014,1.03546865878581,1.38785309088842,1.13569674852821,1.07436057146072,1.19692484305206,1.08419997057892,0.836688516696821,1.37261135001511,1.09943531035675,0.86843417264994,1.35688213848924,1.04206990896374,0.617344998928948,1.5630182724633,0.874447539681966,0.510697794085612,1.3233751575746
2020-09-03,1.148587849132,1.10576176404485,1.19287652790653,1.15451109592009,1.11125620094451,1.19771979158087,1.1791976560801,1.11094139870858,1.24861531034507,1.2861377088024,1.1188270047929,1.47174250946007,1.13248513774953,1.07318962464172,1.19326225416938,1.2495088965843,0.981788519198101,1.55870793498138,0.855539307056495,0.657087861992612,1.07195522386617,1.09189901354099,0.649866471857336,1.65490613344347,0.876087104521227,0.500085591000271,1.34313651115431
2020-09-04,1.16603080554871,1.12330173386485,1.21093460992143,1.17008102249495,1.12631487144833,1.21592662125377,1.16137845866869,1.09362013269892,1.2306609639858,1.2838436607591,1.11560337105317,1.46411713515608,1.15915532442641,1.09875963253334,1.21966647381847,1.52750835450809,1.23517938867735,1.84750103611981,0.926227412205217,0.7137451377951,1.16460553687823,1.1213699523213,0.69605945195478,1.6692409127754,0.995082486392137,0.575193445452715,1.51900066256589
2020-09-05,1.16365769024452,1.12001324472898,1.20836879655844,1.16688870044406,1.12460434985684,1.21061487846146,1.13696294418215,1.07380731737421,1.20211665278659,1.26317825911011,1.10330478368554,1.43294311278581,1.16886331264171,1.11090097277027,1.23147594562938,1.45370239810331,1.18724107803196,1.74266207386288,1.07684060363788,0.841927217165372,1.34340616828616,1.15083537486871,0.71794906811966,1.68888256045811,1.00460303136065,0.592506951297489,1.53127072312561
2020-09-06,1.15368227726891,1.11206387596136,1.19634010844574,1.15823119265624,1.11689835559674,1.20073157895613,1.13347987892513,1.06971644281818,1.19834257841783,1.27984277580312,1.1269971064596,1.44230960048134,1.15563316177574,1.09960088968809,1.21671843321862,1.37090360832893,1.11334798351433,1.64401712426168,1.06304361162868,0.835813279483409,1.32095671765459,1.05412596966892,0.634117712725965,1.54811882988319,1.00874167379649,0.591866485786302,1.52711090263649
2020-09-07,1.18926699375132,1.14843563284363,1.2322945031652,1.19389324552868,1.15271640189661,1.23657104431017,1.16206880393636,1.09957729415173,1.22529213863704,1.21268700742675,1.06742121653293,1.36690710860461,1.20987959954713,1.15265384074104,1.26931020921017,1.33707536373436,1.11036925228658,1.58108281513183,1.18627514139705,0.944932082286417,1.45366312514053,1.0548892458297,0.650220529000963,1.54771634466764,1.02128185265844,0.600603009497188,1.55139551398347
2020-09-08,1.17371197793963,1.13236176499478,1.21543402536053,1.17777181534035,1.13610238770213,1.22025741981315,1.15872260151744,1.09877559868773,1.22051426986717,1.20085234642209,1.06175566277748,1.34497223837402,1.18565268984859,1.12865262891351,1.24419565825272,1.37714428933671,1.15317804397388,1.62295088668008,1.05077926748238,0.833920611369005,1.30534600433363,1.10597623655895,0.694447730008174,1.62686575718884,1.02708443990392,0.599581117551822,1.58392995896941
2020-09-09,1.17201851123003,1.13270241444446,1.2134731513432,1.17647510437176,1.13420403658825,1.21919594729776,1.15292217362492,1.09311388431945,1.21443370506881,1.1953696188406,1.06019666689734,1.33819425220837,1.18025391834839,1.12419112349186,1.23943249664447,1.40572231553218,1.18866343009924,1.64410681565354,1.16742370501303,0.933773956203053,1.42833779034479,1.03711214831397,0.625454860305849,1.55379360919514,1.02920792480576,0.608521141356906,1.58390565578516
2020-09-10,1.18039445870726,1.1400600275734,1.22008636869221,1.18501189941955,1.14428919128261,1.22598311848616,1.11378030403163,1.05613168303738,1.17362490424131,1.20798701482858,1.07534838845276,1.35326020124137,1.22459208952275,1.16955855823861,1.28169014343063,1.36028496021985,1.15271368129926,1.58278044361672,1.25618289835731,1.01622272880409,1.52150899589787,0.940519974981016,0.567519298971727,1.41367970995894,1.09536964925079,0.654716245667442,1.67643269053691
2020-09-11,1.16034134138863,1.12249036582751,1.19898083802859,1.16512357153137,1.12477480279793,1.20565907408582,1.11400537218543,1.05971926431269,1.17227941415896,1.20557090014695,1.07404269854181,1.34510230217521,1.18538172141818,1.13114609114436,1.23976959910627,1.27664795587362,1.09178522544642,1.47275673102983,1.29178171501484,1.06262388964225,1.5442227633076,0.925146242264198,0.528371333749158,1.41783129684369,1.14123932033795,0.69387903092931,1.69946611403775
2020-09-12,1.15253708543765,1.11579598350204,1.18889076862992,1.15658440976777,1.11778519696791,1.19491182655436,1.12403750822989,1.06868012102138,1.181274950948,1.26161958813637,1.13297334778462,1.40044370068926,1.15553902928911,1.10275497105658,1.20844977721607,1.28290990586214,1.10031411782962,1.47502485864408,1.23282124295975,1.01370139257251,1.47939469308796,0.904058803656421,0.520997670166928,1.39769418891631,1.15479913767849,0.711252726742182,1.7056664592448
2020-09-13,1.14266323421535,1.10647930665459,1.17960455463947,1.14639140048559,1.10836273688625,1.18426273904622,1.12035551529188,1.06703824588009,1.17412044930461,1.15983209564286,1.04246214488891,1.28825155060754,1.15077495377603,1.1016621023659,1.20173423285428,1.26329843907617,1.08353775586241,1.45047686662853,1.25256672085762,1.03856454623823,1.49022551039412,0.946665110199526,0.535106559756483,1.45899689135182,1.17056194767787,0.732633380394804,1.70407691790957
2020-09-14,1.14232912453588,1.10759423354551,1.17677835915705,1.14589321490848,1.11029425444212,1.18237928801916,1.12900154124561,1.07608416054731,1.18390795097637,1.20033254494892,1.08216909485476,1.32858124709484,1.14592063282427,1.09868394449396,1.19394203163585,1.18408960764437,1.02263818957927,1.3558443304786,1.19324826373733,1.00227273236686,1.41774051141401,0.96899310967699,0.555067649797816,1.49612863908902,1.12317810247387,0.699721056715788,1.64065904729855
2020-09-15,1.12288244118064,1.08850634192703,1.15621986658571,1.12663416515927,1.09251754820826,1.16119951674153,1.08172178690475,1.02990024394973,1.13426629281882,1.13038237867791,1.01751745220422,1.25100688288777,1.14517998281123,1.09868181404011,1.19268826988062,1.1803032203936,1.02203550142693,1.35373445296767,1.32354641744672,1.11331045542917,1.55140584400961,0.924377673429167,0.516452114925024,1.47011935798821,1.10471712407882,0.686663072468371,1.63436524051464
2020-09-16,1.11185833125042,1.07949351858392,1.14533741890253,1.11501090762361,1.08234566002135,1.1492476716118,1.09307826334145,1.04234295616948,1.1459514336821,1.16229828540086,1.04918525074006,1.28327326991151,1.10836941873866,1.06256879306586,1.15613941358975,1.15814537154636,1.00189577842138,1.32068225376655,1.3596987129421,1.15229612369205,1.58685824398769,0.893366678635502,0.49209925798398,1.41403638228771,1.1439994032187,0.711166601764974,1.67161290157888
2020-09-17,1.09682346705356,1.06505463253899,1.12891675322816,1.09865053008676,1.06539440575843,1.1306686093344,1.11725525260206,1.06450880256924,1.16940601731654,1.0784885148874,0.969454024464236,1.18866367802521,1.08422276379979,1.04099937167671,1.12972303282204,1.0750147848902,0.924215000669847,1.23169366796584,1.2228921897741,1.03478791215026,1.42434651199847,1.07167921571521,0.624487162803152,1.66659943465895,1.10877296630192,0.697100931949863,1.59148952616351
2020-09-18,1.087349205361,1.05563910054574,1.11897183969751,1.08940569150328,1.05825894814383,1.12139698574736,1.07205682799825,1.02235846507673,1.12346832195365,1.07205060869673,0.968996783655114,1.1838670255458,1.10257017961026,1.05907533876417,1.14735480892837,1.06349085380361,0.920736630096788,1.21978735357046,1.19168788357032,1.01067976786549,1.38859671088875,1.11530008146322,0.64793994651218,1.69259970919553,1.08679871777204,0.682833134895634,1.57720391512951
2020-09-19,1.06756388897281,1.03729548965773,1.09816421157785,1.06907008445851,1.03852210827108,1.10073386649278,1.04926347094602,1.00075736198517,1.09884217089477,1.04030333533119,0.935726322654181,1.14758848139711,1.08951739000486,1.04703035674727,1.13323056290993,0.965382006631336,0.831439949286097,1.1174434598861,1.16286098628708,0.991990532052905,1.34802420903291,1.2623780207254,0.775685734755905,1.87411025201062,1.03324441579727,0.635750402991489,1.52081792890305
2020-09-20,1.05991101236877,1.03050354941621,1.09007324231441,1.06055076657298,1.03079287624521,1.09006938961636,1.04648215321126,0.998161837606755,1.09588931208298,1.04415362156797,0.944629154651714,1.15013986673829,1.07699939374433,1.0348634844302,1.1182511565391,0.917411604585508,0.782019137023397,1.06767982308284,1.19786102791341,1.02312580191353,1.38929335186597,1.2906563831434,0.810565611988942,1.88689639557089,0.981795398998174,0.590321128884253,1.45920914813449
2020-09-21,1.0629227726216,1.03342535576632,1.09140780109775,1.06342669276206,1.03388533931022,1.09260307017509,1.05031535730978,1.00274229425485,1.0985961976026,1.03383983242155,0.931117548522698,1.1415158903946,1.07740396686211,1.0362008009834,1.11989494668721,0.917492753989983,0.781313888462873,1.06935644936882,1.2298479078541,1.05875986004772,1.41529125005222,1.25307183933238,0.792725601081188,1.81247319126937,1.01520747784666,0.625126704952976,1.49846892346987
2020-09-22,1.05478608541288,1.02716105066714,1.08426337110317,1.05495419842008,1.02676219328601,1.08419890073799,1.06022812347884,1.01294396363447,1.10890124127893,1.0374892869557,0.935343244475025,1.14596903999962,1.05649635238339,1.0172183868837,1.0965921308683,0.888464896413961,0.751986523424814,1.03710591582325,1.1935004458692,1.03958729391124,1.3702388350422,1.27937395653161,0.820112926728899,1.80312002138236,1.02308797613445,0.622898131158543,1.5067730834578
2020-09-23,1.04432554971944,1.0161789150599,1.0739230658087,1.04391260980676,1.01532655168266,1.07313733256866,1.03827963076804,0.990012412525271,1.08571898976752,1.03097334934777,0.930183120076828,1.13887887332553,1.04738184704676,1.00804278039088,1.08784822268935,0.92798868863686,0.787111824063522,1.08382198627748,1.21861488809259,1.06124484227606,1.38934989643445,1.2484164146739,0.817991907242181,1.77540428120611,1.13152636843909,0.699833894006198,1.65216687911325
2020-09-24,1.04761392791793,1.01922127967415,1.07630314336275,1.04747374132941,1.01903201635922,1.07596760827179,1.02152340120633,0.975268905950628,1.06984440494824,1.06979915906293,0.966521356312635,1.18110556871512,1.05983538382452,1.02038234737251,1.10050044848027,0.917756712825106,0.77033851390524,1.07351586927065,1.2074854889813,1.05454085024865,1.3825329879237,1.22602502351196,0.810108414200395,1.73131602830639,1.09306948039853,0.677157418263531,1.5891837662974
2020-09-25,1.04653440359014,1.01856260938387,1.0750564582242,1.04716134622795,1.01915171667474,1.07597765677745,1.05329359200288,1.0045123200762,1.10149029844517,1.01721921822857,0.917258308081976,1.12216811923642,1.04542377455377,1.00573014996576,1.08499214323645,0.926967902604407,0.780573990282113,1.0888463331413,1.18618429863037,1.03619577628072,1.34653471515635,1.12656647670059,0.737897561183769,1.59657929214306,1.12428284121021,0.704596610013594,1.64179801877408
2020-09-26,1.05035316502278,1.02302552409551,1.07873905018214,1.05029214706058,1.0219804294665,1.07797753242074,1.06142087638912,1.01450861814831,1.10909717028979,1.03581255447175,0.937716034266886,1.14157424620881,1.04102552339513,1.00175337137261,1.0797228710926,0.959386592943526,0.813820588653848,1.12823998407937,1.18294753358403,1.03796200893065,1.33576155122206,1.06531607703016,0.682388479193426,1.55028381829378,1.23694555326277,0.813448247505994,1.76147186198061
2020-09-27,1.06640043755377,1.03837949479156,1.09426648411384,1.06700812952774,1.03883476870361,1.09491671911707,1.1061420314074,1.05718733180654,1.1545809700079,1.05461177903994,0.949985566770373,1.16025644282422,1.0418283793752,1.00362553493707,1.08068314108903,0.928532956772252,0.777345959529646,1.09126300209837,1.17622401749701,1.03427183055567,1.32619995462596,1.03117368940431,0.669865214857141,1.4818857427435,1.24951840360816,0.825116842825562,1.75984199803928
2020-09-28,1.07115038654038,1.04401708626343,1.09913209884825,1.07173046965775,1.04231508325155,1.10039292176151,1.11936167301733,1.07157856682446,1.16888003151177,1.07290878002849,0.970633021108057,1.17955503388753,1.03240259081981,0.994373841667018,1.07006959548999,1.05869604162122,0.899122358131576,1.23234373757193,1.1609233018405,1.02066920090678,1.30815147839161,1.0386602557595,0.666178526710301,1.48704357819845,1.29823685006147,0.881103425559385,1.7966401117533
2020-09-29,1.07354275967094,1.04663962879069,1.10182129578984,1.07407778278493,1.04657744360009,1.10215274490647,1.12182646938178,1.0756704152615,1.17000426488277,1.10130380912173,0.996864620953162,1.20956265736377,1.04169591036336,1.00400986686233,1.08155951912992,0.970423651045579,0.824113002490488,1.13717095641099,1.07765437008815,0.945849652905109,1.21074844819565,1.00358775887754,0.64090768920265,1.45627692084247,1.28513301141339,0.88327339769846,1.753798554904
2020-09-30,1.08828296660332,1.06063856932848,1.11681860638847,1.08983808567614,1.06191222719297,1.11784904938758,1.16381840836288,1.11545773032801,1.21336491925696,1.08110711559839,0.984936488541552,1.18558630831874,1.04589743922292,1.00683008190999,1.08489456618942,0.991866973141798,0.837868665277471,1.15749428360024,1.03576805299603,0.908940786987082,1.16930035782077,1.01137213548082,0.635360241950936,1.47129368503163,1.16075356068202,0.799492420410011,1.59443758062189
2020-10-01,1.1170610570442,1.0890538990496,1.1469137307742,1.11886933961375,1.09036553003196,1.14845834567222,1.23322574152701,1.1838797352222,1.28439140760861,1.06293582822934,0.963040461510519,1.16470435993622,1.04698558600085,1.00877902241359,1.08588815986982,1.04579206398411,0.889435476745437,1.21996866300564,1.06950954956818,0.940926287972929,1.20704706961116,0.939027136607207,0.584474245899726,1.37465126036951,1.23792781858761,0.852064788096175,1.68365782439823
2020-10-02,1.11447767500448,1.0860705148823,1.14421129353861,1.11602570741137,1.08756401836465,1.14553653584628,1.22142217063882,1.17069853045408,1.27297668798445,1.08593228512985,0.985301809270591,1.18954398597291,1.04663341456921,1.0082754600104,1.0845478903212,1.04789091899377,0.893118026672082,1.21898967019039,1.03004826893834,0.906247364644137,1.16459020143217,0.968271802115573,0.610112110682493,1.43428808285233,1.23536629362154,0.86218675599547,1.65991009776505
2020-10-03,1.122713917222,1.09439501414189,1.15090612405571,1.12518833967045,1.09664444151401,1.15404297611145,1.24011254710505,1.19007429312385,1.29153184443224,1.1167341815038,1.01851843062958,1.22069543325939,1.04533623231849,1.00744064506112,1.08556203704384,1.0721828444936,0.921571123074161,1.24539496661571,0.951522467188595,0.829271647058876,1.07933532439577,0.945312683443599,0.572012630953534,1.41144582818872,1.19696634097201,0.848919662859336,1.61388481410529
